year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,partido_1,partido_2,partido_3,partido_4,partido_5,partido_7,partido_8,partido_99
2012,08299,Vilada,Barcelona,428,CiU,50.32,#1e4a8e,Nacionalismo/independentismo,86.08,#18a1cd,50.32,4.11,20.89,3.8,4.75,6.01,8.86,0.64
2012,08300,Viladecavalls,Barcelona,5661,CiU,28.25,#1e4a8e,No nacionalistas,53.25,#fa8c00,28.25,15.81,13.33,11.1,10.54,2.33,1.29,5.6499999999999995
2012,08301,Viladecans,Barcelona,47633,PSC,25.24,#da1f35,No nacionalistas,74.57,#fa8c00,13.96,25.24,7.08,14.9,13.25,1.67,0.65,7.53
2012,08302,Vilanova del Camí,Barcelona,9219,PSC,22.17,#da1f35,No nacionalistas,67.94,#fa8c00,16.76,22.17,9.76,15.94,10.14,2.1,0.76,9.48
2012,08303,Vilanova de Sau,Barcelona,290,CiU,47.6,#1e4a8e,Nacionalismo/independentismo,78.16,#18a1cd,47.6,6.55,23.14,5.68,6.55,5.24,2.18,1.31
2012,08304,Vilobí del Penedès,Barcelona,820,CiU,47.71,#1e4a8e,Nacionalismo/independentismo,78.98,#18a1cd,47.71,6.64,23.06,3.32,4.74,6.79,1.42,2.22
2012,08305,Vilafranca del Penedès,Barcelona,26532,CiU,36.58,#1e4a8e,Nacionalismo/independentismo,61.01,#18a1cd,36.58,11.89,16.49,9.54,8.55,6.25,1.69,3.64
2012,08306,Vilalba Sasserra,Barcelona,515,CiU,44.48,#1e4a8e,Nacionalismo/independentismo,65.99,#18a1cd,44.48,4.65,17.44,10.47,10.17,3.2,0.87,3.19
2012,08307,Vilanova i la Geltrú,Barcelona,47312,CiU,28.06,#1e4a8e,Nacionalismo/independentismo,49.65,#18a1cd,28.06,16.14,13.01,11.08,10.44,7.28,1.3,3.97
2012,08308,Viver i Serrateix,Barcelona,146,CiU,81.9,#1e4a8e,Nacionalismo/independentismo,91.38,#18a1cd,81.9,2.59,5.17,2.59,0.86,4.31,0,2.58
2012,08901,Rupit i Pruit,Barcelona,250,CiU,70.18,#1e4a8e,Nacionalismo/independentismo,94.49,#18a1cd,70.18,0.92,21.1,0.92,1.38,2.75,0.46,0
2012,08902,Vilanova del Vallès,Barcelona,3628,CiU,39.63,#1e4a8e,Nacionalismo/independentismo,56.23,#18a1cd,39.63,10.22,12.31,11.22,8.98,2.94,1.35,3.98
2012,08903,Sant Julià de Cerdanyola,Barcelona,217,CiU,59.07,#1e4a8e,Nacionalismo/independentismo,90.68,#18a1cd,59.07,1.55,25.91,2.07,2.59,5.18,0.52,0.52
2012,08904,Badia del Vallès,Barcelona,10560,PSC,28.98,#da1f35,No nacionalistas,81.97,#fa8c00,7.6,28.98,4.86,16.53,14.79,3.59,0.53,9.69
2012,08905,La Palma de Cervelló,Barcelona,2268,CiU,35.71,#1e4a8e,Nacionalismo/independentismo,61.79,#18a1cd,35.71,9.47,18.76,8.28,9.92,5.22,2.1,3.9
2012,08998,Residents Absents,Barcelona,120458,CiU,37.87,#1e4a8e,Nacionalismo/independentismo,59.59,#18a1cd,37.87,12.46,16.56,9.48,9.52,2.6,2.56,4.04
2012,17001,Agullana,Girona,573,CiU,47.06,#1e4a8e,Nacionalismo/independentismo,81.22,#18a1cd,47.06,4.52,26.7,3.39,4.3,7.01,0.45,2.28
2012,17002,Aiguaviva,Girona,573,CiU,53.32,#1e4a8e,Nacionalismo/independentismo,79.87,#18a1cd,53.32,4.56,20.12,7.47,2.7,4.77,1.66,2.07
2012,17003,Albanyà,Girona,109,CiU,49.4,#1e4a8e,Nacionalismo/independentismo,83.13,#18a1cd,49.4,9.64,27.71,1.2,4.82,2.41,3.61,1.2
2012,17004,Albons,Girona,510,CiU,48.7,#1e4a8e,Nacionalismo/independentismo,75.52,#18a1cd,48.7,6.77,19.27,3.91,8.33,5.99,1.56,2.8600000000000003
2012,17005,El Far d'Empordà,Girona,405,CiU,51.89,#1e4a8e,Nacionalismo/independentismo,75.38,#18a1cd,51.89,6.82,19.32,8.33,3.79,2.65,1.52,3.42
2012,17006,Alp,Girona,1198,CiU,53.6,#1e4a8e,Nacionalismo/independentismo,77.83,#18a1cd,53.6,4.11,19.54,7.09,3.89,3.09,1.6,3.31
2012,17007,Amer,Girona,1770,CiU,52.55,#1e4a8e,Nacionalismo/independentismo,83.85,#18a1cd,52.55,3.59,26.42,6.1,3.16,2.73,2.15,1.72
2012,17008,Anglès,Girona,3705,CiU,50.21,#1e4a8e,Nacionalismo/independentismo,77.81,#18a1cd,50.21,6.71,21.37,4.92,5.52,3.51,2.72,2.8899999999999997
2012,17009,Arbúcies,Girona,4058,CiU,51.09,#1e4a8e,Nacionalismo/independentismo,83.78,#18a1cd,51.09,4.04,20.58,4.04,4.4,6.51,5.6,2.05
2012,17010,Argelaguer,Girona,335,CiU,47.43,#1e4a8e,Nacionalismo/independentismo,82.73,#18a1cd,47.43,4.78,18.75,0.74,6.62,14.34,2.21,1.4700000000000002
2012,17011,L'Armentera,Girona,613,CiU,50,#1e4a8e,Nacionalismo/independentismo,84.43,#18a1cd,50,4.47,26.65,5.06,4.09,6.81,0.97,1.15
2012,17012,Avinyonet de Puigventós,Girona,1112,CiU,40.85,#1e4a8e,Nacionalismo/independentismo,65.28,#18a1cd,40.85,7.88,18.56,13.62,4.14,4.67,1.2,3.33
2012,17013,Begur,Girona,2794,CiU,41.51,#1e4a8e,Nacionalismo/independentismo,58.24,#18a1cd,41.51,13.89,12.42,10.85,7.45,2.74,1.57,3.84
2012,17014,La Vajol,Girona,59,CiU,40.43,#1e4a8e,Nacionalismo/independentismo,74.48,#18a1cd,40.43,0,29.79,8.51,0,2.13,2.13,4.26
2012,17015,Banyoles,Girona,12274,CiU,51.54,#1e4a8e,Nacionalismo/independentismo,82.11,#18a1cd,51.54,4.44,22.41,5.45,4.16,6.24,1.92,1.82
2012,17016,Bàscara,Girona,719,CiU,54.71,#1e4a8e,Nacionalismo/independentismo,78.8,#18a1cd,54.71,6.16,16.12,6.7,3.8,5.25,2.72,1.99
2012,17018,Bellcaire d'Empordà,Girona,467,CiU,54.4,#1e4a8e,Nacionalismo/independentismo,80.83,#18a1cd,54.4,8.29,19.69,1.81,5.7,6.22,0.52,0.78
2012,17019,Besalú,Girona,1798,CiU,57.88,#1e4a8e,Nacionalismo/independentismo,82.82,#18a1cd,57.88,6.1,19.62,2.94,4.27,3.64,1.68,1.19
2012,17020,Bescanó,Girona,3564,CiU,51.85,#1e4a8e,Nacionalismo/independentismo,82.21,#18a1cd,51.85,4.71,23.46,3.59,4.74,4.89,2.01,1.9
2012,17021,Beuda,Girona,119,CiU,45.92,#1e4a8e,Nacionalismo/independentismo,71.43,#18a1cd,45.92,8.16,14.29,1.02,9.18,8.16,3.06,4.08
2012,17022,La Bisbal d'Empordà,Girona,6810,CiU,39.63,#1e4a8e,Nacionalismo/independentismo,71.04,#18a1cd,39.63,10.57,22.05,5.93,7.03,7.41,1.95,2.67
2012,17023,Blanes,Girona,27066,CiU,27.07,#1e4a8e,No nacionalistas,56.46,#fa8c00,27.07,18.67,11,14.99,12.51,2.41,1.31,3.57
2012,17024,Bolvir,Girona,301,CiU,61.78,#1e4a8e,Nacionalismo/independentismo,84,#18a1cd,61.78,2.67,16.44,9.33,1.33,2.22,3.56,0.44
2012,17025,Bordils,Girona,1143,CiU,49.78,#1e4a8e,Nacionalismo/independentismo,81.68,#18a1cd,49.78,3.99,18.97,5.06,4.74,10.45,2.48,1.51
2012,17026,Borrassà,Girona,532,CiU,66.27,#1e4a8e,Nacionalismo/independentismo,86.84,#18a1cd,66.27,2.87,15.31,5.26,1.67,3.35,1.91,0.48
2012,17027,Breda,Girona,2873,CiU,45.2,#1e4a8e,Nacionalismo/independentismo,75.88,#18a1cd,45.2,7.78,23.21,6.29,4.93,6.38,1.09,1.96
2012,17028,Brunyola i Sant Martí Sapresa,Girona,315,CiU,64.71,#1e4a8e,Nacionalismo/independentismo,89.08,#18a1cd,64.71,2.94,16.81,2.1,4.62,6.3,1.26,0.42
2012,17029,Boadella i les Escaules,Girona,188,CiU,46.31,#1e4a8e,Nacionalismo/independentismo,72.49,#18a1cd,46.31,5.37,22.82,7.38,12.08,3.36,0,0.67
2012,17030,Cabanes,Girona,620,CiU,47.24,#1e4a8e,Nacionalismo/independentismo,68.11,#18a1cd,47.24,6.95,13.43,14.39,5.76,4.56,2.88,1.44
2012,17031,Cabanelles,Girona,175,CiU,53.66,#1e4a8e,Nacionalismo/independentismo,86.18,#18a1cd,53.66,0.81,25.2,7.32,1.63,7.32,0,2.44
2012,17032,Cadaqués,Girona,1625,CiU,47.43,#1e4a8e,Nacionalismo/independentismo,77.31,#18a1cd,47.43,8.73,24.57,4.77,5.31,3.06,2.25,2.0700000000000003
2012,17033,Caldes de Malavella,Girona,5185,CiU,41.23,#1e4a8e,Nacionalismo/independentismo,63.11,#18a1cd,41.23,10.34,17.25,10.02,6.7,3.35,1.28,3.41
2012,17034,Calonge i Sant Antoni,Girona,6751,CiU,41.98,#1e4a8e,Nacionalismo/independentismo,64.77,#18a1cd,41.98,10.13,18.84,10.44,6.72,2.28,1.67,2.74
2012,17035,Camós,Girona,550,CiU,55.82,#1e4a8e,Nacionalismo/independentismo,85.72,#18a1cd,55.82,2.42,23.08,5.05,3.3,3.3,3.52,1.32
2012,17036,Campdevànol,Girona,2794,CiU,42.9,#1e4a8e,Nacionalismo/independentismo,69.87,#18a1cd,42.9,9.29,21.21,6.43,7.53,4.19,1.57,2.81
2012,17037,Campelles,Girona,109,CiU,78.57,#1e4a8e,Nacionalismo/independentismo,95.23,#18a1cd,78.57,0,10.71,0,1.19,4.76,1.19,1.19
2012,17038,Campllong,Girona,355,CiU,63.79,#1e4a8e,Nacionalismo/independentismo,89.65,#18a1cd,63.79,1.72,18.62,2.41,2.07,3.45,3.79,1.02
2012,17039,Camprodon,Girona,1881,CiU,51.01,#1e4a8e,Nacionalismo/independentismo,74.32,#18a1cd,51.01,8.84,17.61,5.98,5.78,4.73,0.97,1.75
2012,17040,Canet d'Adri,Girona,502,CiU,60.45,#1e4a8e,Nacionalismo/independentismo,85.13,#18a1cd,60.45,1.76,15.62,3.02,5.79,7.3,1.76,2.01
2012,17041,Cantallops,Girona,225,CiU,43.53,#1e4a8e,Nacionalismo/independentismo,82.35,#18a1cd,43.53,7.06,32.35,3.53,3.53,4.12,2.35,0.59
2012,17042,Capmany,Girona,415,CiU,54.55,#1e4a8e,Nacionalismo/independentismo,76.63,#18a1cd,54.55,6.82,17.21,5.52,5.52,2.6,2.27,3.57
2012,17043,Queralbs,Girona,157,CiU,63.64,#1e4a8e,Nacionalismo/independentismo,90.09,#18a1cd,63.64,2.48,21.49,0,4.13,2.48,2.48,0
2012,17044,Cassà de la Selva,Girona,6686,CiU,49.13,#1e4a8e,Nacionalismo/independentismo,76.69,#18a1cd,49.13,7.46,20.82,5.72,4.12,3.36,3.38,2.44
2012,17046,Castellfollit de la Roca,Girona,742,CiU,47.77,#1e4a8e,Nacionalismo/independentismo,78.61,#18a1cd,47.77,6.77,24.78,5.53,4.28,3.74,2.32,2.32
2012,17047,Castelló d'Empúries,Girona,4783,CiU,38.37,#1e4a8e,Nacionalismo/independentismo,59.84,#18a1cd,38.37,9.04,15.22,17.78,4.57,4.57,1.68,3.63
2012,17048,Castell-Platja d'Aro,Girona,6227,CiU,42.79,#1e4a8e,Nacionalismo/independentismo,57.33,#18a1cd,42.79,13.44,11.92,13.88,6.74,1.05,1.57,3.16
2012,17049,Celrà,Girona,3087,CiU,36.67,#1e4a8e,Nacionalismo/independentismo,72.82,#18a1cd,36.67,8.61,21.18,5.7,5.7,13.53,1.44,2.52
2012,17050,Cervià de Ter,Girona,649,CiU,47.89,#1e4a8e,Nacionalismo/independentismo,82.75,#18a1cd,47.89,3.49,24.95,4.77,5.14,6.97,2.94,1.11
2012,17051,Cistella,Girona,214,CiU,52.84,#1e4a8e,Nacionalismo/independentismo,88.07,#18a1cd,52.84,2.27,22.73,3.41,2.27,8.52,3.98,1.71
2012,17052,Siurana,Girona,131,CiU,48.98,#1e4a8e,Nacionalismo/independentismo,79.59,#18a1cd,48.98,0,22.45,6.12,3.06,4.08,4.08,4.08
2012,17054,Colera,Girona,381,CiU,45.77,#1e4a8e,Nacionalismo/independentismo,70.38,#18a1cd,45.77,7.69,21.15,11.15,3.85,1.92,1.54,2.6799999999999997
2012,17055,Colomers,Girona,159,CiU,45.86,#1e4a8e,Nacionalismo/independentismo,78.94,#18a1cd,45.86,6.02,22.56,4.51,6.02,9.77,0.75,3.76
2012,17056,Cornellà del Terri,Girona,1720,CiU,59.47,#1e4a8e,Nacionalismo/independentismo,85.09,#18a1cd,59.47,2.5,17.91,4.7,3.01,5.51,2.2,1.75
2012,17057,Corçà,Girona,983,CiU,47.3,#1e4a8e,Nacionalismo/independentismo,81.56,#18a1cd,47.3,6.19,23.85,3.16,4.74,7.38,3.03,2.24
2012,17058,Crespià,Girona,171,CiU,52.89,#1e4a8e,Nacionalismo/independentismo,87.6,#18a1cd,52.89,0.83,23.14,4.96,4.13,9.92,1.65,0
2012,17060,Darnius,Girona,393,CiU,47,#1e4a8e,Nacionalismo/independentismo,73.15,#18a1cd,47,2.83,18.37,17.67,4.24,4.95,2.83,1.0499999999999998
2012,17061,Das,Girona,173,CiU,56.34,#1e4a8e,Nacionalismo/independentismo,83.1,#18a1cd,56.34,0,22.54,6.34,4.23,2.11,2.11,1.4
2012,17062,L'Escala,Girona,5998,CiU,41.51,#1e4a8e,Nacionalismo/independentismo,63.67,#18a1cd,41.51,10.99,14.68,12.05,6.14,5.56,1.92,2.3
2012,17063,Espinelves,Girona,164,CiU,56.83,#1e4a8e,Nacionalismo/independentismo,85.6,#18a1cd,56.83,2.88,15.11,2.16,4.32,7.19,6.47,2.16
2012,17064,Espolla,Girona,335,CiU,51.24,#1e4a8e,Nacionalismo/independentismo,74.2,#18a1cd,51.24,6.71,17.31,7.77,6.01,5.65,0,1.4
2012,17065,Esponellà,Girona,321,CiU,56.98,#1e4a8e,Nacionalismo/independentismo,88.76,#18a1cd,56.98,1.94,24.03,2.33,5.04,6.59,1.16,0.78
2012,17066,Figueres,Girona,25702,CiU,36.47,#1e4a8e,Nacionalismo/independentismo,56.99,#18a1cd,36.47,11.13,14.47,15.42,5.58,4.41,1.64,4.42
2012,17067,Flaçà,Girona,740,CiU,50.27,#1e4a8e,Nacionalismo/independentismo,82,#18a1cd,50.27,6.06,23.35,2.32,5.53,7.13,1.25,2.33
2012,17068,Foixà,Girona,251,CiU,51.5,#1e4a8e,Nacionalismo/independentismo,83,#18a1cd,51.5,4.5,21,2.5,4,8.5,2,1
2012,17069,Fontanals de Cerdanya,Girona,392,CiU,60,#1e4a8e,Nacionalismo/independentismo,78.3,#18a1cd,60,3.05,12.2,10.85,5.76,3.39,2.71,0.68
2012,17070,Fontanilles,Girona,109,CiU,74.7,#1e4a8e,Nacionalismo/independentismo,87.95,#18a1cd,74.7,3.61,10.84,2.41,2.41,2.41,0,2.41
2012,17071,Fontcoberta,Girona,1109,CiU,53.53,#1e4a8e,Nacionalismo/independentismo,86.42,#18a1cd,53.53,2.98,26.93,2.87,3.86,4.97,0.99,1.4300000000000002
2012,17073,Fornells de la Selva,Girona,1777,CiU,57.34,#1e4a8e,Nacionalismo/independentismo,80.53,#18a1cd,57.34,2.46,18.54,7.04,2.92,3.52,1.13,2.26
2012,17074,Fortià,Girona,494,CiU,42.42,#1e4a8e,Nacionalismo/independentismo,67.22,#18a1cd,42.42,7.44,19.01,9.92,7.44,3.86,1.93,4.97
2012,17075,Garrigàs,Girona,304,CiU,51.72,#1e4a8e,Nacionalismo/independentismo,84.05,#18a1cd,51.72,4.31,23.28,5.6,2.59,7.76,1.29,0.86
2012,17076,Garrigoles,Girona,120,CiU,33.33,#1e4a8e,Nacionalismo/independentismo,70.83,#18a1cd,33.33,5.21,26.04,4.17,10.42,9.38,2.08,4.16
2012,17077,Garriguella,Girona,559,CiU,53.51,#1e4a8e,Nacionalismo/independentismo,78.93,#18a1cd,53.51,7.02,19.37,4.6,4.36,3.87,2.18,4.11
2012,17078,Ger,Girona,334,CiU,64.31,#1e4a8e,Nacionalismo/independentismo,87.73,#18a1cd,64.31,1.49,18.96,7.43,0,2.23,2.23,1.48
2012,17079,Girona,Girona,62712,CiU,39.58,#1e4a8e,Nacionalismo/independentismo,64.02,#18a1cd,39.58,10.42,16.91,10.16,6.7,5.64,1.89,2.96
2012,17080,Gombrèn,Girona,154,CiU,55.56,#1e4a8e,Nacionalismo/independentismo,81.19,#18a1cd,55.56,5.98,20.51,8.55,3.42,4.27,0.85,0
2012,17081,Gualta,Girona,240,CiU,59.9,#1e4a8e,Nacionalismo/independentismo,85.43,#18a1cd,59.9,2.6,17.71,3.65,5.21,3.65,4.17,1.56
2012,17082,Guils de Cerdanya,Girona,436,CiU,59.38,#1e4a8e,Nacionalismo/independentismo,75.07,#18a1cd,59.38,0.92,10.15,12.31,5.54,1.54,4,1.24
2012,17083,Hostalric,Girona,2865,CiU,39.24,#1e4a8e,Nacionalismo/independentismo,62.83,#18a1cd,39.24,12.36,19.65,9.01,8.17,2.46,1.48,1.91
2012,17084,Isòvol,Girona,269,CiU,64.29,#1e4a8e,Nacionalismo/independentismo,85.71,#18a1cd,64.29,3.81,15.71,1.9,4.76,3.81,1.9,1.44
2012,17085,Jafre,Girona,287,CiU,48.76,#1e4a8e,Nacionalismo/independentismo,83.47,#18a1cd,48.76,5.37,27.27,2.07,4.96,6.2,1.24,0.82
2012,17086,La Jonquera,Girona,1680,CiU,29.41,#1e4a8e,Nacionalismo/independentismo,52.94,#18a1cd,29.41,14.1,19.38,17.91,6.49,2.94,1.21,3.21
2012,17087,Juià,Girona,230,CiU,51.69,#1e4a8e,Nacionalismo/independentismo,80.34,#18a1cd,51.69,3.37,15.73,5.62,8.99,10.67,2.25,1.6800000000000002
2012,17088,Lladó,Girona,547,CiU,45.48,#1e4a8e,Nacionalismo/independentismo,83.76,#18a1cd,45.48,3.71,31.32,4.18,5.1,6.03,0.93,0.6900000000000001
2012,17089,Llagostera,Girona,5483,CiU,46.16,#1e4a8e,Nacionalismo/independentismo,71.74,#18a1cd,46.16,10.16,20.03,6.88,4.89,3.86,1.69,2.46
2012,17090,Llambilles,Girona,555,CiU,59.65,#1e4a8e,Nacionalismo/independentismo,85.04,#18a1cd,59.65,3.25,21.48,4.77,2.82,3.04,0.87,1.09
2012,17091,Llanars,Girona,414,CiU,58.1,#1e4a8e,Nacionalismo/independentismo,81.91,#18a1cd,58.1,3.81,20.32,4.44,3.17,2.22,1.27,2.54
2012,17092,Llançà,Girona,3478,CiU,39.33,#1e4a8e,Nacionalismo/independentismo,63.31,#18a1cd,39.33,12.43,19.17,10.18,5.89,2.85,1.96,2.96
2012,17093,Llers,Girona,870,CiU,49.07,#1e4a8e,Nacionalismo/independentismo,73.76,#18a1cd,49.07,6.37,18.17,9.16,4.19,5.12,1.4,3.12
2012,17094,Llívia,Girona,1143,CiU,56.33,#1e4a8e,Nacionalismo/independentismo,74.94,#18a1cd,56.33,7.42,14.48,8.39,3.04,2.43,1.7,2.17
2012,17095,Lloret de Mar,Girona,19371,CiU,28.05,#1e4a8e,No nacionalistas,55.59,#fa8c00,28.05,17.65,12.21,18.22,8.48,1.37,1.46,3.76
2012,17096,Les Llosses,Girona,178,CiU,52.14,#1e4a8e,Nacionalismo/independentismo,88.04,#18a1cd,52.14,1.71,20.51,5.98,3.42,10.26,5.13,0.85
2012,17097,Madremanya,Girona,194,CiU,44.85,#1e4a8e,Nacionalismo/independentismo,86.06,#18a1cd,44.85,3.64,20.61,3.03,5.45,18.18,2.42,0.61
2012,17098,Maià de Montcal,Girona,317,CiU,43.7,#1e4a8e,Nacionalismo/independentismo,77.73,#18a1cd,43.7,8.82,24.37,5.88,3.36,7.98,1.68,1.68
2012,17099,Meranges,Girona,79,CiU,51.67,#1e4a8e,Nacionalismo/independentismo,68.34,#18a1cd,51.67,3.33,13.33,18.33,5,1.67,1.67,0
2012,17100,Masarac,Girona,197,CiU,61.15,#1e4a8e,Nacionalismo/independentismo,87.9,#18a1cd,61.15,2.55,18.47,5.73,0.64,3.82,4.46,1.91
2012,17101,Massanes,Girona,536,CiU,40.18,#1e4a8e,Nacionalismo/independentismo,63.05,#18a1cd,40.18,9.97,17.89,11.44,7.33,2.93,2.05,4.1
2012,17102,Maçanet de Cabrenys,Girona,572,CiU,54.84,#1e4a8e,Nacionalismo/independentismo,78.57,#18a1cd,54.84,8.29,19.59,6.45,2.53,2.53,1.61,1.15
2012,17103,Maçanet de la Selva,Girona,4983,CiU,34.03,#1e4a8e,Nacionalismo/independentismo,53.71,#18a1cd,34.03,15.03,15.7,13.88,6.44,2.8,1.18,3.88
2012,17105,Mieres,Girona,253,CiU,49.23,#1e4a8e,Nacionalismo/independentismo,78.97,#18a1cd,49.23,2.05,16.92,4.1,3.59,11.28,1.54,5.13
2012,17106,Mollet de Peralada,Girona,131,CiU,61.9,#1e4a8e,Nacionalismo/independentismo,83.81,#18a1cd,61.9,5.71,11.43,6.67,0,10.48,0,1.9
2012,17107,Molló,Girona,285,CiU,65.95,#1e4a8e,Nacionalismo/independentismo,88.79,#18a1cd,65.95,0.43,20.26,4.74,1.29,1.72,0.86,0.86
2012,17109,Montagut i Oix,Girona,744,CiU,52.92,#1e4a8e,Nacionalismo/independentismo,86.31,#18a1cd,52.92,1.09,20.8,2.55,5.47,11.13,1.46,3.27
2012,17110,Mont-ras,Girona,1356,CiU,41.41,#1e4a8e,Nacionalismo/independentismo,59.09,#18a1cd,41.41,13.84,14.34,10.91,6.26,1.62,1.72,2.93
2012,17111,Navata,Girona,816,CiU,53.03,#1e4a8e,Nacionalismo/independentismo,79.47,#18a1cd,53.03,3.42,18.51,5.29,5.75,7.15,0.78,2.19
2012,17112,Ogassa,Girona,204,CiU,58.39,#1e4a8e,Nacionalismo/independentismo,78.89,#18a1cd,58.39,3.73,15.53,6.21,3.11,3.73,1.24,1.24
2012,17114,Olot,Girona,22649,CiU,49.65,#1e4a8e,Nacionalismo/independentismo,75.38,#18a1cd,49.65,8.29,19.93,6.4,4.44,4.23,1.57,2.6
2012,17115,Ordis,Girona,279,CiU,58.7,#1e4a8e,Nacionalismo/independentismo,80.87,#18a1cd,58.7,3.91,14.35,6.09,5.65,6.52,1.3,0.43
2012,17116,Osor,Girona,365,CiU,53.93,#1e4a8e,Nacionalismo/independentismo,90.01,#18a1cd,53.93,2.14,27.86,2.5,2.86,5.36,2.86,0.36
2012,17117,Palafrugell,Girona,14045,CiU,39.65,#1e4a8e,Nacionalismo/independentismo,59.87,#18a1cd,39.65,14.83,16.35,11.35,5.71,2.79,1.08,3.06
2012,17118,Palamós,Girona,12583,CiU,40.79,#1e4a8e,Nacionalismo/independentismo,63.32,#18a1cd,40.79,11.76,18.14,11.21,5.66,3.07,1.32,3.07
2012,17119,Palau de Santa Eulàlia,Girona,85,CiU,41.43,#1e4a8e,Nacionalismo/independentismo,81.44,#18a1cd,41.43,4.29,22.86,1.43,8.57,12.86,4.29,2.86
2012,17120,Palau-saverdera,Girona,769,CiU,53.41,#1e4a8e,Nacionalismo/independentismo,76.79,#18a1cd,53.41,4.97,19.15,7,4.24,2.76,1.47,2.76
2012,17121,Palau-sator,Girona,231,CiU,70.49,#1e4a8e,Nacionalismo/independentismo,91.25,#18a1cd,70.49,0.55,14.75,2.19,0.55,4.92,1.09,2.1900000000000004
2012,17123,Palol de Revardit,Girona,359,CiU,67.35,#1e4a8e,Nacionalismo/independentismo,89.12,#18a1cd,67.35,2.38,15.99,3.74,2.04,2.72,3.06,0
2012,17124,Pals,Girona,1641,CiU,50.54,#1e4a8e,Nacionalismo/independentismo,74.89,#18a1cd,50.54,10.84,19.6,4.75,3.92,3.5,1.25,1.83
2012,17125,Pardines,Girona,130,CiU,57.94,#1e4a8e,Nacionalismo/independentismo,90.64,#18a1cd,57.94,0.93,25.23,1.87,2.8,2.8,4.67,0.93
2012,17126,Parlavà,Girona,320,CiU,54.09,#1e4a8e,Nacionalismo/independentismo,86.47,#18a1cd,54.09,2.49,25.62,2.49,4.98,5.34,1.42,1.4300000000000002
2012,17128,Pau,Girona,309,CiU,46.64,#1e4a8e,Nacionalismo/independentismo,77.07,#18a1cd,46.64,4.35,22.13,9.49,3.95,6.32,1.98,2.38
2012,17129,Pedret i Marzà,Girona,128,CiU,41.9,#1e4a8e,Nacionalismo/independentismo,69.52,#18a1cd,41.9,1.9,20,17.14,8.57,4.76,2.86,0.95
2012,17130,La Pera,Girona,333,CiU,60.79,#1e4a8e,Nacionalismo/independentismo,89.93,#18a1cd,60.79,0.36,22.3,1.08,3.24,5.4,1.44,1.08
2012,17132,Peralada,Girona,1306,CiU,55.27,#1e4a8e,Nacionalismo/independentismo,78.42,#18a1cd,55.27,5.81,18.13,8.37,2.56,3.15,1.87,1.59
2012,17133,Les Planes d'Hostoles,Girona,1324,CiU,62.99,#1e4a8e,Nacionalismo/independentismo,86.82,#18a1cd,62.99,3.12,19.92,2.83,3.32,1.86,2.05,2.05
2012,17134,Planoles,Girona,233,CiU,48.72,#1e4a8e,Nacionalismo/independentismo,84.1,#18a1cd,48.72,4.1,27.69,1.03,9.23,6.15,1.54,1.03
2012,17135,Pont de Molins,Girona,381,CiU,37.63,#1e4a8e,Nacionalismo/independentismo,62.36,#18a1cd,37.63,7.89,18.64,18.28,6.45,3.94,2.15,2.87
2012,17136,Pontós,Girona,168,CiU,42.31,#1e4a8e,Nacionalismo/independentismo,66.16,#18a1cd,42.31,6.15,14.62,11.54,7.69,6.92,2.31,4.62
2012,17137,Porqueres,Girona,3380,CiU,52.08,#1e4a8e,Nacionalismo/independentismo,83.9,#18a1cd,52.08,4.42,25.5,4.57,3.49,4.68,1.64,1.3
2012,17138,Portbou,Girona,986,CiU,32.99,#1e4a8e,Nacionalismo/independentismo,52.46,#18a1cd,32.99,21.08,16.86,11.92,5.52,2.03,0.58,3.05
2012,17139,Les Preses,Girona,1351,CiU,54.89,#1e4a8e,Nacionalismo/independentismo,81.64,#18a1cd,54.89,6.43,21.34,3.82,4.57,3.73,1.68,1.31
2012,17140,El Port de la Selva,Girona,667,CiU,53.9,#1e4a8e,Nacionalismo/independentismo,79.74,#18a1cd,53.9,6.13,19.89,5.58,3.72,2.79,3.16,1.86
2012,17141,Puigcerdà,Girona,5765,CiU,45.17,#1e4a8e,Nacionalismo/independentismo,61.21,#18a1cd,45.17,9.28,13.05,15.1,5.26,1.44,1.55,3.4400000000000004
2012,17142,Quart,Girona,2479,CiU,43.7,#1e4a8e,Nacionalismo/independentismo,66.06,#18a1cd,43.7,9.15,17.07,9.61,6.68,3.8,1.49,2.99
2012,17143,Rabós,Girona,135,CiU,50.48,#1e4a8e,Nacionalismo/independentismo,78.1,#18a1cd,50.48,0.95,11.43,8.57,5.71,12.38,3.81,0
2012,17144,Regencós,Girona,213,CiU,55.36,#1e4a8e,Nacionalismo/independentismo,80.95,#18a1cd,55.36,5.36,20.83,6.55,5.36,3.57,1.19,0.6
2012,17145,Ribes de Freser,Girona,1570,CiU,56.34,#1e4a8e,Nacionalismo/independentismo,80.03,#18a1cd,56.34,4.64,18.72,5.39,5.05,2.65,2.32,1.99
2012,17146,Riells i Viabrea,Girona,2948,CiU,34.52,#1e4a8e,Nacionalismo/independentismo,58.75,#18a1cd,34.52,12.01,19.55,10.3,9.2,3.37,1.31,4.3100000000000005
2012,17147,Ripoll,Girona,8319,CiU,46.17,#1e4a8e,Nacionalismo/independentismo,68.92,#18a1cd,46.17,10.33,17.66,7.62,5.47,3.24,1.85,3.39
