year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_2,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_2,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
2017,08254,L'Esquirol,Barcelona,1752,JxCat,53.5,#00c4b2,Nacionalismo/independentismo,91.4,#fa8c00,839,429,36,34,165,14,NA,5,53.5,27.4,2.3,2.2,10.5,0.9,NA,0.3
2017,08255,Santa Maria de Merlès,Barcelona,142,JxCat,54.8,#00c4b2,Nacionalismo/independentismo,91.1,#fa8c00,68,25,4,3,20,0,NA,1,54.8,20.2,3.2,2.4,16.1,0,NA,0.8
2017,08256,Santa Maria de Martorelles,Barcelona,662,ERC,29.4,#e5ab4b,Nacionalismo/independentismo,62.3,#fa8c00,144,170,42,52,46,12,NA,5,24.9,29.4,7.3,9,8,2.1,NA,0.9
2017,08257,Santa Maria de Miralles,Barcelona,103,JxCat,50.5,#00c4b2,Nacionalismo/independentismo,77.4,#fa8c00,47,23,4,8,2,1,NA,1,50.5,24.7,4.3,8.6,2.1,1.1,NA,1.1
2017,08258,Santa Maria d'Oló,Barcelona,819,JxCat,44.3,#00c4b2,Nacionalismo/independentismo,90.5,#fa8c00,326,267,20,12,73,12,NA,0,44.3,36.3,2.7,1.6,9.9,1.6,NA,0
2017,08259,Santa Maria de Palautordera,Barcelona,6760,JxCat,33.9,#00c4b2,Nacionalismo/independentismo,65.3,#fa8c00,1976,1503,548,340,328,146,NA,61,33.9,25.8,9.4,5.8,5.6,2.5,NA,1
2017,08260,Santa Perpètua de Mogoda,Barcelona,18371,Cs,34.6,#da5b1f,No nacionalistas,66.5,#18a1cd,1763,2761,2456,1616,492,554,NA,226,11.6,18.2,16.2,10.6,3.2,3.6,NA,1.5
2017,08261,Santa Susanna,Barcelona,2352,Cs,30.7,#da5b1f,Nacionalismo/independentismo,50.9,#fa8c00,466,437,171,106,80,60,NA,13,24.1,22.6,8.9,5.5,4.2,3.1,NA,0.7
2017,08262,Sant Vicenç de Castellet,Barcelona,6843,ERC,27.5,#e5ab4b,Nacionalismo/independentismo,53.8,#fa8c00,1209,1482,718,330,206,154,NA,61,22.4,27.5,13.3,6.1,3.8,2.9,NA,1.1
2017,08263,Sant Vicenç dels Horts,Barcelona,21082,Cs,36,#da5b1f,No nacionalistas,65.4,#18a1cd,998,4553,2915,1358,322,597,NA,220,5.8,26.4,16.9,7.9,1.9,3.5,NA,1.3
2017,08264,Sant Vicenç de Montalt,Barcelona,4410,JxCat,33.9,#00c4b2,Nacionalismo/independentismo,58.6,#fa8c00,1271,801,319,141,123,100,NA,25,33.9,21.4,8.5,3.8,3.3,2.7,NA,0.7
2017,08265,Sant Vicenç de Torelló,Barcelona,1559,JxCat,48.3,#00c4b2,Nacionalismo/independentismo,85.9,#fa8c00,673,406,61,27,117,15,NA,2,48.3,29.1,4.4,1.9,8.4,1.1,NA,0.1
2017,08266,Cerdanyola del Vallès,Barcelona,43223,Cs,29.4,#da5b1f,No nacionalistas,63.3,#18a1cd,4752,6914,6607,3727,1540,1555,NA,469,13,19,18.1,10.2,4.2,4.3,NA,1.3
2017,08267,Sentmenat,Barcelona,6638,Cs,25.4,#da5b1f,No nacionalistas,51.3,#18a1cd,1110,1261,746,467,306,142,NA,83,20,22.7,13.4,8.4,5.5,2.6,NA,1.5
2017,08268,Cercs,Barcelona,989,JxCat,35.8,#00c4b2,Nacionalismo/independentismo,71.4,#fa8c00,295,252,69,25,41,16,NA,12,35.8,30.6,8.4,3,5,1.9,NA,1.5
2017,08269,Seva,Barcelona,2672,JxCat,48.2,#00c4b2,Nacionalismo/independentismo,80.5,#fa8c00,1133,605,102,51,154,41,NA,13,48.2,25.7,4.3,2.2,6.6,1.7,NA,0.6
2017,08270,Sitges,Barcelona,18778,Cs,27.6,#da5b1f,No nacionalistas,51.6,#18a1cd,3465,3158,1936,1010,638,538,NA,157,22.9,20.9,12.8,6.7,4.2,3.6,NA,1
2017,08271,Sobremunt,Barcelona,72,JxCat,57.4,#00c4b2,Nacionalismo/independentismo,91.8,#fa8c00,35,12,1,2,9,0,NA,0,57.4,19.7,1.6,3.3,14.8,0,NA,0
2017,08272,Sora,Barcelona,156,JxCat,54.9,#00c4b2,Nacionalismo/independentismo,91,#fa8c00,73,39,1,4,9,0,NA,0,54.9,29.3,0.8,3,6.8,0,NA,0
2017,08273,Subirats,Barcelona,2335,JxCat,40.7,#00c4b2,Nacionalismo/independentismo,77.9,#fa8c00,828,574,107,80,184,45,NA,12,40.7,28.2,5.3,3.9,9,2.2,NA,0.6
2017,08274,Súria,Barcelona,4639,JxCat,25,#00c4b2,Nacionalismo/independentismo,51.9,#fa8c00,982,868,630,223,188,108,NA,39,25,22.1,16,5.7,4.8,2.8,NA,1
2017,08275,Tavèrnoles,Barcelona,249,JxCat,57.3,#00c4b2,Nacionalismo/independentismo,89.5,#fa8c00,137,52,10,4,25,3,NA,0,57.3,21.8,4.2,1.7,10.5,1.3,NA,0
2017,08276,Tagamanent,Barcelona,242,JxCat,36.1,#00c4b2,Nacionalismo/independentismo,76.2,#fa8c00,73,61,4,9,20,3,NA,0,36.1,30.2,2,4.5,9.9,1.5,NA,0
2017,08277,Talamanca,Barcelona,162,JxCat,47.6,#00c4b2,Nacionalismo/independentismo,85,#fa8c00,70,42,3,4,13,6,NA,0,47.6,28.6,2,2.7,8.8,4.1,NA,0
2017,08278,Taradell,Barcelona,4791,JxCat,55.4,#00c4b2,Nacionalismo/independentismo,85.7,#fa8c00,2344,1031,150,96,251,57,NA,9,55.4,24.4,3.5,2.3,5.9,1.4,NA,0.2
2017,08279,Terrassa,Barcelona,154017,Cs,29.8,#da5b1f,No nacionalistas,59.1,#18a1cd,20881,25219,18789,11395,4802,4716,NA,1895,16.6,20,14.9,9.1,3.8,3.8,NA,1.5
2017,08280,Tavertet,Barcelona,101,JxCat,46.6,#00c4b2,Nacionalismo/independentismo,85.2,#fa8c00,41,19,4,2,15,0,NA,0,46.6,21.6,4.6,2.3,17,0,NA,0
2017,08281,Teià,Barcelona,4802,JxCat,33.9,#00c4b2,Nacionalismo/independentismo,64.7,#fa8c00,1429,1059,355,251,238,88,NA,31,33.9,25.1,8.4,6,5.7,2.1,NA,0.7
2017,08282,Tiana,Barcelona,6627,JxCat,29.6,#00c4b2,Nacionalismo/independentismo,62.5,#fa8c00,1737,1625,585,370,298,182,NA,37,29.6,27.7,10,6.3,5.1,3.1,NA,0.6
2017,08283,Tona,Barcelona,6056,JxCat,44.8,#00c4b2,Nacionalismo/independentismo,74.2,#fa8c00,2292,1232,311,150,273,79,NA,42,44.8,24.1,6.1,2.9,5.3,1.5,NA,0.8
2017,08284,Tordera,Barcelona,12210,Cs,26.5,#da5b1f,No nacionalistas,50.1,#18a1cd,2318,2035,1193,626,323,300,NA,112,24.5,21.5,12.6,6.6,3.4,3.2,NA,1.2
2017,08285,Torelló,Barcelona,10286,JxCat,42,#00c4b2,Nacionalismo/independentismo,73.1,#fa8c00,3680,2168,644,288,552,137,NA,53,42,24.8,7.4,3.3,6.3,1.6,NA,0.6
2017,08286,La Torre de Claramunt,Barcelona,2892,Cs,34,#da5b1f,No nacionalistas,57.3,#18a1cd,458,453,319,128,88,78,NA,28,19.3,19,13.4,5.4,3.7,3.3,NA,1.2
2017,08287,Torrelavit,Barcelona,1048,JxCat,45.8,#00c4b2,Nacionalismo/independentismo,80.2,#fa8c00,420,258,39,49,57,10,NA,6,45.8,28.1,4.2,5.3,6.2,1.1,NA,0.7
2017,08288,Torrelles de Foix,Barcelona,1663,JxCat,24.2,#00c4b2,Nacionalismo/independentismo,52.5,#fa8c00,304,298,174,80,57,48,NA,15,24.2,23.8,13.9,6.4,4.6,3.8,NA,1.2
2017,08289,Torrelles de Llobregat,Barcelona,4365,ERC,32.3,#e5ab4b,Nacionalismo/independentismo,59.8,#fa8c00,776,1208,393,300,253,53,NA,30,20.8,32.3,10.5,8,6.8,1.4,NA,0.8
2017,08290,Ullastrell,Barcelona,1509,ERC,33.3,#e5ab4b,Nacionalismo/independentismo,70.1,#fa8c00,411,451,100,64,86,17,NA,16,30.4,33.3,7.4,4.7,6.4,1.3,NA,1.2
2017,08291,Vacarisses,Barcelona,4701,Cs,29.4,#da5b1f,No nacionalistas,53.1,#18a1cd,662,988,462,314,201,94,NA,80,16.5,24.7,11.5,7.8,5,2.4,NA,2
2017,08292,Vallbona d'Anoia,Barcelona,1063,ERC,28.8,#e5ab4b,Nacionalismo/independentismo,61,#fa8c00,204,257,109,47,84,31,NA,17,22.8,28.8,12.2,5.3,9.4,3.5,NA,1.9
2017,08293,Vallcebre,Barcelona,223,JxCat,52.5,#00c4b2,Nacionalismo/independentismo,85.9,#fa8c00,104,53,11,3,13,4,NA,0,52.5,26.8,5.6,1.5,6.6,2,NA,0
2017,08294,Vallgorguina,Barcelona,2015,JxCat,34.5,#00c4b2,Nacionalismo/independentismo,71.4,#fa8c00,589,504,96,100,126,29,NA,14,34.5,29.5,5.6,5.9,7.4,1.7,NA,0.8
2017,08295,Vallirana,Barcelona,10997,Cs,31.1,#da5b1f,No nacionalistas,60.6,#18a1cd,1273,1959,1520,693,246,303,NA,121,14.2,21.9,17,7.8,2.8,3.4,NA,1.4
2017,08296,Vallromanes,Barcelona,1798,JxCat,33.4,#00c4b2,Nacionalismo/independentismo,62.3,#fa8c00,528,401,153,75,55,38,NA,6,33.4,25.4,9.7,4.8,3.5,2.4,NA,0.4
2017,08297,Veciana,Barcelona,132,JxCat,56.4,#00c4b2,Nacionalismo/independentismo,78.2,#fa8c00,62,19,4,4,5,2,NA,1,56.4,17.3,3.6,3.6,4.6,1.8,NA,0.9
2017,08298,Vic,Barcelona,26663,JxCat,44.4,#00c4b2,Nacionalismo/independentismo,74,#fa8c00,9743,5216,1426,726,1285,470,NA,99,44.4,23.8,6.5,3.3,5.8,2.1,NA,0.4
2017,08299,Vilada,Barcelona,389,JxCat,49,#00c4b2,Nacionalismo/independentismo,83.6,#fa8c00,167,99,25,10,19,6,NA,0,49,29,7.3,2.9,5.6,1.8,NA,0
2017,08300,Viladecavalls,Barcelona,5801,Cs,29.4,#da5b1f,No nacionalistas,52.5,#18a1cd,984,1173,543,431,218,130,NA,71,19.4,23.1,10.7,8.5,4.3,2.6,NA,1.4
2017,08301,Viladecans,Barcelona,48875,Cs,37.4,#da5b1f,No nacionalistas,76.3,#18a1cd,2812,5836,9265,4044,768,1760,NA,745,6.9,14.4,22.9,10,1.9,4.3,NA,1.8
2017,08302,Vilanova del Camí,Barcelona,9256,Cs,38.8,#da5b1f,No nacionalistas,70.5,#18a1cd,803,1198,1377,631,185,286,NA,108,10.6,15.8,18.2,8.3,2.4,3.8,NA,1.4
2017,08303,Vilanova de Sau,Barcelona,265,JxCat,45.4,#00c4b2,Nacionalismo/independentismo,82.8,#fa8c00,108,62,9,11,27,3,NA,0,45.4,26,3.8,4.6,11.3,1.3,NA,0
2017,08304,Vilobí del Penedès,Barcelona,802,JxCat,45.2,#00c4b2,Nacionalismo/independentismo,80.2,#fa8c00,318,194,36,22,52,9,NA,2,45.2,27.6,5.1,3.1,7.4,1.3,NA,0.3
2017,08305,Vilafranca del Penedès,Barcelona,27656,JxCat,29.4,#00c4b2,Nacionalismo/independentismo,60.5,#fa8c00,6698,5533,2445,1262,1541,743,NA,212,29.4,24.3,10.7,5.5,6.8,3.3,NA,0.9
2017,08306,Vilalba Sasserra,Barcelona,518,ERC,32.6,#e5ab4b,Nacionalismo/independentismo,63.5,#fa8c00,107,132,23,19,18,18,NA,7,26.4,32.6,5.7,4.7,4.4,4.4,NA,1.7
2017,08307,Vilanova i la Geltrú,Barcelona,48638,Cs,25.1,#da5b1f,No nacionalistas,51.7,#18a1cd,7515,9140,5594,3208,2267,1233,NA,465,19,23.1,14.2,8.1,5.7,3.1,NA,1.2
2017,08308,Viver i Serrateix,Barcelona,134,JxCat,77.4,#00c4b2,Nacionalismo/independentismo,95.7,#fa8c00,89,11,3,0,10,1,NA,0,77.4,9.6,2.6,0,8.7,0.9,NA,0
2017,08901,Rupit i Pruit,Barcelona,231,JxCat,54.5,#00c4b2,Nacionalismo/independentismo,86.7,#fa8c00,115,61,6,7,7,3,NA,0,54.5,28.9,2.8,3.3,3.3,1.4,NA,0
2017,08902,Vilanova del Vallès,Barcelona,3844,JxCat,25.6,#00c4b2,Nacionalismo/independentismo,52.8,#fa8c00,836,750,352,220,134,102,NA,45,25.6,23,10.8,6.8,4.1,3.1,NA,1.4
2017,08903,Sant Julià de Cerdanyola,Barcelona,202,JxCat,51.6,#00c4b2,Nacionalismo/independentismo,88.7,#fa8c00,96,54,3,8,15,1,NA,0,51.6,29,1.6,4.3,8.1,0.5,NA,0
2017,08904,Badia del Vallès,Barcelona,10560,Cs,39.2,#da5b1f,No nacionalistas,81.2,#18a1cd,311,963,1949,903,248,449,NA,179,3.8,11.6,23.5,10.9,3,5.4,NA,2.2
2017,08905,La Palma de Cervelló,Barcelona,2356,JxCat,27.5,#00c4b2,Nacionalismo/independentismo,60.1,#fa8c00,557,551,213,149,109,37,NA,27,27.5,27.2,10.5,7.4,5.4,1.8,NA,1.3
2017,08998,Residents Absents,Barcelona,175095,JxCat,25.8,#00c4b2,Nacionalismo/independentismo,52.4,#fa8c00,5216,4204,2223,1870,1177,815,NA,243,25.8,20.8,11,9.2,5.8,4,NA,1.2
2017,17001,Agullana,Girona,591,ERC,34.3,#e5ab4b,Nacionalismo/independentismo,74.7,#fa8c00,161,168,26,16,37,7,NA,6,32.9,34.3,5.3,3.3,7.6,1.4,NA,1.2
2017,17002,Aiguaviva,Girona,571,JxCat,50.7,#00c4b2,Nacionalismo/independentismo,79.8,#fa8c00,258,121,23,9,27,11,NA,0,50.7,23.8,4.5,1.8,5.3,2.2,NA,0
2017,17003,Albanyà,Girona,94,JxCat,54.3,#00c4b2,Nacionalismo/independentismo,93.8,#fa8c00,44,19,1,1,13,2,NA,1,54.3,23.5,1.2,1.2,16,2.5,NA,1.2
2017,17004,Albons,Girona,522,JxCat,45.6,#00c4b2,Nacionalismo/independentismo,82.5,#fa8c00,209,140,20,13,29,4,NA,4,45.6,30.6,4.4,2.8,6.3,0.9,NA,0.9
2017,17005,El Far d'Empordà,Girona,428,JxCat,37.2,#00c4b2,Nacionalismo/independentismo,68.3,#fa8c00,129,98,21,17,10,17,NA,0,37.2,28.2,6,4.9,2.9,4.9,NA,0
2017,17006,Alp,Girona,1135,JxCat,40.4,#00c4b2,Nacionalismo/independentismo,76.6,#fa8c00,376,277,52,24,60,19,NA,8,40.4,29.8,5.6,2.6,6.4,2,NA,0.9
2017,17007,Amer,Girona,1730,JxCat,61.9,#00c4b2,Nacionalismo/independentismo,83.7,#fa8c00,934,257,55,34,73,26,NA,2,61.9,17,3.6,2.2,4.8,1.7,NA,0.1
2017,17008,Anglès,Girona,3588,JxCat,52.7,#00c4b2,Nacionalismo/independentismo,78.2,#fa8c00,1586,602,152,76,163,57,NA,17,52.7,20,5,2.5,5.4,1.9,NA,0.6
2017,17009,Arbúcies,Girona,4044,JxCat,48.4,#00c4b2,Nacionalismo/independentismo,83.1,#fa8c00,1670,889,152,91,308,65,NA,16,48.4,25.8,4.4,2.6,8.9,1.9,NA,0.5
2017,17010,Argelaguer,Girona,336,JxCat,50.2,#00c4b2,Nacionalismo/independentismo,88.4,#fa8c00,147,67,9,12,45,3,NA,2,50.2,22.9,3.1,4.1,15.4,1,NA,0.7
2017,17011,L'Armentera,Girona,644,JxCat,48.5,#00c4b2,Nacionalismo/independentismo,82.5,#fa8c00,280,156,33,9,40,3,NA,1,48.5,27,5.7,1.6,6.9,0.5,NA,0.2
2017,17012,Avinyonet de Puigventós,Girona,1147,JxCat,31,#00c4b2,Nacionalismo/independentismo,61.1,#fa8c00,294,255,58,37,30,17,NA,5,31,26.9,6.1,3.9,3.2,1.8,NA,0.5
2017,17013,Begur,Girona,2774,JxCat,29.4,#00c4b2,Nacionalismo/independentismo,56.2,#fa8c00,680,519,278,95,100,61,NA,22,29.4,22.4,12,4.1,4.3,2.6,NA,0.9
2017,17014,La Vajol,Girona,64,JxCat,40.4,#00c4b2,Nacionalismo/independentismo,75,#fa8c00,21,15,0,0,3,0,NA,1,40.4,28.9,0,0,5.8,0,NA,1.9
2017,17015,Banyoles,Girona,12715,JxCat,50.2,#00c4b2,Nacionalismo/independentismo,80.6,#fa8c00,5349,2481,476,303,750,221,NA,61,50.2,23.3,4.5,2.8,7,2.1,NA,0.6
2017,17016,Bàscara,Girona,731,JxCat,45.6,#00c4b2,Nacionalismo/independentismo,80.2,#fa8c00,293,168,28,15,54,20,NA,3,45.6,26.2,4.4,2.3,8.4,3.1,NA,0.5
2017,17018,Bellcaire d'Empordà,Girona,487,JxCat,43.7,#00c4b2,Nacionalismo/independentismo,80.9,#fa8c00,185,123,21,11,34,6,NA,1,43.7,29.1,5,2.6,8,1.4,NA,0.2
2017,17019,Besalú,Girona,1790,JxCat,59.9,#00c4b2,Nacionalismo/independentismo,84.5,#fa8c00,937,326,76,37,59,18,NA,5,59.9,20.8,4.9,2.4,3.8,1.1,NA,0.3
2017,17020,Bescanó,Girona,3627,JxCat,52.1,#00c4b2,Nacionalismo/independentismo,81.6,#fa8c00,1664,735,137,90,207,28,NA,17,52.1,23,4.3,2.8,6.5,0.9,NA,0.5
2017,17021,Beuda,Girona,121,JxCat,40.5,#00c4b2,Nacionalismo/independentismo,82.9,#fa8c00,45,22,14,4,25,1,NA,0,40.5,19.8,12.6,3.6,22.5,0.9,NA,0
2017,17022,La Bisbal d'Empordà,Girona,6919,JxCat,38.2,#00c4b2,Nacionalismo/independentismo,71.3,#fa8c00,2157,1457,482,207,415,135,NA,31,38.2,25.8,8.5,3.7,7.3,2.4,NA,0.6
2017,17023,Blanes,Girona,27240,Cs,30.4,#da5b1f,No nacionalistas,59.2,#18a1cd,4007,3872,3266,1743,696,845,NA,275,18.9,18.2,15.4,8.2,3.3,4,NA,1.3
2017,17024,Bolvir,Girona,280,JxCat,47.4,#00c4b2,Nacionalismo/independentismo,72.6,#fa8c00,107,43,13,4,14,9,NA,2,47.4,19,5.8,1.8,6.2,4,NA,0.9
2017,17025,Bordils,Girona,1152,JxCat,51.3,#00c4b2,Nacionalismo/independentismo,80.9,#fa8c00,524,207,49,33,95,12,NA,2,51.3,20.3,4.8,3.2,9.3,1.2,NA,0.2
2017,17026,Borrassà,Girona,537,JxCat,54.2,#00c4b2,Nacionalismo/independentismo,78.8,#fa8c00,258,98,17,10,19,7,NA,2,54.2,20.6,3.6,2.1,4,1.5,NA,0.4
2017,17027,Breda,Girona,2839,JxCat,38,#00c4b2,Nacionalismo/independentismo,77.6,#fa8c00,939,831,167,66,151,61,NA,16,38,33.6,6.8,2.7,6.1,2.5,NA,0.6
2017,17028,Brunyola i Sant Martí Sapresa,Girona,285,JxCat,59.4,#00c4b2,Nacionalismo/independentismo,85.7,#fa8c00,149,53,7,9,13,3,NA,1,59.4,21.1,2.8,3.6,5.2,1.2,NA,0.4
2017,17029,Boadella i les Escaules,Girona,205,JxCat,34.5,#00c4b2,Nacionalismo/independentismo,71.9,#fa8c00,59,49,8,8,15,3,NA,0,34.5,28.6,4.7,4.7,8.8,1.8,NA,0
2017,17030,Cabanes,Girona,628,JxCat,36.3,#00c4b2,Nacionalismo/independentismo,61.2,#fa8c00,187,98,36,13,30,24,NA,4,36.3,19,7,2.5,5.8,4.7,NA,0.8
2017,17031,Cabanelles,Girona,186,JxCat,46,#00c4b2,Nacionalismo/independentismo,84.9,#fa8c00,70,33,2,3,26,5,NA,2,46,21.7,1.3,2,17.1,3.3,NA,1.3
2017,17032,Cadaqués,Girona,1755,JxCat,38.2,#00c4b2,Nacionalismo/independentismo,71,#fa8c00,498,366,111,69,61,13,NA,10,38.2,28.1,8.5,5.3,4.7,1,NA,0.8
2017,17033,Caldes de Malavella,Girona,5409,JxCat,33.7,#00c4b2,Nacionalismo/independentismo,59.2,#fa8c00,1489,923,405,243,208,121,NA,37,33.7,20.9,9.2,5.5,4.7,2.7,NA,0.8
2017,17034,Calonge i Sant Antoni,Girona,7073,JxCat,33.4,#00c4b2,Nacionalismo/independentismo,60.8,#fa8c00,1875,1315,559,238,228,150,NA,48,33.4,23.4,9.9,4.2,4.1,2.7,NA,0.8
2017,17035,Camós,Girona,557,JxCat,54.1,#00c4b2,Nacionalismo/independentismo,84.6,#fa8c00,273,116,17,12,38,7,NA,0,54.1,23,3.4,2.4,7.5,1.4,NA,0
2017,17036,Campdevànol,Girona,2635,JxCat,39.8,#00c4b2,Nacionalismo/independentismo,72.5,#fa8c00,886,619,131,90,110,60,NA,9,39.8,27.8,5.9,4,4.9,2.7,NA,0.4
2017,17037,Campelles,Girona,102,JxCat,65.6,#00c4b2,Nacionalismo/independentismo,84.9,#fa8c00,61,12,0,4,6,6,NA,0,65.6,12.9,0,4.3,6.4,6.4,NA,0
2017,17038,Campllong,Girona,369,JxCat,57.3,#00c4b2,Nacionalismo/independentismo,80.6,#fa8c00,189,64,9,15,13,10,NA,4,57.3,19.4,2.7,4.6,3.9,3,NA,1.2
2017,17039,Camprodon,Girona,1722,JxCat,52.5,#00c4b2,Nacionalismo/independentismo,78.1,#fa8c00,769,294,109,39,81,23,NA,4,52.5,20.1,7.4,2.7,5.5,1.6,NA,0.3
2017,17040,Canet d'Adri,Girona,552,JxCat,55.1,#00c4b2,Nacionalismo/independentismo,85,#fa8c00,275,92,16,15,57,8,NA,1,55.1,18.4,3.2,3,11.4,1.6,NA,0.2
2017,17041,Cantallops,Girona,226,ERC,39.2,#e5ab4b,Nacionalismo/independentismo,75.8,#fa8c00,56,73,13,10,12,4,NA,1,30.1,39.2,7,5.4,6.4,2.1,NA,0.5
2017,17042,Capmany,Girona,417,JxCat,45.9,#00c4b2,Nacionalismo/independentismo,75.2,#fa8c00,157,87,16,13,13,6,NA,1,45.9,25.4,4.7,3.8,3.8,1.8,NA,0.3
2017,17043,Queralbs,Girona,163,JxCat,52.5,#00c4b2,Nacionalismo/independentismo,85.4,#fa8c00,72,35,5,2,10,3,NA,1,52.5,25.6,3.6,1.5,7.3,2.2,NA,0.7
2017,17044,Cassà de la Selva,Girona,6883,JxCat,46.2,#00c4b2,Nacionalismo/independentismo,74.1,#fa8c00,2715,1343,382,188,298,108,NA,42,46.2,22.9,6.5,3.2,5.1,1.8,NA,0.7
2017,17046,Castellfollit de la Roca,Girona,717,JxCat,41.5,#00c4b2,Nacionalismo/independentismo,77.7,#fa8c00,255,187,31,16,36,14,NA,7,41.5,30.4,5,2.6,5.8,2.3,NA,1.1
2017,17047,Castelló d'Empúries,Girona,4896,Cs,29.2,#da5b1f,Nacionalismo/independentismo,52.3,#fa8c00,1040,731,314,138,142,173,NA,37,28.4,20,8.6,3.8,3.9,4.7,NA,1
2017,17048,Castell-Platja d'Aro,Girona,6262,JxCat,32.4,#00c4b2,Nacionalismo/independentismo,51.4,#fa8c00,1554,798,563,185,115,175,NA,54,32.4,16.6,11.7,3.9,2.4,3.6,NA,1.1
2017,17049,Celrà,Girona,3123,JxCat,35.3,#00c4b2,Nacionalismo/independentismo,72.3,#fa8c00,971,640,207,99,378,37,NA,18,35.3,23.3,7.5,3.6,13.8,1.4,NA,0.7
2017,17050,Cervià de Ter,Girona,665,JxCat,43,#00c4b2,Nacionalismo/independentismo,83.2,#fa8c00,262,192,19,18,53,14,NA,2,43,31.5,3.1,3,8.7,2.3,NA,0.3
2017,17051,Cistella,Girona,218,JxCat,51.8,#00c4b2,Nacionalismo/independentismo,82.6,#fa8c00,101,42,10,2,18,6,NA,1,51.8,21.5,5.1,1,9.2,3.1,NA,0.5
2017,17052,Siurana,Girona,128,JxCat,49.1,#00c4b2,Nacionalismo/independentismo,84.5,#fa8c00,54,29,2,7,10,2,NA,0,49.1,26.4,1.8,6.4,9.1,1.8,NA,0
2017,17054,Colera,Girona,358,JxCat,36.5,#00c4b2,Nacionalismo/independentismo,69.7,#fa8c00,106,81,16,12,15,3,NA,2,36.5,27.9,5.5,4.1,5.2,1,NA,0.7
2017,17055,Colomers,Girona,144,JxCat,54.1,#00c4b2,Nacionalismo/independentismo,90.4,#fa8c00,73,30,5,6,19,2,NA,0,54.1,22.2,3.7,4.4,14.1,1.5,NA,0
2017,17056,Cornellà del Terri,Girona,1741,JxCat,56.5,#00c4b2,Nacionalismo/independentismo,83.4,#fa8c00,863,312,61,30,98,30,NA,4,56.5,20.4,4,2,6.4,2,NA,0.3
2017,17057,Corçà,Girona,951,JxCat,50.2,#00c4b2,Nacionalismo/independentismo,81.9,#fa8c00,425,206,47,23,62,13,NA,5,50.2,24.4,5.6,2.7,7.3,1.5,NA,0.6
2017,17058,Crespià,Girona,172,JxCat,49.3,#00c4b2,Nacionalismo/independentismo,85.2,#fa8c00,70,31,2,7,20,5,NA,0,49.3,21.8,1.4,4.9,14.1,3.5,NA,0
2017,17060,Darnius,Girona,422,JxCat,31.6,#00c4b2,Nacionalismo/independentismo,68.4,#fa8c00,111,105,22,10,24,20,NA,1,31.6,29.9,6.3,2.9,6.8,5.7,NA,0.3
2017,17061,Das,Girona,162,JxCat,46.1,#00c4b2,Nacionalismo/independentismo,80.1,#fa8c00,65,40,2,2,8,6,NA,1,46.1,28.4,1.4,1.4,5.7,4.3,NA,0.7
2017,17062,L'Escala,Girona,5994,JxCat,34.1,#00c4b2,Nacionalismo/independentismo,60.2,#fa8c00,1595,954,420,269,265,114,NA,36,34.1,20.4,9,5.8,5.7,2.4,NA,0.8
2017,17063,Espinelves,Girona,166,JxCat,50,#00c4b2,Nacionalismo/independentismo,92.7,#fa8c00,75,44,3,1,20,2,NA,0,50,29.3,2,0.7,13.3,1.3,NA,0
2017,17064,Espolla,Girona,327,JxCat,35.4,#00c4b2,Nacionalismo/independentismo,67.7,#fa8c00,104,68,31,6,27,10,NA,1,35.4,23.1,10.5,2,9.2,3.4,NA,0.3
2017,17065,Esponellà,Girona,317,JxCat,56.4,#00c4b2,Nacionalismo/independentismo,87.3,#fa8c00,155,58,7,11,27,2,NA,2,56.4,21.1,2.5,4,9.8,0.7,NA,0.7
2017,17066,Figueres,Girona,27129,Cs,29.1,#da5b1f,Nacionalismo/independentismo,50.2,#fa8c00,5196,4067,2005,778,816,1023,NA,208,25.9,20.3,10,3.9,4.1,5.1,NA,1
2017,17067,Flaçà,Girona,696,JxCat,49.6,#00c4b2,Nacionalismo/independentismo,83.1,#fa8c00,296,152,31,10,48,6,NA,1,49.6,25.5,5.2,1.7,8,1,NA,0.2
2017,17068,Foixà,Girona,257,JxCat,54.8,#00c4b2,Nacionalismo/independentismo,82.6,#fa8c00,126,48,10,11,16,2,NA,2,54.8,20.9,4.3,4.8,7,0.9,NA,0.9
2017,17069,Fontanals de Cerdanya,Girona,373,JxCat,44.2,#00c4b2,Nacionalismo/independentismo,75.4,#fa8c00,142,76,17,4,24,10,NA,2,44.2,23.7,5.3,1.2,7.5,3.1,NA,0.6
2017,17070,Fontanilles,Girona,111,JxCat,58.4,#00c4b2,Nacionalismo/independentismo,86.1,#fa8c00,59,24,5,2,4,0,NA,1,58.4,23.8,5,2,4,0,NA,1
2017,17071,Fontcoberta,Girona,1134,JxCat,53.1,#00c4b2,Nacionalismo/independentismo,87,#fa8c00,546,281,27,13,68,10,NA,5,53.1,27.3,2.6,1.3,6.6,1,NA,0.5
