year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,partido_1,partido_2,partido_3,partido_4,partido_5,partido_6,partido_7,partido_8,partido_99
1988,17136,Pontós,Girona,175,CiU,81.82,#1e4a8e,Nacionalismo/independentismo,84.3,#18a1cd,81.82,4.96,0,4.96,2.48,2.48,NA,NA,3.3099999999999996
1988,17137,Porqueres,Girona,2072,CiU,64.79,#1e4a8e,Nacionalismo/independentismo,68.81,#18a1cd,64.79,18.47,2.88,3.01,4.02,2.81,NA,NA,2.89
1988,17138,Portbou,Girona,1584,CiU,46.02,#1e4a8e,Nacionalismo/independentismo,52.98,#18a1cd,46.02,23.46,1.69,2.88,6.96,12.23,NA,NA,5.28
1988,17139,Les Preses,Girona,1020,CiU,52.57,#1e4a8e,Nacionalismo/independentismo,55.42,#18a1cd,52.57,36.18,2.17,1.63,2.85,2.03,NA,NA,1.24
1988,17140,El Port de la Selva,Girona,612,CiU,64.85,#1e4a8e,Nacionalismo/independentismo,69.22,#18a1cd,64.85,19.21,1.09,3.71,4.37,2.18,NA,NA,3.0700000000000003
1988,17141,Puigcerdà,Girona,4611,CiU,54.71,#1e4a8e,Nacionalismo/independentismo,60.8,#18a1cd,54.71,24.38,1.78,5.75,6.09,2.35,NA,NA,4.23
1988,17142,Quart,Girona,1166,CiU,56.97,#1e4a8e,Nacionalismo/independentismo,61.49,#18a1cd,56.97,24.57,3.18,3.18,4.52,3.18,NA,NA,3.3
1988,17143,Rabós,Girona,125,CiU,64.2,#1e4a8e,Nacionalismo/independentismo,66.67,#18a1cd,64.2,14.81,0,6.17,2.47,8.64,NA,NA,3.69
1988,17144,Regencós,Girona,197,CiU,75,#1e4a8e,Nacionalismo/independentismo,80,#18a1cd,75,11.88,2.5,1.88,5,1.25,NA,NA,1.24
1988,17145,Ribes de Freser,Girona,2034,CiU,70.97,#1e4a8e,Nacionalismo/independentismo,76.75,#18a1cd,70.97,11.76,5.17,2.04,5.78,1.36,NA,NA,2.53
1988,17146,Riells i Viabrea,Girona,573,CiU,70.63,#1e4a8e,Nacionalismo/independentismo,74.51,#18a1cd,70.63,16.02,2.18,2.67,3.88,2.18,NA,NA,2.44
1988,17147,Ripoll,Girona,9167,CiU,58.13,#1e4a8e,Nacionalismo/independentismo,63.8,#18a1cd,58.13,23.8,4.13,3.04,5.67,2.33,NA,NA,2.17
1988,17148,Riudarenes,Girona,894,CiU,76.58,#1e4a8e,Nacionalismo/independentismo,81.07,#18a1cd,76.58,9.14,1.66,2.82,4.49,2.49,NA,NA,1.01
1988,17149,Riudaura,Girona,299,CiU,70.2,#1e4a8e,Nacionalismo/independentismo,75.25,#18a1cd,70.2,12.63,4.55,2.53,5.05,0,NA,NA,5.0600000000000005
1988,17150,Riudellots de la Selva,Girona,907,CiU,71.56,#1e4a8e,Nacionalismo/independentismo,77.37,#18a1cd,71.56,12.23,2.6,3.06,5.81,1.38,NA,NA,2.74
1988,17151,Riumors,Girona,163,CiU,71.43,#1e4a8e,Nacionalismo/independentismo,78.1,#18a1cd,71.43,6.67,0.95,4.76,6.67,4.76,NA,NA,4.75
1988,17152,Roses,Girona,6407,CiU,47.54,#1e4a8e,Nacionalismo/independentismo,51.77,#18a1cd,47.54,31.46,1.06,7.73,4.23,3.99,NA,NA,3.29
1988,17153,Rupià,Girona,174,CiU,47.79,#1e4a8e,Nacionalismo/independentismo,55.75,#18a1cd,47.79,26.55,6.19,2.65,7.96,0.88,NA,NA,7.95
1988,17154,Sales de Llierca,Girona,44,CiU,44,#1e4a8e,No nacionalistas,52,#fa8c00,44,16,8,0,4,0,NA,NA,28
1988,17155,Salt,Girona,14968,CiU,44.82,#1e4a8e,Nacionalismo/independentismo,49.93,#18a1cd,44.82,32.85,6.3,2.92,5.11,3.35,NA,NA,3.85
1988,17157,Sant Andreu Salou,Girona,124,CiU,93.18,#1e4a8e,Nacionalismo/independentismo,93.18,#18a1cd,93.18,2.27,0,1.14,0,1.14,NA,NA,1.14
1988,17158,Sant Climent Sescebes,Girona,380,CiU,73.41,#1e4a8e,Nacionalismo/independentismo,76.78,#18a1cd,73.41,12.36,0.75,6.37,3.37,1.12,NA,NA,1.12
1988,17159,Sant Feliu de Buixalleu,Girona,490,CiU,83.23,#1e4a8e,Nacionalismo/independentismo,84.45,#18a1cd,83.23,7.62,1.22,3.96,1.22,1.22,NA,NA,1.52
1988,17160,Sant Feliu de Guíxols,Girona,11476,CiU,46.97,#1e4a8e,Nacionalismo/independentismo,51.13,#18a1cd,46.97,36.09,4.77,1.9,4.16,2.06,NA,NA,3.49
1988,17161,Sant Feliu de Pallerols,Girona,868,CiU,67.04,#1e4a8e,Nacionalismo/independentismo,75.91,#18a1cd,67.04,7.92,2.22,8.72,8.87,1.11,NA,NA,2.86
1988,17162,Sant Ferriol,Girona,143,CiU,76.62,#1e4a8e,Nacionalismo/independentismo,79.22,#18a1cd,76.62,7.79,0,9.09,2.6,2.6,NA,NA,1.3
1988,17163,Sant Gregori,Girona,1320,CiU,70.44,#1e4a8e,Nacionalismo/independentismo,76.52,#18a1cd,70.44,12.89,3.67,2.52,6.08,1.26,NA,NA,2.6
1988,17164,Sant Hilari Sacalm,Girona,3446,CiU,73.35,#1e4a8e,Nacionalismo/independentismo,77.42,#18a1cd,73.35,15.05,3.11,1.62,4.07,0.74,NA,NA,1.43
1988,17165,Sant Jaume de Llierca,Girona,659,CiU,58.3,#1e4a8e,Nacionalismo/independentismo,63.41,#18a1cd,58.3,19.57,4.26,6.81,5.11,2.98,NA,NA,2.96
1988,17166,Sant Jordi Desvalls,Girona,472,CiU,62.94,#1e4a8e,Nacionalismo/independentismo,70.61,#18a1cd,62.94,22.68,3.19,0.96,7.67,1.28,NA,NA,1.28
1988,17167,Sant Joan de les Abadesses,Girona,3253,CiU,61,#1e4a8e,Nacionalismo/independentismo,64.56,#18a1cd,61,26.83,1.87,0.93,3.56,3.43,NA,NA,2.2
1988,17168,Sant Joan de Mollet,Girona,253,CiU,74.75,#1e4a8e,Nacionalismo/independentismo,82.33,#18a1cd,74.75,11.11,2.53,2.53,7.58,0.51,NA,NA,1.01
1988,17169,Sant Julià de Ramis,Girona,1200,CiU,64.14,#1e4a8e,Nacionalismo/independentismo,70.26,#18a1cd,64.14,15.3,3.06,2.69,6.12,3.55,NA,NA,4.38
1988,17170,Vallfogona de Ripollès,Girona,207,CiU,88.11,#1e4a8e,Nacionalismo/independentismo,91.61,#18a1cd,88.11,0.7,3.5,2.1,3.5,0,NA,NA,0.7
1988,17171,Sant Llorenç de la Muga,Girona,129,CiU,79.31,#1e4a8e,Nacionalismo/independentismo,82.76,#18a1cd,79.31,12.64,0,2.3,3.45,1.15,NA,NA,0
1988,17172,Sant Martí de Llémena,Girona,279,CiU,87.21,#1e4a8e,Nacionalismo/independentismo,90.7,#18a1cd,87.21,4.65,0.58,1.16,3.49,0.58,NA,NA,2.32
1988,17173,Sant Martí Vell,Girona,164,CiU,63.93,#1e4a8e,Nacionalismo/independentismo,65.57,#18a1cd,63.93,28.69,2.46,0.82,1.64,1.64,NA,NA,0.82
1988,17174,Sant Miquel de Campmajor,Girona,184,CiU,86.78,#1e4a8e,Nacionalismo/independentismo,89.26,#18a1cd,86.78,6.61,0,0.83,2.48,2.48,NA,NA,0.83
1988,17175,Sant Miquel de Fluvià,Girona,411,PSC,47.1,#da1f35,No nacionalistas,62.66,#fa8c00,35.51,47.1,3.62,2.17,1.81,2.54,NA,NA,7.23
1988,17176,Sant Mori,Girona,96,CiU,85.07,#1e4a8e,Nacionalismo/independentismo,85.07,#18a1cd,85.07,5.97,0,2.99,0,2.99,NA,NA,1.49
1988,17177,Sant Pau de Segúries,Girona,496,CiU,71.7,#1e4a8e,Nacionalismo/independentismo,77.09,#18a1cd,71.7,14.02,1.08,1.89,5.39,1.62,NA,NA,1.62
1988,17178,Sant Pere Pescador,Girona,856,CiU,45.34,#1e4a8e,Nacionalismo/independentismo,68.49,#18a1cd,45.34,24.6,1.29,2.89,23.15,1.29,NA,NA,0.96
1988,17180,Santa Coloma de Farners,Girona,5758,CiU,59.12,#1e4a8e,Nacionalismo/independentismo,66.09,#18a1cd,59.12,23.01,1.65,5.38,6.97,1.32,NA,NA,2.05
1988,17181,Santa Cristina d'Aro,Girona,1026,CiU,63.43,#1e4a8e,Nacionalismo/independentismo,69.39,#18a1cd,63.43,16.62,4.57,3.74,5.96,3.32,NA,NA,2.09
1988,17182,Santa Llogaia d'Àlguema,Girona,225,CiU,53.15,#1e4a8e,Nacionalismo/independentismo,55.25,#18a1cd,53.15,37.06,1.4,1.4,2.1,0,NA,NA,4.2
1988,17183,Sant Aniol de Finestres,Girona,215,CiU,88.97,#1e4a8e,Nacionalismo/independentismo,89.71,#18a1cd,88.97,4.41,0.74,2.21,0.74,0,NA,NA,2.22
1988,17184,Santa Pau,Girona,1052,CiU,74.12,#1e4a8e,Nacionalismo/independentismo,78.96,#18a1cd,74.12,10.18,2.34,3.17,4.84,2.34,NA,NA,2.53
1988,17185,Sant Joan les Fonts,Girona,2270,CiU,70.92,#1e4a8e,Nacionalismo/independentismo,76.38,#18a1cd,70.92,15.4,1.6,1.84,5.46,1.84,NA,NA,2.51
1988,17186,Sarrià de Ter,Girona,2619,CiU,48.82,#1e4a8e,Nacionalismo/independentismo,53.64,#18a1cd,48.82,33.73,4.66,1.66,4.82,1.61,NA,NA,4
1988,17187,"Saus, Camallera i Llampaies",Girona,550,CiU,63.14,#1e4a8e,Nacionalismo/independentismo,71.81,#18a1cd,63.14,18.16,2.98,1.08,8.67,1.36,NA,NA,3.78
1988,17188,La Selva de Mar,Girona,133,CiU,56.31,#1e4a8e,Nacionalismo/independentismo,86.41,#18a1cd,56.31,2.91,1.94,5.83,30.1,0,NA,NA,0.97
1988,17189,La Cellera de Ter,Girona,1566,CiU,71.13,#1e4a8e,Nacionalismo/independentismo,81.6,#18a1cd,71.13,10.02,3.19,1.37,10.47,1.64,NA,NA,2
1988,17190,Serinyà,Girona,545,CiU,65.28,#1e4a8e,Nacionalismo/independentismo,68.65,#18a1cd,65.28,17.1,1.3,0.78,3.37,7.77,NA,NA,3.12
1988,17191,Serra de Daró,Girona,161,CiU,74.78,#1e4a8e,Nacionalismo/independentismo,81.74,#18a1cd,74.78,7.83,1.74,6.96,6.96,0.87,NA,NA,0.87
1988,17192,Setcases,Girona,127,CiU,85.71,#1e4a8e,Nacionalismo/independentismo,90.47,#18a1cd,85.71,9.52,0,0,4.76,0,NA,NA,0
1988,17193,Sils,Girona,1602,CiU,67.81,#1e4a8e,Nacionalismo/independentismo,73.25,#18a1cd,67.81,17.96,1.81,2.58,5.44,1.05,NA,NA,2.7
1988,17194,Susqueda,Girona,97,CiU,58.44,#1e4a8e,Nacionalismo/independentismo,70.13,#18a1cd,58.44,3.9,2.6,12.99,11.69,6.49,NA,NA,3.9
1988,17195,La Tallada d'Empordà,Girona,299,CiU,48.12,#1e4a8e,Nacionalismo/independentismo,76.24,#18a1cd,48.12,11.25,4.38,2.5,28.12,1.25,NA,NA,3.1
1988,17196,Terrades,Girona,157,CiU,60.38,#1e4a8e,Nacionalismo/independentismo,72.64,#18a1cd,60.38,14.15,0,7.55,12.26,2.83,NA,NA,1.88
1988,17197,Torrent,Girona,149,CiU,67.44,#1e4a8e,Nacionalismo/independentismo,67.44,#18a1cd,67.44,22.09,0,1.16,0,5.81,NA,NA,3.49
1988,17198,Torroella de Fluvià,Girona,232,CiU,53.8,#1e4a8e,Nacionalismo/independentismo,64.56,#18a1cd,53.8,29.11,0.63,0.63,10.76,1.9,NA,NA,2.52
1988,17199,Torroella de Montgrí,Girona,4690,CiU,59.3,#1e4a8e,Nacionalismo/independentismo,65.86,#18a1cd,59.3,19.24,4.46,3.89,6.56,2.47,NA,NA,3.26
1988,17200,Tortellà,Girona,610,CiU,48.84,#1e4a8e,Nacionalismo/independentismo,52.31,#18a1cd,48.84,30.32,3.24,4.4,3.47,4.17,NA,NA,4.61
1988,17201,Toses,Girona,128,CiU,80.72,#1e4a8e,Nacionalismo/independentismo,85.54,#18a1cd,80.72,0,6.02,4.82,4.82,1.2,NA,NA,2.4
1988,17202,Tossa de Mar,Girona,2475,CiU,61.48,#1e4a8e,Nacionalismo/independentismo,65.31,#18a1cd,61.48,17.61,3.2,3.37,3.83,4.94,NA,NA,5.01
1988,17203,Ultramort,Girona,174,CiU,68.47,#1e4a8e,Nacionalismo/independentismo,77.48,#18a1cd,68.47,12.61,0,2.7,9.01,1.8,NA,NA,5.4
1988,17204,Ullà,Girona,587,CiU,54.55,#1e4a8e,Nacionalismo/independentismo,62.47,#18a1cd,54.55,20.82,4.99,5.28,7.92,1.47,NA,NA,4.41
1988,17205,Ullastret,Girona,229,CiU,62.32,#1e4a8e,Nacionalismo/independentismo,72.46,#18a1cd,62.32,17.39,4.35,1.45,10.14,2.9,NA,NA,1.44
1988,17206,Urús,Girona,76,CiU,80.3,#1e4a8e,Nacionalismo/independentismo,92.42,#18a1cd,80.3,3.03,1.52,0,12.12,0,NA,NA,3.03
1988,17207,La Vall d'en Bas,Girona,2100,CiU,76.16,#1e4a8e,Nacionalismo/independentismo,80.66,#18a1cd,76.16,7.81,2.46,3.8,4.5,2.32,NA,NA,1.4
1988,17208,La Vall de Bianya,Girona,875,CiU,79.47,#1e4a8e,Nacionalismo/independentismo,82.66,#18a1cd,79.47,7.96,2.12,3.54,3.19,1.06,NA,NA,2.66
1988,17209,Vall-llobrega,Girona,157,CiU,62.04,#1e4a8e,Nacionalismo/independentismo,69.45,#18a1cd,62.04,13.89,3.7,4.63,7.41,2.78,NA,NA,4.63
1988,17210,Ventalló,Girona,426,CiU,71.22,#1e4a8e,Nacionalismo/independentismo,76.02,#18a1cd,71.22,9.96,4.06,3.69,4.8,1.85,NA,NA,2.59
1988,17211,Verges,Girona,919,CiU,63.12,#1e4a8e,Nacionalismo/independentismo,73.59,#18a1cd,63.12,15.45,3.16,2.99,10.47,1.83,NA,NA,2.33
1988,17212,Vidrà,Girona,154,CiU,76.29,#1e4a8e,Nacionalismo/independentismo,88.66,#18a1cd,76.29,2.06,1.03,0,12.37,1.03,NA,NA,5.15
1988,17213,Vidreres,Girona,2685,CiU,64.24,#1e4a8e,Nacionalismo/independentismo,69.6,#18a1cd,64.24,18.73,4.56,1.11,5.36,3.18,NA,NA,2.38
1988,17214,Vilabertran,Girona,613,CiU,71.99,#1e4a8e,Nacionalismo/independentismo,76.7,#18a1cd,71.99,13.87,0.52,1.57,4.71,3.4,NA,NA,3.39
1988,17215,Vilablareix,Girona,670,CiU,72.69,#1e4a8e,Nacionalismo/independentismo,77.94,#18a1cd,72.69,9.03,1.89,4.41,5.25,2.1,NA,NA,3.15
1988,17216,Viladasens,Girona,157,CiU,69.7,#1e4a8e,Nacionalismo/independentismo,78.79,#18a1cd,69.7,10.1,1.01,7.07,9.09,0,NA,NA,1.01
1988,17217,Viladamat,Girona,289,CiU,65.42,#1e4a8e,Nacionalismo/independentismo,70.09,#18a1cd,65.42,17.76,2.8,3.27,4.67,1.87,NA,NA,4.21
1988,17218,Vilademuls,Girona,638,CiU,81.36,#1e4a8e,Nacionalismo/independentismo,84.43,#18a1cd,81.36,3.29,1.54,5.7,3.07,0.88,NA,NA,3.08
1988,17220,Viladrau,Girona,615,CiU,80.04,#1e4a8e,Nacionalismo/independentismo,83.3,#18a1cd,80.04,5.18,0.96,7.68,3.26,1.34,NA,NA,1.14
1988,17221,Vilafant,Girona,1587,CiU,42.94,#1e4a8e,No nacionalistas,50.61,#fa8c00,42.94,32.75,1.76,2.75,5,9.02,NA,NA,4.33
1988,17222,Vilaür,Girona,74,CiU,80.33,#1e4a8e,Nacionalismo/independentismo,85.25,#18a1cd,80.33,3.28,4.92,0,4.92,1.64,NA,NA,4.92
1988,17223,Vilajuïga,Girona,528,CiU,44.19,#1e4a8e,No nacionalistas,49.88,#fa8c00,44.19,37.98,2.07,3.36,5.17,4.13,NA,NA,2.34
1988,17224,Vilallonga de Ter,Girona,376,CiU,79.55,#1e4a8e,Nacionalismo/independentismo,85.3,#18a1cd,79.55,9.27,2.56,0,5.75,1.28,NA,NA,0.96
1988,17225,Vilamacolum,Girona,209,CiU,53.15,#1e4a8e,Nacionalismo/independentismo,68.47,#18a1cd,53.15,21.62,2.7,2.7,15.32,3.6,NA,NA,0.9
1988,17226,Vilamalla,Girona,370,CiU,55.41,#1e4a8e,Nacionalismo/independentismo,59.01,#18a1cd,55.41,26.13,1.8,1.8,3.6,2.7,NA,NA,6.75
1988,17227,Vilamaniscle,Girona,98,CiU,50,#1e4a8e,Nacionalismo/independentismo,57.58,#18a1cd,50,34.85,0,0,7.58,0,NA,NA,6.07
1988,17228,Vilanant,Girona,226,CiU,63.2,#1e4a8e,Nacionalismo/independentismo,71.2,#18a1cd,63.2,7.2,0.8,8.8,8,8.8,NA,NA,2.4000000000000004
1988,17230,Vila-sacra,Girona,312,CiU,62.84,#1e4a8e,Nacionalismo/independentismo,69.72,#18a1cd,62.84,18.81,2.29,2.75,6.88,2.75,NA,NA,2.76
1988,17232,Vilopriu,Girona,154,CiU,71.43,#1e4a8e,Nacionalismo/independentismo,78.02,#18a1cd,71.43,17.58,0,2.2,6.59,1.1,NA,NA,1.1
1988,17233,Vilobí d'Onyar,Girona,1420,CiU,76.34,#1e4a8e,Nacionalismo/independentismo,80.86,#18a1cd,76.34,10.43,2.15,1.08,4.52,1.61,NA,NA,3.35
1988,17234,Biure,Girona,240,CiU,52.94,#1e4a8e,Nacionalismo/independentismo,58.09,#18a1cd,52.94,25,4.41,2.21,5.15,6.62,NA,NA,3.69
1988,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",Girona,784,CiU,60.58,#1e4a8e,Nacionalismo/independentismo,66.02,#18a1cd,60.58,21.36,2.52,2.91,5.44,2.14,NA,NA,3.49
1988,17902,Forallac,Girona,1137,CiU,57.41,#1e4a8e,Nacionalismo/independentismo,62.62,#18a1cd,57.41,25.23,4.01,2,5.21,2.14,NA,NA,3.2
1988,17903,Sant Julià del Llor i Bonmatí,Girona,685,CiU,67.46,#1e4a8e,Nacionalismo/independentismo,74.21,#18a1cd,67.46,16.47,2.18,2.38,6.75,0.79,NA,NA,2.99
1988,17998,Residents Absents,Girona,953,CiU,33.04,#1e4a8e,No nacionalistas,57.14,#fa8c00,33.04,30.58,7.59,4.46,9.6,3.35,NA,NA,11.16
1988,25001,Abella de la Conca,Lleida,133,CiU,85.11,#1e4a8e,Nacionalismo/independentismo,89.37,#18a1cd,85.11,0,2.13,0,4.26,2.13,NA,NA,6.39
1988,25002,Àger,Lleida,524,CiU,60.84,#1e4a8e,Nacionalismo/independentismo,74.09,#18a1cd,60.84,10.24,3.01,4.82,13.25,4.22,NA,NA,2.1
1988,25003,Agramunt,Lleida,3577,CiU,64.28,#1e4a8e,Nacionalismo/independentismo,74.72,#18a1cd,64.28,11.62,1.86,5.36,10.44,3.36,NA,NA,2.2
1988,25004,Els Alamús,Lleida,523,CiU,52.43,#1e4a8e,Nacionalismo/independentismo,66.02,#18a1cd,52.43,18.77,0.65,5.83,13.59,5.18,NA,NA,3.5500000000000003
1988,25005,Alàs i Cerc,Lleida,349,CiU,81.04,#1e4a8e,Nacionalismo/independentismo,84.83,#18a1cd,81.04,6.64,0,1.9,3.79,4.74,NA,NA,1.89
1988,25006,L'Albagés,Lleida,472,CiU,32.61,#1e4a8e,No nacionalistas,64.29,#fa8c00,32.61,26.4,11.49,4.35,2.17,20.19,NA,NA,1.86
1988,25007,Albatàrrec,Lleida,814,CiU,45.54,#1e4a8e,No nacionalistas,49.72,#fa8c00,45.54,38.9,5.31,2.85,3.8,1.33,NA,NA,1.33
1988,25008,Albesa,Lleida,1160,CiU,72.02,#1e4a8e,Nacionalismo/independentismo,73.7,#18a1cd,72.02,16.19,2.2,3.37,1.68,2.2,NA,NA,1.3
1988,25009,L'Albi,Lleida,657,CiU,36.97,#1e4a8e,No nacionalistas,53.46,#fa8c00,36.97,33.51,3.46,13.56,7.71,2.39,NA,NA,0.54
1988,25010,Alcanó,Lleida,234,PSC,53.79,#da1f35,No nacionalistas,64.4,#fa8c00,34.09,53.79,0.76,2.27,0,6.06,NA,NA,1.52
1988,25011,Alcarràs,Lleida,3436,CiU,52.86,#1e4a8e,Nacionalismo/independentismo,59.01,#18a1cd,52.86,24.04,3.17,5.47,6.15,4.84,NA,NA,3.11
1988,25012,Alcoletge,Lleida,1106,CiU,51.22,#1e4a8e,Nacionalismo/independentismo,61.58,#18a1cd,51.22,24.03,4.46,2.88,10.36,2.73,NA,NA,3.3
1988,25013,Alfarràs,Lleida,2406,CiU,49.47,#1e4a8e,Nacionalismo/independentismo,52.27,#18a1cd,49.47,26.56,11.19,2.73,2.8,4.73,NA,NA,2.21
1988,25014,Alfés,Lleida,286,CiU,57.46,#1e4a8e,Nacionalismo/independentismo,70.89,#18a1cd,57.46,17.91,3.73,4.48,13.43,0.75,NA,NA,1.5
1988,25015,Algerri,Lleida,479,CiU,63.99,#1e4a8e,Nacionalismo/independentismo,69.94,#18a1cd,63.99,16.67,2.08,2.98,5.95,2.98,NA,NA,3.28
1988,25016,Alguaire,Lleida,2228,CiU,51.3,#1e4a8e,Nacionalismo/independentismo,60.96,#18a1cd,51.3,23.85,4.45,3.19,9.66,4.2,NA,NA,2.93
1988,25017,Alins,Lleida,260,CiU,57.76,#1e4a8e,Nacionalismo/independentismo,67.7,#18a1cd,57.76,21.74,1.86,3.11,9.94,3.73,NA,NA,1.86
1988,25019,Almacelles,Lleida,4210,CiU,43.25,#1e4a8e,No nacionalistas,52.9,#fa8c00,43.25,32.86,6.81,3.75,2.85,7.05,NA,NA,2.43
1988,25020,Almatret,Lleida,508,CiU,54.34,#1e4a8e,Nacionalismo/independentismo,57.88,#18a1cd,54.34,27.33,1.93,6.43,3.54,2.57,NA,NA,2.24
1988,25021,Almenar,Lleida,2816,CiU,59.14,#1e4a8e,Nacionalismo/independentismo,62.96,#18a1cd,59.14,21.58,3.62,2.63,3.82,4.74,NA,NA,3.76
1988,25022,Alòs de Balaguer,Lleida,147,CiU,80.67,#1e4a8e,Nacionalismo/independentismo,86.55,#18a1cd,80.67,8.4,0,3.36,5.88,0,NA,NA,0.84
1988,25023,Alpicat,Lleida,2680,CiU,53.99,#1e4a8e,Nacionalismo/independentismo,56.79,#18a1cd,53.99,24.3,2.05,8.6,2.8,5.26,NA,NA,2.11
1988,25024,Alt Àneu,Lleida,286,CiU,73.18,#1e4a8e,Nacionalismo/independentismo,75.97,#18a1cd,73.18,8.94,2.79,0.56,2.79,8.38,NA,NA,3.3600000000000003
1988,25025,Naut Aran,Lleida,980,CiU,62.88,#1e4a8e,Nacionalismo/independentismo,64.14,#18a1cd,62.88,15.68,3.42,6.67,1.26,3.78,NA,NA,5.4
1988,25027,Anglesola,Lleida,1034,CiU,67.18,#1e4a8e,Nacionalismo/independentismo,76.12,#18a1cd,67.18,12.94,2.77,4.93,8.94,0.92,NA,NA,1.85
1988,25029,Arbeca,Lleida,1945,CiU,33.63,#1e4a8e,No nacionalistas,52.9,#fa8c00,33.63,31.25,11.31,8.93,12.95,0.89,NA,NA,0.52
1988,25030,El Pont de Bar,Lleida,156,CiU,84.27,#1e4a8e,Nacionalismo/independentismo,84.27,#18a1cd,84.27,10.11,1.12,0,0,2.25,NA,NA,2.25
1988,25031,Arres,Lleida,44,CiU,46.15,#1e4a8e,No nacionalistas,53.85,#fa8c00,46.15,38.46,3.85,3.85,0,0,NA,NA,7.69
1988,25032,Arsèguel,Lleida,68,CiU,64.44,#1e4a8e,Nacionalismo/independentismo,64.44,#18a1cd,64.44,20,0,6.67,0,6.67,NA,NA,0
1988,25033,Artesa de Lleida,Lleida,936,CiU,43,#1e4a8e,Nacionalismo/independentismo,50.74,#18a1cd,43,16.47,12.52,8.73,7.74,9.72,NA,NA,1.8
1988,25034,Artesa de Segre,Lleida,2593,CiU,58.19,#1e4a8e,Nacionalismo/independentismo,72.99,#18a1cd,58.19,10.45,1.47,9.81,14.8,3.41,NA,NA,1.54
1988,25035,La Sentiu de Sió,Lleida,412,CiU,59.79,#1e4a8e,Nacionalismo/independentismo,63.23,#18a1cd,59.79,17.53,2.75,8.59,3.44,4.12,NA,NA,2.04
1988,25036,Aspa,Lleida,232,PSC,43.9,#da1f35,No nacionalistas,59.76,#fa8c00,28.66,43.9,4.27,4.88,10.37,4.27,NA,NA,2.44
1988,25037,Les Avellanes i Santa Linya,Lleida,454,CiU,70.44,#1e4a8e,Nacionalismo/independentismo,74.45,#18a1cd,70.44,11.31,1.82,3.65,4.01,6.57,NA,NA,0.36
1988,25038,Aitona,Lleida,1804,CiU,48.87,#1e4a8e,Nacionalismo/independentismo,52.39,#18a1cd,48.87,24.56,0.42,10.31,3.52,11.06,NA,NA,0.99
1988,25039,Baix Pallars,Lleida,357,CiU,59.89,#1e4a8e,Nacionalismo/independentismo,69.78,#18a1cd,59.89,17.58,5.49,3.3,9.89,1.1,NA,NA,1.65
1988,25040,Balaguer,Lleida,9870,CiU,54.81,#1e4a8e,Nacionalismo/independentismo,58.71,#18a1cd,54.81,26.73,5.61,4.85,3.9,1.91,NA,NA,1.58
1988,25041,Barbens,Lleida,649,CiU,53.01,#1e4a8e,Nacionalismo/independentismo,60.96,#18a1cd,53.01,23.37,3.61,8.19,7.95,2.41,NA,NA,0.96
1988,25042,La Baronia de Rialb,Lleida,238,CiU,67.95,#1e4a8e,Nacionalismo/independentismo,69.87,#18a1cd,67.95,8.33,0,4.49,1.92,14.74,NA,NA,1.92
1988,25043,La Vall de Boí,Lleida,477,CiU,65.84,#1e4a8e,Nacionalismo/independentismo,77.77,#18a1cd,65.84,13.58,4.53,0.82,11.93,1.65,NA,NA,1.23
1988,25044,Bassella,Lleida,328,CiU,70.05,#1e4a8e,Nacionalismo/independentismo,76.96,#18a1cd,70.05,3.23,0,11.98,6.91,2.3,NA,NA,5.52
1988,25045,Bausen,Lleida,66,CiU,61.11,#1e4a8e,Nacionalismo/independentismo,61.11,#18a1cd,61.11,31.48,0,1.85,0,0,NA,NA,5.550000000000001
1988,25046,Belianes,Lleida,540,CiU,56.51,#1e4a8e,Nacionalismo/independentismo,60.11,#18a1cd,56.51,21.61,3.88,6.93,3.6,2.49,NA,NA,3.61
1988,25047,Bellcaire d'Urgell,Lleida,1217,CiU,58.21,#1e4a8e,Nacionalismo/independentismo,64.98,#18a1cd,58.21,24.45,2.41,4.48,6.77,1.38,NA,NA,1.25
1988,25048,Bell-lloc d'Urgell,Lleida,1732,CiU,56.26,#1e4a8e,Nacionalismo/independentismo,60.46,#18a1cd,56.26,21.75,2.27,4.7,4.2,5.54,NA,NA,4.62
1988,25049,Bellmunt d'Urgell,Lleida,197,CiU,62.69,#1e4a8e,Nacionalismo/independentismo,73.88,#18a1cd,62.69,16.42,0,5.22,11.19,2.99,NA,NA,0.75
1988,25050,Bellpuig,Lleida,2914,CiU,60.71,#1e4a8e,Nacionalismo/independentismo,75.51,#18a1cd,60.71,15.22,2.03,2.76,14.8,1.88,NA,NA,1.45
1988,25051,Bellver de Cerdanya,Lleida,1262,CiU,63.59,#1e4a8e,Nacionalismo/independentismo,69.31,#18a1cd,63.59,20.89,0.47,3.27,5.72,3.27,NA,NA,2.11
1988,25052,Bellvís,Lleida,1911,CiU,59.33,#1e4a8e,Nacionalismo/independentismo,68.75,#18a1cd,59.33,17.93,2.9,4.08,9.42,4.26,NA,NA,1.26
1988,25053,Benavent de Segrià,Lleida,556,CiU,74.32,#1e4a8e,Nacionalismo/independentismo,80.06,#18a1cd,74.32,7.55,4.53,2.42,5.74,3.93,NA,NA,0.8999999999999999
