cod_mun,municipio,provincia,zona_iso,d_previo,d_actual,variacion,pob
06001,Acedera,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,816
06005,La Albuera,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,2009
06006,Alburquerque,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,5064
06007,Alconchel,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1634
06009,Aljucén,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,263
06012,Arroyo de San Serván,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,4041
06015,Badajoz,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,150716
06025,Calamonte,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,6111
06031,Carmonita,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,519
06032,El Carrascalejo,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,81
06037,La Codosera,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1999
06038,Cordobilla de Lácara,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,840
06039,La Coronada,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,2153
06041,Cristina,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,552
06044,Don Benito,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,37524
06046,Esparragalejo,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1509
06058,La Garrovilla,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,2297
06060,Guareña,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,6669
06061,La Haba,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1208
06072,Lobón,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,2746
06075,Magacela,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,489
06079,Manchita,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,751
06080,Medellín,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,2235
06082,Mengabril,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,489
06083,Mérida,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,59563
06084,Mirandilla,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1226
06088,Montijo,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,15312
06096,Orellana de la Sierra,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,279
06097,Orellana la Vieja,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,2597
06103,Puebla de la Calzada,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,5809
06107,Puebla de Obando,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1821
06111,Rena,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,623
06115,La Roca de la Sierra,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1434
06119,San Pedro de Mérida,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,883
06120,Santa Amalia,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,3925
06123,San Vicente de Alcántara,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,5263
06128,Talavera la Real,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,5442
06129,Táliga,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,663
06132,Torremayor,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1011
06133,Torremejía,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,2248
06143,Valverde de Leganés,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,4217
06145,Valverde de Mérida,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1017
06151,Villagonzalo,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1212
06153,Villanueva de la Serena,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,25746
06155,Villar del Rey,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,2100
06156,Villar de Rena,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1322
06162,La Zarza,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,3374
06901,Valdelacalzada,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,2756
06902,Pueblonuevo del Guadiana,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1950
06903,Guadiana del Caudillo,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,2430
06042,Cheles,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1162
06043,Don Álvaro,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,817
06090,La Nava de Santiago,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,913
06095,Olivenza,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,11765
06135,Trujillanos,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1406
06138,Valdetorres,Badajoz,Vegas del Guadiana,38,39.1,-1.1000000000000014,1156
14003,Alcaracejos,Córdoba,Sierra y Pedroches,38,39,-1,1496
14006,Añora,Córdoba,Sierra y Pedroches,38,39,-1,1515
14008,Belalcázar,Córdoba,Sierra y Pedroches,38,39,-1,3129
14009,Belmez,Córdoba,Sierra y Pedroches,38,39,-1,2829
14011,Los Blázquez,Córdoba,Sierra y Pedroches,38,39,-1,645
14016,Cardeña,Córdoba,Sierra y Pedroches,38,39,-1,1438
14020,Conquista,Córdoba,Sierra y Pedroches,38,39,-1,372
14023,Dos Torres,Córdoba,Sierra y Pedroches,38,39,-1,2391
14026,Espiel,Córdoba,Sierra y Pedroches,38,39,-1,2386
14028,Fuente la Lancha,Córdoba,Sierra y Pedroches,38,39,-1,354
14029,Fuente Obejuna,Córdoba,Sierra y Pedroches,38,39,-1,4424
14032,La Granjuela,Córdoba,Sierra y Pedroches,38,39,-1,412
14034,El Guijo,Córdoba,Sierra y Pedroches,38,39,-1,340
14035,Hinojosa del Duque,Córdoba,Sierra y Pedroches,38,39,-1,6578
14051,Pedroche,Córdoba,Sierra y Pedroches,38,39,-1,1485
14052,Peñarroya-Pueblonuevo,Córdoba,Sierra y Pedroches,38,39,-1,10323
14054,Pozoblanco,Córdoba,Sierra y Pedroches,38,39,-1,16933
14061,Santa Eufemia,Córdoba,Sierra y Pedroches,38,39,-1,711
14062,Torrecampo,Córdoba,Sierra y Pedroches,38,39,-1,1003
14064,Valsequillo,Córdoba,Sierra y Pedroches,38,39,-1,356
14068,Villaharta,Córdoba,Sierra y Pedroches,38,39,-1,626
14069,Villanueva de Córdoba,Córdoba,Sierra y Pedroches,38,39,-1,8459
14070,Villanueva del Duque,Córdoba,Sierra y Pedroches,38,39,-1,1407
14071,Villanueva del Rey,Córdoba,Sierra y Pedroches,38,39,-1,1001
14072,Villaralto,Córdoba,Sierra y Pedroches,38,39,-1,1092
14073,Villaviciosa de Córdoba,Córdoba,Sierra y Pedroches,38,39,-1,3088
14074,El Viso,Córdoba,Sierra y Pedroches,38,39,-1,2506
14036,Hornachuelos,Córdoba,Sierra y Pedroches,38,39,-1,4421
14047,Obejo,Córdoba,Sierra y Pedroches,38,39,-1,2082
13003,Alamillo,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,469
13011,Almadén,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,4966
13012,Almadenejos,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,399
13015,Almodóvar del Campo,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,5787
13016,Almuradiel,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,751
13024,Brazatortas,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,1005
13026,Cabezarrubias del Puerto,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,497
13027,Calzada de Calatrava,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,3809
13038,Chillón,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,1775
13042,Fuencaliente,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,1010
13046,Guadalmez,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,718
13048,Hinojosas de Calatrava,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,506
13055,Mestanza,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,662
13075,San Lorenzo de Calatrava,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,199
13080,Solana del Pino,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,332
13098,Viso del Marqués,Ciudad Real,Sierras de Alcudia y madrona,38,39,-1,2143
41003,Albaida del Aljarafe,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,3259
41004,Alcalá de Guadaíra,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,76829
41005,Alcalá del Río,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,12304
41006,Alcolea del Río,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,3310
41007,La Algaba,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,16688
41010,Almensilla,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,6565
41011,Arahal,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,19510
41012,Aznalcázar,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,4853
41013,Aznalcóllar,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,6081
41015,Benacazón,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,7344
41016,Bollullos de la Mitación,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,11162
41017,Bormujos,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,22809
41018,Brenes,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,12815
41019,Burguillos,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,7101
41022,La Campana,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,5139
41023,Cantillana,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,10801
41024,Carmona,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,29698
41025,Carrión de los Céspedes,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,2594
41028,Castilleja de Guzmán,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,2881
41029,Castilleja de la Cuesta,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,17196
41030,Castilleja del Campo,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,625
41034,Coria del Río,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,30916
41036,El Coronil,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,4684
41038,Dos Hermanas,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,138991
41039,Écija,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,39636
41040,Espartinas,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,16548
41042,Fuentes de Andalucía,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,7228
41045,Gerena,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,7835
41047,Gines,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,13516
41049,Guillena,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,13735
41051,Huévar del Aljarafe,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,3294
41052,Lantejuela,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,3855
41053,Lebrija,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,27727
41055,Lora del Río,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,18379
41056,La Luisiana,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,4614
41058,Mairena del Alcor,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,24161
41059,Mairena del Aljarafe,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,47515
41060,Marchena,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,19306
41061,Marinaleda,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,2586
41063,Los Molares,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,3573
41067,Olivares,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,9458
41068,Osuna,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,17418
41069,Los Palacios y Villafranca,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,38700
41070,Palomares del Río,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,9161
41071,Paradas,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,6829
41074,Peñaflor,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,3651
41075,Pilas,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,14108
41077,La Puebla de Cazalla,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,10884
41079,La Puebla del Río,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,11854
41081,La Rinconada,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,40176
41084,El Rubio,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,3316
41085,Salteras,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,5646
41086,San Juan de Aznalfarache,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,22685
41091,Sevilla,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,684164
41092,Tocina,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,9420
41093,Tomares,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,25492
41094,Umbrete,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,9371
41095,Utrera,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,51857
41096,Valencina de la Concepción,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,8042
41097,Villamanrique de la Condesa,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,4638
41098,Villanueva del Ariscal,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,6843
41099,Villanueva del Río y Minas,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,4951
41101,Villaverde del Río,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,7697
41102,El Viso del Alcor,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,19262
41901,Cañada Rosal,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,3394
41902,Isla Mayor,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,5751
41903,El Cuervo de Sevilla,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,8640
41020,Las Cabezas de San Juan,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,16415
41021,Camas,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,28181
41043,El Garrobo,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,824
41044,Gelves,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,10405
41064,Montellano,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,7000
41065,Morón de la Frontera,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,27211
41087,Sanlúcar la Mayor,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,14161
41089,Santiponce,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,8585
41904,El Palmar de Troya,Sevilla,Campiña sevillana,38,38.9,-0.8999999999999986,2322
45026,Cabañas de Yepes,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,295
45027,Cabezamesada,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,374
45034,Camuñas,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,1765
45050,Ciruelos,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,663
45053,Consuegra,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,9854
45054,Corral de Almaguer,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,5295
45059,Dosbarrios,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,2248
45071,La Guardia,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,2148
45078,Huerta de Valdecarábanos,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,1765
45084,Lillo,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,2528
45087,Madridejos,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,10151
45090,Manzaneque,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,409
45094,Mascaraque,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,430
45101,Miguel Esteban,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,4750
45121,Ocaña,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,14146
45123,Ontígola,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,4926
45124,Orgaz,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,2611
45135,La Puebla de Almoradiel,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,5021
45141,Quero,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,1057
45142,Quintanar de la Orden,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,11062
45149,El Romeral,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,570
45156,Santa Cruz de la Zarza,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,4160
45166,Tembleque,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,1967
45167,El Toboso,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,1701
45175,Turleque,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,703
45177,Urda,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,2487
45185,Villacañas,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,9603
45190,Villaminaya,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,508
45191,Villamuelas,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,616
45192,Villanueva de Alcardete,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,2992
45193,Villanueva de Bogas,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,696
45195,Villarrubia de Santiago,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,2534
45197,Villasequilla,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,2607
45198,Villatobas,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,2756
45202,Yepes,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,5483
45106,Mora,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,9881
45115,Noblejas,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,3889
45186,La Villa de Don Fadrique,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,3564
45187,Villafranca de los Caballeros,Toledo,La Mancha toledana,38,38.9,-0.8999999999999986,4877
18001,Agrón,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,238
18003,Albolote,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,19472
18011,Alfacar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,5704
18012,Algarinejo,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,2396
18013,Alhama de Granada,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,5663
18014,Alhendín,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,10231
18020,Arenas del Rey,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,627
18021,Armilla,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,25008
18022,Atarfe,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,20128
18024,Beas de Granada,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,996
18028,Benalúa de las Villas,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,1029
18034,Cacín,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,531
18036,Cájar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,5445
18037,Calicasas,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,651
18048,Cijuela,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,3651
18050,Cogollos de la Vega,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,2081
18051,Colomera,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,1298
18057,Cúllar Vega,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,7794
18059,Chauchina,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,5700
18061,Chimeneas,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,1235
18062,Churriana de la Vega,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,16461
18065,Dehesas Viejas,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,650
18066,Deifontes,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,2620
18070,Dúdar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,379
18072,Escúzar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,839
18079,Fuente Vaqueros,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,4600
18084,Gójar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,6195
18094,Güéjar Sierra,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,2926
18095,Güevéjar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,2693
18099,Huétor de Santillán,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,1935
18100,Huétor Tájar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,10689
18101,Huétor Vega,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,12150
18102,Íllora,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,9934
18105,Iznalloz,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,5189
18106,Játar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,589
18107,Jayena,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,1002
18111,Jun,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,4083
18115,Láchar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,3755
18122,Loja,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,20549
18126,La Malahá,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,1850
18134,Monachil,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,8360
18135,Montefrío,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,5371
18136,Montejícar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,2046
18137,Montillana,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,1075
18138,Moraleda de Zafayona,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,3135
18144,Nívar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,1095
18145,Ogíjares,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,14805
18149,Villa de Otura,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,7494
18153,Peligros,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,11668
18157,Pinos Genil,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,1598
18158,Pinos Puente,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,9694
18159,Píñar,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,1110
18165,Pulianas,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,5577
18174,Santa Cruz del Comercio,Granada,Cuenca del Genil,38,38.8,-0.7999999999999972,527
