cod_mun,municipio,provincia,poblacion,partido_ganador,por_votos,siglas_partido,color,partido_mapa
41079,La Puebla del Río,Sevilla,11855,PARTIDO DE LA PUEBLA,41.59,DELAPUEBLA,#887876,Amunt
41080,El Real de la Jara,Sevilla,1510,100% EL REAL DE LA JARA,76.76,100% RJ,#838677,Otros
41081,La Rinconada,Sevilla,39509,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,70.8,PSOE-A,#da1f35,PSOE
41082,La Roda de Andalucía,Sevilla,4230,PARTIDO POPULAR,41.81,PP,#009ade,PP
41083,El Ronquillo,Sevilla,1474,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,39.81,PSOE-A,#da1f35,PSOE
41084,El Rubio,Sevilla,3352,PARTIDO SOCIALISTA OBRERO ESPAÑOL,53.15,PSOE,#da1f35,PSOE
41085,Salteras,Sevilla,5616,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,53.08,PSOE-A,#da1f35,PSOE
41086,San Juan de Aznalfarache,Sevilla,22138,PARTIDO POPULAR,28.04,PP,#009ade,PP
41087,Sanlúcar la Mayor,Sevilla,14120,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,28.29,PSOE-A,#da1f35,PSOE
41088,San Nicolás del Puerto,Sevilla,602,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,53.06,PSOE-A,#da1f35,PSOE
41089,Santiponce,Sevilla,8507,LOS BARRIOS 100X100 UNIÓN ANDALUCISTA,41.69,UA,#894949,Otros
41090,El Saucejo,Sevilla,4233,PARTIDO SOCIALISTA OBRERO ESPAÑOL,52.29,PSOE,#da1f35,PSOE
41091,Sevilla,Sevilla,681998,PARTIDO POPULAR,41.18,PP,#009ade,PP
41092,Tocina,Sevilla,9484,ANDALUCISTAS TOCINA Y LOS ROSALES,74.51,ATR,#887a76,Otros
41093,Tomares,Sevilla,25341,PARTIDO POPULAR,59.05,PP,#009ade,PP
41094,Umbrete,Sevilla,9253,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,50.12,PSOE-A,#da1f35,PSOE
41095,Utrera,Sevilla,51402,PARTIDO POPULAR,42.94,PP,#009ade,PP
41096,Valencina de la Concepción,Sevilla,7988,PARTIDO POPULAR,46.69,PP,#009ade,PP
41097,Villamanrique de la Condesa,Sevilla,4580,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,51.37,PSOE-A,#da1f35,PSOE
41098,Villanueva del Ariscal,Sevilla,6715,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,48.85,PSOE-A,#da1f35,PSOE
41099,Villanueva del Río y Minas,Sevilla,4934,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,45.59,PSOE-A,#da1f35,PSOE
41100,Villanueva de San Juan,Sevilla,1037,PARTIDO SOCIALISTA OBRERO ESPAÑOL,75.04,PSOE,#da1f35,PSOE
41101,Villaverde del Río,Sevilla,7711,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,46.17,PSOE-A,#da1f35,PSOE
41102,El Viso del Alcor,Sevilla,19161,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,68.19,PSOE-A,#da1f35,PSOE
41901,Cañada Rosal,Sevilla,3379,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,77.53,PSOE-A,#da1f35,PSOE
41902,Isla Mayor,Sevilla,5767,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,71.18,PSOE-A,#da1f35,PSOE
41903,El Cuervo de Sevilla,Sevilla,8623,PARTIDO POPULAR,48.82,PP,#009ade,PP
41904,El Palmar de Troya,Sevilla,2343,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,69.46,PSOE-A,#da1f35,PSOE
42001,Abejar,Soria,273,PARTIDO SOCIALISTA OBRERO ESPAÑOL,53.55,PSOE,#da1f35,PSOE
42003,Adradas,Soria,60,PARTIDO POPULAR,41.38,PP,#009ade,PP
42004,Ágreda,Soria,2983,PARTIDO SOCIALISTA OBRERO ESPAÑOL,53.48,PSOE,#da1f35,PSOE
42006,Alconaba,Soria,199,PODEMOS - ALIANZA VERDE,33.06,PODEMOS - AV,#b865c1,Podemos
42007,Alcubilla de Avellaneda,Soria,119,PARTIDO POPULAR,41.84,PP,#009ade,PP
42008,Alcubilla de las Peñas,Soria,54,PARTIDO POPULAR,45.95,PP,#009ade,PP
42009,Aldealafuente,Soria,80,PARTIDO SOCIALISTA OBRERO ESPAÑOL,55.88,PSOE,#da1f35,PSOE
42010,Aldealices,Soria,22,PARTIDO POPULAR,46.15,PP,#009ade,PP
42011,Aldealpozo,Soria,18,PARTIDO POPULAR,85.71,PP,#009ade,PP
42012,Aldealseñor,Soria,27,PARTIDO POPULAR,50,PP,#009ade,PP
42013,Aldehuela de Periáñez,Soria,35,PARTIDO SOCIALISTA OBRERO ESPAÑOL,80,PSOE,#da1f35,PSOE
42014,Las Aldehuelas,Soria,58,PARTIDO SOCIALISTA OBRERO ESPAÑOL,60.42,PSOE,#da1f35,PSOE
42015,Alentisque,Soria,26,PARTIDO POPULAR,52.63,PP,#009ade,PP
42016,Aliud,Soria,22,PARTIDO POPULAR,53.33,PP,#009ade,PP
42017,Almajano,Soria,178,PARTIDO SOCIALISTA OBRERO ESPAÑOL,56.12,PSOE,#da1f35,PSOE
42018,Almaluez,Soria,132,PARTIDO POPULAR,51.81,PP,#009ade,PP
42019,Almarza,Soria,612,PARTIDO POPULAR,63.55,PP,#009ade,PP
42020,Almazán,Soria,5438,PARTIDO SOCIALISTA OBRERO ESPAÑOL,60.08,PSOE,#da1f35,PSOE
42021,Almazul,Soria,60,PARTIDO POPULAR,56.82,PP,#009ade,PP
42022,Almenar de Soria,Soria,233,PARTIDO POPULAR,47.69,PP,#009ade,PP
42023,Alpanseque,Soria,53,PARTIDO POPULAR,47.5,PP,#009ade,PP
42024,Arancón,Soria,82,PARTIDO POPULAR,38.03,PP,#009ade,PP
42025,Arcos de Jalón,Soria,1507,PARTIDO POPULAR,48.1,PP,#009ade,PP
42027,Arévalo de la Sierra,Soria,72,PP / PSOE,33.33,EMPATE,#82757f,Otros
42028,Ausejo de la Sierra,Soria,93,AGRUPACION DE ELECTORES AUSEJO DE LA SIERRA 2023,50,AE AUSEJO,#82757f,Otros
42029,Baraona,Soria,128,PARTIDO SOCIALISTA OBRERO ESPAÑOL,55.56,PSOE,#da1f35,PSOE
42030,Barca,Soria,110,PARTIDO POPULAR,57.14,PP,#009ade,PP
42031,Barcones,Soria,26,PARTIDO SOCIALISTA OBRERO ESPAÑOL,72.22,PSOE,#da1f35,PSOE
42032,Bayubas de Abajo,Soria,139,PARTIDO POPULAR,64.13,PP,#009ade,PP
42033,Bayubas de Arriba,Soria,60,PARTIDO SOCIALISTA OBRERO ESPAÑOL,54.35,PSOE,#da1f35,PSOE
42034,Beratón,Soria,36,PARTIDO SOCIALISTA OBRERO ESPAÑOL,80.56,PSOE,#da1f35,PSOE
42035,Berlanga de Duero,Soria,870,PARTIDO POPULAR,53.83,PP,#009ade,PP
42036,Blacos,Soria,39,PARTIDO POPULAR,47.37,PP,#009ade,PP
42037,Bliecos,Soria,27,PARTIDO POPULAR,46.15,PP,#009ade,PP
42038,Borjabad,Soria,33,PARTIDO POPULAR,95.65,PP,#009ade,PP
42039,Borobia,Soria,239,PARTIDO SOCIALISTA OBRERO ESPAÑOL,47.52,PSOE,#da1f35,PSOE
42041,Buberos,Soria,29,PARTIDO SOCIALISTA OBRERO ESPAÑOL,86.96,PSOE,#da1f35,PSOE
42042,Buitrago,Soria,71,PARTIDO POPULAR,46.81,PP,#009ade,PP
42043,Burgo de Osma-Ciudad de Osma,Soria,5023,PARTIDO SOCIALISTA OBRERO ESPAÑOL,47.98,PSOE,#da1f35,PSOE
42044,Cabrejas del Campo,Soria,50,PARTIDO POPULAR,53.85,PP,#009ade,PP
42045,Cabrejas del Pinar,Soria,325,PARTIDO SOCIALISTA OBRERO ESPAÑOL,56.25,PSOE,#da1f35,PSOE
42046,Calatañazor,Soria,47,PARTIDO SOCIALISTA OBRERO ESPAÑOL,38.89,PSOE,#da1f35,PSOE
42048,Caltojar,Soria,53,PARTIDO SOCIALISTA OBRERO ESPAÑOL,63.89,PSOE,#da1f35,PSOE
42049,Candilichera,Soria,95,PARTIDO SOCIALISTA OBRERO ESPAÑOL,51.28,PSOE,#da1f35,PSOE
42050,Cañamaque,Soria,25,PARTIDO POPULAR,46.15,PP,#009ade,PP
42051,Carabantes,Soria,13,PARTIDO POPULAR,45.45,PP,#009ade,PP
42052,Caracena,Soria,14,PARTIDO POPULAR,60,PP,#009ade,PP
42053,Carrascosa de Abajo,Soria,17,PARTIDO POPULAR,50,PP,#009ade,PP
42055,Casarejos,Soria,154,PARTIDO POPULAR,55.37,PP,#009ade,PP
42056,Castilfrío de la Sierra,Soria,37,PARTIDO POPULAR,44,PP,#009ade,PP
42057,Castilruiz,Soria,150,PARTIDO POPULAR,55.84,PP,#009ade,PP
42058,Castillejo de Robledo,Soria,108,PARTIDO POPULAR,46.38,PP,#009ade,PP
42059,Centenera de Andaluz,Soria,22,PARTIDO POPULAR,84.21,PP,#009ade,PP
42060,Cerbón,Soria,30,PARTIDO POPULAR,61.11,PP,#009ade,PP
42061,Cidones,Soria,306,PARTIDO POPULAR,71.82,PP,#009ade,PP
42062,Cigudosa,Soria,19,PARTIDO POPULAR,75,PP,#009ade,PP
42063,Cihuela,Soria,43,PARTIDO POPULAR,52.78,PP,#009ade,PP
42064,Ciria,Soria,74,PARTIDO SOCIALISTA OBRERO ESPAÑOL,51.06,PSOE,#da1f35,PSOE
42065,Cirujales del Río,Soria,20,PARTIDO POPULAR,47.37,PP,#009ade,PP
42068,Coscurita,Soria,68,PARTIDO POPULAR,51.16,PP,#009ade,PP
42069,Covaleda,Soria,1601,PARTIDO SOCIALISTA OBRERO ESPAÑOL,52.01,PSOE,#da1f35,PSOE
42070,Cubilla,Soria,25,PARTIDO SOCIALISTA OBRERO ESPAÑOL,61.11,PSOE,#da1f35,PSOE
42071,Cubo de la Solana,Soria,166,PARTIDO POPULAR,49.5,PP,#009ade,PP
42073,Cueva de Ágreda,Soria,72,PARTIDO POPULAR,41.18,PP,#009ade,PP
42075,Dévanos,Soria,77,PARTIDO POPULAR,35.21,PP,#009ade,PP
42076,Deza,Soria,194,PARTIDO SOCIALISTA OBRERO ESPAÑOL,83.02,PSOE,#da1f35,PSOE
42078,Duruelo de la Sierra,Soria,1063,PARTIDO POPULAR,66.87,PP,#009ade,PP
42079,Escobosa de Almazán,Soria,20,PARTIDO POPULAR,100,PP,#009ade,PP
42080,Espeja de San Marcelino,Soria,151,PARTIDO POPULAR,49.19,PP,#009ade,PP
42081,Espejón,Soria,136,PARTIDO SOCIALISTA OBRERO ESPAÑOL,46,PSOE,#da1f35,PSOE
42082,Estepa de San Juan,Soria,10,PARTIDO POPULAR,53.85,PP,#009ade,PP
42083,Frechilla de Almazán,Soria,21,PARTIDO POPULAR,41.18,PP,#009ade,PP
42084,Fresno de Caracena,Soria,19,PARTIDO POPULAR,52.63,PP,#009ade,PP
42085,Fuentearmegil,Soria,154,PARTIDO POPULAR,38.1,PP,#009ade,PP
42086,Fuentecambrón,Soria,33,PARTIDO POPULAR,88.89,PP,#009ade,PP
42087,Fuentecantos,Soria,67,PODEMOS - ALIANZA VERDE,82.61,PODEMOS - AV,#b865c1,Podemos
42088,Fuentelmonge,Soria,62,PARTIDO POPULAR,62.22,PP,#009ade,PP
42089,Fuentelsaz de Soria,Soria,63,PARTIDO SOCIALISTA OBRERO ESPAÑOL,37.5,PSOE,#da1f35,PSOE
42090,Fuentepinilla,Soria,81,PARTIDO SOCIALISTA OBRERO ESPAÑOL,52.54,PSOE,#da1f35,PSOE
42092,Fuentes de Magaña,Soria,54,PARTIDO POPULAR,47.22,PP,#009ade,PP
42093,Fuentestrún,Soria,39,PARTIDO POPULAR,48.57,PP,#009ade,PP
42094,Garray,Soria,759,PARTIDO POPULAR,66.74,PP,#009ade,PP
42095,Golmayo,Soria,2893,PARTIDO POPULAR,64.9,PP,#009ade,PP
42096,Gómara,Soria,291,PARTIDO SOCIALISTA OBRERO ESPAÑOL,54.62,PSOE,#da1f35,PSOE
42097,Gormaz,Soria,25,PARTIDO POPULAR,76.92,PP,#009ade,PP
42098,Herrera de Soria,Soria,11,PARTIDO POPULAR,57.14,PP,#009ade,PP
42103,Langa de Duero,Soria,706,PARTIDO POPULAR,61.82,PP,#009ade,PP
42105,Liceras,Soria,48,PARTIDO POPULAR,58.14,PP,#009ade,PP
42106,La Losilla,Soria,13,PARTIDO SOCIALISTA OBRERO ESPAÑOL,33.33,PSOE,#da1f35,PSOE
42107,Magaña,Soria,66,PARTIDO POPULAR,51.02,PP,#009ade,PP
42108,Maján,Soria,8,PARTIDO POPULAR,50,PP,#009ade,PP
42110,Matalebreras,Soria,66,PARTIDO POPULAR,69.35,PP,#009ade,PP
42111,Matamala de Almazán,Soria,269,PARTIDO SOCIALISTA OBRERO ESPAÑOL,55.08,PSOE,#da1f35,PSOE
42113,Medinaceli,Soria,658,PARTIDO POPULAR,70.98,PP,#009ade,PP
42115,Miño de Medinaceli,Soria,83,PARTIDO POPULAR,47.89,PP,#009ade,PP
42116,Miño de San Esteban,Soria,44,PARTIDO SOCIALISTA OBRERO ESPAÑOL,51.52,PSOE,#da1f35,PSOE
42117,Molinos de Duero,Soria,169,PARTIDO POPULAR,50,PP,#009ade,PP
42118,Momblona,Soria,18,PARTIDO POPULAR,41.67,PP,#009ade,PP
42119,Monteagudo de las Vicarías,Soria,186,PARTIDO POPULAR,55.42,PP,#009ade,PP
42120,Montejo de Tiermes,Soria,141,PARTIDO POPULAR,43.56,PP,#009ade,PP
42121,Montenegro de Cameros,Soria,46,PP / PSOE,48.72,EMPATE,#82757f,Otros
42123,Morón de Almazán,Soria,198,PARTIDO POPULAR,51.85,PP,#009ade,PP
42124,Muriel de la Fuente,Soria,57,PARTIDO POPULAR,52.27,PP,#009ade,PP
42125,Muriel Viejo,Soria,78,PARTIDO POPULAR,75.86,PP,#009ade,PP
42127,Nafría de Ucero,Soria,31,PARTIDO POPULAR,64.71,PP,#009ade,PP
42128,Narros,Soria,49,PARTIDO SOCIALISTA OBRERO ESPAÑOL,61.67,PSOE,#da1f35,PSOE
42129,Navaleno,Soria,745,CIUDADANOS-PARTIDO DE LA CIUDADANIA,38.34,CS,#da5b1f,Cs
42130,Nepas,Soria,51,PARTIDO POPULAR,43.75,PP,#009ade,PP
42131,Nolay,Soria,57,PARTIDO POPULAR,79.17,PP,#009ade,PP
42132,Noviercas,Soria,156,PARTIDO POPULAR,53.54,PP,#009ade,PP
42134,Ólvega,Soria,3673,PARTIDO POPULAR,47.82,PP,#009ade,PP
42135,Oncala,Soria,65,PP / AIDOYP,25.93,EMPATE,#82757f,Otros
42139,Pinilla del Campo,Soria,19,PARTIDO SOCIALISTA OBRERO ESPAÑOL,66.67,PSOE,#da1f35,PSOE
42140,Portillo de Soria,Soria,13,PARTIDO POPULAR,66.67,PP,#009ade,PP
42141,La Póveda de Soria,Soria,114,PARTIDO POPULAR,47.73,PP,#009ade,PP
42142,Pozalmuro,Soria,52,PARTIDO POPULAR,60,PP,#009ade,PP
42144,Quintana Redonda,Soria,503,PARTIDO POPULAR,64.6,PP,#009ade,PP
42145,Quintanas de Gormaz,Soria,137,PARTIDO POPULAR,43.16,PP,#009ade,PP
42148,Quiñonería,Soria,10,PARTIDO POPULAR,66.67,PP,#009ade,PP
42149,Los Rábanos,Soria,458,PARTIDO SOCIALISTA OBRERO ESPAÑOL,44.74,PSOE,#da1f35,PSOE
42151,Rebollar,Soria,38,PARTIDO SOCIALISTA OBRERO ESPAÑOL,72.41,PSOE,#da1f35,PSOE
42152,Recuerda,Soria,67,PARTIDO SOCIALISTA OBRERO ESPAÑOL,67.92,PSOE,#da1f35,PSOE
42153,Rello,Soria,14,PARTIDO POPULAR,64.71,PP,#009ade,PP
42154,Renieblas,Soria,109,PARTIDO SOCIALISTA OBRERO ESPAÑOL,76.54,PSOE,#da1f35,PSOE
42155,Retortillo de Soria,Soria,152,PARTIDO POPULAR,58.73,PP,#009ade,PP
42156,Reznos,Soria,25,PARTIDO SOCIALISTA OBRERO ESPAÑOL,73.68,PSOE,#da1f35,PSOE
42157,La Riba de Escalote,Soria,9,PARTIDO POPULAR,71.43,PP,#009ade,PP
42158,Rioseco de Soria,Soria,129,PARTIDO SOCIALISTA OBRERO ESPAÑOL,58.9,PSOE,#da1f35,PSOE
42159,Rollamienta,Soria,45,PARTIDO SOCIALISTA OBRERO ESPAÑOL,48.84,PSOE,#da1f35,PSOE
42160,El Royo,Soria,250,A.E.I. COMUNIDAD CINTORA,48.66,A.E.I. COMUNIDAD CINTORA,#7a8688,Otros
42161,Salduero,Soria,145,PARTIDO POPULAR,60.19,PP,#009ade,PP
42162,San Esteban de Gormaz,Soria,2910,PARTIDO POPULAR,53.1,PP,#009ade,PP
42163,San Felices,Soria,61,PARTIDO SOCIALISTA OBRERO ESPAÑOL,64.86,PSOE,#da1f35,PSOE
42164,San Leonardo de Yagüe,Soria,2037,PARTIDO POPULAR,56.78,PP,#009ade,PP
42165,San Pedro Manrique,Soria,643,PARTIDO POPULAR,44.67,PP,#009ade,PP
42166,Santa Cruz de Yanguas,Soria,57,PARTIDO SOCIALISTA OBRERO ESPAÑOL,51.02,PSOE,#da1f35,PSOE
42167,Santa María de Huerta,Soria,250,PARTIDO SOCIALISTA OBRERO ESPAÑOL,56.29,PSOE,#da1f35,PSOE
42168,Santa María de las Hoyas,Soria,96,VOX,43.56,VOX,#69a93b,Vox
42171,Serón de Nágima,Soria,117,PARTIDO POPULAR,58.33,PP,#009ade,PP
42173,Soria,Soria,39450,PARTIDO SOCIALISTA OBRERO ESPAÑOL,48.54,PSOE,#da1f35,PSOE
42174,Sotillo del Rincón,Soria,189,PARTIDO POPULAR,57.25,PP,#009ade,PP
42175,Suellacabras,Soria,27,PARTIDO POPULAR,58.33,PP,#009ade,PP
42176,Tajahuerce,Soria,24,PARTIDO POPULAR,80,PP,#009ade,PP
42177,Tajueco,Soria,58,PARTIDO POPULAR,43.48,PP,#009ade,PP
42178,Talveila,Soria,109,PARTIDO POPULAR,50,PP,#009ade,PP
42181,Tardelcuende,Soria,432,PARTIDO SOCIALISTA OBRERO ESPAÑOL,52.77,PSOE,#da1f35,PSOE
42183,Tejado,Soria,91,PARTIDO POPULAR,50,PP,#009ade,PP
42184,Torlengua,Soria,49,PARTIDO SOCIALISTA OBRERO ESPAÑOL,51.11,PSOE,#da1f35,PSOE
42185,Torreblacos,Soria,26,PARTIDO POPULAR,69.57,PP,#009ade,PP
42187,Torrubia de Soria,Soria,60,PARTIDO POPULAR,42.31,PP,#009ade,PP
42188,Trévago,Soria,60,CANDIDATURA INDEPENDIENTE DE TREVAGO,45.83,C.I.T.R.E.,#7e877d,Otros
42189,Ucero,Soria,85,PARTIDO POPULAR,45.28,PP,#009ade,PP
42190,Vadillo,Soria,81,PARTIDO POPULAR,58.57,PP,#009ade,PP
42191,Valdeavellano de Tera,Soria,207,PARTIDO POPULAR,49.23,PP,#009ade,PP
42192,Valdegeña,Soria,39,AGRUPACION DE ELECTORES DE VALDEGRUDAS,50,AEV,#82757f,Otros
42193,Valdelagua del Cerro,Soria,13,PARTIDO POPULAR,62.5,PP,#009ade,PP
42194,Valdemaluque,Soria,148,VOX,45.71,VOX,#69a93b,Vox
42195,Valdenebro,Soria,90,PARTIDO POPULAR,55.32,PP,#009ade,PP
42196,Valdeprado,Soria,9,PARTIDO POPULAR,50,PP,#009ade,PP
42197,Valderrodilla,Soria,65,PARTIDO SOCIALISTA OBRERO ESPAÑOL,54.72,PSOE,#da1f35,PSOE
42198,Valtajeros,Soria,22,PARTIDO POPULAR,40,PP,#009ade,PP
42200,Velamazán,Soria,66,VOX,39.53,VOX,#69a93b,Vox
42201,Velilla de la Sierra,Soria,28,PARTIDO POPULAR,55.56,PP,#009ade,PP
42202,Velilla de los Ajos,Soria,18,PARTIDO POPULAR,54.55,PP,#009ade,PP
42204,Viana de Duero,Soria,54,PARTIDO SOCIALISTA OBRERO ESPAÑOL,62.5,PSOE,#da1f35,PSOE
42205,Villaciervos,Soria,78,PARTIDO POPULAR,63.38,PP,#009ade,PP
42206,Villanueva de Gormaz,Soria,8,PARTIDO POPULAR,75,PP,#009ade,PP
42207,Villar del Ala,Soria,48,PARTIDO POPULAR,67.44,PP,#009ade,PP
42208,Villar del Campo,Soria,26,AGRUPACION DE ELECTORES VILLA DE COCA,54.55,AEVC,#82757f,Otros
42209,Villar del Río,Soria,161,PARTIDO SOCIALISTA OBRERO ESPAÑOL,64.08,PSOE,#da1f35,PSOE
42211,Los Villares de Soria,Soria,78,PARTIDO POPULAR,56.67,PP,#009ade,PP
42212,Villasayas,Soria,65,VOX,34.04,VOX,#69a93b,Vox
42215,Vinuesa,Soria,840,PARTIDO POPULAR,52.77,PP,#009ade,PP
42216,Vizmanos,Soria,26,PP / AEV,40,EMPATE,#82757f,Otros
42217,Vozmediano,Soria,35,PARTIDO POPULAR,56.67,PP,#009ade,PP
42218,Yanguas,Soria,106,PARTIDO POPULAR,61.29,PP,#009ade,PP
42219,Yelo,Soria,44,PARTIDO POPULAR,68.75,PP,#009ade,PP
43001,Aiguamúrcia,Tarragona,961,INDEPENDENTS PEL MUNICIPI D'AIGUAMURCIA - CONFLUÈNCIA,55.79,IMA - C,#993248,En Común
43002,Albinyana,Tarragona,2581,CONFIANÇA,65.77,CONFIANÇA-ARA PL,#283680,Ara
43003,L'Albiol,Tarragona,528,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUNICIPAL,54.34,ERC - AM,#e5ab4b,ERC
43004,Alcanar,Tarragona,9612,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUNICIPAL,45.33,ERC - AM,#e5ab4b,ERC
43005,Alcover,Tarragona,5290,ALCOVERENCS PEL CANVI,77.26,APCANVI,#887e76,Otros
43006,Aldover,Tarragona,862,ERCONSTRUÏM ALDOVER-ACORD MUNICIPAL,88.99,ERCA-AM,#e5ab4b,ERC
43007,L'Aleixar,Tarragona,924,SOM-HI L'ALEIXAR FEDERACIO D'INDEPENDENTS DE CATALUNYA,57.28,SOM-HI-FIC,#7b8684,Otros
43008,Alfara de Carles,Tarragona,359,ESQUERRES D'ARBECA-ACORD MUNICIPAL,83.04,EA-AM,#e5ab4b,ERC
43009,Alforja,Tarragona,1928,JUNTS PER ARENYS-COMPROMÍS MUNICIPAL,46.99,CM,#00c4b2,Junts
43010,Alió,Tarragona,496,JUNTS PER ARENYS-COMPROMÍS MUNICIPAL,63.85,CM,#00c4b2,Junts
43011,Almoster,Tarragona,1334,JUNTS PER ARENYS-COMPROMÍS MUNICIPAL,37.91,CM,#00c4b2,Junts
43012,Altafulla,Tarragona,5609,L'ESQUERRA INDEPENDENTISTA D'ALTAFULLA-ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,32.39,L'EINA-ERC-AM,#e5ab4b,ERC
43013,L'Ametlla de Mar,Tarragona,7209,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUNICIPAL,35.89,ERC - AM,#e5ab4b,ERC
43014,Amposta,Tarragona,21807,ENTESA PER ALFORJA - ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,46.37,EA-ERC-AM,#e5ab4b,ERC
43015,Arbolí,Tarragona,122,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUNICIPAL,61.11,ERC - AM,#e5ab4b,ERC
43016,L'Arboç,Tarragona,5604,PARTIT DELS SOCIALISTES DE CATALUNYA - CANDIDATURA DE PROGRÉS,47.45,PSC-CP,#da1f35,PSOE
43017,L'Argentera,Tarragona,126,AGRUPACIÓ DE ELECTORES I ELECTORS GENT DE L'ARGENTERA,60.36,AGL'A,#887a76,Otros
43018,Arnes,Tarragona,448,JUNTS PER ARENYS-COMPROMÍS MUNICIPAL,59.67,CM,#00c4b2,Junts
43019,Ascó,Tarragona,1601,PER TU,45.32,XTU,#7f7583,Otros
43020,Banyeres del Penedès,Tarragona,3271,BNY-UN NOU BANYERES-ACORD MUNICIPAL,41.5,BNY-AM,#e5ab4b,ERC
43021,Barberà de la Conca,Tarragona,486,JUNTS PER ARENYS-COMPROMÍS MUNICIPAL,88.27,CM,#00c4b2,Junts
43022,Batea,Tarragona,1863,UNIÓ PER LA TERRA ALTA - CANDIDATURA DE PROGRÉS,61.83,UPTA-CP,#da1f35,PSOE
43023,Bellmunt del Priorat,Tarragona,272,INDEPENDENTS PER BELLMUNT - ACORD MUNICIPAL,95.62,IPB - AM,#e5ab4b,ERC
43024,Bellvei,Tarragona,2346,JUNTS PER ARENYS-COMPROMÍS MUNICIPAL,34.37,CM,#00c4b2,Junts
43025,Benifallet,Tarragona,739,CANDIDATURA DE PROGRÉS,69.16,CP,#da1f35,PSOE
43026,Benissanet,Tarragona,1169,BENISSANET AL DAVANT - ACORD MUNICIPAL,51.12,BD - AM,#e5ab4b,ERC
43027,La Bisbal de Falset,Tarragona,219,JUNTS PER ARENYS-COMPROMÍS MUNICIPAL,71.79,CM,#00c4b2,Junts
43028,La Bisbal del Penedès,Tarragona,4062,COMPROMÍS - ARA PACTE LOCAL,39.39,C - ARA PL,#283680,Ara
43029,Blancafort,Tarragona,394,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUNICIPAL,92.93,ERC - AM,#e5ab4b,ERC
43030,Bonastre,Tarragona,742,CANDIDATURA DE PROGRÉS,51.81,CP,#da1f35,PSOE
43031,Les Borges del Camp,Tarragona,2148,JUNTS PER ARENYS-COMPROMÍS MUNICIPAL,47.54,CM,#00c4b2,Junts
43032,Bot,Tarragona,566,CANDIDATURA DE PROGRÉS,43.32,APB-CP,#da1f35,PSOE
43033,Botarell,Tarragona,1102,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUNICIPAL,76.44,ERC - AM,#e5ab4b,ERC
43034,Bràfim,Tarragona,687,TOTS SOM BRÁFIM- ACORD MUNICIPAL,51.24,TSB-AM,#e5ab4b,ERC
43035,Cabacés,Tarragona,304,INDEPENDENTS PER CABACÉS - ACORD MUNICIPAL,73.58,IPC - AM,#e5ab4b,ERC
43036,Cabra del Camp,Tarragona,1254,JUNTS PER ARENYS-COMPROMÍS MUNICIPAL,50.89,CM,#00c4b2,Junts
43037,Calafell,Tarragona,29102,PARTIT DELS SOCIALISTES DE CATALUNYA - CANDIDATURA DE PROGRÉS,35.5,PSC-CP,#da1f35,PSOE
43038,Cambrils,Tarragona,35675,NOU MOVIMENT CIUTADÁ PER CAMBRILS,23.68,NMC,#887676,Otros
43039,Capafonts,Tarragona,121,JUNTS PER ARENYS-COMPROMÍS MUNICIPAL,60.42,CM,#00c4b2,Junts
43040,Capçanes,Tarragona,407,FENT CAPÇANES FENT POBLE - ACORD MUNICIPAL,52.57,FCFP - AM,#e5ab4b,ERC
43041,Caseres,Tarragona,233,TOTS SOM CASERES - ACORD MUNICIPAL,69.93,TSM-AM,#e5ab4b,ERC
43042,Castellvell del Camp,Tarragona,2946,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUNICIPAL,34.67,ERC - AM,#e5ab4b,ERC
43043,El Catllar,Tarragona,4921,SOMOS CATLLAR,28.61,SOMOS CATLLAR,#887a76,Otros
