indicativo,fecha_falsa,tmax_mean_smooth,tmin_mean_smooth,permax_p5_smooth,permax_p95_smooth,permin_p5_smooth,permin_p95_smooth,tmax,tmin,estacion,provincia,diferencia
6058I,2024-08-16,31.003428975168244,21.305836981022072,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-18,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-19,NA,NA,27.216453501417543,36.448938849350974,18.59272086817029,23.94607644343221,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-20,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-21,30.738427886418695,21.23180909287821,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-22,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-23,NA,NA,26.918297519092494,35.76054477164849,18.39658324680108,23.811879474341637,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-24,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-25,30.37409392015639,21.07769681725606,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-26,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-27,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-28,NA,NA,26.57530620193868,35.0563225025842,18.156876829492298,23.624231093709756,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-29,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-30,29.978341531769473,20.8762662398682,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-08-31,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-01,NA,NA,26.16049236041555,34.27521233452303,17.841793875631417,23.386645913340452,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-02,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-03,29.535314809473014,20.626084625386547,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-04,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-05,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-06,NA,NA,25.695227088703533,33.44175966682124,17.482414072513208,23.107757078687467,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-07,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-08,29.048693354354,20.337163873363984,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-09,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-10,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-11,NA,NA,25.246508252039096,32.77826510497524,17.176453678123416,22.81117506636808,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-12,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-13,28.58145089333581,20.037219288343277,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-14,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-15,NA,NA,24.764618463458085,32.199901140520424,16.884331784436267,22.477918997934623,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-16,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-17,28.109111039007967,19.703906032168135,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-18,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-19,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-20,NA,NA,24.291435126964625,31.58830576715459,16.550683962475283,22.09558806965667,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-21,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-22,27.61145569790076,19.33694804196186,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-23,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-24,NA,NA,23.899291622210363,30.962360604905,16.184073200585548,21.60500827369336,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-25,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-26,27.07820580696857,18.916252754038453,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-27,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-28,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-29,NA,NA,23.498433291803448,30.320950789497623,15.78667766635176,21.0769983044126,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-09-30,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-01,26.516772298958234,18.46699702413341,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-02,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-03,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-04,NA,NA,22.96002582198718,29.564214324246898,15.321007196020275,20.614223894649182,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-05,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-06,25.92612725001312,18.031633814356944,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-07,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-08,NA,NA,22.341729660916783,28.710916016226665,14.797163587094644,20.15731388115554,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-09,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-10,25.30298254449085,17.591871089229077,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-11,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-12,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-13,NA,NA,21.703905244231848,27.932162450833847,14.262699483904669,19.72446646172357,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-14,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-15,24.69332665479754,17.139844927054586,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-16,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-17,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-18,NA,NA,20.999302746873383,27.24004861877397,13.68499242590001,19.34881381226814,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-19,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-20,24.10190512030704,16.675422484606596,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-21,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-22,NA,NA,20.27753718046492,26.56678201702168,13.080248584460358,18.97394740728358,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-23,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-24,23.50459685720677,16.186751388387005,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-25,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-26,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-27,NA,NA,19.6323409321653,25.93763899678688,12.50237140536102,18.554575894544897,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-28,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-29,22.895123727760083,15.660706496977,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-30,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-10-31,NA,NA,18.996047804482593,25.376961654886763,11.927217858348428,18.144870138864636,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-01,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-02,22.27898718099309,15.11338500728029,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-03,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-04,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-05,NA,NA,18.36371577054379,24.784662767947065,11.369645939495422,17.686033953351874,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-06,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-07,21.65748803080043,14.56033623431992,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-09,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-10,NA,NA,17.73246085263352,24.075845517321554,10.762969893437512,17.067684385844913,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-11,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-12,20.96738175377201,13.900706773149317,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-13,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-14,NA,NA,17.13426744600708,23.373314079265764,10.17559240252899,16.43151606930584,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-16,20.291381137317,13.24457361842638,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-17,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-18,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-19,NA,NA,16.552831543269022,22.76816955081758,9.691643145068014,15.92372231058626,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-21,19.711211915576715,12.736744043306231,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-22,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-23,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-24,NA,NA,15.942107267024165,22.172723854694222,9.248105253908204,15.438469880098516,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-25,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-26,19.14706058169542,12.279189828924553,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-27,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-28,NA,NA,15.468717543797885,21.69547009334189,8.936107534988512,15.047859270724388,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-29,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-11-30,18.69711238080861,11.929506834128237,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-01,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-02,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-03,NA,NA,15.12726193738495,21.350528032721908,8.781086181864719,14.763087788834689,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-04,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-05,18.369995480585395,11.705392708120003,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-06,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-07,NA,NA,14.891550393851992,21.09144403597146,8.705402140376783,14.544056794775823,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-08,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-09,18.12912877029096,11.557266421592066,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-10,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-11,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-12,NA,NA,14.79004165369782,20.909577375214106,8.664103370533457,14.378004688091018,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-13,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-14,17.972272012352583,11.457781323096274,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-15,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-16,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-17,NA,NA,14.799703015721922,20.814005513264927,8.693593353295483,14.276743731701496,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-18,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-19,17.902755001110464,11.429985835041151,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-20,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-21,NA,NA,14.925977926016776,20.796284903001393,8.78879953526127,14.23517957507808,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-22,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-23,17.915903541072783,11.467184994290022,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-24,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-25,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-26,NA,NA,15.168746300732842,20.853000384892617,8.944521070743226,14.2506272484308,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-27,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-28,18.009088139102023,11.565636277673576,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-29,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-30,NA,NA,NA,NA,NA,NA,NA,NA,Estepona,Málaga,5.255380490635535
6058I,2024-12-31,NA,NA,15.525026806101511,20.98823145541183,9.165237112376222,14.325909235612244,NA,NA,Estepona,Málaga,5.255380490635535
1476R,2024-01-01,NA,NA,9.09206204681106,14.333644863056804,1.1416386456818923,11.204487984916078,12.1,7.5,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-02,12.377187962134094,6.420459247668042,NA,NA,NA,NA,14.4,11,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-03,NA,NA,NA,NA,NA,NA,13.8,11.1,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-04,NA,NA,NA,NA,NA,NA,14,5.7,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-05,NA,NA,9.007461106306964,14.402176659723953,1.079191074589683,10.97958170356764,11.3,4.7,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-06,12.214443929454909,6.136499975044326,NA,NA,NA,NA,10,1,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-07,NA,NA,NA,NA,NA,NA,11.1,2,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-08,NA,NA,NA,NA,NA,NA,5.1,0.9,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-09,NA,NA,NA,NA,NA,NA,8.3,2.6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-10,NA,NA,8.94984798962736,14.573994068259232,1.0264715789148384,10.77704691855445,11.2,4.5,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-11,12.121132948635603,5.8970916749854245,NA,NA,NA,NA,9.4,1.7,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-12,NA,NA,NA,NA,NA,NA,11.8,-0.1,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-13,NA,NA,NA,NA,NA,NA,11.6,6.2,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-14,NA,NA,8.92148242331533,14.87906885068324,0.9849448968822933,10.60032560811844,14.7,10.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-15,12.110129286729386,5.705242064127957,NA,NA,NA,NA,15.3,12.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-16,NA,NA,NA,NA,NA,NA,15.6,11.9,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-17,NA,NA,NA,NA,NA,NA,14.7,11.8,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-18,NA,NA,NA,NA,NA,NA,12.5,6.9,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-19,NA,NA,8.921649077995776,15.299420264591246,0.9534363906707296,10.445049537395263,11.4,2.1,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-20,12.17421228614833,5.5581613438650095,NA,NA,NA,NA,10.5,-1,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-21,NA,NA,NA,NA,NA,NA,11.8,7.5,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-22,NA,NA,NA,NA,NA,NA,13.6,11.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-23,NA,NA,NA,NA,NA,NA,14.5,12.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-24,NA,NA,8.948919149230374,15.778026336931712,0.9292110151551968,10.30624823303014,20,9.6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-25,12.28911120266566,5.451502620635315,NA,NA,NA,NA,18,8.7,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-26,NA,NA,NA,NA,NA,NA,17.2,6.8,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-27,NA,NA,NA,NA,NA,NA,20.6,8.9,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-28,NA,NA,9.026737274499949,16.443140132140886,0.9225680136805772,10.203189780517826,17.3,8.6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-29,12.511463436802948,5.404737778544244,NA,NA,NA,NA,17.2,13.3,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-30,NA,NA,NA,NA,NA,NA,18.2,10.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-01-31,NA,NA,NA,NA,NA,NA,20.1,7.7,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-01,NA,NA,NA,NA,NA,NA,18.6,8.2,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-02,NA,NA,9.125396339807471,17.172620800375505,0.923804731891954,10.117042980095883,19.9,7,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-03,12.786106677300802,5.397314110823442,NA,NA,NA,NA,20.4,6.6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-04,NA,NA,NA,NA,NA,NA,20,7,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-05,NA,NA,NA,NA,NA,NA,18.1,5.2,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-06,NA,NA,9.163502432643227,17.783699709364,0.8888632343551331,10.005119447181116,13.9,4.6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-07,13.021641539200788,5.386687201061815,NA,NA,NA,NA,14.6,11.9,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-08,NA,NA,NA,NA,NA,NA,14.9,10.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-09,NA,NA,NA,NA,NA,NA,12.9,7.6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-10,NA,NA,NA,NA,NA,NA,11.4,5.2,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-11,NA,NA,9.11962969171862,18.356433676469035,0.796002681698592,9.863841058896975,13.2,5.7,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-12,13.245220775373378,5.371783608981113,NA,NA,NA,NA,14.4,8.9,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-13,NA,NA,NA,NA,NA,NA,15,11.3,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-14,NA,NA,NA,NA,NA,NA,22.3,13.5,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-15,NA,NA,NA,NA,NA,NA,15.9,9.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-16,NA,NA,9.229571806827051,18.90267485137108,0.7983667538753684,9.773564442757648,15.8,7.8,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-17,13.516304553655102,5.427203400144518,NA,NA,NA,NA,18.6,6.5,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-18,NA,NA,NA,NA,NA,NA,19.4,8.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-19,NA,NA,NA,NA,NA,NA,20.1,9.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-20,NA,NA,9.544654651600476,19.283894728641865,0.8479920908636085,9.70028427340414,22.1,6.8,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-21,13.809519211665211,5.557349088121869,NA,NA,NA,NA,13.2,9.1,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-22,NA,NA,NA,NA,NA,NA,13.6,6.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-23,NA,NA,NA,NA,NA,NA,11.4,5.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-24,NA,NA,NA,NA,NA,NA,12.9,5.7,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-25,NA,NA,9.912102125851556,19.684944875641783,0.969594720531038,9.658747125717182,13.4,8.2,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-26,14.142121577376065,5.72816084817622,NA,NA,NA,NA,11,5.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-27,NA,NA,NA,NA,NA,NA,12.8,5.2,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-28,NA,NA,NA,NA,NA,NA,14.9,6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-02-29,NA,NA,NA,NA,NA,NA,11.8,5.1,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-01,NA,NA,10.25927117648733,20.381171435596357,1.2771086187841938,9.702562297064151,12.3,6.2,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-02,NA,NA,NA,NA,NA,NA,10.6,3.8,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-03,14.598328230848123,5.9541697223902394,NA,NA,NA,NA,12.1,3.6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-04,NA,NA,NA,NA,NA,NA,12.1,6.3,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-05,NA,NA,10.674856139462529,21.2725878587273,1.7542674607146669,9.821393118706789,13.3,4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-06,NA,NA,NA,NA,NA,NA,14,7.7,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-07,15.181258674327198,6.271892989796807,NA,NA,NA,NA,10.8,6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-08,NA,NA,NA,NA,NA,NA,11.6,6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-09,NA,NA,NA,NA,NA,NA,10.3,4.5,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-10,NA,NA,10.997685030196564,22.005322354539583,2.1662122060037823,9.959382836841876,14.1,7.6,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-11,NA,NA,NA,NA,NA,NA,14.2,7.1,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-12,15.624067748598142,6.5324893042623176,NA,NA,NA,NA,18.4,7.4,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-13,NA,NA,NA,NA,NA,NA,20.5,6.1,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-14,NA,NA,11.273482883992386,22.74838547183118,2.6187376229483035,10.136523543630789,13.8,10.8,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-15,NA,NA,NA,NA,NA,NA,16.5,11.1,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-16,16.003538558695954,6.759279163634573,NA,NA,NA,NA,14.7,9.8,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-17,NA,NA,NA,NA,NA,NA,16.3,11.3,"Rois, Casas do Porto",A Coruña,1.1885775901105653
1476R,2024-03-18,NA,NA,NA,NA,NA,NA,22.2,9.5,"Rois, Casas do Porto",A Coruña,1.1885775901105653
