fecha,indicativo,nombre_clean,provincia,tmax,calor
2024-02-23,9344C,Arcos de Jalón,Soria,"  8,7",1
2024-02-24,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  5,2",1
2024-02-24,2092,Burgo de Osma,Soria,"  7,8",1
2024-02-24,2096B,Liceras,Soria,"  5,3",1
2024-02-24,9287A,San Pedro Manrique,Soria,"  5,8",2
2024-02-24,9344C,Arcos de Jalón,Soria,"  8,9",1
2024-02-25,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  8,3",2
2024-02-25,2092,Burgo de Osma,Soria," 10,4",2
2024-02-25,2096B,Liceras,Soria," 10,1",3
2024-02-25,9287A,San Pedro Manrique,Soria,"  9,7",3
2024-02-25,9344C,Arcos de Jalón,Soria," 13,0",3
2024-02-26,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  6,1",1
2024-02-26,2092,Burgo de Osma,Soria,"  7,2",1
2024-02-26,2096B,Liceras,Soria,"  5,8",1
2024-02-26,9287A,San Pedro Manrique,Soria,"  7,2",2
2024-02-26,9344C,Arcos de Jalón,Soria,"  9,3",2
2024-02-27,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  1,4",1
2024-02-27,2092,Burgo de Osma,Soria,"  6,9",2
2024-02-27,2096B,Liceras,Soria,"  3,4",1
2024-02-27,9287A,San Pedro Manrique,Soria,"  3,6",2
2024-02-27,9344C,Arcos de Jalón,Soria,"  8,2",2
2024-02-28,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  4,2",2
2024-02-28,2092,Burgo de Osma,Soria," 11,7",4
2024-02-28,2096B,Liceras,Soria,"  8,2",2
2024-02-28,9287A,San Pedro Manrique,Soria,"  6,1",2
2024-02-28,9344C,Arcos de Jalón,Soria," 11,1",2
2024-02-29,2017Y,"La Póveda de Soria, Barriomartín",Soria," 11,2",3
2024-02-29,2092,Burgo de Osma,Soria,"  8,5",1
2024-02-29,2096B,Liceras,Soria,"  7,6",0
2024-02-29,9287A,San Pedro Manrique,Soria," 12,6",3
2024-02-29,9344C,Arcos de Jalón,Soria," 13,9",3
2024-03-01,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  6,8",2
2024-03-01,9287A,San Pedro Manrique,Soria,"  8,6",2
2024-03-01,2092,Burgo de Osma,Soria,"  7,0",0
2024-03-01,9344C,Arcos de Jalón,Soria," 12,0",2
2024-03-01,2096B,Liceras,Soria,"  6,9",1
2024-03-02,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  3,1",1
2024-03-02,2092,Burgo de Osma,Soria,"  7,5",0
2024-03-02,9287A,San Pedro Manrique,Soria,"  5,0",1
2024-03-02,9344C,Arcos de Jalón,Soria,"  7,1",0
2024-03-02,2096B,Liceras,Soria,"  6,4",1
2024-03-03,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  3,2",1
2024-03-03,9287A,San Pedro Manrique,Soria,"  4,3",1
2024-03-03,2092,Burgo de Osma,Soria,"  6,4",1
2024-03-03,9344C,Arcos de Jalón,Soria,"  6,6",0
2024-03-03,2096B,Liceras,Soria,"  2,5",0
2024-03-04,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  8,9",4
2024-03-04,9287A,San Pedro Manrique,Soria,"  9,8",4
2024-03-04,2092,Burgo de Osma,Soria," 11,0",4
2024-03-04,9344C,Arcos de Jalón,Soria," 12,1",4
2024-03-04,2096B,Liceras,Soria,"  9,3",4
2024-03-05,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  8,7",4
2024-03-05,9287A,San Pedro Manrique,Soria," 10,0",4
2024-03-05,2092,Burgo de Osma,Soria,"  9,5",1
2024-03-05,9344C,Arcos de Jalón,Soria," 11,3",4
2024-03-05,2096B,Liceras,Soria,"  7,5",3
2024-03-06,2017Y,"La Póveda de Soria, Barriomartín",Soria," 11,6",4
2024-03-06,9287A,San Pedro Manrique,Soria," 12,1",4
2024-03-06,2092,Burgo de Osma,Soria," 15,8",5
2024-03-06,9344C,Arcos de Jalón,Soria," 14,8",4
2024-03-06,2096B,Liceras,Soria," 12,3",4
2024-03-07,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  8,5",3
2024-03-07,9287A,San Pedro Manrique,Soria," 10,5",3
2024-03-07,2092,Burgo de Osma,Soria," 10,9",2
2024-03-07,9344C,Arcos de Jalón,Soria," 14,8",4
2024-03-07,2096B,Liceras,Soria,"  9,8",3
2024-03-08,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  5,8",2
2024-03-08,9287A,San Pedro Manrique,Soria,"  7,5",3
2024-03-08,2092,Burgo de Osma,Soria," 10,3",2
2024-03-08,9344C,Arcos de Jalón,Soria,"  9,4",1
2024-03-08,2096B,Liceras,Soria,"  8,5",1
2024-03-09,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  5,0",1
2024-03-09,9287A,San Pedro Manrique,Soria,"  6,4",1
2024-03-09,2092,Burgo de Osma,Soria,   NA,7
2024-03-09,9344C,Arcos de Jalón,Soria,"  6,9",0
2024-03-09,2096B,Liceras,Soria,"  6,5",1
2024-03-10,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  7,5",2
2024-03-10,2092,Burgo de Osma,Soria,"  9,0",1
2024-03-10,9344C,Arcos de Jalón,Soria,"  9,4",1
2024-03-10,2096B,Liceras,Soria,"  7,4",1
2024-03-10,9287A,San Pedro Manrique,Soria,"  8,5",1
2024-03-11,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  7,6",2
2024-03-11,9287A,San Pedro Manrique,Soria,"  9,5",2
2024-03-11,2092,Burgo de Osma,Soria," 11,6",2
2024-03-11,9344C,Arcos de Jalón,Soria," 12,3",2
2024-03-11,2096B,Liceras,Soria,"  9,1",2
2024-03-12,2017Y,"La Póveda de Soria, Barriomartín",Soria," 14,1",4
2024-03-12,9287A,San Pedro Manrique,Soria," 14,3",4
2024-03-12,2092,Burgo de Osma,Soria," 17,3",4
2024-03-12,9344C,Arcos de Jalón,Soria," 15,1",3
2024-03-12,2096B,Liceras,Soria," 13,8",4
2024-03-13,2017Y,"La Póveda de Soria, Barriomartín",Soria," 17,1",6
2024-03-13,9287A,San Pedro Manrique,Soria," 17,8",5
2024-03-13,2092,Burgo de Osma,Soria," 22,1",6
2024-03-13,9344C,Arcos de Jalón,Soria," 20,6",6
2024-03-13,2096B,Liceras,Soria," 18,6",6
2024-03-14,2017Y,"La Póveda de Soria, Barriomartín",Soria," 16,1",5
2024-03-14,9287A,San Pedro Manrique,Soria," 16,2",5
2024-03-14,2092,Burgo de Osma,Soria," 17,5",5
2024-03-14,9344C,Arcos de Jalón,Soria," 19,1",5
2024-03-14,2096B,Liceras,Soria," 14,7",4
2024-03-15,2017Y,"La Póveda de Soria, Barriomartín",Soria," 14,7",4
2024-03-15,9287A,San Pedro Manrique,Soria," 16,3",4
2024-03-15,2092,Burgo de Osma,Soria," 14,1",3
2024-03-15,9344C,Arcos de Jalón,Soria," 18,2",4
2024-03-15,2096B,Liceras,Soria," 13,7",3
2024-03-16,2017Y,"La Póveda de Soria, Barriomartín",Soria," 17,8",5
2024-03-16,9287A,San Pedro Manrique,Soria," 18,1",5
2024-03-16,2092,Burgo de Osma,Soria," 20,2",5
2024-03-16,9344C,Arcos de Jalón,Soria," 21,0",5
2024-03-16,2096B,Liceras,Soria," 17,7",5
2024-03-17,2017Y,"La Póveda de Soria, Barriomartín",Soria," 17,6",5
2024-03-17,9287A,San Pedro Manrique,Soria," 19,0",6
2024-03-17,2092,Burgo de Osma,Soria," 20,0",5
2024-03-17,9344C,Arcos de Jalón,Soria," 21,3",5
2024-03-17,2096B,Liceras,Soria," 19,5",5
2024-03-18,2017Y,"La Póveda de Soria, Barriomartín",Soria," 20,2",6
2024-03-18,9287A,San Pedro Manrique,Soria," 20,8",6
2024-03-18,2092,Burgo de Osma,Soria," 22,3",5
2024-03-18,9344C,Arcos de Jalón,Soria," 22,9",6
2024-03-18,2096B,Liceras,Soria," 20,5",6
2024-03-19,2017Y,"La Póveda de Soria, Barriomartín",Soria," 20,9",6
2024-03-19,9287A,San Pedro Manrique,Soria," 21,5",6
2024-03-19,2092,Burgo de Osma,Soria," 24,1",6
2024-03-19,9344C,Arcos de Jalón,Soria," 24,0",6
2024-03-19,2096B,Liceras,Soria," 21,3",6
2024-03-20,2017Y,"La Póveda de Soria, Barriomartín",Soria," 19,0",6
2024-03-20,9287A,San Pedro Manrique,Soria," 19,5",6
2024-03-20,2092,Burgo de Osma,Soria," 22,8",6
2024-03-20,9344C,Arcos de Jalón,Soria," 23,0",6
2024-03-20,2096B,Liceras,Soria," 20,6",6
2024-03-21,2017Y,"La Póveda de Soria, Barriomartín",Soria," 20,1",6
2024-03-21,9287A,San Pedro Manrique,Soria," 19,2",6
2024-03-21,2092,Burgo de Osma,Soria," 21,5",6
2024-03-21,9344C,Arcos de Jalón,Soria," 19,5",6
2024-03-21,2096B,Liceras,Soria," 19,7",6
2024-03-22,2017Y,"La Póveda de Soria, Barriomartín",Soria," 21,8",6
2024-03-22,9287A,San Pedro Manrique,Soria," 23,8",6
2024-03-22,2092,Burgo de Osma,Soria," 28,3",6
2024-03-22,9344C,Arcos de Jalón,Soria," 23,4",6
2024-03-22,2096B,Liceras,Soria," 24,3",6
2024-03-23,2017Y,"La Póveda de Soria, Barriomartín",Soria," 18,6",6
2024-03-23,9287A,San Pedro Manrique,Soria," 16,7",6
2024-03-23,2092,Burgo de Osma,Soria," 20,2",6
2024-03-23,9344C,Arcos de Jalón,Soria," 19,0",6
2024-03-23,2096B,Liceras,Soria," 20,4",6
2024-03-24,2017Y,"La Póveda de Soria, Barriomartín",Soria," 14,4",5
2024-03-24,9287A,San Pedro Manrique,Soria," 14,5",4
2024-03-24,2092,Burgo de Osma,Soria," 20,4",5
2024-03-24,9344C,Arcos de Jalón,Soria," 17,3",4
2024-03-24,2096B,Liceras,Soria," 17,9",5
2024-03-25,2017Y,"La Póveda de Soria, Barriomartín",Soria," 12,6",5
2024-03-25,9287A,San Pedro Manrique,Soria," 11,0",4
2024-03-25,2092,Burgo de Osma,Soria," 16,3",5
2024-03-25,9344C,Arcos de Jalón,Soria," 14,2",3
2024-03-25,2096B,Liceras,Soria," 13,4",4
2024-03-26,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  6,0",2
2024-03-26,9287A,San Pedro Manrique,Soria,"  7,5",2
2024-03-26,2092,Burgo de Osma,Soria,   NA,7
2024-03-26,9344C,Arcos de Jalón,Soria,"  8,3",0
2024-03-26,2096B,Liceras,Soria,"  5,1",0
2024-03-27,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  9,8",3
2024-03-27,2092,Burgo de Osma,Soria," 13,3",4
2024-03-27,9344C,Arcos de Jalón,Soria," 13,3",2
2024-03-27,2096B,Liceras,Soria," 11,1",3
2024-03-27,9287A,San Pedro Manrique,Soria," 11,7",3
2024-03-28,9344C,Arcos de Jalón,Soria," 14,9",2
2024-03-28,2017Y,"La Póveda de Soria, Barriomartín",Soria," 10,5",1
2024-03-28,2092,Burgo de Osma,Soria," 14,5",2
2024-03-28,2096B,Liceras,Soria," 11,8",2
2024-03-28,9287A,San Pedro Manrique,Soria," 12,8",2
2024-03-29,2092,Burgo de Osma,Soria,"  9,5",0
2024-03-29,9344C,Arcos de Jalón,Soria," 11,7",1
2024-03-29,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  6,9",0
2024-03-29,9287A,San Pedro Manrique,Soria,"  8,5",1
2024-03-29,2096B,Liceras,Soria,"  8,9",1
2024-03-30,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  7,5",1
2024-03-30,9287A,San Pedro Manrique,Soria,"  9,0",1
2024-03-30,2092,Burgo de Osma,Soria," 10,9",2
2024-03-30,9344C,Arcos de Jalón,Soria," 11,5",1
2024-03-30,2096B,Liceras,Soria,"  7,7",1
2024-03-31,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  5,8",1
2024-03-31,2092,Burgo de Osma,Soria,"  8,1",1
2024-03-31,9344C,Arcos de Jalón,Soria,"  8,3",1
2024-03-31,2096B,Liceras,Soria,"  6,9",1
2024-03-31,9287A,San Pedro Manrique,Soria,"  7,6",1
2024-04-01,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  7,3",1
2024-04-01,9287A,San Pedro Manrique,Soria,"  8,6",2
2024-04-01,9344C,Arcos de Jalón,Soria," 12,0",2
2024-04-01,2096B,Liceras,Soria,"  9,1",1
2024-04-01,2092,Burgo de Osma,Soria,   NA,7
2024-04-02,2017Y,"La Póveda de Soria, Barriomartín",Soria," 10,0",2
2024-04-02,9287A,San Pedro Manrique,Soria," 10,0",2
2024-04-02,2092,Burgo de Osma,Soria," 12,2",1
2024-04-02,9344C,Arcos de Jalón,Soria," 13,9",2
2024-04-02,2096B,Liceras,Soria," 10,5",2
2024-04-03,2017Y,"La Póveda de Soria, Barriomartín",Soria," 13,8",4
2024-04-03,9287A,San Pedro Manrique,Soria," 14,9",5
2024-04-03,2092,Burgo de Osma,Soria," 16,9",4
2024-04-03,9344C,Arcos de Jalón,Soria," 17,4",4
2024-04-03,2096B,Liceras,Soria," 15,2",5
2024-04-04,2017Y,"La Póveda de Soria, Barriomartín",Soria," 17,8",6
2024-04-04,9287A,San Pedro Manrique,Soria," 18,5",6
2024-04-04,2092,Burgo de Osma,Soria," 22,3",6
2024-04-04,9344C,Arcos de Jalón,Soria," 20,6",6
2024-04-04,2096B,Liceras,Soria," 19,0",6
2024-04-05,2017Y,"La Póveda de Soria, Barriomartín",Soria," 19,9",6
2024-04-05,9287A,San Pedro Manrique,Soria," 20,9",6
2024-04-05,2092,Burgo de Osma,Soria," 22,6",5
2024-04-05,9344C,Arcos de Jalón,Soria," 23,3",6
2024-04-05,2096B,Liceras,Soria," 19,7",5
2024-04-06,2017Y,"La Póveda de Soria, Barriomartín",Soria," 18,9",5
2024-04-06,9287A,San Pedro Manrique,Soria," 21,4",6
2024-04-06,2092,Burgo de Osma,Soria," 21,4",3
2024-04-06,9344C,Arcos de Jalón,Soria," 26,9",6
2024-04-06,2096B,Liceras,Soria," 19,9",5
2024-04-07,2017Y,"La Póveda de Soria, Barriomartín",Soria," 18,5",4
2024-04-07,9287A,San Pedro Manrique,Soria," 19,2",5
2024-04-07,2092,Burgo de Osma,Soria," 22,8",4
2024-04-07,9344C,Arcos de Jalón,Soria," 22,5",5
2024-04-07,2096B,Liceras,Soria," 19,7",4
2024-04-08,2017Y,"La Póveda de Soria, Barriomartín",Soria," 17,7",4
2024-04-08,9287A,San Pedro Manrique,Soria," 18,1",5
2024-04-08,2092,Burgo de Osma,Soria," 18,9",3
2024-04-08,9344C,Arcos de Jalón,Soria," 19,1",4
2024-04-08,2096B,Liceras,Soria," 17,1",4
2024-04-09,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  8,2",1
2024-04-09,9287A,San Pedro Manrique,Soria,"  9,8",1
2024-04-09,2092,Burgo de Osma,Soria," 12,7",2
2024-04-09,9344C,Arcos de Jalón,Soria," 14,1",2
2024-04-09,2096B,Liceras,Soria," 10,3",2
2024-04-10,2017Y,"La Póveda de Soria, Barriomartín",Soria," 12,4",3
2024-04-10,9287A,San Pedro Manrique,Soria," 14,4",4
2024-04-10,2092,Burgo de Osma,Soria," 18,4",4
2024-04-10,9344C,Arcos de Jalón,Soria," 19,4",4
2024-04-10,2096B,Liceras,Soria," 15,3",4
2024-04-11,2017Y,"La Póveda de Soria, Barriomartín",Soria," 18,7",6
2024-04-11,9287A,San Pedro Manrique,Soria," 19,2",6
2024-04-11,2092,Burgo de Osma,Soria," 24,8",6
2024-04-11,9344C,Arcos de Jalón,Soria," 22,2",5
2024-04-11,2096B,Liceras,Soria," 21,9",6
2024-04-12,2017Y,"La Póveda de Soria, Barriomartín",Soria," 22,8",6
2024-04-12,9287A,San Pedro Manrique,Soria," 23,2",6
2024-04-12,2092,Burgo de Osma,Soria," 26,9",6
2024-04-12,9344C,Arcos de Jalón,Soria," 24,8",6
2024-04-12,2096B,Liceras,Soria," 24,8",6
2024-04-13,2017Y,"La Póveda de Soria, Barriomartín",Soria," 24,4",6
2024-04-13,9287A,San Pedro Manrique,Soria," 25,2",6
2024-04-13,2092,Burgo de Osma,Soria," 29,3",6
2024-04-13,9344C,Arcos de Jalón,Soria," 26,6",6
2024-04-13,2096B,Liceras,Soria," 27,4",6
2024-04-14,2017Y,"La Póveda de Soria, Barriomartín",Soria," 23,8",6
2024-04-14,9287A,San Pedro Manrique,Soria," 25,7",6
2024-04-14,2092,Burgo de Osma,Soria," 28,9",6
2024-04-14,9344C,Arcos de Jalón,Soria," 27,5",6
2024-04-14,2096B,Liceras,Soria," 25,9",6
2024-04-15,2017Y,"La Póveda de Soria, Barriomartín",Soria," 18,3",4
2024-04-15,9287A,San Pedro Manrique,Soria," 18,4",5
2024-04-15,2092,Burgo de Osma,Soria," 23,4",6
2024-04-15,9344C,Arcos de Jalón,Soria," 24,9",6
2024-04-15,2096B,Liceras,Soria," 20,9",6
2024-04-16,2017Y,"La Póveda de Soria, Barriomartín",Soria," 11,8",1
2024-04-16,9287A,San Pedro Manrique,Soria," 12,6",2
2024-04-16,2092,Burgo de Osma,Soria," 19,3",4
2024-04-16,9344C,Arcos de Jalón,Soria," 21,6",4
2024-04-16,2096B,Liceras,Soria," 16,8",3
2024-04-17,2017Y,"La Póveda de Soria, Barriomartín",Soria," 10,7",1
2024-04-17,9287A,San Pedro Manrique,Soria," 11,7",2
2024-04-17,2092,Burgo de Osma,Soria," 18,4",3
2024-04-17,9344C,Arcos de Jalón,Soria," 17,1",1
2024-04-17,2096B,Liceras,Soria," 15,6",3
2024-04-18,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  9,4",1
2024-04-18,9287A,San Pedro Manrique,Soria," 11,1",1
2024-04-18,2092,Burgo de Osma,Soria," 19,4",3
2024-04-18,9344C,Arcos de Jalón,Soria," 15,7",1
2024-04-18,2096B,Liceras,Soria," 16,5",2
2024-04-19,2017Y,"La Póveda de Soria, Barriomartín",Soria," 18,5",6
2024-04-19,9287A,San Pedro Manrique,Soria," 17,0",5
2024-04-19,2092,Burgo de Osma,Soria," 22,8",6
2024-04-19,9344C,Arcos de Jalón,Soria," 21,8",5
2024-04-19,2096B,Liceras,Soria," 20,1",5
2024-04-20,2017Y,"La Póveda de Soria, Barriomartín",Soria," 16,0",4
2024-04-20,9287A,San Pedro Manrique,Soria," 17,0",5
2024-04-20,2092,Burgo de Osma,Soria," 22,7",6
2024-04-20,9344C,Arcos de Jalón,Soria," 21,5",6
2024-04-20,2096B,Liceras,Soria," 19,7",6
2024-04-21,2017Y,"La Póveda de Soria, Barriomartín",Soria," 15,1",4
2024-04-21,9287A,San Pedro Manrique,Soria," 16,0",3
2024-04-21,2092,Burgo de Osma,Soria," 21,9",6
2024-04-21,9344C,Arcos de Jalón,Soria," 21,1",5
2024-04-21,2096B,Liceras,Soria," 19,3",4
2024-04-22,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  7,4",0
2024-04-22,9287A,San Pedro Manrique,Soria,"  8,6",0
2024-04-22,2092,Burgo de Osma,Soria," 14,9",2
2024-04-22,9344C,Arcos de Jalón,Soria," 13,2",0
2024-04-22,2096B,Liceras,Soria," 12,3",1
2024-04-23,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  5,9",0
2024-04-23,9287A,San Pedro Manrique,Soria,"  6,7",0
2024-04-23,2092,Burgo de Osma,Soria," 10,4",0
2024-04-23,9344C,Arcos de Jalón,Soria," 12,3",0
2024-04-23,2096B,Liceras,Soria,"  9,8",0
2024-04-24,2017Y,"La Póveda de Soria, Barriomartín",Soria," 11,7",3
2024-04-24,9287A,San Pedro Manrique,Soria," 12,0",1
2024-04-24,2092,Burgo de Osma,Soria," 15,3",2
2024-04-24,9344C,Arcos de Jalón,Soria," 16,4",3
2024-04-24,2096B,Liceras,Soria," 13,7",3
2024-04-25,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  8,4",0
2024-04-25,9287A,San Pedro Manrique,Soria,"  9,2",0
2024-04-25,2092,Burgo de Osma,Soria," 14,4",1
2024-04-25,9344C,Arcos de Jalón,Soria," 14,4",1
2024-04-25,2096B,Liceras,Soria," 13,2",1
2024-04-26,2017Y,"La Póveda de Soria, Barriomartín",Soria," 12,6",3
2024-04-26,9287A,San Pedro Manrique,Soria," 12,4",2
2024-04-26,2092,Burgo de Osma,Soria," 14,5",2
2024-04-26,9344C,Arcos de Jalón,Soria," 16,8",3
2024-04-26,2096B,Liceras,Soria," 14,2",3
2024-04-27,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  9,3",1
2024-04-27,9287A,San Pedro Manrique,Soria," 10,8",1
2024-04-27,2092,Burgo de Osma,Soria," 12,4",0
2024-04-27,9344C,Arcos de Jalón,Soria," 14,3",1
2024-04-27,2096B,Liceras,Soria," 10,1",1
2024-04-28,2017Y,"La Póveda de Soria, Barriomartín",Soria," 13,2",3
2024-04-28,9287A,San Pedro Manrique,Soria," 14,6",4
2024-04-28,2092,Burgo de Osma,Soria," 17,8",3
2024-04-28,9344C,Arcos de Jalón,Soria," 17,6",3
2024-04-28,2096B,Liceras,Soria," 13,7",2
2024-04-29,2017Y,"La Póveda de Soria, Barriomartín",Soria," 11,9",2
2024-04-29,9287A,San Pedro Manrique,Soria," 13,5",3
2024-04-29,2092,Burgo de Osma,Soria," 17,0",2
2024-04-29,2096B,Liceras,Soria," 15,0",3
2024-04-29,9344C,Arcos de Jalón,Soria," 17,2",2
2024-04-30,2017Y,"La Póveda de Soria, Barriomartín",Soria," 14,6",4
2024-04-30,9287A,San Pedro Manrique,Soria," 15,9",4
2024-04-30,2092,Burgo de Osma,Soria," 17,1",3
2024-04-30,9344C,Arcos de Jalón,Soria," 18,0",3
2024-04-30,2096B,Liceras,Soria," 14,8",4
2024-05-01,2017Y,"La Póveda de Soria, Barriomartín",Soria,"  9,1",1
2024-05-01,9287A,San Pedro Manrique,Soria,"  9,7",1
2024-05-01,2092,Burgo de Osma,Soria," 11,0",0
2024-05-01,9344C,Arcos de Jalón,Soria," 12,3",0
2024-05-02,9287A,San Pedro Manrique,Soria," 11,6",2
2024-05-02,2092,Burgo de Osma,Soria," 12,5",0
2024-05-02,9344C,Arcos de Jalón,Soria," 14,1",0
2024-05-02,2017Y,"La Póveda de Soria, Barriomartín",Soria," 10,6",0
2024-05-03,2017Y,"La Póveda de Soria, Barriomartín",Soria," 13,6",3
2024-05-03,9287A,San Pedro Manrique,Soria," 14,7",3
2024-05-03,2092,Burgo de Osma,Soria," 15,8",1
2024-05-03,9344C,Arcos de Jalón,Soria," 17,9",3
2024-05-04,2017Y,"La Póveda de Soria, Barriomartín",Soria," 19,1",4
2024-05-04,9287A,San Pedro Manrique,Soria," 20,0",4
2024-05-04,2092,Burgo de Osma,Soria," 22,0",2
2024-05-04,9344C,Arcos de Jalón,Soria," 23,0",3
2024-05-04,2096B,Liceras,Soria," 20,4",4
2024-05-05,2017Y,"La Póveda de Soria, Barriomartín",Soria," 16,7",3
2024-05-05,9287A,San Pedro Manrique,Soria," 18,9",4
2024-05-05,2092,Burgo de Osma,Soria," 20,6",2
2024-05-05,9344C,Arcos de Jalón,Soria," 21,0",2
2024-05-05,2096B,Liceras,Soria," 18,2",3
2024-05-06,2017Y,"La Póveda de Soria, Barriomartín",Soria," 14,6",2
2024-05-06,9287A,San Pedro Manrique,Soria," 12,0",1
2024-05-06,2092,Burgo de Osma,Soria," 16,3",1
2024-05-06,9344C,Arcos de Jalón,Soria," 17,1",2
2024-05-06,2096B,Liceras,Soria," 14,7",2
2024-05-07,2017Y,"La Póveda de Soria, Barriomartín",Soria," 11,4",1
2024-05-07,9287A,San Pedro Manrique,Soria," 12,7",1
2024-05-07,2092,Burgo de Osma,Soria," 18,4",2
2024-05-07,9344C,Arcos de Jalón,Soria," 18,8",2
2024-05-07,2096B,Liceras,Soria," 16,0",2
2024-05-08,2017Y,"La Póveda de Soria, Barriomartín",Soria," 18,4",3
2024-05-08,9287A,San Pedro Manrique,Soria," 18,6",3
2024-05-08,2092,Burgo de Osma,Soria," 24,0",4
2024-05-08,9344C,Arcos de Jalón,Soria," 23,0",4
2024-05-08,2096B,Liceras,Soria," 21,9",4
2024-05-09,2017Y,"La Póveda de Soria, Barriomartín",Soria," 23,0",6
2024-05-09,9287A,San Pedro Manrique,Soria," 23,7",6
2024-05-09,2092,Burgo de Osma,Soria," 27,1",6
2024-05-09,9344C,Arcos de Jalón,Soria," 26,6",4
2024-05-09,2096B,Liceras,Soria," 24,3",4
2024-05-10,2017Y,"La Póveda de Soria, Barriomartín",Soria," 23,2",4
2024-05-10,9287A,San Pedro Manrique,Soria," 23,9",5
2024-05-10,2092,Burgo de Osma,Soria," 28,1",6
2024-05-10,9344C,Arcos de Jalón,Soria," 28,9",5
2024-05-10,2096B,Liceras,Soria," 25,6",5
2024-05-11,2017Y,"La Póveda de Soria, Barriomartín",Soria," 23,3",4
2024-05-11,9287A,San Pedro Manrique,Soria," 24,1",5
2024-05-11,2092,Burgo de Osma,Soria," 26,4",5
2024-05-11,9344C,Arcos de Jalón,Soria," 27,9",5
2024-05-11,2096B,Liceras,Soria," 23,7",4
2024-05-12,2017Y,"La Póveda de Soria, Barriomartín",Soria," 19,5",5
2024-05-12,9287A,San Pedro Manrique,Soria," 20,9",5
2024-05-12,2092,Burgo de Osma,Soria," 24,2",4
2024-05-12,9344C,Arcos de Jalón,Soria," 26,6",5
2024-05-12,2096B,Liceras,Soria," 22,5",3
2024-05-13,2017Y,"La Póveda de Soria, Barriomartín",Soria," 21,1",5
2024-05-13,9287A,San Pedro Manrique,Soria," 21,8",5
2024-05-13,2092,Burgo de Osma,Soria," 23,8",4
2024-05-13,9344C,Arcos de Jalón,Soria," 25,9",5
2024-05-13,2096B,Liceras,Soria," 22,6",4
2024-05-14,2017Y,"La Póveda de Soria, Barriomartín",Soria," 12,8",3
2024-05-14,9287A,San Pedro Manrique,Soria," 13,1",2
2024-05-14,2092,Burgo de Osma,Soria," 14,6",1
2024-05-14,9344C,Arcos de Jalón,Soria," 16,2",2
2024-05-14,2096B,Liceras,Soria," 12,9",1
2024-05-15,2017Y,"La Póveda de Soria, Barriomartín",Soria," 12,6",3
2024-05-15,9287A,San Pedro Manrique,Soria," 13,0",2
2024-05-15,2092,Burgo de Osma,Soria," 14,6",1
2024-05-15,9344C,Arcos de Jalón,Soria," 15,8",2
2024-05-15,2096B,Liceras,Soria," 12,4",1
2024-05-16,2017Y,"La Póveda de Soria, Barriomartín",Soria," 12,4",1
2024-05-16,9287A,San Pedro Manrique,Soria," 12,9",2
2024-05-16,2092,Burgo de Osma,Soria," 12,8",0
2024-05-16,9344C,Arcos de Jalón,Soria," 17,0",2
2024-05-16,2096B,Liceras,Soria," 13,0",1
2024-05-17,2017Y,"La Póveda de Soria, Barriomartín",Soria," 14,9",1
2024-05-17,9287A,San Pedro Manrique,Soria," 15,2",2
2024-05-17,2092,Burgo de Osma,Soria," 15,1",0
2024-05-17,9344C,Arcos de Jalón,Soria," 18,7",1
2024-05-17,2096B,Liceras,Soria," 14,5",1
2024-05-18,2017Y,"La Póveda de Soria, Barriomartín",Soria," 15,6",2
2024-05-18,9287A,San Pedro Manrique,Soria," 16,2",2
2024-05-18,2092,Burgo de Osma,Soria," 18,3",1
2024-05-18,9344C,Arcos de Jalón,Soria," 20,1",2
2024-05-18,2096B,Liceras,Soria," 16,5",2
2024-05-19,2017Y,"La Póveda de Soria, Barriomartín",Soria," 13,5",2
2024-05-19,9287A,San Pedro Manrique,Soria," 13,6",2
2024-05-19,2092,Burgo de Osma,Soria," 13,5",1
2024-05-19,9344C,Arcos de Jalón,Soria," 18,1",1
