fecha,fecha_falsa,indicativo,tmax,mediana,fecha_fin,dif_actual,estacion,provincia,recuento,inicio_serie,color
1976-06-20,06-20,2867,27.8,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1977-06-20,06-20,2867,19.4,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1978-06-20,06-20,2867,19.2,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1979-06-20,06-20,2867,30.5,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1980-06-20,06-20,2867,27.2,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1981-06-20,06-20,2867,28.6,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1982-06-20,06-20,2867,26.2,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1983-06-20,06-20,2867,25.6,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1984-06-20,06-20,2867,20.5,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1985-06-20,06-20,2867,27,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1986-06-20,06-20,2867,21.2,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1987-06-20,06-20,2867,27.4,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1988-06-20,06-20,2867,28,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1989-06-20,06-20,2867,27.2,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1990-06-20,06-20,2867,23.5,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1991-06-20,06-20,2867,26.8,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1992-06-20,06-20,2867,20.5,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1993-06-20,06-20,2867,28.4,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1994-06-20,06-20,2867,26,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1995-06-20,06-20,2867,28.6,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1996-06-20,06-20,2867,24.4,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1997-06-20,06-20,2867,25,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1998-06-20,06-20,2867,32.6,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
1999-06-20,06-20,2867,31.4,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2000-06-20,06-20,2867,25.4,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2001-06-20,06-20,2867,35,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2002-06-20,06-20,2867,31.2,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2003-06-20,06-20,2867,36.2,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2004-06-20,06-20,2867,23.8,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2005-06-20,06-20,2867,33.4,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2006-06-20,06-20,2867,27.4,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2007-06-20,06-20,2867,21.1,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2008-06-20,06-20,2867,32,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2009-06-20,06-20,2867,29.8,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2010-06-20,06-20,2867,23,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2011-06-20,06-20,2867,32.6,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2012-06-20,06-20,2867,27.1,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2013-06-20,06-20,2867,25,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2014-06-20,06-20,2867,29.8,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2015-06-20,06-20,2867,31.2,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2016-06-20,06-20,2867,31.8,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2017-06-20,06-20,2867,34.9,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2018-06-20,06-20,2867,32.3,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2019-06-20,06-20,2867,26.8,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2020-06-20,06-20,2867,30.5,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2021-06-20,06-20,2867,20.9,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2022-06-20,06-20,2867,23.7,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2023-06-20,06-20,2867,23.5,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c4c4c4
2024-06-20,06-20,2867,22.6,27,2024-06-20,-4.399999999999999,Salamanca Aeropuerto,Salamanca,605,1945-01-01,#c71e1d
1970-06-20,06-20,2870,26.5,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1971-06-20,06-20,2870,29.3,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1972-06-20,06-20,2870,27.3,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1973-06-20,06-20,2870,23.6,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1974-06-20,06-20,2870,26.3,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1975-06-20,06-20,2870,31.4,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1976-06-20,06-20,2870,29,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1977-06-20,06-20,2870,19.5,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1978-06-20,06-20,2870,21,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1979-06-20,06-20,2870,31,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1980-06-20,06-20,2870,28,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1981-06-20,06-20,2870,29,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1982-06-20,06-20,2870,26,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1983-06-20,06-20,2870,25.4,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1989-06-20,06-20,2870,27.2,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1991-06-20,06-20,2870,25.9,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1992-06-20,06-20,2870,18.3,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1994-06-20,06-20,2870,25.9,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1995-06-20,06-20,2870,28.9,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1997-06-20,06-20,2870,23.1,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1998-06-20,06-20,2870,30.8,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
1999-06-20,06-20,2870,30.9,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2000-06-20,06-20,2870,26.7,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2001-06-20,06-20,2870,35.9,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2002-06-20,06-20,2870,31.2,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2003-06-20,06-20,2870,36,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2004-06-20,06-20,2870,24.3,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2005-06-20,06-20,2870,34.1,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2006-06-20,06-20,2870,28.6,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2007-06-20,06-20,2870,20.6,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2008-06-20,06-20,2870,32.3,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2009-06-20,06-20,2870,30.2,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2010-06-20,06-20,2870,24.7,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2011-06-20,06-20,2870,33.5,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2012-06-20,06-20,2870,27.1,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2013-06-20,06-20,2870,25,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2014-06-20,06-20,2870,29.2,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2015-06-20,06-20,2870,32,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2016-06-20,06-20,2870,32,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2017-06-20,06-20,2870,35.4,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2018-06-20,06-20,2870,33.1,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2019-06-20,06-20,2870,25.9,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2020-06-20,06-20,2870,30.1,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2021-06-20,06-20,2870,20.8,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2022-06-20,06-20,2870,22,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2023-06-20,06-20,2870,23.7,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c4c4c4
2024-06-20,06-20,2870,21.5,27.3,2024-06-20,-5.800000000000001,Salamanca,Salamanca,361,1970-01-01,#c71e1d
1992-06-20,06-20,2916A,21,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
1993-06-20,06-20,2916A,26.1,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
1994-06-20,06-20,2916A,24.9,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
1995-06-20,06-20,2916A,28.8,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
1996-06-20,06-20,2916A,22.8,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
1997-06-20,06-20,2916A,23.4,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
1998-06-20,06-20,2916A,28.9,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
1999-06-20,06-20,2916A,32,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2000-06-20,06-20,2916A,23.2,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2001-06-20,06-20,2916A,35.1,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2002-06-20,06-20,2916A,30.2,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2003-06-20,06-20,2916A,35.6,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2004-06-20,06-20,2916A,23.5,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2005-06-20,06-20,2916A,33.7,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2006-06-20,06-20,2916A,28.1,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2008-06-20,06-20,2916A,30.6,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2009-06-20,06-20,2916A,30.8,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2010-06-20,06-20,2916A,24.1,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2011-06-20,06-20,2916A,33,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2012-06-20,06-20,2916A,27.1,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2013-06-20,06-20,2916A,25.5,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2014-06-20,06-20,2916A,26.5,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2015-06-20,06-20,2916A,31.3,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2016-06-20,06-20,2916A,30.8,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2017-06-20,06-20,2916A,36,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2018-06-20,06-20,2916A,33,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2019-06-20,06-20,2916A,27.4,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2020-06-20,06-20,2916A,31.3,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2021-06-20,06-20,2916A,21.8,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2022-06-20,06-20,2916A,23.3,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2023-06-20,06-20,2916A,23.3,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c4c4c4
2024-06-20,06-20,2916A,22.4,27.8,2024-06-20,-5.400000000000002,Vitigudino,Salamanca,321,1991-10-23,#c71e1d
1989-06-20,06-20,2946X,27,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
1990-06-20,06-20,2946X,24.3,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
1991-06-20,06-20,2946X,26.7,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
1993-06-20,06-20,2946X,24.9,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
1994-06-20,06-20,2946X,25.7,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
1995-06-20,06-20,2946X,27.6,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
1996-06-20,06-20,2946X,24.8,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
1997-06-20,06-20,2946X,24.7,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
1998-06-20,06-20,2946X,30.7,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
1999-06-20,06-20,2946X,32.8,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2000-06-20,06-20,2946X,26.1,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2001-06-20,06-20,2946X,36.6,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2002-06-20,06-20,2946X,30.9,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2003-06-20,06-20,2946X,36.2,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2004-06-20,06-20,2946X,24,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2005-06-20,06-20,2946X,34.8,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2006-06-20,06-20,2946X,28.2,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2007-06-20,06-20,2946X,18.4,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2008-06-20,06-20,2946X,30.9,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2009-06-20,06-20,2946X,31.4,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2010-06-20,06-20,2946X,24.4,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2011-06-20,06-20,2946X,33.8,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2012-06-20,06-20,2946X,26.3,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2013-06-20,06-20,2946X,25.2,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2014-06-20,06-20,2946X,26.9,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2015-06-20,06-20,2946X,32.8,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2016-06-20,06-20,2946X,32.4,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2017-06-20,06-20,2946X,36.1,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2018-06-20,06-20,2946X,33.1,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2019-06-20,06-20,2946X,26.1,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2020-06-20,06-20,2946X,29.7,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2022-06-20,06-20,2946X,22,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2023-06-20,06-20,2946X,23.4,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c4c4c4
2024-06-20,06-20,2946X,23.2,27,2024-06-20,-3.8000000000000007,Saelices El Chico,Salamanca,249,1988-12-29,#c71e1d
1989-06-20,06-20,2465,24.6,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
1990-06-20,06-20,2465,22.2,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
1991-06-20,06-20,2465,26.4,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
1992-06-20,06-20,2465,17.2,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
1993-06-20,06-20,2465,28.4,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
1994-06-20,06-20,2465,26.4,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
1995-06-20,06-20,2465,27.4,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
1996-06-20,06-20,2465,25.4,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
1997-06-20,06-20,2465,25,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
1998-06-20,06-20,2465,33,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
1999-06-20,06-20,2465,28.2,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2000-06-20,06-20,2465,26,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2001-06-20,06-20,2465,33.8,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2002-06-20,06-20,2465,30.8,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2003-06-20,06-20,2465,33.5,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2004-06-20,06-20,2465,21,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2005-06-20,06-20,2465,32.7,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2006-06-20,06-20,2465,26.5,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2007-06-20,06-20,2465,18.3,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2008-06-20,06-20,2465,29.6,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2009-06-20,06-20,2465,27.6,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2010-06-20,06-20,2465,19.4,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2011-06-20,06-20,2465,33,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2012-06-20,06-20,2465,27.6,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2013-06-20,06-20,2465,22.1,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2014-06-20,06-20,2465,28.1,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2015-06-20,06-20,2465,29.4,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2016-06-20,06-20,2465,27.9,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2017-06-20,06-20,2465,31.8,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2018-06-20,06-20,2465,29.6,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2019-06-20,06-20,2465,25.2,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2020-06-20,06-20,2465,28.8,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2021-06-20,06-20,2465,18.7,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2022-06-20,06-20,2465,23.3,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2023-06-20,06-20,2465,24.4,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c4c4c4
2024-06-20,06-20,2465,20,27,2024-06-20,-7,Segovia,Segovia,500,1988-10-01,#c71e1d
1951-06-20,06-20,5783,37.3,32,2024-06-20,-5.100000000000001,Sevilla Aeropuerto,Sevilla,870,1951-01-01,#c4c4c4
1952-06-20,06-20,5783,33.4,32,2024-06-20,-5.100000000000001,Sevilla Aeropuerto,Sevilla,870,1951-01-01,#c4c4c4
1953-06-20,06-20,5783,29.3,32,2024-06-20,-5.100000000000001,Sevilla Aeropuerto,Sevilla,870,1951-01-01,#c4c4c4
1954-06-20,06-20,5783,35.5,32,2024-06-20,-5.100000000000001,Sevilla Aeropuerto,Sevilla,870,1951-01-01,#c4c4c4
1955-06-20,06-20,5783,32.6,32,2024-06-20,-5.100000000000001,Sevilla Aeropuerto,Sevilla,870,1951-01-01,#c4c4c4
1956-06-20,06-20,5783,34.8,32,2024-06-20,-5.100000000000001,Sevilla Aeropuerto,Sevilla,870,1951-01-01,#c4c4c4
1957-06-20,06-20,5783,27.8,32,2024-06-20,-5.100000000000001,Sevilla Aeropuerto,Sevilla,870,1951-01-01,#c4c4c4
1958-06-20,06-20,5783,33.5,32,2024-06-20,-5.100000000000001,Sevilla Aeropuerto,Sevilla,870,1951-01-01,#c4c4c4
1959-06-20,06-20,5783,32.5,32,2024-06-20,-5.100000000000001,Sevilla Aeropuerto,Sevilla,870,1951-01-01,#c4c4c4
