nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,tot22,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Urdiales del Páramo,24174,TODOS,Áreas no urbanas,9,León,466,NA,100,19.31,14.44,14.89,-0.44
Urduliz,48089,TODOS,Grandes áreas urbanas,41,Bizkaia,5247,NA,100,7.81,13.61,14.89,-1.28
Urduña/Orduña,48074,TODOS,Áreas no urbanas,27,Bizkaia,4166,NA,100,6.48,18.37,14.89,3.48
Urkabustaiz,01054,TODOS,Áreas no urbanas,31,Araba,1408,NA,100,22.02,14.68,14.89,-0.21
Urnieta,20072,TODOS,Grandes áreas urbanas,189,Gipuzkoa,6181,NA,100,30.58,12.53,14.89,-2.36
Urones de Castroponce,47177,TODOS,Áreas no urbanas,1,Valladolid,101,NA,100,9.9,2,14.89,-12.89
Urraul Alto,31241,TODOS,Áreas no urbanas,8,Navarra,138,NA,100,57.97,16.38,14.89,1.49
Urraul Bajo,31242,TODOS,Áreas no urbanas,5,Navarra,324,NA,100,15.43,24.8,14.89,9.91
Urrea de Gaén,44237,TODOS,Áreas no urbanas,1403,Teruel,440,NA,100,3188.64,6.72,14.89,-8.17
Urrea de Jalón,50269,TODOS,Áreas no urbanas,22,Zaragoza,448,NA,100,49.11,8.23,14.89,-6.66
Urretxu,20077,TODOS,Áreas no urbanas,105,Gipuzkoa,6738,NA,100,15.58,16.5,14.89,1.61
Urriés,50270,TODOS,Áreas no urbanas,0,Zaragoza,49,NA,0,0,NA,14.89,NA
Urroz,31244,TODOS,Áreas no urbanas,2,Navarra,177,NA,100,11.3,16.5,14.89,1.61
Urroz-Villa,31243,TODOS,Áreas no urbanas,1,Navarra,399,NA,100,2.51,15,14.89,0.11
Urrácal,04096,TODOS,Áreas no urbanas,1,Almería,371,NA,100,2.7,25,14.89,10.11
Urueña,47178,TODOS,Áreas no urbanas,7,Valladolid,203,NA,100,34.48,22,14.89,7.11
Urueñas,40210,TODOS,Áreas no urbanas,3,Segovia,104,NA,100,28.85,16.67,14.89,1.78
Uruñuela,26160,TODOS,Áreas no urbanas,52,La Rioja,984,NA,100,52.85,18.31,14.89,3.42
Urzainqui/Urzainki,31245,TODOS,Áreas no urbanas,2,Navarra,85,NA,100,23.53,19.5,14.89,4.61
Urús,17206,TODOS,Áreas no urbanas,6,Girona,214,NA,100,28.04,8,14.89,-6.89
Usagre,06136,TODOS,Áreas no urbanas,22,Badajoz,1765,NA,100,12.46,16.23,14.89,1.34
Used,50271,TODOS,Áreas no urbanas,3,Zaragoza,269,NA,100,11.15,18,14.89,3.11
Usurbil,20073,TODOS,Grandes áreas urbanas,114,Gipuzkoa,6166,NA,100,18.49,17.14,14.89,2.25
Utande,19296,TODOS,Áreas no urbanas,1,Guadalajara,34,NA,100,29.41,6,14.89,-8.89
Utebo,50272,TODOS,Grandes áreas urbanas,379,Zaragoza,18881,NA,100,20.07,16.2,14.89,1.31
Uterga,31246,TODOS,Áreas no urbanas,0,Navarra,165,NA,0,0,NA,14.89,NA
Utiel,46249,TODOS,Áreas no urbanas,209,Valencia,11482,NA,100,18.2,17.62,14.89,2.73
Utrera,41095,TODOS,Grandes áreas urbanas,789,Sevilla,51402,NA,100,15.35,16.25,14.89,1.37
Utrillas,44238,TODOS,Áreas no urbanas,16,Teruel,3011,NA,100,5.31,14.5,14.89,-0.39
Uztárroz/Uztarroze,31247,TODOS,Áreas no urbanas,2,Navarra,147,NA,100,13.61,17.5,14.89,2.61
Uña,16219,TODOS,Áreas no urbanas,1,Cuenca,84,NA,100,11.9,10,14.89,-4.89
Uña de Quintana,49225,TODOS,Áreas no urbanas,0,Zamora,132,NA,0,0,NA,14.89,NA
Vacarisses,08291,TODOS,Grandes áreas urbanas,137,Barcelona,7325,NA,100,18.7,18.04,14.89,3.16
Vadillo,42190,TODOS,Áreas no urbanas,1,Soria,81,NA,100,12.35,25,14.89,10.11
Vadillo de la Guareña,49226,TODOS,Áreas no urbanas,16,Zamora,251,NA,100,63.75,17,14.89,2.11
Vadillo de la Sierra,05251,TODOS,Áreas no urbanas,0,Ávila,63,NA,0,0,NA,14.89,NA
Vadocondes,09400,TODOS,Áreas no urbanas,3,Burgos,369,NA,100,8.13,24,14.89,9.11
Val de San Lorenzo,24185,TODOS,Áreas no urbanas,3,León,493,NA,100,6.09,8,14.89,-6.89
Val de San Martín,50274,TODOS,Áreas no urbanas,0,Zaragoza,60,NA,0,0,NA,14.89,NA
Val de San Vicente,39095,TODOS,Áreas no urbanas,106,Cantabria,2801,NA,100,37.84,14.54,14.89,-0.35
Val do Dubra,15088,TODOS,Áreas no urbanas,102,A Coruña,3783,NA,100,26.96,11.71,14.89,-3.18
Valacloche,44239,TODOS,Áreas no urbanas,1,Teruel,26,NA,100,38.46,2,14.89,-12.89
Valbona,44240,TODOS,Áreas no urbanas,2,Teruel,188,NA,100,10.64,22.5,14.89,7.61
Valbuena de Duero,47179,TODOS,Áreas no urbanas,18,Valladolid,411,NA,100,43.8,21.89,14.89,7
Valbuena de Pisuerga,34186,TODOS,Áreas no urbanas,0,Palencia,50,NA,0,0,NA,14.89,NA
Valcabado,49227,TODOS,Áreas no urbanas,4,Zamora,391,NA,100,10.23,24.25,14.89,9.36
Valdaracete,28155,TODOS,Áreas no urbanas,1,Madrid,627,NA,100,1.59,16,14.89,1.11
Valdarachas,19297,TODOS,Áreas no urbanas,1,Guadalajara,47,NA,100,21.28,8,14.89,-6.89
Valdastillas,10196,TODOS,Áreas no urbanas,6,Cáceres,323,NA,100,18.58,26.17,14.89,11.28
Valde-Ucieza,34192,TODOS,Áreas no urbanas,3,Palencia,84,NA,100,35.71,22,14.89,7.11
Valdealgorfa,44241,TODOS,Áreas no urbanas,14,Teruel,591,NA,100,23.69,17.43,14.89,2.54
Valdeande,09403,TODOS,Áreas no urbanas,28,Burgos,99,NA,100,282.83,17.43,14.89,2.54
Valdearcos de la Vega,47180,TODOS,Áreas no urbanas,0,Valladolid,49,NA,0,0,NA,14.89,NA
Valdearenas,19298,TODOS,Áreas no urbanas,0,Guadalajara,76,NA,0,0,NA,14.89,NA
Valdeavellano,19299,TODOS,Áreas no urbanas,2,Guadalajara,108,NA,100,18.52,11.5,14.89,-3.39
Valdeavellano de Tera,42191,TODOS,Áreas no urbanas,0,Soria,207,NA,0,0,NA,14.89,NA
Valdeavero,28156,TODOS,Áreas no urbanas,54,Madrid,1701,NA,100,31.75,17.46,14.89,2.57
Valdeaveruelo,19300,TODOS,Áreas no urbanas,10,Guadalajara,1177,NA,100,8.5,22.5,14.89,7.61
Valdecaballeros,06137,TODOS,Áreas no urbanas,13,Badajoz,1075,NA,100,12.09,14,14.89,-0.89
Valdecarros,37330,TODOS,Áreas no urbanas,47,Salamanca,334,NA,100,140.72,11.02,14.89,-3.87
Valdecasa,05252,TODOS,Áreas no urbanas,2,Ávila,61,NA,100,32.79,18,14.89,3.11
Valdecañas de Tajo,10197,TODOS,Áreas no urbanas,0,Cáceres,119,NA,0,0,NA,14.89,NA
Valdeconcha,19301,TODOS,Áreas no urbanas,0,Guadalajara,39,NA,0,0,NA,14.89,NA
Valdecuenca,44243,TODOS,Áreas no urbanas,2,Teruel,31,NA,100,64.52,26.5,14.89,11.61
Valdefinjas,49228,TODOS,Áreas no urbanas,3,Zamora,61,NA,100,49.18,11.33,14.89,-3.56
Valdefresno,24175,TODOS,Grandes áreas urbanas,108,León,2280,NA,100,47.37,11.34,14.89,-3.55
Valdefuentes,10198,TODOS,Áreas no urbanas,10,Cáceres,1122,NA,100,8.91,14.1,14.89,-0.79
Valdefuentes de Sangusín,37331,TODOS,Áreas no urbanas,1,Salamanca,192,NA,100,5.21,24,14.89,9.11
Valdefuentes del Páramo,24176,TODOS,Áreas no urbanas,9,León,315,NA,100,28.57,18.56,14.89,3.67
Valdeganga,02075,TODOS,Áreas no urbanas,34,Albacete,1919,NA,100,17.72,17.56,14.89,2.67
Valdegeña,42192,TODOS,Áreas no urbanas,1,Soria,39,NA,100,25.64,4,14.89,-10.89
Valdegovía/Gaubea,01055,TODOS,Áreas no urbanas,53,Araba,1097,NA,100,48.31,12.75,14.89,-2.13
Valdegrudas,19302,TODOS,Áreas no urbanas,0,Guadalajara,53,NA,0,0,NA,14.89,NA
Valdehijaderos,37332,TODOS,Áreas no urbanas,2,Salamanca,79,NA,100,25.32,15.5,14.89,0.61
Valdehorna,50273,TODOS,Áreas no urbanas,0,Zaragoza,27,NA,0,0,NA,14.89,NA
Valdehúncar,10199,TODOS,Áreas no urbanas,1,Cáceres,185,NA,100,5.41,21,14.89,6.11
Valdelacalzada,06901,TODOS,Áreas no urbanas,107,Badajoz,2755,NA,100,38.84,20.7,14.89,5.81
Valdelacasa,37333,TODOS,Áreas no urbanas,3,Salamanca,206,NA,100,14.56,21.67,14.89,6.78
Valdelacasa de Tajo,10200,TODOS,Áreas no urbanas,4,Cáceres,341,NA,100,11.73,19,14.89,4.11
Valdelageve,37334,TODOS,Áreas no urbanas,1,Salamanca,66,NA,100,15.15,30,14.89,15.11
Valdelagua del Cerro,42193,TODOS,Áreas no urbanas,0,Soria,13,NA,0,0,NA,14.89,NA
Valdelaguna,28157,TODOS,Áreas no urbanas,28,Madrid,1016,NA,100,27.56,11.14,14.89,-3.75
Valdelarco,21071,TODOS,Áreas no urbanas,1,Huelva,239,NA,100,4.18,4,14.89,-10.89
Valdelcubo,19303,TODOS,Áreas no urbanas,0,Guadalajara,38,NA,0,0,NA,14.89,NA
Valdelinares,44244,TODOS,Áreas no urbanas,2,Teruel,78,NA,100,25.64,25.5,14.89,10.61
Valdelosa,37335,TODOS,Áreas no urbanas,5,Salamanca,404,NA,100,12.38,16,14.89,1.11
Valdeltormo,44245,TODOS,Áreas no urbanas,13,Teruel,301,NA,100,43.19,15.92,14.89,1.03
Valdelugueros,24177,TODOS,Áreas no urbanas,13,León,501,NA,100,25.95,25.46,14.89,10.57
Valdemadera,26161,TODOS,Áreas no urbanas,0,La Rioja,13,NA,0,0,NA,14.89,NA
Valdemaluque,42194,TODOS,Áreas no urbanas,0,Soria,148,NA,0,0,NA,14.89,NA
Valdemanco,28158,TODOS,Áreas no urbanas,20,Madrid,1033,NA,100,19.36,20.9,14.89,6.01
Valdemanco del Esteras,13086,TODOS,Áreas no urbanas,2,Ciudad Real,164,NA,100,12.2,9.5,14.89,-5.39
Valdemaqueda,28159,TODOS,Áreas no urbanas,0,Madrid,798,NA,0,0,NA,14.89,NA
Valdemeca,16224,TODOS,Áreas no urbanas,0,Cuenca,74,NA,0,0,NA,14.89,NA
Valdemierque,37336,TODOS,Áreas no urbanas,4,Salamanca,60,NA,100,66.67,23.75,14.89,8.86
Valdemora,24178,TODOS,Áreas no urbanas,0,León,64,NA,0,0,NA,14.89,NA
Valdemorales,10201,TODOS,Áreas no urbanas,3,Cáceres,210,NA,100,14.29,17,14.89,2.11
Valdemorillo,28160,TODOS,Áreas no urbanas,83,Madrid,13453,NA,100,6.17,14.84,14.89,-0.05
Valdemorillo de la Sierra,16225,TODOS,Áreas no urbanas,0,Cuenca,54,NA,0,0,NA,14.89,NA
Valdemoro,28161,TODOS,Grandes áreas urbanas,884,Madrid,79100,NA,100,11.18,16.37,14.89,1.48
Valdemoro-Sierra,16227,TODOS,Áreas no urbanas,2,Cuenca,104,NA,100,19.23,8,14.89,-6.89
Valdenebro,42195,TODOS,Áreas no urbanas,0,Soria,90,NA,0,0,NA,14.89,NA
Valdenebro de los Valles,47181,TODOS,Áreas no urbanas,1,Valladolid,193,NA,100,5.18,24,14.89,9.11
Valdenuño Fernández,19304,TODOS,Áreas no urbanas,3,Guadalajara,308,NA,100,9.74,18,14.89,3.11
Valdeobispo,10202,TODOS,Áreas no urbanas,4,Cáceres,651,NA,100,6.14,27.5,14.89,12.61
Valdeolea,39092,TODOS,Áreas no urbanas,84,Cantabria,905,NA,100,92.82,14.36,14.89,-0.53
Valdeolivas,16228,TODOS,Áreas no urbanas,2,Cuenca,218,NA,100,9.17,19,14.89,4.11
Valdeolmillos,34189,TODOS,Áreas no urbanas,0,Palencia,55,NA,0,0,NA,14.89,NA
Valdeolmos-Alalpardo,28162,TODOS,Áreas no urbanas,47,Madrid,4396,NA,100,10.69,13.4,14.89,-1.48
Valdepeñas,13087,TODOS,Pequeñas áreas urbanas,441,Ciudad Real,30071,NA,100,14.67,14.79,14.89,-0.1
Valdepeñas de Jaén,23093,TODOS,Áreas no urbanas,76,Jaén,3597,NA,100,21.13,17.29,14.89,2.4
Valdepeñas de la Sierra,19305,TODOS,Áreas no urbanas,2,Guadalajara,147,NA,100,13.61,7.5,14.89,-7.39
Valdepiélago,24179,TODOS,Áreas no urbanas,8,León,293,NA,100,27.3,24.25,14.89,9.36
Valdepiélagos,28163,TODOS,Áreas no urbanas,7,Madrid,621,NA,100,11.27,15.43,14.89,0.54
Valdepolo,24180,TODOS,Áreas no urbanas,49,León,1190,NA,100,41.18,19.2,14.89,4.32
Valdeprado,42196,TODOS,Áreas no urbanas,0,Soria,9,NA,0,0,NA,14.89,NA
Valdeprado del Río,39093,TODOS,Áreas no urbanas,7,Cantabria,322,NA,100,21.74,19.43,14.89,4.54
Valdeprados,40211,TODOS,Áreas no urbanas,0,Segovia,64,NA,0,0,NA,14.89,NA
Valderas,24181,TODOS,Áreas no urbanas,23,León,1566,NA,100,14.69,15.83,14.89,0.94
Valderrebollo,19306,TODOS,Áreas no urbanas,0,Guadalajara,23,NA,0,0,NA,14.89,NA
Valderredible,39094,TODOS,Áreas no urbanas,16,Cantabria,945,NA,100,16.93,16.44,14.89,1.55
Valderrey,24182,TODOS,Áreas no urbanas,4,León,422,NA,100,9.48,24,14.89,9.11
Valderrobres,44246,TODOS,Áreas no urbanas,126,Teruel,2498,NA,100,50.44,10.18,14.89,-4.71
Valderrodilla,42197,TODOS,Áreas no urbanas,4,Soria,65,NA,100,61.54,9.5,14.89,-5.39
Valderrodrigo,37337,TODOS,Áreas no urbanas,4,Salamanca,134,NA,100,29.85,21.25,14.89,6.36
Valderrubio,18914,TODOS,Grandes áreas urbanas,52,Granada,2045,NA,100,25.43,6.19,14.89,-8.7
Valderrueda,24183,TODOS,Áreas no urbanas,17,León,820,NA,100,20.73,16.71,14.89,1.82
Valderrábano,34190,TODOS,Áreas no urbanas,2,Palencia,47,NA,100,42.55,14.5,14.89,-0.39
Valdesamario,24184,TODOS,Áreas no urbanas,3,León,186,NA,100,16.13,14.33,14.89,-0.56
Valdescorriel,49229,TODOS,Áreas no urbanas,1,Zamora,130,NA,100,7.69,25,14.89,10.11
Valdesotos,19307,TODOS,Áreas no urbanas,0,Guadalajara,27,NA,0,0,NA,14.89,NA
Valdestillas,47182,TODOS,Áreas no urbanas,52,Valladolid,1599,NA,100,32.52,17.5,14.89,2.61
Valdetorres,06138,TODOS,Áreas no urbanas,107,Badajoz,1161,NA,100,92.16,27.42,14.89,12.53
Valdetorres de Jarama,28164,TODOS,Áreas no urbanas,275,Madrid,4830,NA,100,56.94,12.4,14.89,-2.48
Valdetórtola,16902,TODOS,Áreas no urbanas,0,Cuenca,127,NA,0,0,NA,14.89,NA
Valdevacas de Montejo,40212,TODOS,Áreas no urbanas,0,Segovia,31,NA,0,0,NA,14.89,NA
Valdevacas y Guijar,40213,TODOS,Áreas no urbanas,0,Segovia,93,NA,0,0,NA,14.89,NA
Valdeverdeja,45179,TODOS,Áreas no urbanas,6,Toledo,550,NA,100,10.91,18,14.89,3.11
Valdevimbre,24187,TODOS,Áreas no urbanas,36,León,928,NA,100,38.79,14.69,14.89,-0.19
Valdezate,09405,TODOS,Áreas no urbanas,0,Burgos,122,NA,0,0,NA,14.89,NA
Valdilecha,28165,TODOS,Áreas no urbanas,66,Madrid,3104,NA,100,21.26,17.7,14.89,2.81
Valdorros,09406,TODOS,Áreas no urbanas,3,Burgos,333,NA,100,9.01,23.33,14.89,8.44
Valdoviño,15087,TODOS,Áreas no urbanas,84,A Coruña,6924,NA,100,12.13,13.29,14.89,-1.6
Valdunciel,37338,TODOS,Áreas no urbanas,3,Salamanca,110,NA,100,27.27,19.67,14.89,4.78
Valdunquillo,47183,TODOS,Áreas no urbanas,2,Valladolid,130,NA,100,15.38,27.5,14.89,12.61
Valdáliga,39091,TODOS,Áreas no urbanas,80,Cantabria,2162,NA,100,37,16.81,14.89,1.92
Valdés,33034,TODOS,Áreas no urbanas,231,Asturias,11099,NA,100,20.81,14.35,14.89,-0.54
Valencia,46250,TODOS,Grandes áreas urbanas,9552,Valencia,792492,NA,100,12.05,18.31,14.89,3.42
Valencia de Alcántara,10203,TODOS,Áreas no urbanas,139,Cáceres,5272,NA,100,26.37,14.53,14.89,-0.36
Valencia de Don Juan,24188,TODOS,Áreas no urbanas,245,León,5176,NA,100,47.33,10.22,14.89,-4.66
Valencia de las Torres,06139,TODOS,Áreas no urbanas,18,Badajoz,512,NA,100,35.16,19.83,14.89,4.94
Valencia del Mombuey,06140,TODOS,Áreas no urbanas,4,Badajoz,718,NA,100,5.57,15.75,14.89,0.86
Valencia del Ventoso,06141,TODOS,Áreas no urbanas,12,Badajoz,1921,NA,100,6.25,10.33,14.89,-4.56
Valencina de la Concepción,41096,TODOS,Grandes áreas urbanas,86,Sevilla,7988,NA,100,10.77,17.86,14.89,2.97
Valenzuela,14063,TODOS,Áreas no urbanas,8,Córdoba,1079,NA,100,7.41,20.12,14.89,5.24
Valenzuela de Calatrava,13088,TODOS,Áreas no urbanas,2,Ciudad Real,661,NA,100,3.03,7,14.89,-7.89
Valero,37339,TODOS,Áreas no urbanas,4,Salamanca,297,NA,100,13.47,15.5,14.89,0.61
Valfarta,22242,TODOS,Áreas no urbanas,1,Huesca,58,NA,100,17.24,36,14.89,21.11
Valfermoso de Tajuña,19308,TODOS,Áreas no urbanas,0,Guadalajara,74,NA,0,0,NA,14.89,NA
Valga,36056,TODOS,Áreas no urbanas,176,Pontevedra,5752,NA,100,30.6,14.11,14.89,-0.78
Valgañón,26162,TODOS,Áreas no urbanas,1,La Rioja,141,NA,100,7.09,15,14.89,0.11
Valhermoso,19309,TODOS,Áreas no urbanas,1,Guadalajara,26,NA,100,38.46,27,14.89,12.11
Valhermoso de la Fuente,16231,TODOS,Áreas no urbanas,1,Cuenca,42,NA,100,23.81,30,14.89,15.11
Valjunquera,44247,TODOS,Áreas no urbanas,16,Teruel,337,NA,100,47.48,15.31,14.89,0.42
Vall d'Alba,12124,TODOS,Áreas no urbanas,65,Castellón,2959,NA,100,21.97,17.38,14.89,2.5
Vall de Almonacid,12125,TODOS,Áreas no urbanas,3,Castellón,287,NA,100,10.45,18.67,14.89,3.78
Vall de Cardós,25901,TODOS,Áreas no urbanas,12,Lleida,386,NA,100,31.09,19.92,14.89,5.03
Vall de Gallinera,03136,TODOS,Áreas no urbanas,2,Alicante,579,NA,100,3.45,21.5,14.89,6.61
Vall-llobrega,17209,TODOS,Áreas no urbanas,14,Girona,926,NA,100,15.12,18.64,14.89,3.75
Vallada,46251,TODOS,Áreas no urbanas,16,Valencia,3065,NA,100,5.22,18.62,14.89,3.74
Valladolid,47186,TODOS,Grandes áreas urbanas,3632,Valladolid,295639,NA,100,12.29,16.28,14.89,1.39
Vallanca,46252,TODOS,Áreas no urbanas,0,Valencia,128,NA,0,0,NA,14.89,NA
Vallarta de Bureba,09408,TODOS,Áreas no urbanas,0,Burgos,43,NA,0,0,NA,14.89,NA
Vallat,12123,TODOS,Áreas no urbanas,1,Castellón,54,NA,100,18.52,17,14.89,2.11
Vallbona d'Anoia,08292,TODOS,Áreas no urbanas,45,Barcelona,1387,NA,100,32.44,16.04,14.89,1.16
Vallbona de les Monges,25238,TODOS,Áreas no urbanas,4,Lleida,227,NA,100,17.62,13.5,14.89,-1.39
Vallcebre,08293,TODOS,Áreas no urbanas,1,Barcelona,268,NA,100,3.73,16,14.89,1.11
Vallclara,43158,TODOS,Áreas no urbanas,3,Tarragona,88,NA,100,34.09,9.67,14.89,-5.22
Valldemossa,07063,TODOS,Áreas no urbanas,4,Baleares,2085,NA,100,1.92,21.5,14.89,6.61
Valle Gran Rey,38049,TODOS,Áreas no urbanas,73,S. C. Tenerife,4674,NA,100,15.62,15.32,14.89,0.43
Valle de Abdalajís,29093,TODOS,Áreas no urbanas,36,Málaga,2473,NA,100,14.56,11.75,14.89,-3.14
Valle de Bardají,22243,TODOS,Áreas no urbanas,4,Huesca,58,NA,100,68.97,15.75,14.89,0.86
Valle de Cerrato,34196,TODOS,Áreas no urbanas,3,Palencia,89,NA,100,33.71,15.33,14.89,0.44
Valle de Egüés/Eguesibar,31086,TODOS,Grandes áreas urbanas,651,Navarra,21795,NA,100,29.87,11.08,14.89,-3.81
Valle de Hecho,22901,TODOS,Áreas no urbanas,50,Huesca,810,NA,100,61.73,16.08,14.89,1.19
Valle de Lierp,22244,TODOS,Áreas no urbanas,1,Huesca,53,NA,100,18.87,19,14.89,4.11
Valle de Losa,09908,TODOS,Áreas no urbanas,31,Burgos,497,NA,100,62.37,18.16,14.89,3.27
Valle de Manzanedo,09409,TODOS,Áreas no urbanas,1,Burgos,132,NA,100,7.58,33,14.89,18.11
Valle de Matamoros,06147,TODOS,Áreas no urbanas,1,Badajoz,344,NA,100,2.91,6,14.89,-8.89
Valle de Mena,09410,TODOS,Áreas no urbanas,127,Burgos,4030,NA,100,31.51,16.02,14.89,1.14
Valle de Oca,09411,TODOS,Áreas no urbanas,9,Burgos,165,NA,100,54.55,19.56,14.89,4.67
Valle de Ollo/Ollaran,31194,TODOS,Áreas no urbanas,63,Navarra,425,NA,100,148.24,9.65,14.89,-5.24
Valle de Santa Ana,06148,TODOS,Áreas no urbanas,23,Badajoz,1132,NA,100,20.32,13,14.89,-1.89
Valle de Santibáñez,09902,TODOS,Áreas no urbanas,17,Burgos,476,NA,100,35.71,11.76,14.89,-3.12
Valle de Sedano,09905,TODOS,Áreas no urbanas,4,Burgos,417,NA,100,9.59,19.25,14.89,4.36
Valle de Tabladillo,40218,TODOS,Áreas no urbanas,6,Segovia,76,NA,100,78.95,12.67,14.89,-2.22
Valle de Tobalina,09412,TODOS,Áreas no urbanas,13,Burgos,896,NA,100,14.51,14.54,14.89,-0.35
Valle de Trápaga-Trapagaran,48080,TODOS,Grandes áreas urbanas,338,Bizkaia,11918,NA,100,28.36,16.25,14.89,1.36
Valle de Valdebezana,09413,TODOS,Áreas no urbanas,37,Burgos,459,NA,100,80.61,17.76,14.89,2.87
Valle de Valdelaguna,09414,TODOS,Áreas no urbanas,0,Burgos,196,NA,0,0,NA,14.89,NA
Valle de Valdelucio,09415,TODOS,Áreas no urbanas,6,Burgos,333,NA,100,18.02,18.17,14.89,3.28
Valle de Villaverde,39101,TODOS,Áreas no urbanas,6,Cantabria,266,NA,100,22.56,16.33,14.89,1.44
Valle de Yerri/Deierri,31260,TODOS,Áreas no urbanas,28,Navarra,1568,NA,100,17.86,16.89,14.89,2
Valle de Zamanzas,09416,TODOS,Áreas no urbanas,1,Burgos,46,NA,100,21.74,29,14.89,14.11
Valle de la Serena,06146,TODOS,Áreas no urbanas,27,Badajoz,1127,NA,100,23.96,17.81,14.89,2.93
Valle de las Navas,09904,TODOS,Áreas no urbanas,35,Burgos,536,NA,100,65.3,11.86,14.89,-3.03
Valle del Retortillo,34902,TODOS,Áreas no urbanas,2,Palencia,178,NA,100,11.24,7,14.89,-7.89
Valle del Zalabí,18907,TODOS,Áreas no urbanas,59,Granada,2087,NA,100,28.27,12.56,14.89,-2.33
Vallecillo,24191,TODOS,Áreas no urbanas,27,León,114,NA,100,236.84,11.85,14.89,-3.04
Vallehermoso,38050,TODOS,Áreas no urbanas,16,S. C. Tenerife,2873,NA,100,5.57,24.19,14.89,9.3
Vallejera,09417,TODOS,Áreas no urbanas,3,Burgos,39,NA,100,76.92,15,14.89,0.11
Vallejera de Riofrío,37343,TODOS,Áreas no urbanas,0,Salamanca,69,NA,0,0,NA,14.89,NA
Vallelado,40219,TODOS,Áreas no urbanas,19,Segovia,721,NA,100,26.35,14.37,14.89,-0.52
Valleruela de Pedraza,40220,TODOS,Áreas no urbanas,22,Segovia,79,NA,100,278.48,7.27,14.89,-7.62
Valleruela de Sepúlveda,40221,TODOS,Áreas no urbanas,1,Segovia,53,NA,100,18.87,28,14.89,13.11
Valles de Palenzuela,09418,TODOS,Áreas no urbanas,0,Burgos,81,NA,0,0,NA,14.89,NA
Vallesa de la Guareña,49230,TODOS,Áreas no urbanas,0,Zamora,69,NA,0,0,NA,14.89,NA
Valleseco,35032,TODOS,Áreas no urbanas,28,Las Palmas,3750,NA,100,7.47,16,14.89,1.11
Vallfogona de Balaguer,25240,TODOS,Áreas no urbanas,101,Lleida,1935,NA,100,52.2,12.81,14.89,-2.08
Vallfogona de Ripollès,17170,TODOS,Áreas no urbanas,17,Girona,222,NA,100,76.58,8.94,14.89,-5.95
Vallfogona de Riucorb,43159,TODOS,Áreas no urbanas,0,Tarragona,89,NA,0,0,NA,14.89,NA
Vallgorguina,08294,TODOS,Grandes áreas urbanas,56,Barcelona,3144,NA,100,17.81,21,14.89,6.11
Vallibona,12127,TODOS,Áreas no urbanas,3,Castellón,61,NA,100,49.18,15.33,14.89,0.44
Vallirana,08295,TODOS,Grandes áreas urbanas,252,Barcelona,15658,NA,100,16.09,16.78,14.89,1.89
Vallmoll,43160,TODOS,Áreas no urbanas,37,Tarragona,1882,NA,100,19.66,17.49,14.89,2.6
Vallromanes,08296,TODOS,Grandes áreas urbanas,31,Barcelona,2632,NA,100,11.78,14.39,14.89,-0.5
Valls,43161,TODOS,Pequeñas áreas urbanas,659,Tarragona,24727,NA,100,26.65,14.15,14.89,-0.74
Valluércanes,09419,TODOS,Áreas no urbanas,7,Burgos,67,NA,100,104.48,18.43,14.89,3.54
Vallés,46253,TODOS,Áreas no urbanas,1,Valencia,151,NA,100,6.62,21,14.89,6.11
Valmadrid,50275,TODOS,Áreas no urbanas,0,Zaragoza,110,NA,0,0,NA,14.89,NA
Valmala,09407,TODOS,Áreas no urbanas,1,Burgos,27,NA,100,37.04,22,14.89,7.11
Valmojado,45180,TODOS,Áreas no urbanas,29,Toledo,4503,NA,100,6.44,13.48,14.89,-1.41
Valoria la Buena,47184,TODOS,Áreas no urbanas,2,Valladolid,683,NA,100,2.93,24.5,14.89,9.61
Valpalmas,50276,TODOS,Áreas no urbanas,0,Zaragoza,134,NA,0,0,NA,14.89,NA
Valsalabroso,37340,TODOS,Áreas no urbanas,2,Salamanca,125,NA,100,16,15,14.89,0.11
Valsalobre,16234,TODOS,Áreas no urbanas,1,Cuenca,21,NA,100,47.62,24,14.89,9.11
Valseca,40214,TODOS,Áreas no urbanas,5,Segovia,223,NA,100,22.42,18.8,14.89,3.91
Valsequillo,14064,TODOS,Áreas no urbanas,7,Córdoba,347,NA,100,20.17,18,14.89,3.11
Valsequillo de Gran Canaria,35031,TODOS,Áreas no urbanas,129,Las Palmas,9490,NA,100,13.59,24.81,14.89,9.93
Valtablado del Río,19310,TODOS,Áreas no urbanas,0,Guadalajara,8,NA,0,0,NA,14.89,NA
Valtajeros,42198,TODOS,Áreas no urbanas,0,Soria,22,NA,0,0,NA,14.89,NA
Valtiendas,40215,TODOS,Áreas no urbanas,1,Segovia,82,NA,100,12.2,40,14.89,25.11
Valtierra,31249,TODOS,Áreas no urbanas,56,Navarra,2439,NA,100,22.96,18.91,14.89,4.02
Valtorres,50277,TODOS,Áreas no urbanas,32,Zaragoza,64,NA,100,500,14.5,14.89,-0.39
Valverde,38048,TODOS,Áreas no urbanas,35,S. C. Tenerife,5123,NA,100,6.83,23.06,14.89,8.17
Valverde de Alcalá,28166,TODOS,Áreas no urbanas,18,Madrid,532,NA,100,33.83,13.5,14.89,-1.39
