nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,tot22,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Urrea de Jalón,50269,CERO,Áreas no urbanas,0,Zaragoza,448,3,0,0,NA,4.01,NA
Urrea de Jalón,50269,DISTINTIVO B,Áreas no urbanas,0,Zaragoza,448,3,0,0,NA,11.64,NA
Urrea de Jalón,50269,DISTINTIVO C,Áreas no urbanas,0,Zaragoza,448,3,0,0,NA,4.09,NA
Urrea de Jalón,50269,ECO,Áreas no urbanas,0,Zaragoza,448,3,0,0,NA,3.95,NA
Urrea de Jalón,50269,SIN DISTINTIVO,Áreas no urbanas,3,Zaragoza,448,3,100,6.7,19,19.31,-0.31
Urretxu,20077,CERO,Áreas no urbanas,0,Gipuzkoa,6738,112,0,0,NA,4.01,NA
Urretxu,20077,DISTINTIVO B,Áreas no urbanas,33,Gipuzkoa,6738,112,29.46,4.9,11.64,11.64,0
Urretxu,20077,DISTINTIVO C,Áreas no urbanas,27,Gipuzkoa,6738,112,24.11,4.01,4.37,4.09,0.28
Urretxu,20077,ECO,Áreas no urbanas,0,Gipuzkoa,6738,112,0,0,NA,3.95,NA
Urretxu,20077,SIN DISTINTIVO,Áreas no urbanas,52,Gipuzkoa,6738,112,46.43,7.72,20.27,19.31,0.96
Urriés,50270,DISTINTIVO B,Áreas no urbanas,0,Zaragoza,49,0,NA,0,NA,11.64,NA
Urriés,50270,DISTINTIVO C,Áreas no urbanas,0,Zaragoza,49,0,NA,0,NA,4.09,NA
Urriés,50270,SIN DISTINTIVO,Áreas no urbanas,0,Zaragoza,49,0,NA,0,NA,19.31,NA
Urroz,31244,DISTINTIVO B,Áreas no urbanas,0,Navarra,177,2,0,0,NA,11.64,NA
Urroz,31244,DISTINTIVO C,Áreas no urbanas,1,Navarra,177,2,50,5.65,2,4.09,-2.09
Urroz,31244,SIN DISTINTIVO,Áreas no urbanas,1,Navarra,177,2,50,5.65,19,19.31,-0.31
Urroz-Villa,31243,CERO,Áreas no urbanas,0,Navarra,399,5,0,0,NA,4.01,NA
Urroz-Villa,31243,DISTINTIVO B,Áreas no urbanas,1,Navarra,399,5,20,2.51,15,11.64,3.36
Urroz-Villa,31243,DISTINTIVO C,Áreas no urbanas,1,Navarra,399,5,20,2.51,6,4.09,1.91
Urroz-Villa,31243,ECO,Áreas no urbanas,0,Navarra,399,5,0,0,NA,3.95,NA
Urroz-Villa,31243,SIN DISTINTIVO,Áreas no urbanas,3,Navarra,399,5,60,7.52,25.67,19.31,6.36
Urrácal,04096,DISTINTIVO B,Áreas no urbanas,0,Almería,371,11,0,0,NA,11.64,NA
Urrácal,04096,DISTINTIVO C,Áreas no urbanas,0,Almería,371,11,0,0,NA,4.09,NA
Urrácal,04096,ECO,Áreas no urbanas,0,Almería,371,11,0,0,NA,3.95,NA
Urrácal,04096,SIN DISTINTIVO,Áreas no urbanas,11,Almería,371,11,100,29.65,15,19.31,-4.31
Urueña,47178,DISTINTIVO B,Áreas no urbanas,0,Valladolid,203,2,0,0,NA,11.64,NA
Urueña,47178,DISTINTIVO C,Áreas no urbanas,0,Valladolid,203,2,0,0,NA,4.09,NA
Urueña,47178,ECO,Áreas no urbanas,0,Valladolid,203,2,0,0,NA,3.95,NA
Urueña,47178,SIN DISTINTIVO,Áreas no urbanas,2,Valladolid,203,2,100,9.85,19,19.31,-0.31
Urueñas,40210,CERO,Áreas no urbanas,0,Segovia,104,8,0,0,NA,4.01,NA
Urueñas,40210,DISTINTIVO B,Áreas no urbanas,0,Segovia,104,8,0,0,NA,11.64,NA
Urueñas,40210,DISTINTIVO C,Áreas no urbanas,0,Segovia,104,8,0,0,NA,4.09,NA
Urueñas,40210,ECO,Áreas no urbanas,0,Segovia,104,8,0,0,NA,3.95,NA
Urueñas,40210,SIN DISTINTIVO,Áreas no urbanas,8,Segovia,104,8,100,76.92,25.5,19.31,6.19
Uruñuela,26160,CERO,Áreas no urbanas,0,La Rioja,984,52,0,0,NA,4.01,NA
Uruñuela,26160,DISTINTIVO B,Áreas no urbanas,3,La Rioja,984,52,5.77,3.05,16.33,11.64,4.7
Uruñuela,26160,DISTINTIVO C,Áreas no urbanas,4,La Rioja,984,52,7.69,4.07,5.5,4.09,1.41
Uruñuela,26160,ECO,Áreas no urbanas,0,La Rioja,984,52,0,0,NA,3.95,NA
Uruñuela,26160,SIN DISTINTIVO,Áreas no urbanas,45,La Rioja,984,52,86.54,45.73,23.49,19.31,4.18
Urzainqui/Urzainki,31245,DISTINTIVO B,Áreas no urbanas,0,Navarra,85,1,0,0,NA,11.64,NA
Urzainqui/Urzainki,31245,DISTINTIVO C,Áreas no urbanas,0,Navarra,85,1,0,0,NA,4.09,NA
Urzainqui/Urzainki,31245,ECO,Áreas no urbanas,0,Navarra,85,1,0,0,NA,3.95,NA
Urzainqui/Urzainki,31245,SIN DISTINTIVO,Áreas no urbanas,1,Navarra,85,1,100,11.76,41,19.31,21.69
Urús,17206,DISTINTIVO B,Áreas no urbanas,2,Girona,214,15,13.33,9.35,10.5,11.64,-1.14
Urús,17206,DISTINTIVO C,Áreas no urbanas,0,Girona,214,15,0,0,NA,4.09,NA
Urús,17206,ECO,Áreas no urbanas,0,Girona,214,15,0,0,NA,3.95,NA
Urús,17206,SIN DISTINTIVO,Áreas no urbanas,13,Girona,214,15,86.67,60.75,18.08,19.31,-1.23
Usagre,06136,CERO,Áreas no urbanas,0,Badajoz,1765,38,0,0,NA,4.01,NA
Usagre,06136,DISTINTIVO B,Áreas no urbanas,0,Badajoz,1765,38,0,0,NA,11.64,NA
Usagre,06136,DISTINTIVO C,Áreas no urbanas,0,Badajoz,1765,38,0,0,NA,4.09,NA
Usagre,06136,ECO,Áreas no urbanas,0,Badajoz,1765,38,0,0,NA,3.95,NA
Usagre,06136,SIN DISTINTIVO,Áreas no urbanas,38,Badajoz,1765,38,100,21.53,18.42,19.31,-0.89
Used,50271,CERO,Áreas no urbanas,0,Zaragoza,269,7,0,0,NA,4.01,NA
Used,50271,DISTINTIVO B,Áreas no urbanas,0,Zaragoza,269,7,0,0,NA,11.64,NA
Used,50271,DISTINTIVO C,Áreas no urbanas,0,Zaragoza,269,7,0,0,NA,4.09,NA
Used,50271,ECO,Áreas no urbanas,0,Zaragoza,269,7,0,0,NA,3.95,NA
Used,50271,SIN DISTINTIVO,Áreas no urbanas,7,Zaragoza,269,7,100,26.02,16,19.31,-3.31
Usurbil,20073,CERO,Grandes áreas urbanas,0,Gipuzkoa,6166,191,0,0,NA,4.01,NA
Usurbil,20073,DISTINTIVO B,Grandes áreas urbanas,46,Gipuzkoa,6166,191,24.08,7.46,10.93,11.64,-0.7
Usurbil,20073,DISTINTIVO C,Grandes áreas urbanas,48,Gipuzkoa,6166,191,25.13,7.78,4.44,4.09,0.35
Usurbil,20073,ECO,Grandes áreas urbanas,0,Gipuzkoa,6166,191,0,0,NA,3.95,NA
Usurbil,20073,SIN DISTINTIVO,Grandes áreas urbanas,97,Gipuzkoa,6166,191,50.79,15.73,17.73,19.31,-1.58
Utande,19296,DISTINTIVO B,Áreas no urbanas,0,Guadalajara,34,2,0,0,NA,11.64,NA
Utande,19296,DISTINTIVO C,Áreas no urbanas,1,Guadalajara,34,2,50,29.41,4,4.09,-0.09
Utande,19296,ECO,Áreas no urbanas,0,Guadalajara,34,2,0,0,NA,3.95,NA
Utande,19296,SIN DISTINTIVO,Áreas no urbanas,1,Guadalajara,34,2,50,29.41,50,19.31,30.69
Utebo,50272,CERO,Grandes áreas urbanas,0,Zaragoza,18881,195,0,0,NA,4.01,NA
Utebo,50272,DISTINTIVO B,Grandes áreas urbanas,23,Zaragoza,18881,195,11.79,1.22,11.22,11.64,-0.42
Utebo,50272,DISTINTIVO C,Grandes áreas urbanas,11,Zaragoza,18881,195,5.64,0.58,3.91,4.09,-0.18
Utebo,50272,ECO,Grandes áreas urbanas,0,Zaragoza,18881,195,0,0,NA,3.95,NA
Utebo,50272,SIN DISTINTIVO,Grandes áreas urbanas,161,Zaragoza,18881,195,82.56,8.53,19.17,19.31,-0.14
Uterga,31246,DISTINTIVO B,Áreas no urbanas,0,Navarra,165,4,0,0,NA,11.64,NA
Uterga,31246,DISTINTIVO C,Áreas no urbanas,0,Navarra,165,4,0,0,NA,4.09,NA
Uterga,31246,ECO,Áreas no urbanas,0,Navarra,165,4,0,0,NA,3.95,NA
Uterga,31246,SIN DISTINTIVO,Áreas no urbanas,4,Navarra,165,4,100,24.24,14,19.31,-5.31
Utiel,46249,CERO,Áreas no urbanas,0,Valencia,11482,203,0,0,NA,4.01,NA
Utiel,46249,DISTINTIVO B,Áreas no urbanas,28,Valencia,11482,203,13.79,2.44,8.43,11.64,-3.21
Utiel,46249,DISTINTIVO C,Áreas no urbanas,13,Valencia,11482,203,6.4,1.13,4,4.09,-0.09
Utiel,46249,ECO,Áreas no urbanas,0,Valencia,11482,203,0,0,NA,3.95,NA
Utiel,46249,SIN DISTINTIVO,Áreas no urbanas,162,Valencia,11482,203,79.8,14.11,19.12,19.31,-0.19
Utrera,41095,CERO,Grandes áreas urbanas,0,Sevilla,51402,493,0,0,NA,4.01,NA
Utrera,41095,DISTINTIVO B,Grandes áreas urbanas,37,Sevilla,51402,493,7.51,0.72,10.92,11.64,-0.72
Utrera,41095,DISTINTIVO C,Grandes áreas urbanas,22,Sevilla,51402,493,4.46,0.43,3.36,4.09,-0.72
Utrera,41095,ECO,Grandes áreas urbanas,0,Sevilla,51402,493,0,0,NA,3.95,NA
Utrera,41095,SIN DISTINTIVO,Grandes áreas urbanas,434,Sevilla,51402,493,88.03,8.44,20.25,19.31,0.94
Utrillas,44238,CERO,Áreas no urbanas,0,Teruel,3011,56,0,0,NA,4.01,NA
Utrillas,44238,DISTINTIVO B,Áreas no urbanas,1,Teruel,3011,56,1.79,0.33,14,11.64,2.36
Utrillas,44238,DISTINTIVO C,Áreas no urbanas,3,Teruel,3011,56,5.36,1,5.33,4.09,1.24
Utrillas,44238,ECO,Áreas no urbanas,0,Teruel,3011,56,0,0,NA,3.95,NA
Utrillas,44238,SIN DISTINTIVO,Áreas no urbanas,52,Teruel,3011,56,92.86,17.27,18.33,19.31,-0.98
Uztárroz/Uztarroze,31247,DISTINTIVO B,Áreas no urbanas,0,Navarra,147,7,0,0,NA,11.64,NA
Uztárroz/Uztarroze,31247,DISTINTIVO C,Áreas no urbanas,1,Navarra,147,7,14.29,6.8,2,4.09,-2.09
Uztárroz/Uztarroze,31247,SIN DISTINTIVO,Áreas no urbanas,6,Navarra,147,7,85.71,40.82,21.17,19.31,1.86
Uña,16219,CERO,Áreas no urbanas,0,Cuenca,84,2,0,0,NA,4.01,NA
Uña,16219,DISTINTIVO B,Áreas no urbanas,0,Cuenca,84,2,0,0,NA,11.64,NA
Uña,16219,DISTINTIVO C,Áreas no urbanas,0,Cuenca,84,2,0,0,NA,4.09,NA
Uña,16219,ECO,Áreas no urbanas,0,Cuenca,84,2,0,0,NA,3.95,NA
Uña,16219,SIN DISTINTIVO,Áreas no urbanas,2,Cuenca,84,2,100,23.81,10.5,19.31,-8.81
Uña de Quintana,49225,DISTINTIVO B,Áreas no urbanas,0,Zamora,132,7,0,0,NA,11.64,NA
Uña de Quintana,49225,DISTINTIVO C,Áreas no urbanas,0,Zamora,132,7,0,0,NA,4.09,NA
Uña de Quintana,49225,SIN DISTINTIVO,Áreas no urbanas,7,Zamora,132,7,100,53.03,38,19.31,18.69
Vacarisses,08291,CERO,Grandes áreas urbanas,0,Barcelona,7325,140,0,0,NA,4.01,NA
Vacarisses,08291,DISTINTIVO B,Grandes áreas urbanas,27,Barcelona,7325,140,19.29,3.69,11.89,11.64,0.25
Vacarisses,08291,DISTINTIVO C,Grandes áreas urbanas,13,Barcelona,7325,140,9.29,1.77,4.08,4.09,-0.01
Vacarisses,08291,ECO,Grandes áreas urbanas,0,Barcelona,7325,140,0,0,NA,3.95,NA
Vacarisses,08291,SIN DISTINTIVO,Grandes áreas urbanas,100,Barcelona,7325,140,71.43,13.65,20.04,19.31,0.73
Vadillo,42190,DISTINTIVO B,Áreas no urbanas,0,Soria,81,9,0,0,NA,11.64,NA
Vadillo,42190,DISTINTIVO C,Áreas no urbanas,0,Soria,81,9,0,0,NA,4.09,NA
Vadillo,42190,SIN DISTINTIVO,Áreas no urbanas,9,Soria,81,9,100,111.11,23.56,19.31,4.25
Vadillo de la Guareña,49226,CERO,Áreas no urbanas,0,Zamora,251,11,0,0,NA,4.01,NA
Vadillo de la Guareña,49226,DISTINTIVO B,Áreas no urbanas,0,Zamora,251,11,0,0,NA,11.64,NA
Vadillo de la Guareña,49226,DISTINTIVO C,Áreas no urbanas,0,Zamora,251,11,0,0,NA,4.09,NA
Vadillo de la Guareña,49226,ECO,Áreas no urbanas,0,Zamora,251,11,0,0,NA,3.95,NA
Vadillo de la Guareña,49226,SIN DISTINTIVO,Áreas no urbanas,11,Zamora,251,11,100,43.82,16.45,19.31,-2.85
Vadillo de la Sierra,05251,DISTINTIVO B,Áreas no urbanas,0,Ávila,63,4,0,0,NA,11.64,NA
Vadillo de la Sierra,05251,DISTINTIVO C,Áreas no urbanas,0,Ávila,63,4,0,0,NA,4.09,NA
Vadillo de la Sierra,05251,SIN DISTINTIVO,Áreas no urbanas,4,Ávila,63,4,100,63.49,19.25,19.31,-0.06
Vadocondes,09400,CERO,Áreas no urbanas,0,Burgos,369,8,0,0,NA,4.01,NA
Vadocondes,09400,DISTINTIVO B,Áreas no urbanas,0,Burgos,369,8,0,0,NA,11.64,NA
Vadocondes,09400,DISTINTIVO C,Áreas no urbanas,0,Burgos,369,8,0,0,NA,4.09,NA
Vadocondes,09400,ECO,Áreas no urbanas,0,Burgos,369,8,0,0,NA,3.95,NA
Vadocondes,09400,SIN DISTINTIVO,Áreas no urbanas,8,Burgos,369,8,100,21.68,22.5,19.31,3.19
Val de San Lorenzo,24185,CERO,Áreas no urbanas,0,León,493,21,0,0,NA,4.01,NA
Val de San Lorenzo,24185,DISTINTIVO B,Áreas no urbanas,0,León,493,21,0,0,NA,11.64,NA
Val de San Lorenzo,24185,DISTINTIVO C,Áreas no urbanas,1,León,493,21,4.76,2.03,3,4.09,-1.09
Val de San Lorenzo,24185,ECO,Áreas no urbanas,0,León,493,21,0,0,NA,3.95,NA
Val de San Lorenzo,24185,SIN DISTINTIVO,Áreas no urbanas,20,León,493,21,95.24,40.57,20.7,19.31,1.39
Val de San Martín,50274,DISTINTIVO B,Áreas no urbanas,0,Zaragoza,60,1,0,0,NA,11.64,NA
Val de San Martín,50274,DISTINTIVO C,Áreas no urbanas,0,Zaragoza,60,1,0,0,NA,4.09,NA
Val de San Martín,50274,ECO,Áreas no urbanas,0,Zaragoza,60,1,0,0,NA,3.95,NA
Val de San Martín,50274,SIN DISTINTIVO,Áreas no urbanas,1,Zaragoza,60,1,100,16.67,27,19.31,7.69
Val de San Vicente,39095,CERO,Áreas no urbanas,0,Cantabria,2801,68,0,0,NA,4.01,NA
Val de San Vicente,39095,DISTINTIVO B,Áreas no urbanas,3,Cantabria,2801,68,4.41,1.07,13.67,11.64,2.03
Val de San Vicente,39095,DISTINTIVO C,Áreas no urbanas,0,Cantabria,2801,68,0,0,NA,4.09,NA
Val de San Vicente,39095,ECO,Áreas no urbanas,0,Cantabria,2801,68,0,0,NA,3.95,NA
Val de San Vicente,39095,SIN DISTINTIVO,Áreas no urbanas,65,Cantabria,2801,68,95.59,23.21,21.74,19.31,2.43
Val do Dubra,15088,CERO,Áreas no urbanas,0,A Coruña,3783,84,0,0,NA,4.01,NA
Val do Dubra,15088,DISTINTIVO B,Áreas no urbanas,1,A Coruña,3783,84,1.19,0.26,14,11.64,2.36
Val do Dubra,15088,DISTINTIVO C,Áreas no urbanas,5,A Coruña,3783,84,5.95,1.32,4,4.09,-0.09
Val do Dubra,15088,ECO,Áreas no urbanas,0,A Coruña,3783,84,0,0,NA,3.95,NA
Val do Dubra,15088,SIN DISTINTIVO,Áreas no urbanas,78,A Coruña,3783,84,92.86,20.62,19.78,19.31,0.47
Valacloche,44239,DISTINTIVO B,Áreas no urbanas,0,Teruel,26,0,NA,0,NA,11.64,NA
Valacloche,44239,DISTINTIVO C,Áreas no urbanas,0,Teruel,26,0,NA,0,NA,4.09,NA
Valacloche,44239,ECO,Áreas no urbanas,0,Teruel,26,0,NA,0,NA,3.95,NA
Valacloche,44239,SIN DISTINTIVO,Áreas no urbanas,0,Teruel,26,0,NA,0,NA,19.31,NA
Valbona,44240,DISTINTIVO B,Áreas no urbanas,0,Teruel,188,19,0,0,NA,11.64,NA
Valbona,44240,DISTINTIVO C,Áreas no urbanas,0,Teruel,188,19,0,0,NA,4.09,NA
Valbona,44240,SIN DISTINTIVO,Áreas no urbanas,19,Teruel,188,19,100,101.06,23.47,19.31,4.17
Valbuena de Duero,47179,CERO,Áreas no urbanas,0,Valladolid,411,23,0,0,NA,4.01,NA
Valbuena de Duero,47179,DISTINTIVO B,Áreas no urbanas,0,Valladolid,411,23,0,0,NA,11.64,NA
Valbuena de Duero,47179,DISTINTIVO C,Áreas no urbanas,0,Valladolid,411,23,0,0,NA,4.09,NA
Valbuena de Duero,47179,ECO,Áreas no urbanas,0,Valladolid,411,23,0,0,NA,3.95,NA
Valbuena de Duero,47179,SIN DISTINTIVO,Áreas no urbanas,23,Valladolid,411,23,100,55.96,19.3,19.31,-0
Valbuena de Pisuerga,34186,DISTINTIVO B,Áreas no urbanas,0,Palencia,50,3,0,0,NA,11.64,NA
Valbuena de Pisuerga,34186,DISTINTIVO C,Áreas no urbanas,0,Palencia,50,3,0,0,NA,4.09,NA
Valbuena de Pisuerga,34186,SIN DISTINTIVO,Áreas no urbanas,3,Palencia,50,3,100,60,17.67,19.31,-1.64
Valcabado,49227,CERO,Áreas no urbanas,0,Zamora,391,24,0,0,NA,4.01,NA
Valcabado,49227,DISTINTIVO B,Áreas no urbanas,0,Zamora,391,24,0,0,NA,11.64,NA
Valcabado,49227,DISTINTIVO C,Áreas no urbanas,0,Zamora,391,24,0,0,NA,4.09,NA
Valcabado,49227,ECO,Áreas no urbanas,0,Zamora,391,24,0,0,NA,3.95,NA
Valcabado,49227,SIN DISTINTIVO,Áreas no urbanas,24,Zamora,391,24,100,61.38,10.62,19.31,-8.68
Valdaracete,28155,CERO,Áreas no urbanas,0,Madrid,627,15,0,0,NA,4.01,NA
Valdaracete,28155,DISTINTIVO B,Áreas no urbanas,0,Madrid,627,15,0,0,NA,11.64,NA
Valdaracete,28155,DISTINTIVO C,Áreas no urbanas,0,Madrid,627,15,0,0,NA,4.09,NA
Valdaracete,28155,ECO,Áreas no urbanas,0,Madrid,627,15,0,0,NA,3.95,NA
Valdaracete,28155,SIN DISTINTIVO,Áreas no urbanas,15,Madrid,627,15,100,23.92,21.6,19.31,2.29
Valdarachas,19297,DISTINTIVO B,Áreas no urbanas,0,Guadalajara,47,1,0,0,NA,11.64,NA
Valdarachas,19297,DISTINTIVO C,Áreas no urbanas,0,Guadalajara,47,1,0,0,NA,4.09,NA
Valdarachas,19297,SIN DISTINTIVO,Áreas no urbanas,1,Guadalajara,47,1,100,21.28,26,19.31,6.69
Valdastillas,10196,CERO,Áreas no urbanas,0,Cáceres,323,23,0,0,NA,4.01,NA
Valdastillas,10196,DISTINTIVO B,Áreas no urbanas,0,Cáceres,323,23,0,0,NA,11.64,NA
Valdastillas,10196,DISTINTIVO C,Áreas no urbanas,1,Cáceres,323,23,4.35,3.1,6,4.09,1.91
Valdastillas,10196,ECO,Áreas no urbanas,0,Cáceres,323,23,0,0,NA,3.95,NA
Valdastillas,10196,SIN DISTINTIVO,Áreas no urbanas,22,Cáceres,323,23,95.65,68.11,23.68,19.31,4.37
Valde-Ucieza,34192,DISTINTIVO B,Áreas no urbanas,0,Palencia,84,4,0,0,NA,11.64,NA
Valde-Ucieza,34192,DISTINTIVO C,Áreas no urbanas,0,Palencia,84,4,0,0,NA,4.09,NA
Valde-Ucieza,34192,ECO,Áreas no urbanas,0,Palencia,84,4,0,0,NA,3.95,NA
Valde-Ucieza,34192,SIN DISTINTIVO,Áreas no urbanas,4,Palencia,84,4,100,47.62,19.25,19.31,-0.06
Valdealgorfa,44241,CERO,Áreas no urbanas,0,Teruel,591,28,0,0,NA,4.01,NA
Valdealgorfa,44241,DISTINTIVO B,Áreas no urbanas,0,Teruel,591,28,0,0,NA,11.64,NA
Valdealgorfa,44241,DISTINTIVO C,Áreas no urbanas,0,Teruel,591,28,0,0,NA,4.09,NA
Valdealgorfa,44241,ECO,Áreas no urbanas,0,Teruel,591,28,0,0,NA,3.95,NA
Valdealgorfa,44241,SIN DISTINTIVO,Áreas no urbanas,28,Teruel,591,28,100,47.38,19.43,19.31,0.12
Valdeande,09403,DISTINTIVO B,Áreas no urbanas,0,Burgos,99,4,0,0,NA,11.64,NA
Valdeande,09403,DISTINTIVO C,Áreas no urbanas,0,Burgos,99,4,0,0,NA,4.09,NA
Valdeande,09403,ECO,Áreas no urbanas,0,Burgos,99,4,0,0,NA,3.95,NA
Valdeande,09403,SIN DISTINTIVO,Áreas no urbanas,4,Burgos,99,4,100,40.4,18.25,19.31,-1.06
Valdearcos de la Vega,47180,CERO,Áreas no urbanas,0,Valladolid,49,2,0,0,NA,4.01,NA
Valdearcos de la Vega,47180,DISTINTIVO B,Áreas no urbanas,0,Valladolid,49,2,0,0,NA,11.64,NA
Valdearcos de la Vega,47180,DISTINTIVO C,Áreas no urbanas,0,Valladolid,49,2,0,0,NA,4.09,NA
Valdearcos de la Vega,47180,ECO,Áreas no urbanas,0,Valladolid,49,2,0,0,NA,3.95,NA
Valdearcos de la Vega,47180,SIN DISTINTIVO,Áreas no urbanas,2,Valladolid,49,2,100,40.82,31.5,19.31,12.19
Valdearenas,19298,DISTINTIVO B,Áreas no urbanas,0,Guadalajara,76,0,NA,0,NA,11.64,NA
Valdearenas,19298,DISTINTIVO C,Áreas no urbanas,0,Guadalajara,76,0,NA,0,NA,4.09,NA
Valdearenas,19298,SIN DISTINTIVO,Áreas no urbanas,0,Guadalajara,76,0,NA,0,NA,19.31,NA
Valdeavellano,19299,DISTINTIVO B,Áreas no urbanas,0,Guadalajara,108,1,0,0,NA,11.64,NA
Valdeavellano,19299,DISTINTIVO C,Áreas no urbanas,0,Guadalajara,108,1,0,0,NA,4.09,NA
Valdeavellano,19299,ECO,Áreas no urbanas,0,Guadalajara,108,1,0,0,NA,3.95,NA
Valdeavellano,19299,SIN DISTINTIVO,Áreas no urbanas,1,Guadalajara,108,1,100,9.26,33,19.31,13.69
Valdeavellano de Tera,42191,DISTINTIVO B,Áreas no urbanas,4,Soria,207,17,23.53,19.32,11.5,11.64,-0.14
Valdeavellano de Tera,42191,DISTINTIVO C,Áreas no urbanas,11,Soria,207,17,64.71,53.14,5.27,4.09,1.18
Valdeavellano de Tera,42191,ECO,Áreas no urbanas,0,Soria,207,17,0,0,NA,3.95,NA
Valdeavellano de Tera,42191,SIN DISTINTIVO,Áreas no urbanas,2,Soria,207,17,11.76,9.66,18,19.31,-1.31
Valdeavero,28156,CERO,Áreas no urbanas,0,Madrid,1701,26,0,0,NA,4.01,NA
Valdeavero,28156,DISTINTIVO B,Áreas no urbanas,1,Madrid,1701,26,3.85,0.59,17,11.64,5.36
Valdeavero,28156,DISTINTIVO C,Áreas no urbanas,1,Madrid,1701,26,3.85,0.59,3,4.09,-1.09
Valdeavero,28156,ECO,Áreas no urbanas,0,Madrid,1701,26,0,0,NA,3.95,NA
Valdeavero,28156,SIN DISTINTIVO,Áreas no urbanas,24,Madrid,1701,26,92.31,14.11,18.96,19.31,-0.35
Valdeaveruelo,19300,CERO,Áreas no urbanas,0,Guadalajara,1177,14,0,0,NA,4.01,NA
Valdeaveruelo,19300,DISTINTIVO B,Áreas no urbanas,2,Guadalajara,1177,14,14.29,1.7,10.5,11.64,-1.14
Valdeaveruelo,19300,DISTINTIVO C,Áreas no urbanas,1,Guadalajara,1177,14,7.14,0.85,6,4.09,1.91
Valdeaveruelo,19300,ECO,Áreas no urbanas,0,Guadalajara,1177,14,0,0,NA,3.95,NA
Valdeaveruelo,19300,SIN DISTINTIVO,Áreas no urbanas,11,Guadalajara,1177,14,78.57,9.35,18.82,19.31,-0.49
Valdecaballeros,06137,CERO,Áreas no urbanas,0,Badajoz,1075,33,0,0,NA,4.01,NA
Valdecaballeros,06137,DISTINTIVO B,Áreas no urbanas,0,Badajoz,1075,33,0,0,NA,11.64,NA
Valdecaballeros,06137,DISTINTIVO C,Áreas no urbanas,0,Badajoz,1075,33,0,0,NA,4.09,NA
Valdecaballeros,06137,ECO,Áreas no urbanas,0,Badajoz,1075,33,0,0,NA,3.95,NA
Valdecaballeros,06137,SIN DISTINTIVO,Áreas no urbanas,33,Badajoz,1075,33,100,30.7,20.79,19.31,1.48
Valdecarros,37330,CERO,Áreas no urbanas,0,Salamanca,334,10,0,0,NA,4.01,NA
Valdecarros,37330,DISTINTIVO B,Áreas no urbanas,0,Salamanca,334,10,0,0,NA,11.64,NA
Valdecarros,37330,DISTINTIVO C,Áreas no urbanas,0,Salamanca,334,10,0,0,NA,4.09,NA
Valdecarros,37330,ECO,Áreas no urbanas,0,Salamanca,334,10,0,0,NA,3.95,NA
Valdecarros,37330,SIN DISTINTIVO,Áreas no urbanas,10,Salamanca,334,10,100,29.94,15,19.31,-4.31
Valdecasa,05252,DISTINTIVO B,Áreas no urbanas,0,Ávila,61,1,0,0,NA,11.64,NA
Valdecasa,05252,DISTINTIVO C,Áreas no urbanas,0,Ávila,61,1,0,0,NA,4.09,NA
Valdecasa,05252,SIN DISTINTIVO,Áreas no urbanas,1,Ávila,61,1,100,16.39,34,19.31,14.69
Valdecañas de Tajo,10197,DISTINTIVO B,Áreas no urbanas,0,Cáceres,119,3,0,0,NA,11.64,NA
Valdecañas de Tajo,10197,DISTINTIVO C,Áreas no urbanas,0,Cáceres,119,3,0,0,NA,4.09,NA
Valdecañas de Tajo,10197,ECO,Áreas no urbanas,0,Cáceres,119,3,0,0,NA,3.95,NA
Valdecañas de Tajo,10197,SIN DISTINTIVO,Áreas no urbanas,3,Cáceres,119,3,100,25.21,12.67,19.31,-6.64
Valdeconcha,19301,DISTINTIVO B,Áreas no urbanas,0,Guadalajara,39,1,0,0,NA,11.64,NA
Valdeconcha,19301,DISTINTIVO C,Áreas no urbanas,0,Guadalajara,39,1,0,0,NA,4.09,NA
Valdeconcha,19301,ECO,Áreas no urbanas,0,Guadalajara,39,1,0,0,NA,3.95,NA
Valdeconcha,19301,SIN DISTINTIVO,Áreas no urbanas,1,Guadalajara,39,1,100,25.64,19,19.31,-0.31
Valdecuenca,44243,DISTINTIVO B,Áreas no urbanas,0,Teruel,31,13,0,0,NA,11.64,NA
Valdecuenca,44243,DISTINTIVO C,Áreas no urbanas,0,Teruel,31,13,0,0,NA,4.09,NA
Valdecuenca,44243,SIN DISTINTIVO,Áreas no urbanas,13,Teruel,31,13,100,419.35,21.46,19.31,2.15
Valdefinjas,49228,DISTINTIVO B,Áreas no urbanas,0,Zamora,61,1,0,0,NA,11.64,NA
Valdefinjas,49228,DISTINTIVO C,Áreas no urbanas,0,Zamora,61,1,0,0,NA,4.09,NA
Valdefinjas,49228,SIN DISTINTIVO,Áreas no urbanas,1,Zamora,61,1,100,16.39,18,19.31,-1.31
Valdefresno,24175,CERO,Grandes áreas urbanas,0,León,2280,97,0,0,NA,4.01,NA
Valdefresno,24175,DISTINTIVO B,Grandes áreas urbanas,11,León,2280,97,11.34,4.82,11.36,11.64,-0.27
Valdefresno,24175,DISTINTIVO C,Grandes áreas urbanas,12,León,2280,97,12.37,5.26,1.92,4.09,-2.17
