recuento,fecuencia_supera,tipo,temp,date,indicativo,inicio_serie
560,68.3,Minimas,4.6,03-10,3391,1954-03-01
225,67,Máximas,15.3,03-10,9434P,2012-10-01
257,76.5,Minimas,4.8,03-10,9434P,2012-10-01
157,42.8,Máximas,16.9,03-10,1014A,2011-11-01
128,34.9,Minimas,8.9,03-10,1014A,2011-11-01
515,83.3,Máximas,13.6,03-10,4267X,2000-03-01
177,28.6,Minimas,6.5,03-10,4267X,2000-03-01
1862,71.8,Máximas,12.9,03-10,8175,1939-12-01
990,38.2,Minimas,4.2,03-10,8175,1939-12-01
1049,89.1,Máximas,12.6,03-10,1484C,1985-10-01
523,44.4,Minimas,8.4,03-10,1484C,1985-10-01
2305,71.8,Máximas,12.7,03-10,3195,1920-01-01
2057,64.1,Minimas,4.6,03-10,3195,1920-01-01
484,77.4,Máximas,14,03-10,6302A,2001-01-01
481,77,Minimas,4.7,03-10,6302A,2001-01-01
243,65.5,Máximas,12.8,03-10,9091R,2011-09-30
89,24,Minimas,5,03-10,9091R,2011-09-30
581,88.6,Máximas,11.9,03-10,5181D,2001-01-02
361,55.1,Minimas,6.1,03-10,5181D,2001-01-02
616,77.2,Máximas,17.3,03-10,5860E,1997-01-11
121,15.2,Minimas,11.3,03-10,5860E,1997-01-11
1877,70.4,Máximas,10.2,03-10,2661,1938-01-01
1176,44.1,Minimas,2.4,03-10,2661,1938-01-01
273,50.2,Máximas,14.2,03-10,1059X,2005-02-09
121,22.2,Minimas,9.6,03-10,1059X,2005-02-09
620,68.4,Máximas,13.2,03-10,B013X,1993-04-15
178,19.6,Minimas,6.9,03-10,B013X,1993-04-15
277,50.2,Máximas,19,03-10,8416Y,1994-07-02
299,54.2,Minimas,9.7,03-10,8416Y,1994-07-02
546,84.9,Máximas,11.1,03-10,5390Y,2000-01-01
443,68.9,Minimas,4.6,03-10,5390Y,2000-01-01
197,46.7,Máximas,22.4,03-10,C229J,1993-02-01
24,5.7,Minimas,18.7,03-10,C229J,1993-02-01
692,67.1,Máximas,12,03-10,2374X,1988-12-03
277,26.8,Minimas,3,03-10,2374X,1988-12-03
792,81.6,Máximas,11,03-10,2916A,1991-10-23
352,36.7,Minimas,3.9,03-10,2916A,1991-10-23
243,68.8,Máximas,11.3,03-10,9263X,2010-03-19
137,38.8,Minimas,4.4,03-10,9263X,2010-03-19
522,68,Máximas,14.3,03-10,1473A,1994-01-01
232,30.2,Minimas,7.7,03-10,1473A,1994-01-01
1630,81.1,Máximas,8.5,03-10,3013,1949-09-01
514,25.6,Minimas,1.6,03-10,3013,1949-09-01
1845,64.2,Máximas,13.8,03-10,1387,1930-10-01
1032,35.9,Minimas,9.6,03-10,1387,1930-10-01
519,36.4,Máximas,18.1,03-10,B228,1978-01-01
392,27.5,Minimas,11.3,03-10,B228,1978-01-01
780,53.5,Máximas,13.3,03-10,9091O,1976-01-01
556,38.2,Minimas,3.6,03-10,9091O,1976-01-01
531,87.5,Máximas,9.3,03-10,1735X,2001-02-22
244,40.2,Minimas,3.2,03-10,1735X,2001-02-22
180,54.4,Máximas,17.2,03-10,0372C,2013-03-08
107,32.3,Minimas,5.7,03-10,0372C,2013-03-08
479,75.2,Máximas,15.2,03-10,3434X,2001-09-22
175,27.5,Minimas,8,03-10,3434X,2001-09-22
656,72.2,Máximas,11.5,03-10,9244X,1992-02-04
586,64.5,Minimas,3,03-10,9244X,1992-02-04
1003,40.2,Máximas,19.7,03-10,6155A,1942-05-01
1961,78.6,Minimas,7.5,03-10,6155A,1942-05-01
1353,94.5,Máximas,8.9,03-10,9619,1928-09-01
1050,64.4,Minimas,0,03-10,9619,1928-09-01
1558,64.5,Máximas,13.6,03-10,3196,1945-05-01
1486,61.5,Minimas,4,03-10,3196,1945-05-01
363,64.1,Máximas,15.7,03-10,7247X,2004-01-14
494,87.3,Minimas,0.6,03-10,7247X,2004-01-14
422,53.1,Máximas,14.9,03-10,1041A,1997-04-01
190,23.9,Minimas,9.9,03-10,1041A,1997-04-01
662,74,Máximas,13,03-10,1475X,1994-01-01
306,34.2,Minimas,7.9,03-10,1475X,1994-01-01
1440,69.3,Máximas,17.8,03-10,5796,1946-02-01
413,19.9,Minimas,9.9,03-10,5796,1946-02-01
928,61.1,Máximas,16.9,03-10,B278,1972-08-01
495,32.6,Minimas,7,03-10,B278,1972-08-01
975,78.6,Máximas,10,03-10,3191E,1978-01-01
1035,83.5,Minimas,1.1,03-10,3191E,1978-01-01
943,91.4,Máximas,7.7,03-10,3130C,1984-10-01
329,31.8,Minimas,1.4,03-10,3130C,1984-10-01
1223,48.1,Máximas,20.6,03-10,7228,1940-01-01
1394,54.8,Minimas,6.8,03-10,7228,1940-01-01
1501,81.4,Máximas,16.8,03-10,5402,1959-04-01
881,47.8,Minimas,7.2,03-10,5402,1959-04-01
1296,66.5,Máximas,13.1,03-10,1495,1956-05-01
671,34.4,Minimas,8.2,03-10,1495,1956-05-01
667,73.7,Máximas,15.3,03-10,3526X,1989-02-01
555,61.4,Minimas,6,03-10,3526X,1989-02-01
434,59.9,Máximas,13.9,03-10,1078I,1997-04-01
197,27.2,Minimas,7.4,03-10,1078I,1997-04-01
797,46,Máximas,16.2,03-10,B893,1965-01-01
292,16.9,Minimas,11,03-10,B893,1965-01-01
1485,50.5,Máximas,12.8,03-10,1024E,1928-01-01
1570,52.8,Minimas,7,03-10,1024E,1928-01-01
276,49.2,Máximas,20.8,03-10,C659H,2002-05-01
319,57.3,Minimas,16.2,03-10,C659H,2002-05-01
1648,63.6,Máximas,15.3,03-10,0076,1924-03-01
1536,59.2,Minimas,6.8,03-10,0076,1924-03-01
778,71.8,Máximas,18.2,03-10,5910,1988-09-01
452,41.7,Minimas,10.4,03-10,5910,1988-09-01
447,77.2,Máximas,14.5,03-10,6106X,2001-01-01
200,34.7,Minimas,8,03-10,6106X,2001-01-01
349,79.1,Máximas,14.8,03-10,4511C,2007-07-09
161,36.5,Minimas,7.7,03-10,4511C,2007-07-09
66,14.3,Máximas,22.5,03-10,7002Y,2009-01-11
412,89.4,Minimas,8,03-10,7002Y,2009-01-11
893,77.9,Máximas,11.7,03-10,8368U,1986-04-01
387,33.7,Minimas,2.4,03-10,8368U,1986-04-01
1026,88.9,Máximas,-0.1,03-10,2150H,1977-01-01
854,73.9,Minimas,-3.5,03-10,2150H,1977-01-01
494,77.6,Máximas,11.6,03-10,3338,1997-01-04
478,75,Minimas,2.8,03-10,3338,1997-01-04
152,26.8,Máximas,24.3,03-10,C129Z,2000-01-22
128,22.6,Minimas,16.5,03-10,C129Z,2000-01-22
422,69.5,Máximas,9.9,03-10,9990X,2002-01-01
520,85.7,Minimas,-2.9,03-10,9990X,2002-01-01
1283,68.4,Máximas,13.4,03-10,1109,1953-09-12
422,22.5,Minimas,9.4,03-10,1109,1953-09-12
227,46.7,Máximas,13,03-10,1037Y,2007-12-19
93,19.1,Minimas,6.7,03-10,1037Y,2007-12-19
1390,56.1,Máximas,11.1,03-10,2331,1943-08-01
999,40.3,Minimas,1.8,03-10,2331,1943-08-01
288,13.2,Máximas,24.1,03-10,C649I,1951-01-01
558,25.7,Minimas,16.3,03-10,C649I,1951-01-01
997,48,Máximas,19.3,03-10,7209,1955-01-01
1629,78.7,Minimas,3.8,03-10,7209,1955-01-01
902,83.6,Máximas,13.4,03-10,3100B,1976-04-01
315,29.2,Minimas,5.6,03-10,3100B,1976-04-01
909,83.8,Máximas,9,03-10,2465,1988-10-01
572,52.7,Minimas,3.4,03-10,2465,1988-10-01
383,87.4,Máximas,11.6,03-10,4147X,2006-11-09
198,45.2,Minimas,5.1,03-10,4147X,2006-11-09
280,18.1,Máximas,22.4,03-10,C929I,1973-12-01
117,7.6,Minimas,18.5,03-10,C929I,1973-12-01
286,84.4,Máximas,11.1,03-10,4090Y,2008-09-14
144,42.5,Minimas,4.2,03-10,4090Y,2008-09-14
277,74.5,Máximas,11.7,03-10,1249X,2012-03-01
159,42.7,Minimas,6.5,03-10,1249X,2012-03-01
538,69.7,Máximas,14.8,03-10,5704B,1997-01-29
321,41.6,Minimas,5.8,03-10,5704B,1997-01-29
1410,46.4,Máximas,14.8,03-10,0200E,1920-01-01
2341,77.1,Minimas,5.2,03-10,0200E,1920-01-01
559,85.9,Máximas,2.8,03-10,3266A,1997-01-01
486,74.7,Minimas,-2.3,03-10,3266A,1997-01-01
1026,80.7,Máximas,12.6,03-10,8178D,1983-01-01
667,52.5,Minimas,4.2,03-10,8178D,1983-01-01
1648,67.5,Máximas,12.2,03-10,1428,1943-11-01
828,33.9,Minimas,6.4,03-10,1428,1943-11-01
502,79.2,Máximas,9.3,03-10,3110C,1997-01-01
309,48.7,Minimas,1.4,03-10,3110C,1997-01-01
532,90.6,Máximas,15,03-10,5298X,2001-01-01
188,32,Minimas,7.9,03-10,5298X,2001-01-01
607,86.8,Máximas,8.7,03-10,5911A,2000-02-01
460,65.8,Minimas,4.1,03-10,5911A,2000-02-01
668,79.8,Máximas,10.7,03-10,9381I,1992-08-01
442,52.8,Minimas,0.3,03-10,9381I,1992-08-01
726,72,Máximas,12.1,03-10,1400,1951-01-01
710,70.4,Minimas,7.5,03-10,1400,1951-01-01
625,70.3,Máximas,8.9,03-10,B248,1971-04-01
606,68.2,Minimas,3.6,03-10,B248,1971-04-01
309,42.4,Máximas,16.1,03-10,0201D,1994-04-21
601,82.6,Minimas,8.1,03-10,0201D,1994-04-21
795,84.8,Máximas,11.2,03-10,8309X,1991-01-10
359,38.3,Minimas,3.6,03-10,8309X,1991-01-10
382,82.3,Máximas,12.1,03-10,4386B,2007-06-01
269,58,Minimas,6,03-10,4386B,2007-06-01
304,71,Máximas,11.2,03-10,8177A,2006-01-01
257,60,Minimas,2.8,03-10,8177A,2006-01-01
578,81.4,Máximas,13.3,03-10,3519X,1999-03-24
406,57.2,Minimas,6.9,03-10,3519X,1999-03-24
1512,69.1,Máximas,18.1,03-10,5960,1946-02-01
968,44.2,Minimas,8.5,03-10,5960,1946-02-01
140,75.3,Máximas,12.2,03-10,1057B,1997-04-01
118,63.4,Minimas,8.4,03-10,1057B,1997-04-01
216,70.4,Máximas,10.8,03-10,3298X,2006-11-03
205,66.8,Minimas,3,03-10,3298X,2006-11-03
309,32.3,Máximas,18.2,03-10,B569X,1989-01-01
678,70.8,Minimas,10.5,03-10,B569X,1989-01-01
1892,77.3,Máximas,10.8,03-10,2867,1945-01-01
810,33.1,Minimas,3.3,03-10,2867,1945-01-01
445,66.1,Máximas,17.8,03-10,6367B,1988-04-07
377,56,Minimas,7.6,03-10,6367B,1988-04-07
1876,75.7,Máximas,8.6,03-10,2030,1943-11-01
1320,53.2,Minimas,0.6,03-10,2030,1943-11-01
1328,84,Máximas,13.9,03-10,5530E,1972-07-01
227,14.4,Minimas,7.2,03-10,5530E,1972-07-01
907,34.4,Máximas,20.8,03-10,8025,1938-09-01
2396,91,Minimas,4.6,03-10,8025,1938-09-01
1111,71.7,Máximas,12.2,03-10,2422,1973-10-01
477,30.8,Minimas,4.5,03-10,2422,1973-10-01
1667,59.1,Máximas,13.4,03-10,2614,1920-02-01
736,26.4,Minimas,5.5,03-10,2614,1920-02-01
926,55.4,Máximas,17.2,03-10,B954,1944-01-01
387,23.2,Minimas,11.8,03-10,B954,1944-01-01
518,92.5,Máximas,-0.8,03-10,2491C,2001-12-17
383,68.4,Minimas,-3.3,03-10,2491C,2001-12-17
981,77.2,Máximas,9,03-10,2444,1983-01-01
592,46.6,Minimas,2,03-10,2444,1983-01-01
528,64.4,Máximas,18.4,03-10,7145D,1997-02-19
791,97.5,Minimas,1.4,03-10,7145D,1997-02-19
1362,67.3,Máximas,13.9,03-10,3129,1945-01-01
750,37.1,Minimas,4.7,03-10,3129,1945-01-01
1359,82.7,Máximas,12.7,03-10,4121,1970-11-01
554,33.7,Minimas,6,03-10,4121,1970-11-01
1545,82.5,Máximas,2.8,03-10,9585,1927-04-01
1644,87.7,Minimas,-7,03-10,9585,1927-04-01
383,48.2,Máximas,15.3,03-10,1050J,1997-04-01
138,17.4,Minimas,9.2,03-10,1050J,1997-04-01
385,51.8,Máximas,13.5,03-10,1393,1994-01-01
317,42.7,Minimas,9.4,03-10,1393,1994-01-01
394,72,Máximas,13.4,03-10,1207U,1979-01-01
125,22.9,Minimas,8.9,03-10,1207U,1979-01-01
593,72.8,Máximas,14,03-10,9294E,1993-07-24
623,76.4,Minimas,3,03-10,9294E,1993-07-24
189,47.7,Máximas,19.6,03-10,7031X,2011-01-01
337,85.5,Minimas,6.2,03-10,7031X,2011-01-01
1183,44.4,Máximas,19,03-10,8416,1937-11-01
1065,39.9,Minimas,9.8,03-10,8416,1937-11-01
1597,81.8,Máximas,9.7,03-10,8096,1951-01-01
998,51.1,Minimas,2.1,03-10,8096,1951-01-01
347,57.4,Máximas,17.2,03-10,5000C,2003-06-01
468,77.4,Minimas,11.2,03-10,5000C,2003-06-01
903,28.5,Máximas,12.8,03-10,C430E,1920-01-01
1303,41.2,Minimas,3.1,03-10,C430E,1920-01-01
1732,76.7,Máximas,17.9,03-10,5783,1951-01-01
940,41.7,Minimas,9.5,03-10,5783,1951-01-01
934,82.2,Máximas,11.1,03-10,1505,1951-01-01
270,23.8,Minimas,5.9,03-10,1505,1951-01-01
686,38.9,Máximas,19.7,03-10,8019,1967-01-01
1719,97.4,Minimas,3,03-10,8019,1967-01-01
471,87.9,Máximas,1.3,03-10,1542,1997-03-01
385,71.8,Minimas,-1.6,03-10,1542,1997-03-01
1894,83.8,Máximas,10.5,03-10,1549,1951-01-01
1057,46.7,Minimas,4.3,03-10,1549,1951-01-01
411,79.5,Máximas,13.7,03-10,5582A,2001-01-01
195,37.7,Minimas,7.5,03-10,5582A,2001-01-01
319,83.1,Máximas,12.1,03-10,4061X,2006-10-31
213,55.5,Minimas,4.2,03-10,4061X,2006-10-31
964,75.8,Máximas,14.6,03-10,3469A,1982-12-01
635,50,Minimas,7,03-10,3469A,1982-12-01
42,13.5,Máximas,23.5,03-10,C439J,2014-01-01
135,43.5,Minimas,13.9,03-10,C439J,2014-01-01
1411,59.5,Máximas,14.7,03-10,1082,1947-03-01
525,22.1,Minimas,9.2,03-10,1082,1947-03-01
789,76.5,Máximas,10.9,03-10,2775X,1988-12-17
288,27.9,Minimas,2.9,03-10,2775X,1988-12-17
1092,54.2,Máximas,17.9,03-10,5973,1935-11-01
776,38.5,Minimas,12.9,03-10,5973,1935-11-01
414,68.1,Máximas,11.7,03-10,2117D,2002-04-16
177,29.2,Minimas,3.2,03-10,2117D,2002-04-16
275,73.9,Máximas,12.4,03-10,1111X,2012-03-01
251,67.5,Minimas,8.1,03-10,1111X,2012-03-01
1179,80.4,Máximas,10.9,03-10,2870,1970-01-01
449,30.6,Minimas,4.2,03-10,2870,1970-01-01
228,83.2,Máximas,16.9,03-10,6293X,2009-07-19
48,17.5,Minimas,13.3,03-10,6293X,2009-07-19
380,63.9,Máximas,12.5,03-10,1210X,1997-06-01
357,60,Minimas,8.2,03-10,1210X,1997-06-01
558,63.6,Máximas,19.7,03-11,8293X,1990-04-02
207,23.6,Minimas,9.9,03-11,8293X,1990-04-02
257,62.8,Máximas,16.7,03-11,5612B,2009-02-13
249,60.9,Minimas,5.4,03-11,5612B,2009-02-13
2076,85.9,Máximas,-0.3,03-11,2462,1946-01-01
1560,64.5,Minimas,-3,03-11,2462,1946-01-01
244,61.6,Máximas,14,03-11,3094B,2009-08-01
275,69.4,Minimas,3.3,03-11,3094B,2009-08-01
668,63.8,Máximas,11.5,03-11,2400E,1988-12-03
654,62.5,Minimas,0.9,03-11,2400E,1988-12-03
639,61.2,Máximas,14,03-11,2755X,1988-12-17
351,33.6,Minimas,4.1,03-11,2755X,1988-12-17
839,49.3,Máximas,21.6,03-11,C249I,1967-01-01
498,29.3,Minimas,16.2,03-11,C249I,1967-01-01
222,24.6,Máximas,18.9,03-11,B434X,1993-01-01
164,18.2,Minimas,12,03-11,B434X,1993-01-01
520,65.4,Máximas,14.7,03-11,9394X,1993-04-01
333,41.9,Minimas,4.2,03-11,9394X,1993-04-01
133,42.9,Máximas,21.4,03-11,C439J,2014-01-01
166,53.5,Minimas,13.4,03-11,C439J,2014-01-01
216,14.5,Máximas,22.2,03-11,8500A,1976-01-01
1110,74.6,Minimas,6.8,03-11,8500A,1976-01-01
748,47.3,Máximas,15.3,03-11,1387E,1971-12-01
242,15.3,Minimas,9.9,03-11,1387E,1971-12-01
879,51.6,Máximas,13.7,03-11,1212E,1968-08-01
272,16,Minimas,9.3,03-11,1212E,1968-08-01
589,57.9,Máximas,16.2,03-11,9573X,1990-01-01
461,45.3,Minimas,4.9,03-11,9573X,1990-01-01
784,36.2,Máximas,18,03-11,0016A,1945-02-01
1141,52.7,Minimas,6.7,03-11,0016A,1945-02-01
621,62.2,Máximas,17.8,03-11,4358X,1989-03-01
544,54.5,Minimas,6.6,03-11,4358X,1989-03-01
1300,51.2,Máximas,16.8,03-11,C447A,1941-08-01
779,31.1,Minimas,10.8,03-11,C447A,1941-08-01
807,28,Máximas,22.7,03-11,C449C,1931-01-01
474,16.4,Minimas,16.9,03-11,C449C,1931-01-01
1255,55.5,Máximas,16.1,03-11,9434,1941-01-01
1248,55.2,Minimas,5.2,03-11,9434,1941-01-01
407,72,Máximas,8.7,03-11,9001D,2005-02-21
245,43.4,Minimas,0.8,03-11,9001D,2005-02-21
640,70.2,Máximas,8.3,03-11,9563X,1991-11-20
573,62.8,Minimas,1.8,03-11,9563X,1991-11-20
590,71.9,Máximas,16.9,03-11,5972X,1997-03-01
420,51.2,Minimas,11.9,03-11,5972X,1997-03-01
1247,54.4,Máximas,16.6,03-11,6001,1945-05-01
1887,82.4,Minimas,10.1,03-11,6001,1945-05-01
714,46,Máximas,17.1,03-11,0367,1973-01-01
812,52.3,Minimas,3.9,03-11,0367,1973-01-01
1292,40.5,Máximas,19.7,03-11,9981A,1920-01-01
609,19.1,Minimas,10.5,03-11,9981A,1920-01-01
192,25.8,Máximas,21.6,03-11,8050X,1997-03-14
82,11,Minimas,12.2,03-11,8050X,1997-03-14
1241,63.5,Máximas,14.3,03-11,3175,1961-01-01
875,44.8,Minimas,4,03-11,3175,1961-01-01
627,76.7,Máximas,11.2,03-11,9051,1949-09-01
180,22,Minimas,5.1,03-11,9051,1949-09-01
618,61.4,Máximas,10.4,03-11,2235U,1986-06-01
695,69.2,Minimas,-0.8,03-11,2235U,1986-06-01
861,66.1,Máximas,16.1,03-11,3260B,1982-02-01
710,54.5,Minimas,5.1,03-11,3260B,1982-02-01
94,35.1,Máximas,16.5,03-11,1331A,2014-11-20
94,35.1,Minimas,8.1,03-11,1331A,2014-11-20
1319,55.8,Máximas,17,03-11,3365A,1920-01-01
1989,84.2,Minimas,1,03-11,3365A,1920-01-01
916,72.1,Máximas,16.1,03-11,9771C,1983-02-01
366,28.8,Minimas,6.4,03-11,9771C,1983-02-01
313,42.5,Máximas,15.1,03-11,1183X,1997-04-02
362,49.2,Minimas,8.7,03-11,1183X,1997-04-02
205,58.6,Máximas,11.5,03-11,8489X,2009-01-25
111,31.7,Minimas,3,03-11,8489X,2009-01-25
629,52,Máximas,20.8,03-11,7178I,1984-04-01
831,68.7,Minimas,6.9,03-11,7178I,1984-04-01
1038,61.4,Máximas,14.2,03-11,4067,1945-06-01
1194,70.6,Minimas,1.8,03-11,4067,1945-06-01
228,25.1,Máximas,18,03-11,0252D,1981-01-01
508,55.9,Minimas,7.2,03-11,0252D,1981-01-01
293,43.7,Máximas,20.3,03-11,6156X,2001-01-01
332,49.5,Minimas,11.1,03-11,6156X,2001-01-01
590,73.3,Máximas,14.9,03-11,7096B,1987-08-01
395,49.1,Minimas,6.6,03-11,7096B,1987-08-01
395,60.3,Máximas,19,03-11,5641X,2001-01-01
288,44,Minimas,7.7,03-11,5641X,2001-01-01
449,55.1,Máximas,17.5,03-11,5995B,1997-03-01
521,63.9,Minimas,10.6,03-11,5995B,1997-03-01
444,55.4,Máximas,13.5,03-11,9019B,1993-01-01
455,56.7,Minimas,0,03-11,9019B,1993-01-01
296,60.4,Máximas,16.6,03-11,0149X,2005-01-14
361,73.7,Minimas,1.8,03-11,0149X,2005-01-14
364,77.1,Máximas,9.3,03-11,9784P,2006-01-29
361,76.5,Minimas,-1.1,03-11,9784P,2006-01-29
1589,71.2,Máximas,14.6,03-11,5514,1937-12-01
744,33.3,Minimas,5.7,03-11,5514,1937-12-01
307,43.4,Máximas,15.3,03-11,1208H,2001-03-06
304,42.9,Minimas,9.3,03-11,1208H,2001-03-06
521,66.4,Máximas,14.7,03-11,9569A,1990-04-01
333,42.4,Minimas,6.4,03-11,9569A,1990-04-01
109,13.8,Máximas,23.5,03-11,C459Z,1996-06-12
344,43.7,Minimas,15.8,03-11,C459Z,1996-06-12
615,77.7,Máximas,10,03-11,1631E,1994-01-01
312,39.4,Minimas,3.9,03-11,1631E,1994-01-01
137,49.8,Máximas,14.7,03-11,1083L,2014-04-29
97,35.3,Minimas,9.2,03-11,1083L,2014-04-29
508,32.2,Máximas,23.5,03-11,C029O,1972-11-01
584,37,Minimas,15.4,03-11,C029O,1972-11-01
719,80,Máximas,12.6,03-11,1700X,1994-01-01
452,50.3,Minimas,3.2,03-11,1700X,1994-01-01
279,63,Máximas,9.9,03-11,2298,1934-02-01
185,41.7,Minimas,0.5,03-11,2298,1934-02-01
542,75.9,Máximas,3.7,03-11,1221D,1997-03-01
486,68.1,Minimas,-1.1,03-11,1221D,1997-03-01
253,56.9,Máximas,16.8,03-11,4220X,2006-11-10
239,53.7,Minimas,3.7,03-11,4220X,2006-11-10
207,79.3,Máximas,11.9,03-11,5192,1985-12-01
191,73.2,Minimas,4.4,03-11,5192,1985-12-01
723,42.2,Máximas,19.5,03-11,6325O,1968-01-01
660,38.5,Minimas,11.1,03-11,6325O,1968-01-01
1429,67.8,Máximas,13.6,03-11,1014,1955-08-18
670,31.8,Minimas,8.6,03-11,1014,1955-08-18
274,59.1,Máximas,16.7,03-11,7119B,2009-01-30
187,40.7,Minimas,5.7,03-11,7119B,2009-01-30
639,73.6,Máximas,12.6,03-11,1111,1946-06-01
624,71.9,Minimas,7.6,03-11,1111,1946-06-01
302,67.7,Máximas,6.1,03-11,3111D,2005-07-03
292,65.5,Minimas,-0.7,03-11,3111D,2005-07-03
1493,69.8,Máximas,16.8,03-11,4452,1955-01-01
907,42.4,Minimas,7.2,03-11,4452,1955-01-01
334,87,Máximas,10.4,03-11,1002Y,2009-03-16
123,32,Minimas,5.2,03-11,1002Y,2009-03-16
354,69.4,Máximas,13,03-11,4148,1964-01-01
350,68.6,Minimas,2.7,03-11,4148,1964-01-01
1958,80,Máximas,11.9,03-11,9898,1943-03-01
1510,61.7,Minimas,3.6,03-11,9898,1943-03-01
238,36.3,Máximas,15.1,03-11,1283U,1997-04-01
172,26.3,Minimas,9.9,03-11,1283U,1997-04-01
230,43.5,Máximas,20,03-11,6058I,2001-01-01
418,79.2,Minimas,10.5,03-11,6058I,2001-01-01
223,24.6,Máximas,22.1,03-11,8325X,1991-02-01
228,25.2,Minimas,10.2,03-11,8325X,1991-02-01
319,35.2,Máximas,15.1,03-11,1159,1961-01-01
275,30.4,Minimas,8.6,03-11,1159,1961-01-01
747,80.6,Máximas,11.6,03-11,0324A,1987-09-01
705,76.1,Minimas,-1.2,03-11,0324A,1987-09-01
658,40.1,Máximas,18.7,03-11,6000A,1965-01-01
158,9.6,Minimas,14.4,03-11,6000A,1965-01-01
1175,77.5,Máximas,10.7,03-11,9263D,1975-01-01
430,28.3,Minimas,5.4,03-11,9263D,1975-01-01
668,78.6,Máximas,3.1,03-11,2630X,1991-10-04
449,52.8,Minimas,-1,03-11,2630X,1991-10-04
176,61.5,Máximas,20.7,03-11,C659M,2013-09-21
180,62.9,Minimas,16.7,03-11,C659M,2013-09-21
339,50.4,Máximas,16.5,03-11,4244X,2001-01-24
339,50.4,Minimas,5.7,03-11,4244X,2001-01-24
619,62.2,Máximas,18.3,03-11,4410X,1989-06-04
738,74.2,Minimas,4.9,03-11,4410X,1989-06-04
1067,67.6,Máximas,16,03-11,1690A,1972-08-01
718,45.5,Minimas,5.3,03-11,1690A,1972-08-01
238,37.5,Máximas,23.8,03-11,C629X,2003-02-07
369,58.1,Minimas,15.5,03-11,C629X,2003-02-07
644,53.3,Máximas,20.2,03-11,4642E,1984-06-01
920,76.2,Minimas,7.2,03-11,4642E,1984-06-01
727,68.8,Máximas,13.1,03-11,2946X,1988-12-29
438,41.4,Minimas,3.4,03-11,2946X,1988-12-29
507,64.8,Máximas,15.2,03-11,3576X,1996-08-01
396,50.6,Minimas,6.1,03-11,3576X,1996-08-01
1495,64.4,Máximas,13.6,03-11,9170,1948-11-01
976,42,Minimas,5.1,03-11,9170,1948-11-01
572,35.1,Máximas,21.4,03-11,C139E,1970-04-01
499,30.6,Minimas,16.4,03-11,C139E,1970-04-01
1558,65.7,Máximas,14,03-11,1082,1947-03-01
850,35.8,Minimas,7.6,03-11,1082,1947-03-01
827,76.2,Máximas,14.1,03-11,5270B,1983-04-02
827,76.2,Minimas,6.5,03-11,5270B,1983-04-02
484,92.4,Máximas,5.2,03-11,9208E,2006-02-01
296,56.5,Minimas,1.2,03-11,9208E,2006-02-01
123,11.5,Máximas,21.7,03-11,7012C,1988-09-01
522,49.1,Minimas,11.5,03-11,7012C,1988-09-01
1217,53.8,Máximas,15.4,03-11,3200,1951-01-01
608,26.9,Minimas,6.8,03-11,3200,1951-01-01
447,24.9,Máximas,21.7,03-11,8414A,1965-01-01
399,22.2,Minimas,9.8,03-11,8414A,1965-01-01
243,65.3,Máximas,13.5,03-11,3168D,2011-08-01
142,38.2,Minimas,5.4,03-11,3168D,2011-08-01
298,64.8,Máximas,14.8,03-11,7275C,2009-01-16
134,29.3,Minimas,6.8,03-11,7275C,2009-01-16
449,44.1,Máximas,13.8,03-11,1351,1961-01-01
189,18.5,Minimas,10.7,03-11,1351,1961-01-01
259,62.7,Máximas,15.2,03-11,4560Y,2009-06-05
250,60.5,Minimas,6.9,03-11,4560Y,2009-06-05
393,74.7,Máximas,12.8,03-11,9698U,2002-01-01
443,84.2,Minimas,0,03-11,9698U,2002-01-01
211,56,Máximas,15.6,03-11,4103X,2006-11-10
213,56.5,Minimas,3.7,03-11,4103X,2006-11-10
220,61.5,Máximas,17.8,03-11,B691Y,2011-04-19
79,22.1,Minimas,10,03-11,B691Y,2011-04-19
273,42.7,Máximas,19.8,03-11,4549Y,2003-03-01
455,71.2,Minimas,8.6,03-11,4549Y,2003-03-01
1543,58.3,Máximas,12.2,03-11,2539,1936-11-01
1564,59.1,Minimas,0.8,03-11,2539,1936-11-01
352,26.4,Máximas,23.8,03-11,C429I,1980-07-01
752,56.5,Minimas,15.1,03-11,C429I,1980-07-01
564,65.1,Máximas,10.8,03-11,9111,1989-04-18
311,35.9,Minimas,3.4,03-11,9111,1989-04-18
418,50.9,Máximas,17.1,03-11,3391,1954-03-01
475,57.9,Minimas,5.4,03-11,3391,1954-03-01
211,62.8,Máximas,15.9,03-11,9434P,2012-10-01
238,70.8,Minimas,5.3,03-11,9434P,2012-10-01
277,75.5,Máximas,13.3,03-11,1014A,2011-11-01
146,39.8,Minimas,8.5,03-11,1014A,2011-11-01
432,69.9,Máximas,15,03-11,4267X,2000-03-01
370,59.9,Minimas,4,03-11,4267X,2000-03-01
1569,60.5,Máximas,14.3,03-11,8175,1939-12-01
1069,41.2,Minimas,4,03-11,8175,1939-12-01
741,63,Máximas,14.9,03-11,1484C,1985-10-01
673,57.2,Minimas,7.4,03-11,1484C,1985-10-01
341,54.6,Máximas,16.6,03-11,6302A,2001-01-01
364,58.2,Minimas,6,03-11,6302A,2001-01-01
1933,60.2,Máximas,13.9,03-11,3195,1920-01-01
