cod_ine,cod_region_iso,nom_region_iso,indicativo,nom_mun,prov_isla,tmed,tmax,calor,anomalia_tmax,tmin,frio,anomalia_tmin,fecha,hora,nombre_clean
09117,670904,Meseta de Burgos,2117D,"Cueva de Roa, La",Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09119,670905,Ibérica de Burgos,2298,Cuevas de San Clemente,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09120,670902,Norte de Burgos,9111,Encío,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09122,670904,Meseta de Burgos,2117D,Espinosa de Cervera,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09123,670902,Norte de Burgos,9111,Espinosa del Camino,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09124,670901,Cordillera Cantábrica de Burgos,9051,Espinosa de los Monteros,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09125,670904,Meseta de Burgos,2331,Estépar,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09127,670904,Meseta de Burgos,2117D,Fontioso,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09128,670904,Meseta de Burgos,2331,Frandovínez,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09129,670905,Ibérica de Burgos,2298,Fresneda de la Sierra Tirón,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09130,670905,Ibérica de Burgos,2298,Fresneña,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09131,670904,Meseta de Burgos,2117D,Fresnillo de las Dueñas,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09132,670902,Norte de Burgos,9111,Fresno de Río Tirón,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09133,670904,Meseta de Burgos,2331,Fresno de Rodilla,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09134,670902,Norte de Burgos,9051,Frías,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09135,670902,Norte de Burgos,9111,Fuentebureba,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09136,670904,Meseta de Burgos,2117D,Fuentecén,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09137,670904,Meseta de Burgos,2117D,Fuentelcésped,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09138,670904,Meseta de Burgos,2117D,Fuentelisendo,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09139,670904,Meseta de Burgos,2117D,Fuentemolinos,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09140,670904,Meseta de Burgos,2117D,Fuentenebro,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09141,670904,Meseta de Burgos,2117D,Fuentespina,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09143,670904,Meseta de Burgos,2331,Galbarros,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09144,670905,Ibérica de Burgos,2298,"Gallega, La",Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09148,670904,Meseta de Burgos,2331,Grijalba,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09149,670902,Norte de Burgos,9111,Grisaleña,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09151,670904,Meseta de Burgos,2117D,Gumiel de Izán,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09152,670904,Meseta de Burgos,2117D,Gumiel de Mercado,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09154,670905,Ibérica de Burgos,2298,Hacinas,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09155,670904,Meseta de Burgos,2117D,Haza,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09159,670904,Meseta de Burgos,2331,Hontanas,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09160,670904,Meseta de Burgos,2117D,Hontangas,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09162,670904,Meseta de Burgos,2331,Hontoria de la Cantera,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09163,670905,Ibérica de Burgos,2298,Hontoria del Pinar,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09164,670904,Meseta de Burgos,2117D,Hontoria de Valdearados,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09166,670904,Meseta de Burgos,2331,"Hormazas, Las",Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09167,670904,Meseta de Burgos,2331,Hornillos del Camino,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09168,670904,Meseta de Burgos,2117D,"Horra, La",Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09169,670905,Ibérica de Burgos,2298,Hortigüela,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09170,670904,Meseta de Burgos,2117D,Hoyales de Roa,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09172,670904,Meseta de Burgos,2331,Huérmeces,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09173,670905,Ibérica de Burgos,2298,Huerta de Arriba,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09174,670904,Meseta de Burgos,2117D,Huerta de Rey,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09175,670901,Cordillera Cantábrica de Burgos,9019B,Humada,Burgos,5.8,13,hace calor,"+1,8",-1.4,hace frío,"-1,4",2024-03-05,20:20:00,"Valderredible, Polientes"
09176,670904,Meseta de Burgos,2331,Hurones,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09177,670904,Meseta de Burgos,2331,Ibeas de Juarros,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09178,670902,Norte de Burgos,9111,Ibrillos,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09179,670904,Meseta de Burgos,2117D,Iglesiarrubia,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09180,670904,Meseta de Burgos,2331,Iglesias,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09181,670904,Meseta de Burgos,2331,Isar,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09182,670904,Meseta de Burgos,2331,Itero del Castillo,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09183,670905,Ibérica de Burgos,2298,Jaramillo de la Fuente,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09184,670905,Ibérica de Burgos,2298,Jaramillo Quemado,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09189,670902,Norte de Burgos,9051,Junta de Traslaloma,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09190,670902,Norte de Burgos,9051,Junta de Villalba de Losa,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09191,670905,Ibérica de Burgos,2298,Jurisdicción de Lara,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09192,670902,Norte de Burgos,9051,Jurisdicción de San Zadornil,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09194,670904,Meseta de Burgos,2117D,Lerma,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09195,670902,Norte de Burgos,9111,Llano de Bureba,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09196,670904,Meseta de Burgos,2331,Madrigal del Monte,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09197,670904,Meseta de Burgos,2331,Madrigalejo del Monte,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09198,670904,Meseta de Burgos,2331,Mahamud,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09199,670904,Meseta de Burgos,2117D,Mambrilla de Castrejón,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09200,670905,Ibérica de Burgos,2298,Mambrillas de Lara,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09201,670905,Ibérica de Burgos,2298,Mamolar,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09202,670904,Meseta de Burgos,2331,Manciles,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09206,670904,Meseta de Burgos,2331,Mazuela,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09208,670904,Meseta de Burgos,2331,Mecerreyes,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09209,670902,Norte de Burgos,9051,Medina de Pomar,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09211,670904,Meseta de Burgos,2331,Melgar de Fernamental,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09213,670902,Norte de Burgos,9051,Merindad de Cuesta-Urria,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09214,670902,Norte de Burgos,9051,Merindad de Montija,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09215,670901,Cordillera Cantábrica de Burgos,9051,Merindad de Sotoscueva,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09216,670901,Cordillera Cantábrica de Burgos,9051,Merindad de Valdeporres,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09217,670902,Norte de Burgos,9051,Merindad de Valdivielso,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09218,670904,Meseta de Burgos,2117D,Milagros,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09219,670902,Norte de Burgos,9111,Miranda de Ebro,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09220,670902,Norte de Burgos,9111,Miraveche,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09221,670904,Meseta de Burgos,2331,Modúbar de la Emparedada,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09223,670905,Ibérica de Burgos,2298,Monasterio de la Sierra,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09224,670904,Meseta de Burgos,2331,Monasterio de Rodilla,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09225,670905,Ibérica de Burgos,2298,Moncalvillo,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09226,670905,Ibérica de Burgos,2298,Monterrubio de la Demanda,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09227,670901,Cordillera Cantábrica de Burgos,9019B,Montorio,Burgos,5.8,13,hace calor,"+1,8",-1.4,hace frío,"-1,4",2024-03-05,20:20:00,"Valderredible, Polientes"
09228,670904,Meseta de Burgos,2117D,Moradillo de Roa,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09229,670904,Meseta de Burgos,2117D,Nava de Roa,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09230,670902,Norte de Burgos,9051,Navas de Bureba,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09231,670904,Meseta de Burgos,2117D,Nebreda,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09232,670905,Ibérica de Burgos,2298,Neila,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09235,670904,Meseta de Burgos,2117D,Olmedillo de Roa,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09236,670904,Meseta de Burgos,2331,Olmillos de Muñó,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09238,670902,Norte de Burgos,9051,Oña,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09239,670904,Meseta de Burgos,2117D,Oquillas,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09241,670904,Meseta de Burgos,2331,Orbaneja Riopico,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09242,670904,Meseta de Burgos,2331,Padilla de Abajo,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09243,670904,Meseta de Burgos,2331,Padilla de Arriba,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09244,670901,Cordillera Cantábrica de Burgos,9051,Padrones de Bureba,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09246,670905,Ibérica de Burgos,2298,Palacios de la Sierra,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09247,670904,Meseta de Burgos,2331,Palacios de Riopisuerga,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09248,670905,Ibérica de Burgos,2298,Palazuelos de la Sierra,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09249,670904,Meseta de Burgos,2331,Palazuelos de Muñó,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09250,670904,Meseta de Burgos,2331,Pampliega,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09251,670902,Norte de Burgos,9111,Pancorbo,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09253,670904,Meseta de Burgos,2117D,Pardilla,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09255,670902,Norte de Burgos,9051,Partido de la Sierra en Tobalina,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09256,670904,Meseta de Burgos,2117D,Pedrosa de Duero,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09257,670904,Meseta de Burgos,2331,Pedrosa del Páramo,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09258,670904,Meseta de Burgos,2331,Pedrosa del Príncipe,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09259,670904,Meseta de Burgos,2331,Pedrosa de Río Úrbel,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09261,670904,Meseta de Burgos,2117D,Peñaranda de Duero,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09262,670904,Meseta de Burgos,2331,Peral de Arlanza,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09265,670902,Norte de Burgos,9111,Piérnigas,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09266,670905,Ibérica de Burgos,2298,Pineda de la Sierra,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09267,670904,Meseta de Burgos,2117D,Pineda Trasmonte,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09268,670905,Ibérica de Burgos,2298,Pinilla de los Barruecos,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09269,670905,Ibérica de Burgos,2298,Pinilla de los Moros,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09270,670904,Meseta de Burgos,2117D,Pinilla Trasmonte,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09272,670902,Norte de Burgos,9051,Poza de la Sal,Burgos,6.95,13.6,hace calor,"+0,5",0.3,hace frío,-1,2024-03-05,20:30:00,Medina de Pomar
09273,670902,Norte de Burgos,9111,Prádanos de Bureba,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09274,670905,Ibérica de Burgos,2298,Pradoluengo,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09275,670904,Meseta de Burgos,2331,Presencio,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09276,670903,Condado de Treviño,9091R,"Puebla de Arganzón, La",Burgos,6.45,13.1,hace calor,"+0,6",-0.2,el frío es extremo,"-2,8",2024-03-05,20:30:00,Vitoria-Gasteiz Aeropuerto
09277,670904,Meseta de Burgos,2331,Puentedura,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09279,670904,Meseta de Burgos,2117D,Quemada,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09280,670902,Norte de Burgos,9111,Quintanabureba,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09281,670904,Meseta de Burgos,2117D,Quintana del Pidio,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09283,670902,Norte de Burgos,9111,Quintanaélez,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09287,670904,Meseta de Burgos,2331,Quintanaortuño,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09288,670904,Meseta de Burgos,2331,Quintanapalla,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09289,670905,Ibérica de Burgos,2298,Quintanar de la Sierra,Burgos,2.95,4.4,no hace calor,"-4,4",1.5,más cálida de lo normal,"+0,4",2024-03-05,12:00:00,Palacios de la Sierra
09292,670902,Norte de Burgos,9111,Quintanavides,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09294,670904,Meseta de Burgos,2117D,Quintanilla de la Mata,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09295,670904,Meseta de Burgos,2117D,Quintanilla del Coco,Burgos,6.25,11.1,hace calor,"+0,6",1.4,más cálida de lo normal,"+0,9",2024-03-05,20:30:00,Aranda de Duero
09297,670904,Meseta de Burgos,2331,"Quintanillas, Las",Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
09298,670902,Norte de Burgos,9111,Quintanilla San García,Burgos,6.5,10.6,hace calor,"+0,9",2.4,el frío es normal,"+0,9",2024-03-05,20:30:00,Belorado
09301,670904,Meseta de Burgos,2331,Quintanilla Vivar,Burgos,5.3500000000000005,9.8,el calor es normal,"+0,3",0.9,el frío es normal,"-0,6",2024-03-05,16:40:00,Burgos Aeropuerto
