fecha,indicativo,nombre_clean,provincia_clean,tmax,calor
2024-01-02,1505,Lugo Aeropuerto,Lugo,13.5,hace mucho calor
2024-01-02,8019,Alicante-Elche Aeropuerto,Alicante,18.2,hace calor
2024-01-02,1549,Ponferrada,León,14.6,el calor es extremo
2024-01-02,8096,Cuenca,Cuenca,9.1,no hace calor
2024-01-02,5783,Sevilla Aeropuerto,Sevilla,18.6,hace mucho calor
2024-01-02,C430E,Izaña,Sta. Cruz de Tenerife,13.8,hace mucho calor
2024-01-02,4061X,Quintanar de la Orden,Toledo,12.9,hace mucho calor
2024-01-02,1542,Puerto de Leitariegos,Asturias,7.8,hace calor
2024-01-02,3469A,Cáceres,Cáceres,14.3,el calor es extremo
2024-01-02,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria",Las Palmas,25.4,el calor es extremo
2024-01-03,5612B,La Roda de Andalucía,Sevilla,20.4,el calor es extremo
2024-01-03,3094B,Tarancón,Cuenca,12.6,hace mucho calor
2024-01-03,9394X,Calatayud,Zaragoza,16,hace mucho calor
2024-01-03,B434X,Portocolom,Baleares,20,hace mucho calor
2024-01-03,8293X,Xàtiva,Valencia,23.1,hace mucho calor
2024-01-03,2755X,Benavente,Zamora,11.8,hace mucho calor
2024-01-03,2400E,Autilla del Pino,Palencia,10.5,hace mucho calor
2024-01-03,8500A,Castelló - Almassora,Castellón,24.1,el calor es extremo
2024-01-03,C249I,Fuerteventura Aeropuerto,Las Palmas,21.2,hace calor
2024-01-03,2462,Puerto de Navacerrada,Madrid,6.1,hace calor
2024-01-03,9563X,Castellfort,Castellón,13.7,el calor es extremo
2024-01-03,9573X,Alcañiz,Teruel,20.5,el calor es extremo
2024-01-03,4358X,Don Benito,Badajoz,15.6,hace mucho calor
2024-01-03,1387E,A Coruña Aeropuerto,A Coruña,14.9,hace calor
2024-01-03,1212E,Asturias Aeropuerto,Asturias,15.1,hace calor
2024-01-03,0016A,Reus Aeropuerto,Tarragona,18.2,hace mucho calor
2024-01-03,C447A,Tenerife Norte Aeropuerto,Sta. Cruz de Tenerife,21.5,hace mucho calor
2024-01-03,9434,"Zaragoza, Aeropuerto",Zaragoza,15.5,hace mucho calor
2024-01-03,C449C,Sta. Cruz de Tenerife,Sta. Cruz de Tenerife,23.2,hace mucho calor
2024-01-03,6293X,Roquetas de Mar,Almería,19.6,el calor es extremo
2024-01-03,8050X,Jávea/Xàbia,Alicante,25.5,el calor es extremo
2024-01-03,5972X,San Fernando,Cádiz,19.3,el calor es extremo
2024-01-03,2235U,Cervera de Pisuerga,Palencia,10.8,hace calor
2024-01-03,3260B,Toledo,Toledo,15,hace mucho calor
2024-01-03,0367,Girona Aeropuerto,Girona,16.9,hace mucho calor
2024-01-03,6001,Tarifa,Cádiz,18.4,hace mucho calor
2024-01-03,9981A,Estación de Tortosa (Roquetes),Tarragona,19.9,hace mucho calor
2024-01-03,1331A,Castropol,Asturias,15.2,no hace calor
2024-01-03,6084X,Fuengirola,Málaga,NA,NA
2024-01-03,1183X,Llanes,Asturias,15.8,hace calor
2024-01-03,7178I,Murcia,Murcia,24.9,el calor es extremo
2024-01-03,9771C,Lleida,Lleida,13.5,hace mucho calor
2024-01-03,4067,Madridejos,Toledo,13.7,hace mucho calor
2024-01-03,3365A,Talavera de la Reina,Toledo,14.2,hace mucho calor
2024-01-03,9784P,Bielsa,Huesca,10.3,el calor es normal
2024-01-03,0149X,Manresa,Barcelona,16,hace mucho calor
2024-01-03,5641X,Écija,Sevilla,17.9,hace mucho calor
2024-01-03,6156X,"Málaga, Centro Meteorológico",Málaga,24.6,el calor es extremo
2024-01-03,C459Z,Puerto de la Cruz,Sta. Cruz de Tenerife,25.1,el calor es extremo
2024-01-03,5995B,Vejer de La Frontera,Cádiz,20.3,el calor es extremo
2024-01-03,7096B,Hellín,Albacete,20.8,hace mucho calor
2024-01-03,0252D,Arenys de Mar,Barcelona,19.1,el calor es extremo
2024-01-03,1083L,Castro Urdiales,Cantabria,17,hace calor
2024-01-03,6277B,Adra,Almería,NA,NA
2024-01-03,1700X,O Carballiño,Ourense,11.9,no hace calor
2024-01-03,9569A,Calanda,Teruel,19.7,hace mucho calor
2024-01-03,C029O,Lanzarote Aeropuerto,Las Palmas,23.7,hace mucho calor
2024-01-03,2298,Palacios de la Sierra,Burgos,11,hace calor
2024-01-03,5514,Granada Base Aérea,Granada,17.6,el calor es extremo
2024-01-03,9390,Daroca,Zaragoza,15.8,el calor es extremo
2024-01-03,4220X,Puebla de Don Rodrigo,Ciudad Real,12.6,hace calor
2024-01-03,7119B,Caravaca de la Cruz,Murcia,22.1,el calor es extremo
2024-01-03,5192,Villarrodrigo,Jaén,13.8,hace calor
2024-01-03,1221D,Pajares-Valgrande,Asturias,7.6,el calor es normal
2024-01-03,1111,Santander,Cantabria,15.4,hace calor
2024-01-03,6325O,Almería Aeropuerto,Almería,18.8,hace mucho calor
2024-01-03,1002Y,"Baztan, Irurita",Navarra,14.2,hace calor
2024-01-03,3111D,Somosierra,Madrid,8.7,hace calor
2024-01-03,6058I,Estepona,Málaga,24.5,el calor es extremo
2024-01-03,8325X,Polinyà de Xúquer,Valencia,21.9,el calor es extremo
2024-01-03,4148,Viso del Marqués,Ciudad Real,15.8,hace mucho calor
2024-01-03,1159,San Vicente de la Barquera,Cantabria,15.6,hace calor
2024-01-03,6000A,Melilla,Melilla,24.8,el calor es extremo
2024-01-03,4452,Badajoz Aeropuerto,Badajoz,16.6,hace mucho calor
2024-01-03,C629X,"Mogán, Puerto",Las Palmas,23.5,el calor es normal
2024-01-03,4244X,Herrera del Duque,Badajoz,14.4,hace mucho calor
2024-01-03,2630X,Puerto de San Isidro,León,7.7,hace calor
2024-01-03,4410X,Mérida,Badajoz,16.3,hace mucho calor
2024-01-03,9263D,"Pamplona, Aeropuerto",Navarra,14,hace mucho calor
2024-01-03,1690A,Ourense,Ourense,14.6,el calor es normal
2024-01-03,9898,"Huesca, Aeropuerto",Huesca,11.6,hace calor
2024-01-03,1111X,Santander,Cantabria,15.4,hace calor
2024-01-03,9208E,Aragüés del Puerto,Huesca,11,hace calor
2024-01-03,3576X,Valencia de Alcántara,Cáceres,16,el calor es extremo
2024-01-03,2946X,Saelices El Chico,Salamanca,12.2,hace mucho calor
2024-01-03,7012C,Cartagena,Murcia,17.3,hace calor
2024-01-03,5270B,Jaén,Jaén,15.1,hace mucho calor
2024-01-03,C139E,La Palma Aeropuerto,Sta. Cruz de Tenerife,22.4,hace mucho calor
2024-01-03,9170,"Logroño, Aeropuerto",La Rioja,12.2,hace calor
2024-01-03,1082,Bilbao Aeropuerto,Bizkaia,17.7,hace mucho calor
2024-01-03,3168D,Guadalajara,Guadalajara,12.8,hace calor
2024-01-03,4103X,Tomelloso,Ciudad Real,13.4,hace calor
2024-01-03,7275C,Yecla,Murcia,18.9,el calor es extremo
2024-01-03,9698U,Talarn,Lleida,10.7,el calor es normal
2024-01-03,1351,Estaca de Bares,A Coruña,14.5,hace calor
2024-01-03,8414A,Valencia Aeropuerto,Valencia,22.4,el calor es extremo
2024-01-03,7031,San Javier Aeropuerto,Murcia,21.6,el calor es extremo
2024-01-03,9434P,"Zaragoza, Valdespartera",Zaragoza,15.8,hace calor
2024-01-03,B691Y,Sa Pobla,Baleares,22.8,el calor es extremo
2024-01-03,4549Y,Ayamonte,Huelva,20.1,el calor es extremo
2024-01-03,4267X,Hinojosa del Duque,Córdoba,15.1,hace mucho calor
2024-01-03,2737E,Lagunas de Somoza,León,NA,NA
2024-01-03,C429I,Tenerife Sur Aeropuerto,Sta. Cruz de Tenerife,24.6,hace mucho calor
2024-01-03,1059X,Punta Galea,Bizkaia,16.1,hace mucho calor
2024-01-03,5181D,Arroyo del Ojanco,Jaén,16.3,hace mucho calor
2024-01-03,5860E,"Moguer, El Arenosillo",Huelva,18.2,hace mucho calor
2024-01-03,B013X,"Escorca, Lluc",Baleares,19.3,el calor es extremo
2024-01-03,1484C,Pontevedra,Pontevedra,14.1,hace calor
2024-01-03,8175,Albacete Base Aérea,Albacete,16.7,el calor es extremo
2024-01-03,2661,"León, Virgen del Camino",León,9.8,hace calor
2024-01-03,3195,"Madrid, Retiro",Madrid,12.1,hace mucho calor
2024-01-03,9263X,"Aranguren, Ilundain",Navarra,15.1,el calor es extremo
2024-01-03,C229J,Pájara,Las Palmas,24.4,el calor es extremo
2024-01-03,8416Y,"València, Viveros",Valencia,22.9,hace mucho calor
2024-01-03,5390Y,Villanueva de Córdoba,Córdoba,11.2,el calor es normal
2024-01-03,2775X,Villardeciervos,Zamora,11.3,hace mucho calor
2024-01-03,2374X,Carrión de los Condes,Palencia,10.8,hace mucho calor
2024-01-03,3013,Molina de Aragón,Guadalajara,13.9,hace mucho calor
2024-01-03,1387,A Coruña,A Coruña,15.6,hace mucho calor
2024-01-03,0372C,Porqueres,Girona,14.3,no hace calor
2024-01-03,1735X,Xinzo de Limia,Ourense,10,no hace calor
2024-01-03,3434X,Navalmoral de la Mata,Cáceres,15.6,hace mucho calor
2024-01-03,1473A,Padrón,A Coruña,13.1,no hace calor
2024-01-03,9244X,Sos del Rey Católico,Zaragoza,12,hace calor
2024-01-03,B228,"Palma, Puerto",Baleares,21.5,el calor es extremo
2024-01-03,5973,Cádiz,Cádiz,19.9,el calor es extremo
2024-01-03,6155A,Málaga Aeropuerto,Málaga,24.7,el calor es extremo
2024-01-03,7247X,El Pinós/Pinoso,Alicante,20.9,el calor es extremo
2024-01-03,1041A,Zumaia,Gipuzkoa,17,hace calor
2024-01-03,3130C,Sigüenza,Guadalajara,9.8,hace mucho calor
2024-01-03,3191E,Colmenar Viejo,Madrid,9.7,hace calor
2024-01-03,B278,"Palma de Mallorca, Aeropuerto",Baleares,19.8,el calor es extremo
2024-01-03,5402,Córdoba Aeropuerto,Córdoba,15.1,no hace calor
2024-01-03,1495,Vigo Aeropuerto,Pontevedra,13,hace calor
2024-01-03,5796,Morón de la Frontera,Sevilla,19.9,el calor es extremo
2024-01-03,4511C,Jerez de los Caballeros,Badajoz,14.8,no hace calor
2024-01-03,6106X,Antequera,Málaga,17.8,hace mucho calor
2024-01-03,1078I,Güeñes,Bizkaia,15.5,hace mucho calor
2024-01-03,3526X,Coria,Cáceres,15,hace mucho calor
2024-01-03,5910,"Rota, Base Naval",Cádiz,20.5,el calor es extremo
2024-01-03,B893,"Menorca, Aeropuerto",Baleares,18.1,hace mucho calor
2024-01-03,0076,Barcelona Aeropuerto,Barcelona,18,hace mucho calor
2024-01-03,7002Y,Águilas,Murcia,20,hace mucho calor
2024-01-03,1037Y,Zumarraga,Gipuzkoa,15.5,el calor es extremo
2024-01-03,9990X,"Naut Aran, Arties",Lleida,11.2,hace mucho calor
2024-01-03,C129Z,Tazacorte,Sta. Cruz de Tenerife,22.4,hace mucho calor
2024-01-03,C689E,Maspalomas,Las Palmas,NA,NA
2024-01-03,2150H,"La Pinilla, Estación de Esquí",Segovia,6.8,hace mucho calor
2024-01-03,8368U,Teruel,Teruel,16.8,el calor es extremo
2024-01-03,7209,Lorca,Murcia,24,el calor es extremo
2024-01-03,1109,Santander Aeropuerto,Cantabria,16.5,hace calor
2024-01-03,4147X,Valdepeñas,Ciudad Real,15.2,el calor es extremo
2024-01-03,2465,Segovia,Segovia,12,hace mucho calor
2024-01-03,3100B,Aranjuez,Madrid,14.2,hace mucho calor
2024-01-03,2870,Salamanca,Salamanca,13.2,hace mucho calor
2024-01-03,C929I,Hierro Aeropuerto,Sta. Cruz de Tenerife,23.2,hace mucho calor
2024-01-03,C649I,Gran Canaria Aeropuerto,Las Palmas,25.2,el calor es extremo
2024-01-03,2331,Burgos Aeropuerto,Burgos,11.6,hace mucho calor
2024-01-03,4090Y,San Clemente,Cuenca,13.9,el calor es extremo
2024-01-03,1249X,Oviedo,Asturias,13.9,hace calor
2024-01-03,5298X,Andújar,Jaén,15.5,hace calor
2024-01-03,3266A,Puerto Alto del León,Madrid,8.1,hace mucho calor
2024-01-03,5911A,Grazalema,Cádiz,15.1,hace mucho calor
2024-01-03,3110C,Buitrago del Lozoya,Madrid,9.9,hace calor
2024-01-03,5704B,Cazalla de la Sierra,Sevilla,13.1,no hace calor
2024-01-03,9381I,Calamocha,Teruel,15.8,el calor es extremo
2024-01-03,1428,Santiago de Compostela Aeropuerto,A Coruña,12,el calor es normal
2024-01-03,4386B,Llerena,Badajoz,14.2,hace mucho calor
2024-01-03,2117D,Aranda de Duero,Burgos,12.5,hace mucho calor
2024-01-03,3519X,Plasencia,Cáceres,14.3,hace mucho calor
2024-01-03,0201D,Barcelona,Barcelona,18.4,hace mucho calor
2024-01-03,8309X,Utiel,Valencia,13.9,hace calor
2024-01-03,1400,Fisterra,A Coruña,14.3,hace mucho calor
2024-01-03,5960,Jerez de la Frontera Aeropuerto,Cádiz,20.9,hace mucho calor
2024-01-03,3298X,San Pablo de los Montes,Toledo,13.5,hace mucho calor
2024-01-03,6367B,Huércal-Overa,Almería,23.6,hace mucho calor
2024-01-03,2422,Valladolid,Valladolid,11.7,hace mucho calor
2024-01-03,5530E,Granada Aeropuerto,Granada,18.7,el calor es extremo
2024-01-03,B954,"Ibiza, Aeropuerto",Baleares,18.7,hace mucho calor
2024-01-03,2867,Salamanca Aeropuerto,Salamanca,13.1,hace mucho calor
2024-01-03,2030,Soria,Soria,11.1,hace mucho calor
2024-01-03,8025,Alacant/Alicante,Alicante,24.4,el calor es extremo
2024-01-03,7031X,San Javier Aeropuerto,Murcia,21.3,hace mucho calor
2024-01-03,1207U,"Gijón, Campus",Asturias,16.3,hace calor
2024-01-03,1050J,Elgoibar,Gipuzkoa,18.1,el calor es extremo
2024-01-03,1393,Cabo Vilán,A Coruña,14.6,hace mucho calor
2024-01-03,7145D,Cieza,Murcia,24.4,el calor es extremo
2024-01-03,9294E,"Bardenas Reales, Base Aérea",Navarra,12.3,hace calor
2024-01-03,2444,Ávila,Ávila,12.1,hace mucho calor
2024-01-03,4121,Ciudad Real,Ciudad Real,13,hace calor
2024-01-03,9585,La Molina,Girona,8.2,hace mucho calor
2024-01-03,3129,Madrid Aeropuerto,Madrid,13.2,hace mucho calor
2024-01-03,5000C,Ceuta,Ceuta,22.7,el calor es extremo
2024-01-03,C329Z,San Sebastián de la Gomera,Sta. Cruz de Tenerife,NA,NA
2024-01-03,1505,Lugo Aeropuerto,Lugo,11.5,el calor es normal
2024-01-03,8019,Alicante-Elche Aeropuerto,Alicante,23.9,el calor es extremo
2024-01-03,1549,Ponferrada,León,12.7,hace mucho calor
2024-01-03,8096,Cuenca,Cuenca,11.2,hace calor
2024-01-03,5783,Sevilla Aeropuerto,Sevilla,17.8,hace calor
2024-01-03,C430E,Izaña,Sta. Cruz de Tenerife,16.4,el calor es extremo
2024-01-03,4061X,Quintanar de la Orden,Toledo,13.5,hace calor
2024-01-03,1542,Puerto de Leitariegos,Asturias,7,el calor es normal
2024-01-03,3469A,Cáceres,Cáceres,16,el calor es extremo
2024-01-03,1631E,A Pobra de Trives,Ourense,9.9,el calor es normal
2024-01-03,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria",Las Palmas,23.6,el calor es extremo
2024-01-03,2916A,Vitigudino,Salamanca,11.5,hace calor
2024-01-04,5612B,La Roda de Andalucía,Sevilla,16.5,hace mucho calor
2024-01-04,3094B,Tarancón,Cuenca,10.7,no hace calor
2024-01-04,9394X,Calatayud,Zaragoza,12.9,el calor es normal
2024-01-04,B434X,Portocolom,Baleares,18.5,hace mucho calor
2024-01-04,8293X,Xàtiva,Valencia,20.3,hace calor
2024-01-04,2755X,Benavente,Zamora,10.7,hace calor
2024-01-04,2400E,Autilla del Pino,Palencia,8.7,hace calor
2024-01-04,8500A,Castelló - Almassora,Castellón,17.4,hace mucho calor
2024-01-04,C249I,Fuerteventura Aeropuerto,Las Palmas,22.7,hace mucho calor
2024-01-04,2462,Puerto de Navacerrada,Madrid,4.3,hace calor
2024-01-04,9563X,Castellfort,Castellón,11.6,hace mucho calor
2024-01-04,9573X,Alcañiz,Teruel,14.7,hace mucho calor
2024-01-04,4358X,Don Benito,Badajoz,15.9,hace mucho calor
2024-01-04,1387E,A Coruña Aeropuerto,A Coruña,12.8,no hace calor
2024-01-04,1212E,Asturias Aeropuerto,Asturias,12.8,no hace calor
2024-01-04,0016A,Reus Aeropuerto,Tarragona,17.5,hace mucho calor
2024-01-04,C447A,Tenerife Norte Aeropuerto,Sta. Cruz de Tenerife,20.7,el calor es extremo
2024-01-04,9434,"Zaragoza, Aeropuerto",Zaragoza,12.6,el calor es normal
2024-01-04,C449C,Sta. Cruz de Tenerife,Sta. Cruz de Tenerife,24.2,el calor es extremo
2024-01-04,6293X,Roquetas de Mar,Almería,17.4,el calor es normal
2024-01-04,8050X,Jávea/Xàbia,Alicante,20.5,hace calor
2024-01-04,5972X,San Fernando,Cádiz,18.7,el calor es extremo
2024-01-04,2235U,Cervera de Pisuerga,Palencia,7.7,no hace calor
2024-01-04,3260B,Toledo,Toledo,13.1,hace calor
2024-01-04,0367,Girona Aeropuerto,Girona,16.5,hace mucho calor
2024-01-04,6001,Tarifa,Cádiz,19.1,el calor es extremo
2024-01-04,9981A,Estación de Tortosa (Roquetes),Tarragona,18.8,hace mucho calor
2024-01-04,1331A,Castropol,Asturias,13.5,el calor es normal
2024-01-04,6084X,Fuengirola,Málaga,NA,NA
2024-01-04,1183X,Llanes,Asturias,15.1,hace calor
2024-01-04,7178I,Murcia,Murcia,18.3,hace calor
2024-01-04,9771C,Lleida,Lleida,14.4,hace mucho calor
2024-01-04,4067,Madridejos,Toledo,13.4,hace mucho calor
2024-01-04,3365A,Talavera de la Reina,Toledo,12.1,hace calor
2024-01-04,9784P,Bielsa,Huesca,8.1,no hace calor
2024-01-04,0149X,Manresa,Barcelona,15,hace mucho calor
2024-01-04,5641X,Écija,Sevilla,15.7,no hace calor
2024-01-04,6156X,"Málaga, Centro Meteorológico",Málaga,20.7,hace calor
2024-01-04,C459Z,Puerto de la Cruz,Sta. Cruz de Tenerife,24,hace mucho calor
2024-01-04,5995B,Vejer de La Frontera,Cádiz,18.1,hace mucho calor
2024-01-04,7096B,Hellín,Albacete,15,el calor es normal
2024-01-04,0252D,Arenys de Mar,Barcelona,17.7,hace mucho calor
2024-01-04,1083L,Castro Urdiales,Cantabria,17.6,hace mucho calor
2024-01-04,6277B,Adra,Almería,NA,NA
2024-01-04,1631E,A Pobra de Trives,Ourense,10.4,hace calor
2024-01-04,1700X,O Carballiño,Ourense,11.4,no hace calor
2024-01-04,9569A,Calanda,Teruel,15.4,hace mucho calor
2024-01-04,C029O,Lanzarote Aeropuerto,Las Palmas,23,hace mucho calor
2024-01-04,2298,Palacios de la Sierra,Burgos,9.1,no hace calor
2024-01-04,5514,Granada Base Aérea,Granada,14.2,el calor es normal
2024-01-04,9390,Daroca,Zaragoza,13.6,hace mucho calor
2024-01-04,4220X,Puebla de Don Rodrigo,Ciudad Real,13.1,no hace calor
2024-01-04,7119B,Caravaca de la Cruz,Murcia,16.3,el calor es normal
2024-01-04,5192,Villarrodrigo,Jaén,11.8,no hace calor
2024-01-04,1221D,Pajares-Valgrande,Asturias,3.8,no hace calor
2024-01-04,1111,Santander,Cantabria,16.5,hace mucho calor
2024-01-04,6325O,Almería Aeropuerto,Almería,18.7,hace mucho calor
2024-01-04,1002Y,"Baztan, Irurita",Navarra,14,hace calor
2024-01-04,3111D,Somosierra,Madrid,7,hace calor
2024-01-04,6058I,Estepona,Málaga,21.9,el calor es extremo
2024-01-04,8325X,Polinyà de Xúquer,Valencia,19,hace mucho calor
2024-01-04,4148,Viso del Marqués,Ciudad Real,13,hace calor
2024-01-04,1159,San Vicente de la Barquera,Cantabria,15.6,hace calor
2024-01-04,6000A,Melilla,Melilla,22.7,el calor es extremo
2024-01-04,4452,Badajoz Aeropuerto,Badajoz,16.3,hace mucho calor
2024-01-04,C629X,"Mogán, Puerto",Las Palmas,23.3,el calor es normal
2024-01-04,4244X,Herrera del Duque,Badajoz,14.3,hace calor
2024-01-04,2630X,Puerto de San Isidro,León,5.4,hace calor
2024-01-04,4410X,Mérida,Badajoz,15.5,hace calor
2024-01-04,9263D,"Pamplona, Aeropuerto",Navarra,9.3,no hace calor
2024-01-04,1690A,Ourense,Ourense,15.8,hace mucho calor
2024-01-04,9898,"Huesca, Aeropuerto",Huesca,8.5,no hace calor
2024-01-04,1111X,Santander,Cantabria,16.7,hace mucho calor
2024-01-04,9208E,Aragüés del Puerto,Huesca,8.9,no hace calor
2024-01-04,3576X,Valencia de Alcántara,Cáceres,14.9,hace mucho calor
2024-01-04,2946X,Saelices El Chico,Salamanca,11,el calor es normal
2024-01-04,7012C,Cartagena,Murcia,18.6,hace mucho calor
2024-01-04,5270B,Jaén,Jaén,14.4,hace calor
2024-01-04,C139E,La Palma Aeropuerto,Sta. Cruz de Tenerife,22.6,hace mucho calor
2024-01-04,9170,"Logroño, Aeropuerto",La Rioja,6.8,no hace calor
2024-01-04,1082,Bilbao Aeropuerto,Bizkaia,17.2,hace mucho calor
2024-01-04,3168D,Guadalajara,Guadalajara,11.2,no hace calor
2024-01-04,4103X,Tomelloso,Ciudad Real,13.5,hace mucho calor
2024-01-04,7275C,Yecla,Murcia,16.1,el calor es normal
2024-01-04,9698U,Talarn,Lleida,8.3,no hace calor
2024-01-04,1351,Estaca de Bares,A Coruña,13.2,el calor es normal
2024-01-04,8414A,Valencia Aeropuerto,Valencia,20.7,hace mucho calor
2024-01-04,7031,San Javier Aeropuerto,Murcia,19,hace calor
2024-01-04,9434P,"Zaragoza, Valdespartera",Zaragoza,13.5,no hace calor
2024-01-04,B691Y,Sa Pobla,Baleares,18.1,no hace calor
2024-01-04,4549Y,Ayamonte,Huelva,19.2,hace mucho calor
2024-01-04,4267X,Hinojosa del Duque,Córdoba,15.2,hace mucho calor
2024-01-04,2737E,Lagunas de Somoza,León,NA,NA
2024-01-04,C429I,Tenerife Sur Aeropuerto,Sta. Cruz de Tenerife,23.8,hace mucho calor
2024-01-04,1059X,Punta Galea,Bizkaia,16.5,el calor es extremo
2024-01-04,5181D,Arroyo del Ojanco,Jaén,13.2,no hace calor
2024-01-04,5860E,"Moguer, El Arenosillo",Huelva,18.9,hace mucho calor
2024-01-04,B013X,"Escorca, Lluc",Baleares,16,hace mucho calor
2024-01-04,1484C,Pontevedra,Pontevedra,13.1,el calor es normal
2024-01-04,8175,Albacete Base Aérea,Albacete,14.1,hace mucho calor
2024-01-04,2661,"León, Virgen del Camino",León,5.6,no hace calor
2024-01-04,3195,"Madrid, Retiro",Madrid,10.6,el calor es normal
2024-01-04,9263X,"Aranguren, Ilundain",Navarra,9.6,no hace calor
2024-01-04,C229J,Pájara,Las Palmas,24.6,el calor es extremo
2024-01-04,8416Y,"València, Viveros",Valencia,20.6,el calor es normal
2024-01-04,5390Y,Villanueva de Córdoba,Córdoba,11.3,no hace calor
2024-01-04,2916A,Vitigudino,Salamanca,10.8,el calor es normal
2024-01-04,2775X,Villardeciervos,Zamora,8.1,el calor es normal
2024-01-04,2374X,Carrión de los Condes,Palencia,8.8,hace calor
2024-01-04,3013,Molina de Aragón,Guadalajara,10.8,hace calor
2024-01-04,1387,A Coruña,A Coruña,13.8,no hace calor
2024-01-04,0372C,Porqueres,Girona,16.7,hace calor
2024-01-04,1735X,Xinzo de Limia,Ourense,9.5,no hace calor
2024-01-04,3434X,Navalmoral de la Mata,Cáceres,12.2,no hace calor
2024-01-04,1473A,Padrón,A Coruña,12.6,el calor es normal
2024-01-04,9244X,Sos del Rey Católico,Zaragoza,10.4,el calor es normal
2024-01-04,B228,"Palma, Puerto",Baleares,19.2,hace mucho calor
2024-01-04,5973,Cádiz,Cádiz,19.3,el calor es extremo
2024-01-04,6155A,Málaga Aeropuerto,Málaga,20.9,hace mucho calor
2024-01-04,7247X,El Pinós/Pinoso,Alicante,16.6,hace calor
2024-01-04,1041A,Zumaia,Gipuzkoa,18.9,hace mucho calor
2024-01-04,3130C,Sigüenza,Guadalajara,9.3,hace calor
2024-01-04,3191E,Colmenar Viejo,Madrid,7.8,no hace calor
2024-01-04,B278,"Palma de Mallorca, Aeropuerto",Baleares,18.3,hace mucho calor
2024-01-04,5402,Córdoba Aeropuerto,Córdoba,13.8,no hace calor
2024-01-04,1495,Vigo Aeropuerto,Pontevedra,12,el calor es normal
2024-01-04,5796,Morón de la Frontera,Sevilla,17.5,hace calor
2024-01-04,4511C,Jerez de los Caballeros,Badajoz,14.6,el calor es normal
2024-01-04,6106X,Antequera,Málaga,15.5,hace calor
2024-01-04,1078I,Güeñes,Bizkaia,15.3,hace mucho calor
2024-01-04,3526X,Coria,Cáceres,13.7,hace calor
2024-01-04,5910,"Rota, Base Naval",Cádiz,20,el calor es extremo
2024-01-04,B893,"Menorca, Aeropuerto",Baleares,17.1,hace mucho calor
2024-01-04,0076,Barcelona Aeropuerto,Barcelona,17.2,el calor es extremo
2024-01-04,7002Y,Águilas,Murcia,20.9,hace mucho calor
2024-01-04,1037Y,Zumarraga,Gipuzkoa,14.2,el calor es extremo
2024-01-04,9990X,"Naut Aran, Arties",Lleida,14.2,el calor es extremo
2024-01-04,C129Z,Tazacorte,Sta. Cruz de Tenerife,23.2,el calor es extremo
2024-01-04,C689E,Maspalomas,Las Palmas,NA,NA
2024-01-04,2150H,"La Pinilla, Estación de Esquí",Segovia,4.7,hace calor
