fecha,indicativo,nombre_completo,provincia_clean,tmin,tmin_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-03-17,1387,A Coruña (A Coruña),A Coruña,13.7,9.6,4.1,13.7,9.6,"+4,1",17 mar.,▲,#cb181d
2024-03-17,1387E,A Coruña Aeropuerto (A Coruña),A Coruña,13.4,7.4,6,13.4,7.4,+6,17 mar.,▲,#cb181d
2024-03-17,1393,Cabo Vilán (A Coruña),A Coruña,12.9,8.9,4,12.9,8.9,+4,17 mar.,▲,#cb181d
2024-03-17,1400,Fisterra (A Coruña),A Coruña,12.4,8.4,4,12.4,8.4,+4,17 mar.,▲,#cb181d
2024-03-17,1428,Santiago de Compostela Aeropuerto (A Coruña),A Coruña,11.1,6,5.1,11.1,6,"+5,1",17 mar.,▲,#cb181d
2024-03-17,1473A,Padrón (A Coruña),A Coruña,12.1,5.8,6.3,12.1,5.8,"+6,3",17 mar.,▲,#cb181d
2024-03-17,1475X,Santiago de Compostela (A Coruña),A Coruña,12.5,7,5.5,12.5,7,"+5,5",17 mar.,▲,#cb181d
2024-03-18,1351,Estaca de Bares (A Coruña),A Coruña,11.1,9.6,1.5,11.1,9.6,"+1,5",18 mar.,▲,#cb181d
2024-03-18,1387,A Coruña (A Coruña),A Coruña,12,9.6,2.4,12,9.6,"+2,4",18 mar.,▲,#cb181d
2024-03-18,1387E,A Coruña Aeropuerto (A Coruña),A Coruña,10.6,6.2,4.4,10.6,6.2,"+4,4",18 mar.,▲,#cb181d
2024-03-18,1393,Cabo Vilán (A Coruña),A Coruña,9.2,9.4,-0.2,9.4,9.2,"-0,2",18 mar.,▼,#2171b5
2024-03-18,1400,Fisterra (A Coruña),A Coruña,9.4,8.6,0.8,9.4,8.6,"+0,8",18 mar.,▲,#cb181d
2024-03-18,1428,Santiago de Compostela Aeropuerto (A Coruña),A Coruña,9.1,6,3.1,9.1,6,"+3,1",18 mar.,▲,#cb181d
2024-03-18,1473A,Padrón (A Coruña),A Coruña,11,5.6,5.4,11,5.6,"+5,4",18 mar.,▲,#cb181d
2024-03-18,1475X,Santiago de Compostela (A Coruña),A Coruña,11.8,6.4,5.4,11.8,6.4,"+5,4",18 mar.,▲,#cb181d
2024-03-19,1351,Estaca de Bares (A Coruña),A Coruña,10.4,9.9,0.5,10.4,9.9,"+0,5",19 mar.,▲,#cb181d
2024-03-19,1387,A Coruña (A Coruña),A Coruña,9.2,10,-0.8,10,9.2,"-0,8",19 mar.,▼,#2171b5
2024-03-19,1387E,A Coruña Aeropuerto (A Coruña),A Coruña,7.2,8.1,-0.9,8.1,7.2,"-0,9",19 mar.,▼,#2171b5
2024-03-19,1393,Cabo Vilán (A Coruña),A Coruña,8.6,9.4,-0.8,9.4,8.6,"-0,8",19 mar.,▼,#2171b5
2024-03-19,1400,Fisterra (A Coruña),A Coruña,8.1,8.9,-0.8,8.9,8.1,"-0,8",19 mar.,▼,#2171b5
2024-03-19,1428,Santiago de Compostela Aeropuerto (A Coruña),A Coruña,8.8,6.2,2.6,8.8,6.2,"+2,6",19 mar.,▲,#cb181d
2024-03-19,1473A,Padrón (A Coruña),A Coruña,8.4,6.5,1.9,8.4,6.5,"+1,9",19 mar.,▲,#cb181d
2024-03-19,1475X,Santiago de Compostela (A Coruña),A Coruña,9.3,7.3,2,9.3,7.3,+2,19 mar.,▲,#cb181d
2024-02-19,7096B,Hellín (Albacete),Albacete,8.5,5.1,3.4,8.5,5.1,"+3,4",19 feb.,▲,#cb181d
2024-02-19,8175,Albacete Base Aérea (Albacete),Albacete,1.3,1.5,-0.2,1.5,1.3,"-0,2",19 feb.,▼,#2171b5
2024-02-19,8177A,Chinchilla (Albacete),Albacete,NA,0.7,NA,NA,NA,NA,19 feb.,NA,NA
2024-02-20,7096B,Hellín (Albacete),Albacete,6.6,5,1.6,6.6,5,"+1,6",20 feb.,▲,#cb181d
2024-02-20,8175,Albacete Base Aérea (Albacete),Albacete,1.5,1.2,0.3,1.5,1.2,"+0,3",20 feb.,▲,#cb181d
2024-02-20,8177A,Chinchilla (Albacete),Albacete,NA,1.7,NA,NA,NA,NA,20 feb.,NA,NA
2024-02-21,7096B,Hellín (Albacete),Albacete,6.3,4.3,2,6.3,4.3,+2,21 feb.,▲,#cb181d
2024-02-21,8175,Albacete Base Aérea (Albacete),Albacete,0.1,0.5,-0.4,0.5,0.1,"-0,4",21 feb.,▼,#2171b5
2024-02-21,8177A,Chinchilla (Albacete),Albacete,NA,0.5,NA,NA,NA,NA,21 feb.,NA,NA
2024-02-22,7096B,Hellín (Albacete),Albacete,11.8,4.1,7.7,11.8,4.1,"+7,7",22 feb.,▲,#cb181d
2024-02-22,8175,Albacete Base Aérea (Albacete),Albacete,8.1,1.9,6.2,8.1,1.9,"+6,2",22 feb.,▲,#cb181d
2024-02-22,8177A,Chinchilla (Albacete),Albacete,NA,2.3,NA,NA,NA,NA,22 feb.,NA,NA
2024-02-23,7096B,Hellín (Albacete),Albacete,3.9,6.3,-2.4,6.3,3.9,"-2,4",23 feb.,▼,#2171b5
2024-02-23,8175,Albacete Base Aérea (Albacete),Albacete,4.5,0.4,4.1,4.5,0.4,"+4,1",23 feb.,▲,#cb181d
2024-02-23,8177A,Chinchilla (Albacete),Albacete,NA,2.7,NA,NA,NA,NA,23 feb.,NA,NA
2024-02-24,7096B,Hellín (Albacete),Albacete,3.9,6.2,-2.3,6.2,3.9,"-2,3",24 feb.,▼,#2171b5
2024-02-24,8175,Albacete Base Aérea (Albacete),Albacete,4.2,1.4,2.8,4.2,1.4,"+2,8",24 feb.,▲,#cb181d
2024-02-24,8177A,Chinchilla (Albacete),Albacete,NA,2.5,NA,NA,NA,NA,24 feb.,NA,NA
2024-02-25,7096B,Hellín (Albacete),Albacete,4.9,5.6,-0.7,5.6,4.9,"-0,7",25 feb.,▼,#2171b5
2024-02-25,8175,Albacete Base Aérea (Albacete),Albacete,4.8,0.9,3.9,4.8,0.9,"+3,9",25 feb.,▲,#cb181d
2024-02-25,8177A,Chinchilla (Albacete),Albacete,NA,0.7,NA,NA,NA,NA,25 feb.,NA,NA
2024-02-26,7096B,Hellín (Albacete),Albacete,6.7,5.9,0.8,6.7,5.9,"+0,8",26 feb.,▲,#cb181d
2024-02-26,8175,Albacete Base Aérea (Albacete),Albacete,5.4,1.6,3.8,5.4,1.6,"+3,8",26 feb.,▲,#cb181d
2024-02-26,8177A,Chinchilla (Albacete),Albacete,NA,2.2,NA,NA,NA,NA,26 feb.,NA,NA
2024-03-01,7096B,Hellín (Albacete),Albacete,4.8,6.4,-1.6,6.4,4.8,"-1,6", 1 mar.,▼,#2171b5
2024-03-01,8175,Albacete Base Aérea (Albacete),Albacete,1.4,1.8,-0.4,1.8,1.4,"-0,4", 1 mar.,▼,#2171b5
2024-03-01,8177A,Chinchilla (Albacete),Albacete,-0.3,4.3,-4.6,4.3,-0.3,"-4,6", 1 mar.,▼,#2171b5
2024-03-02,7096B,Hellín (Albacete),Albacete,3.2,6.2,-3,6.2,3.2,-3, 2 mar.,▼,#2171b5
2024-03-02,8175,Albacete Base Aérea (Albacete),Albacete,0.2,1.6,-1.4,1.6,0.2,"-1,4", 2 mar.,▼,#2171b5
2024-03-02,8177A,Chinchilla (Albacete),Albacete,-0.1,4.8,-4.9,4.8,-0.1,"-4,9", 2 mar.,▼,#2171b5
2024-03-03,7096B,Hellín (Albacete),Albacete,3.1,5.2,-2.1,5.2,3.1,"-2,1", 3 mar.,▼,#2171b5
2024-03-03,8175,Albacete Base Aérea (Albacete),Albacete,0.9,3.6,-2.7,3.6,0.9,"-2,7", 3 mar.,▼,#2171b5
2024-03-03,8177A,Chinchilla (Albacete),Albacete,-0.1,3.1,-3.2,3.1,-0.1,"-3,2", 3 mar.,▼,#2171b5
2024-03-04,7096B,Hellín (Albacete),Albacete,5.7,5.8,-0.1,5.8,5.7,"-0,1", 4 mar.,▼,#2171b5
2024-03-04,8175,Albacete Base Aérea (Albacete),Albacete,4.7,3.4,1.3,4.7,3.4,"+1,3", 4 mar.,▲,#cb181d
2024-03-04,8177A,Chinchilla (Albacete),Albacete,2.9,1.8,1.1,2.9,1.8,"+1,1", 4 mar.,▲,#cb181d
2024-03-05,7096B,Hellín (Albacete),Albacete,6.7,6,0.7,6.7,6,"+0,7", 5 mar.,▲,#cb181d
2024-03-05,8175,Albacete Base Aérea (Albacete),Albacete,1.4,3.6,-2.2,3.6,1.4,"-2,2", 5 mar.,▼,#2171b5
2024-03-05,8177A,Chinchilla (Albacete),Albacete,3.3,0.3,3,3.3,0.3,+3, 5 mar.,▲,#cb181d
2024-03-06,7096B,Hellín (Albacete),Albacete,3.7,5.9,-2.2,5.9,3.7,"-2,2", 6 mar.,▼,#2171b5
2024-03-06,8175,Albacete Base Aérea (Albacete),Albacete,-1.7,3.4,-5.1,3.4,-1.7,"-5,1", 6 mar.,▼,#2171b5
2024-03-06,8177A,Chinchilla (Albacete),Albacete,1.7,0.8,0.9,1.7,0.8,"+0,9", 6 mar.,▲,#cb181d
2024-03-07,7096B,Hellín (Albacete),Albacete,7.3,6.3,1,7.3,6.3,+1, 7 mar.,▲,#cb181d
2024-03-07,8175,Albacete Base Aérea (Albacete),Albacete,4.3,2.8,1.5,4.3,2.8,"+1,5", 7 mar.,▲,#cb181d
2024-03-07,8177A,Chinchilla (Albacete),Albacete,4.3,3,1.3,4.3,3,"+1,3", 7 mar.,▲,#cb181d
2024-03-08,7096B,Hellín (Albacete),Albacete,4.9,5.9,-1,5.9,4.9,-1, 8 mar.,▼,#2171b5
2024-03-08,8175,Albacete Base Aérea (Albacete),Albacete,4.1,3,1.1,4.1,3,"+1,1", 8 mar.,▲,#cb181d
2024-03-08,8177A,Chinchilla (Albacete),Albacete,3.1,2.3,0.8,3.1,2.3,"+0,8", 8 mar.,▲,#cb181d
2024-03-09,7096B,Hellín (Albacete),Albacete,4.8,6.6,-1.8,6.6,4.8,"-1,8", 9 mar.,▼,#2171b5
2024-03-09,8175,Albacete Base Aérea (Albacete),Albacete,3.3,2.2,1.1,3.3,2.2,"+1,1", 9 mar.,▲,#cb181d
2024-03-09,8177A,Chinchilla (Albacete),Albacete,1.4,3.9,-2.5,3.9,1.4,"-2,5", 9 mar.,▼,#2171b5
2024-03-10,7096B,Hellín (Albacete),Albacete,4.1,6.4,-2.3,6.4,4.1,"-2,3",10 mar.,▼,#2171b5
2024-03-10,8175,Albacete Base Aérea (Albacete),Albacete,4.2,4,0.2,4.2,4,"+0,2",10 mar.,▲,#cb181d
2024-03-10,8177A,Chinchilla (Albacete),Albacete,2.8,3.8,-1,3.8,2.8,-1,10 mar.,▼,#2171b5
2024-03-11,7096B,Hellín (Albacete),Albacete,6.6,6.1,0.5,6.6,6.1,"+0,5",11 mar.,▲,#cb181d
2024-03-11,8175,Albacete Base Aérea (Albacete),Albacete,4,4.4,-0.4,4.4,4,"-0,4",11 mar.,▼,#2171b5
2024-03-11,8177A,Chinchilla (Albacete),Albacete,3,3,0,3,3,0,11 mar.,▼,#2171b5
2024-03-12,7096B,Hellín (Albacete),Albacete,6,6.4,-0.4,6.4,6,"-0,4",12 mar.,▼,#2171b5
2024-03-12,8175,Albacete Base Aérea (Albacete),Albacete,-0.2,4.2,-4.4,4.2,-0.2,"-4,4",12 mar.,▼,#2171b5
2024-03-12,8177A,Chinchilla (Albacete),Albacete,2.2,4.3,-2.1,4.3,2.2,"-2,1",12 mar.,▼,#2171b5
2024-03-13,7096B,Hellín (Albacete),Albacete,4.6,5.4,-0.8,5.4,4.6,"-0,8",13 mar.,▼,#2171b5
2024-03-13,8175,Albacete Base Aérea (Albacete),Albacete,2.8,3,-0.2,3,2.8,"-0,2",13 mar.,▼,#2171b5
2024-03-13,8177A,Chinchilla (Albacete),Albacete,3.7,3.2,0.5,3.7,3.2,"+0,5",13 mar.,▲,#cb181d
2024-03-14,7096B,Hellín (Albacete),Albacete,6.2,7,-0.8,7,6.2,"-0,8",14 mar.,▼,#2171b5
2024-03-14,8175,Albacete Base Aérea (Albacete),Albacete,3.3,3.6,-0.3,3.6,3.3,"-0,3",14 mar.,▼,#2171b5
2024-03-14,8177A,Chinchilla (Albacete),Albacete,8.2,4.6,3.6,8.2,4.6,"+3,6",14 mar.,▲,#cb181d
2024-03-15,7096B,Hellín (Albacete),Albacete,9.2,6.6,2.6,9.2,6.6,"+2,6",15 mar.,▲,#cb181d
2024-03-15,8175,Albacete Base Aérea (Albacete),Albacete,4.6,3.6,1,4.6,3.6,+1,15 mar.,▲,#cb181d
2024-03-15,8177A,Chinchilla (Albacete),Albacete,6.4,3.7,2.7,6.4,3.7,"+2,7",15 mar.,▲,#cb181d
2024-03-16,7096B,Hellín (Albacete),Albacete,10.8,5.7,5.1,10.8,5.7,"+5,1",16 mar.,▲,#cb181d
2024-03-16,8175,Albacete Base Aérea (Albacete),Albacete,5.2,3.6,1.6,5.2,3.6,"+1,6",16 mar.,▲,#cb181d
2024-03-16,8177A,Chinchilla (Albacete),Albacete,8.1,3,5.1,8.1,3,"+5,1",16 mar.,▲,#cb181d
2024-03-17,7096B,Hellín (Albacete),Albacete,9.5,6.2,3.3,9.5,6.2,"+3,3",17 mar.,▲,#cb181d
2024-03-17,8175,Albacete Base Aérea (Albacete),Albacete,8.1,2.6,5.5,8.1,2.6,"+5,5",17 mar.,▲,#cb181d
2024-03-17,8177A,Chinchilla (Albacete),Albacete,10.5,1.6,8.9,10.5,1.6,"+8,9",17 mar.,▲,#cb181d
2024-03-18,7096B,Hellín (Albacete),Albacete,13.5,7.5,6,13.5,7.5,+6,18 mar.,▲,#cb181d
2024-03-18,8175,Albacete Base Aérea (Albacete),Albacete,7.8,3.6,4.2,7.8,3.6,"+4,2",18 mar.,▲,#cb181d
2024-03-18,8177A,Chinchilla (Albacete),Albacete,11.7,4,7.7,11.7,4,"+7,7",18 mar.,▲,#cb181d
2024-03-19,7096B,Hellín (Albacete),Albacete,12,7.8,4.2,12,7.8,"+4,2",19 mar.,▲,#cb181d
2024-03-19,8175,Albacete Base Aérea (Albacete),Albacete,8.8,3.3,5.5,8.8,3.3,"+5,5",19 mar.,▲,#cb181d
2024-03-19,8177A,Chinchilla (Albacete),Albacete,12.7,4.6,8.1,12.7,4.6,"+8,1",19 mar.,▲,#cb181d
2024-02-19,8050X,Jávea/Xàbia (Alicante),Alicante,7.6,7.9,-0.3,7.9,7.6,"-0,3",19 feb.,▼,#2171b5
2024-02-19,7247X,El Pinós/Pinoso (Alicante),Alicante,3.9,3.1,0.8,3.9,3.1,"+0,8",19 feb.,▲,#cb181d
2024-02-19,8025,Alacant/Alicante (Alicante),Alicante,8.4,7.2,1.2,8.4,7.2,"+1,2",19 feb.,▲,#cb181d
2024-02-19,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,8,7.4,0.6,8,7.4,"+0,6",19 feb.,▲,#cb181d
2024-02-20,8050X,Jávea/Xàbia (Alicante),Alicante,6.2,5.2,1,6.2,5.2,+1,20 feb.,▲,#cb181d
2024-02-20,7247X,El Pinós/Pinoso (Alicante),Alicante,2.7,3.3,-0.6,3.3,2.7,"-0,6",20 feb.,▼,#2171b5
2024-02-20,8025,Alacant/Alicante (Alicante),Alicante,8.3,6.8,1.5,8.3,6.8,"+1,5",20 feb.,▲,#cb181d
2024-02-20,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,7.4,7.5,-0.1,7.5,7.4,"-0,1",20 feb.,▼,#2171b5
2024-02-21,8050X,Jávea/Xàbia (Alicante),Alicante,5,6.2,-1.2,6.2,5,"-1,2",21 feb.,▼,#2171b5
2024-02-21,7247X,El Pinós/Pinoso (Alicante),Alicante,1.2,2.4,-1.2,2.4,1.2,"-1,2",21 feb.,▼,#2171b5
2024-02-21,8025,Alacant/Alicante (Alicante),Alicante,7.6,6.7,0.9,7.6,6.7,"+0,9",21 feb.,▲,#cb181d
2024-02-21,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,7.4,6.6,0.8,7.4,6.6,"+0,8",21 feb.,▲,#cb181d
2024-02-22,8050X,Jávea/Xàbia (Alicante),Alicante,9.8,6.3,3.5,9.8,6.3,"+3,5",22 feb.,▲,#cb181d
2024-02-22,7247X,El Pinós/Pinoso (Alicante),Alicante,11.1,1,10.1,11.1,1,"+10,1",22 feb.,▲,#cb181d
2024-02-22,8025,Alacant/Alicante (Alicante),Alicante,13.2,7.4,5.8,13.2,7.4,"+5,8",22 feb.,▲,#cb181d
2024-02-22,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,12,7.2,4.8,12,7.2,"+4,8",22 feb.,▲,#cb181d
2024-02-23,8050X,Jávea/Xàbia (Alicante),Alicante,11.3,5.9,5.4,11.3,5.9,"+5,4",23 feb.,▲,#cb181d
2024-02-23,7247X,El Pinós/Pinoso (Alicante),Alicante,6.9,2.5,4.4,6.9,2.5,"+4,4",23 feb.,▲,#cb181d
2024-02-23,8025,Alacant/Alicante (Alicante),Alicante,11.9,6.8,5.1,11.9,6.8,"+5,1",23 feb.,▲,#cb181d
2024-02-23,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,10.5,6.8,3.7,10.5,6.8,"+3,7",23 feb.,▲,#cb181d
2024-02-24,8050X,Jávea/Xàbia (Alicante),Alicante,8.2,6.3,1.9,8.2,6.3,"+1,9",24 feb.,▲,#cb181d
2024-02-24,7247X,El Pinós/Pinoso (Alicante),Alicante,6.1,0.7,5.4,6.1,0.7,"+5,4",24 feb.,▲,#cb181d
2024-02-24,8025,Alacant/Alicante (Alicante),Alicante,10.6,6.8,3.8,10.6,6.8,"+3,8",24 feb.,▲,#cb181d
2024-02-24,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,9.5,7.8,1.7,9.5,7.8,"+1,7",24 feb.,▲,#cb181d
2024-02-25,7247X,El Pinós/Pinoso (Alicante),Alicante,7.5,3.5,4,7.5,3.5,+4,25 feb.,▲,#cb181d
2024-02-25,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,9.1,7.4,1.7,9.1,7.4,"+1,7",25 feb.,▲,#cb181d
2024-02-25,8025,Alacant/Alicante (Alicante),Alicante,9.5,7.6,1.9,9.5,7.6,"+1,9",25 feb.,▲,#cb181d
2024-02-25,8050X,Jávea/Xàbia (Alicante),Alicante,6.2,4.9,1.3,6.2,4.9,"+1,3",25 feb.,▲,#cb181d
2024-02-26,7247X,El Pinós/Pinoso (Alicante),Alicante,8.1,3.8,4.3,8.1,3.8,"+4,3",26 feb.,▲,#cb181d
2024-02-26,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,10.8,7.5,3.3,10.8,7.5,"+3,3",26 feb.,▲,#cb181d
2024-02-26,8025,Alacant/Alicante (Alicante),Alicante,12.4,7.5,4.9,12.4,7.5,"+4,9",26 feb.,▲,#cb181d
2024-02-26,8050X,Jávea/Xàbia (Alicante),Alicante,13,5.7,7.3,13,5.7,"+7,3",26 feb.,▲,#cb181d
2024-03-01,8050X,Jávea/Xàbia (Alicante),Alicante,8.3,6.7,1.6,8.3,6.7,"+1,6", 1 mar.,▲,#cb181d
2024-03-01,7247X,El Pinós/Pinoso (Alicante),Alicante,5.7,3.2,2.5,5.7,3.2,"+2,5", 1 mar.,▲,#cb181d
2024-03-01,8025,Alacant/Alicante (Alicante),Alicante,10.3,8,2.3,10.3,8,"+2,3", 1 mar.,▲,#cb181d
2024-03-01,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,7.9,7.6,0.3,7.9,7.6,"+0,3", 1 mar.,▲,#cb181d
2024-03-02,8050X,Jávea/Xàbia (Alicante),Alicante,6,6.4,-0.4,6.4,6,"-0,4", 2 mar.,▼,#2171b5
2024-03-02,7247X,El Pinós/Pinoso (Alicante),Alicante,3.8,3.5,0.3,3.8,3.5,"+0,3", 2 mar.,▲,#cb181d
2024-03-02,8025,Alacant/Alicante (Alicante),Alicante,9.3,8,1.3,9.3,8,"+1,3", 2 mar.,▲,#cb181d
2024-03-02,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,7.5,8.5,-1,8.5,7.5,-1, 2 mar.,▼,#2171b5
2024-03-03,8050X,Jávea/Xàbia (Alicante),Alicante,9.6,7,2.6,9.6,7,"+2,6", 3 mar.,▲,#cb181d
2024-03-03,7247X,El Pinós/Pinoso (Alicante),Alicante,4.6,5.7,-1.1,5.7,4.6,"-1,1", 3 mar.,▼,#2171b5
2024-03-03,8025,Alacant/Alicante (Alicante),Alicante,8.7,8.2,0.5,8.7,8.2,"+0,5", 3 mar.,▲,#cb181d
2024-03-03,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,7.9,7.8,0.1,7.9,7.8,"+0,1", 3 mar.,▲,#cb181d
2024-03-04,8050X,Jávea/Xàbia (Alicante),Alicante,9.4,8,1.4,9.4,8,"+1,4", 4 mar.,▲,#cb181d
2024-03-04,7247X,El Pinós/Pinoso (Alicante),Alicante,6,4.5,1.5,6,4.5,"+1,5", 4 mar.,▲,#cb181d
2024-03-04,8025,Alacant/Alicante (Alicante),Alicante,9,8.6,0.4,9,8.6,"+0,4", 4 mar.,▲,#cb181d
2024-03-04,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,6.5,8.4,-1.9,8.4,6.5,"-1,9", 4 mar.,▼,#2171b5
2024-03-05,8050X,Jávea/Xàbia (Alicante),Alicante,8.3,8.1,0.2,8.3,8.1,"+0,2", 5 mar.,▲,#cb181d
2024-03-05,7247X,El Pinós/Pinoso (Alicante),Alicante,3.4,5.4,-2,5.4,3.4,-2, 5 mar.,▼,#2171b5
2024-03-05,8025,Alacant/Alicante (Alicante),Alicante,9.3,9.2,0.1,9.3,9.2,"+0,1", 5 mar.,▲,#cb181d
2024-03-05,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,9.8,8.6,1.2,9.8,8.6,"+1,2", 5 mar.,▲,#cb181d
2024-03-06,8050X,Jávea/Xàbia (Alicante),Alicante,4.3,7.4,-3.1,7.4,4.3,"-3,1", 6 mar.,▼,#2171b5
2024-03-06,7247X,El Pinós/Pinoso (Alicante),Alicante,1.7,3.3,-1.6,3.3,1.7,"-1,6", 6 mar.,▼,#2171b5
2024-03-06,8025,Alacant/Alicante (Alicante),Alicante,6.6,8.8,-2.2,8.8,6.6,"-2,2", 6 mar.,▼,#2171b5
2024-03-06,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,6.1,8.2,-2.1,8.2,6.1,"-2,1", 6 mar.,▼,#2171b5
2024-03-07,8050X,Jávea/Xàbia (Alicante),Alicante,6.9,8.2,-1.3,8.2,6.9,"-1,3", 7 mar.,▼,#2171b5
2024-03-07,7247X,El Pinós/Pinoso (Alicante),Alicante,2.9,3,-0.1,3,2.9,"-0,1", 7 mar.,▼,#2171b5
2024-03-07,8025,Alacant/Alicante (Alicante),Alicante,8,8.7,-0.7,8.7,8,"-0,7", 7 mar.,▼,#2171b5
2024-03-07,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,8.5,8,0.5,8.5,8,"+0,5", 7 mar.,▲,#cb181d
2024-03-08,8050X,Jávea/Xàbia (Alicante),Alicante,7.6,7.3,0.3,7.6,7.3,"+0,3", 8 mar.,▲,#cb181d
2024-03-08,7247X,El Pinós/Pinoso (Alicante),Alicante,4.1,3.5,0.6,4.1,3.5,"+0,6", 8 mar.,▲,#cb181d
2024-03-08,8025,Alacant/Alicante (Alicante),Alicante,8.5,7.6,0.9,8.5,7.6,"+0,9", 8 mar.,▲,#cb181d
2024-03-08,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,7.6,7.5,0.1,7.6,7.5,"+0,1", 8 mar.,▲,#cb181d
2024-03-09,8050X,Jávea/Xàbia (Alicante),Alicante,6.8,5.4,1.4,6.8,5.4,"+1,4", 9 mar.,▲,#cb181d
2024-03-09,7247X,El Pinós/Pinoso (Alicante),Alicante,4.7,2.8,1.9,4.7,2.8,"+1,9", 9 mar.,▲,#cb181d
2024-03-09,8025,Alacant/Alicante (Alicante),Alicante,8.9,7.6,1.3,8.9,7.6,"+1,3", 9 mar.,▲,#cb181d
2024-03-09,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,7.3,7.6,-0.3,7.6,7.3,"-0,3", 9 mar.,▼,#2171b5
2024-03-10,8050X,Jávea/Xàbia (Alicante),Alicante,6.4,7.1,-0.7,7.1,6.4,"-0,7",10 mar.,▼,#2171b5
2024-03-10,7247X,El Pinós/Pinoso (Alicante),Alicante,0.6,3.2,-2.6,3.2,0.6,"-2,6",10 mar.,▼,#2171b5
2024-03-10,8025,Alacant/Alicante (Alicante),Alicante,4.6,8.2,-3.6,8.2,4.6,"-3,6",10 mar.,▼,#2171b5
2024-03-10,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,3,7.9,-4.9,7.9,3,"-4,9",10 mar.,▼,#2171b5
2024-03-11,8050X,Jávea/Xàbia (Alicante),Alicante,12.2,7.8,4.4,12.2,7.8,"+4,4",11 mar.,▲,#cb181d
2024-03-11,7247X,El Pinós/Pinoso (Alicante),Alicante,7.1,4.2,2.9,7.1,4.2,"+2,9",11 mar.,▲,#cb181d
2024-03-11,8025,Alacant/Alicante (Alicante),Alicante,11.7,9.3,2.4,11.7,9.3,"+2,4",11 mar.,▲,#cb181d
2024-03-11,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,8.4,8.2,0.2,8.4,8.2,"+0,2",11 mar.,▲,#cb181d
2024-03-12,8050X,Jávea/Xàbia (Alicante),Alicante,7,8.4,-1.4,8.4,7,"-1,4",12 mar.,▼,#2171b5
2024-03-12,7247X,El Pinós/Pinoso (Alicante),Alicante,2.4,3.8,-1.4,3.8,2.4,"-1,4",12 mar.,▼,#2171b5
2024-03-12,8025,Alacant/Alicante (Alicante),Alicante,10,9.2,0.8,10,9.2,"+0,8",12 mar.,▲,#cb181d
2024-03-12,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,10.3,9.2,1.1,10.3,9.2,"+1,1",12 mar.,▲,#cb181d
2024-03-13,8050X,Jávea/Xàbia (Alicante),Alicante,6,7.6,-1.6,7.6,6,"-1,6",13 mar.,▼,#2171b5
2024-03-13,7247X,El Pinós/Pinoso (Alicante),Alicante,1.1,3.6,-2.5,3.6,1.1,"-2,5",13 mar.,▼,#2171b5
2024-03-13,8025,Alacant/Alicante (Alicante),Alicante,7.6,9,-1.4,9,7.6,"-1,4",13 mar.,▼,#2171b5
2024-03-13,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,7.7,9.1,-1.4,9.1,7.7,"-1,4",13 mar.,▼,#2171b5
2024-03-14,8050X,Jávea/Xàbia (Alicante),Alicante,4.2,6.9,-2.7,6.9,4.2,"-2,7",14 mar.,▼,#2171b5
2024-03-14,7247X,El Pinós/Pinoso (Alicante),Alicante,2.2,4.1,-1.9,4.1,2.2,"-1,9",14 mar.,▼,#2171b5
2024-03-14,8025,Alacant/Alicante (Alicante),Alicante,7.2,8.2,-1,8.2,7.2,-1,14 mar.,▼,#2171b5
2024-03-14,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,6.3,7.9,-1.6,7.9,6.3,"-1,6",14 mar.,▼,#2171b5
2024-03-15,8050X,Jávea/Xàbia (Alicante),Alicante,10.8,7.1,3.7,10.8,7.1,"+3,7",15 mar.,▲,#cb181d
2024-03-15,7247X,El Pinós/Pinoso (Alicante),Alicante,11.4,3.1,8.3,11.4,3.1,"+8,3",15 mar.,▲,#cb181d
2024-03-15,8025,Alacant/Alicante (Alicante),Alicante,11.1,7.6,3.5,11.1,7.6,"+3,5",15 mar.,▲,#cb181d
2024-03-15,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,11.2,7.5,3.7,11.2,7.5,"+3,7",15 mar.,▲,#cb181d
