fecha,indicativo,nombre_completo,provincia_clean,tmax,tmax_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-03-13,B434X,Portocolom (Baleares),Baleares,16.5,16.5,0,16.5,16.5,0,13 mar.,▼,#2171b5
2024-03-13,B691Y,Sa Pobla (Baleares),Baleares,20,17.1,2.9,20,17.1,"+2,9",13 mar.,▲,#cb181d
2024-03-13,B013X,"Escorca, Lluc (Baleares)",Baleares,17,14.2,2.8,17,14.2,"+2,8",13 mar.,▲,#cb181d
2024-03-13,B228,"Palma, Puerto (Baleares)",Baleares,17.2,16.9,0.3,17.2,16.9,"+0,3",13 mar.,▲,#cb181d
2024-03-13,B278,"Palma de Mallorca, Aeropuerto (Baleares)",Baleares,17.3,17.4,-0.1,17.4,17.3,"-0,1",13 mar.,▼,#2171b5
2024-03-13,B893,"Menorca, Aeropuerto (Baleares)",Baleares,16.5,16.1,0.4,16.5,16.1,"+0,4",13 mar.,▲,#cb181d
2024-03-13,B248,"Sierra de Alfabia, Bunyola (Baleares)",Baleares,12.8,11.4,1.4,12.8,11.4,"+1,4",13 mar.,▲,#cb181d
2024-03-13,B954,"Ibiza, Aeropuerto (Baleares)",Baleares,17.2,17.1,0.1,17.2,17.1,"+0,1",13 mar.,▲,#cb181d
2024-03-14,B434X,Portocolom (Baleares),Baleares,17.6,16.5,1.1,17.6,16.5,"+1,1",14 mar.,▲,#cb181d
2024-03-14,B691Y,Sa Pobla (Baleares),Baleares,20,18.6,1.4,20,18.6,"+1,4",14 mar.,▲,#cb181d
2024-03-14,B013X,"Escorca, Lluc (Baleares)",Baleares,18.2,14.4,3.8,18.2,14.4,"+3,8",14 mar.,▲,#cb181d
2024-03-14,B228,"Palma, Puerto (Baleares)",Baleares,17.6,17.2,0.4,17.6,17.2,"+0,4",14 mar.,▲,#cb181d
2024-03-14,B278,"Palma de Mallorca, Aeropuerto (Baleares)",Baleares,17.4,17.7,-0.3,17.7,17.4,"-0,3",14 mar.,▼,#2171b5
2024-03-14,B893,"Menorca, Aeropuerto (Baleares)",Baleares,15.9,16.6,-0.7,16.6,15.9,"-0,7",14 mar.,▼,#2171b5
2024-03-14,B248,"Sierra de Alfabia, Bunyola (Baleares)",Baleares,14.7,11.5,3.2,14.7,11.5,"+3,2",14 mar.,▲,#cb181d
2024-03-14,B954,"Ibiza, Aeropuerto (Baleares)",Baleares,17.2,17.8,-0.6,17.8,17.2,"-0,6",14 mar.,▼,#2171b5
2024-03-15,B434X,Portocolom (Baleares),Baleares,20,17.5,2.5,20,17.5,"+2,5",15 mar.,▲,#cb181d
2024-03-15,B691Y,Sa Pobla (Baleares),Baleares,21.7,19.6,2.1,21.7,19.6,"+2,1",15 mar.,▲,#cb181d
2024-03-15,B013X,"Escorca, Lluc (Baleares)",Baleares,19.6,16.6,3,19.6,16.6,+3,15 mar.,▲,#cb181d
2024-03-15,B228,"Palma, Puerto (Baleares)",Baleares,19.9,18.4,1.5,19.9,18.4,"+1,5",15 mar.,▲,#cb181d
2024-03-15,B278,"Palma de Mallorca, Aeropuerto (Baleares)",Baleares,20.1,18.5,1.6,20.1,18.5,"+1,6",15 mar.,▲,#cb181d
2024-03-15,B893,"Menorca, Aeropuerto (Baleares)",Baleares,16.4,16.6,-0.2,16.6,16.4,"-0,2",15 mar.,▼,#2171b5
2024-03-15,B248,"Sierra de Alfabia, Bunyola (Baleares)",Baleares,18.3,12.1,6.2,18.3,12.1,"+6,2",15 mar.,▲,#cb181d
2024-03-15,B954,"Ibiza, Aeropuerto (Baleares)",Baleares,20.6,18.5,2.1,20.6,18.5,"+2,1",15 mar.,▲,#cb181d
2024-03-16,B013X,"Escorca, Lluc (Baleares)",Baleares,19.3,15.6,3.7,19.3,15.6,"+3,7",16 mar.,▲,#cb181d
2024-03-16,B228,"Palma, Puerto (Baleares)",Baleares,18.7,17.6,1.1,18.7,17.6,"+1,1",16 mar.,▲,#cb181d
2024-03-16,B248,"Sierra de Alfabia, Bunyola (Baleares)",Baleares,16.9,11.6,5.3,16.9,11.6,"+5,3",16 mar.,▲,#cb181d
2024-03-16,B278,"Palma de Mallorca, Aeropuerto (Baleares)",Baleares,20,18.6,1.4,20,18.6,"+1,4",16 mar.,▲,#cb181d
2024-03-16,B434X,Portocolom (Baleares),Baleares,20,16.6,3.4,20,16.6,"+3,4",16 mar.,▲,#cb181d
2024-03-16,B691Y,Sa Pobla (Baleares),Baleares,21.3,19.7,1.6,21.3,19.7,"+1,6",16 mar.,▲,#cb181d
2024-03-16,B893,"Menorca, Aeropuerto (Baleares)",Baleares,19.6,16.4,3.2,19.6,16.4,"+3,2",16 mar.,▲,#cb181d
2024-03-16,B954,"Ibiza, Aeropuerto (Baleares)",Baleares,19.5,17.9,1.6,19.5,17.9,"+1,6",16 mar.,▲,#cb181d
2024-03-17,B013X,"Escorca, Lluc (Baleares)",Baleares,23.7,15.2,8.5,23.7,15.2,"+8,5",17 mar.,▲,#cb181d
2024-03-17,B228,"Palma, Puerto (Baleares)",Baleares,17.1,18.5,-1.4,18.5,17.1,"-1,4",17 mar.,▼,#2171b5
2024-03-17,B248,"Sierra de Alfabia, Bunyola (Baleares)",Baleares,19.5,12.2,7.3,19.5,12.2,"+7,3",17 mar.,▲,#cb181d
2024-03-17,B278,"Palma de Mallorca, Aeropuerto (Baleares)",Baleares,18.4,18.5,-0.1,18.5,18.4,"-0,1",17 mar.,▼,#2171b5
2024-03-17,B434X,Portocolom (Baleares),Baleares,17,17.8,-0.8,17.8,17,"-0,8",17 mar.,▼,#2171b5
2024-03-17,B691Y,Sa Pobla (Baleares),Baleares,23.7,20.1,3.6,23.7,20.1,"+3,6",17 mar.,▲,#cb181d
2024-03-17,B893,"Menorca, Aeropuerto (Baleares)",Baleares,16.2,17,-0.8,17,16.2,"-0,8",17 mar.,▼,#2171b5
2024-03-17,B954,"Ibiza, Aeropuerto (Baleares)",Baleares,19.7,18.2,1.5,19.7,18.2,"+1,5",17 mar.,▲,#cb181d
2024-03-18,B013X,"Escorca, Lluc (Baleares)",Baleares,23.2,15.8,7.4,23.2,15.8,"+7,4",18 mar.,▲,#cb181d
2024-03-18,B228,"Palma, Puerto (Baleares)",Baleares,23,18.4,4.6,23,18.4,"+4,6",18 mar.,▲,#cb181d
2024-03-18,B248,"Sierra de Alfabia, Bunyola (Baleares)",Baleares,20,13.1,6.9,20,13.1,"+6,9",18 mar.,▲,#cb181d
2024-03-18,B278,"Palma de Mallorca, Aeropuerto (Baleares)",Baleares,25.2,18,7.2,25.2,18,"+7,2",18 mar.,▲,#cb181d
2024-03-18,B434X,Portocolom (Baleares),Baleares,19.5,17.9,1.6,19.5,17.9,"+1,6",18 mar.,▲,#cb181d
2024-03-18,B691Y,Sa Pobla (Baleares),Baleares,23.8,17.6,6.2,23.8,17.6,"+6,2",18 mar.,▲,#cb181d
2024-03-18,B893,"Menorca, Aeropuerto (Baleares)",Baleares,NA,17.1,NA,NA,NA,NA,18 mar.,NA,NA
2024-03-18,B954,"Ibiza, Aeropuerto (Baleares)",Baleares,23.2,18.4,4.8,23.2,18.4,"+4,8",18 mar.,▲,#cb181d
2024-03-19,B013X,"Escorca, Lluc (Baleares)",Baleares,19.7,15.8,3.9,19.7,15.8,"+3,9",19 mar.,▲,#cb181d
2024-03-19,B228,"Palma, Puerto (Baleares)",Baleares,19.7,18,1.7,19.7,18,"+1,7",19 mar.,▲,#cb181d
2024-03-19,B248,"Sierra de Alfabia, Bunyola (Baleares)",Baleares,16.4,12.7,3.7,16.4,12.7,"+3,7",19 mar.,▲,#cb181d
2024-03-19,B278,"Palma de Mallorca, Aeropuerto (Baleares)",Baleares,20,18.4,1.6,20,18.4,"+1,6",19 mar.,▲,#cb181d
2024-03-19,B434X,Portocolom (Baleares),Baleares,17.6,18.1,-0.5,18.1,17.6,"-0,5",19 mar.,▼,#2171b5
2024-03-19,B691Y,Sa Pobla (Baleares),Baleares,18.3,18.6,-0.3,18.6,18.3,"-0,3",19 mar.,▼,#2171b5
2024-03-19,B893,"Menorca, Aeropuerto (Baleares)",Baleares,19,16.8,2.2,19,16.8,"+2,2",19 mar.,▲,#cb181d
2024-03-19,B954,"Ibiza, Aeropuerto (Baleares)",Baleares,16.7,18.1,-1.4,18.1,16.7,"-1,4",19 mar.,▼,#2171b5
2024-02-19,0252D,Arenys de Mar (Barcelona),Barcelona,19.8,14.3,5.5,19.8,14.3,"+5,5",19 feb.,▲,#cb181d
2024-02-19,0149X,Manresa (Barcelona),Barcelona,21.3,14.1,7.2,21.3,14.1,"+7,2",19 feb.,▲,#cb181d
2024-02-19,0076,Barcelona Aeropuerto (Barcelona),Barcelona,19.9,14.8,5.1,19.9,14.8,"+5,1",19 feb.,▲,#cb181d
2024-02-19,0201D,Barcelona (Barcelona),Barcelona,16.5,14.9,1.6,16.5,14.9,"+1,6",19 feb.,▲,#cb181d
2024-02-20,0252D,Arenys de Mar (Barcelona),Barcelona,18.4,14.5,3.9,18.4,14.5,"+3,9",20 feb.,▲,#cb181d
2024-02-20,0149X,Manresa (Barcelona),Barcelona,20.6,14.2,6.4,20.6,14.2,"+6,4",20 feb.,▲,#cb181d
2024-02-20,0076,Barcelona Aeropuerto (Barcelona),Barcelona,16.5,14.6,1.9,16.5,14.6,"+1,9",20 feb.,▲,#cb181d
2024-02-20,0201D,Barcelona (Barcelona),Barcelona,16.9,14.5,2.4,16.9,14.5,"+2,4",20 feb.,▲,#cb181d
2024-02-21,0252D,Arenys de Mar (Barcelona),Barcelona,17.9,13.7,4.2,17.9,13.7,"+4,2",21 feb.,▲,#cb181d
2024-02-21,0149X,Manresa (Barcelona),Barcelona,18,13.6,4.4,18,13.6,"+4,4",21 feb.,▲,#cb181d
2024-02-21,0076,Barcelona Aeropuerto (Barcelona),Barcelona,15.6,14.8,0.8,15.6,14.8,"+0,8",21 feb.,▲,#cb181d
2024-02-21,0201D,Barcelona (Barcelona),Barcelona,16.2,14.7,1.5,16.2,14.7,"+1,5",21 feb.,▲,#cb181d
2024-02-22,0252D,Arenys de Mar (Barcelona),Barcelona,17.3,15.5,1.8,17.3,15.5,"+1,8",22 feb.,▲,#cb181d
2024-02-22,0149X,Manresa (Barcelona),Barcelona,20.1,14.1,6,20.1,14.1,+6,22 feb.,▲,#cb181d
2024-02-22,0076,Barcelona Aeropuerto (Barcelona),Barcelona,17.3,16,1.3,17.3,16,"+1,3",22 feb.,▲,#cb181d
2024-02-22,0201D,Barcelona (Barcelona),Barcelona,17,15.6,1.4,17,15.6,"+1,4",22 feb.,▲,#cb181d
2024-02-23,0252D,Arenys de Mar (Barcelona),Barcelona,15.9,14.4,1.5,15.9,14.4,"+1,5",23 feb.,▲,#cb181d
2024-02-23,0149X,Manresa (Barcelona),Barcelona,13.8,16.3,-2.5,16.3,13.8,"-2,5",23 feb.,▼,#2171b5
2024-02-23,0076,Barcelona Aeropuerto (Barcelona),Barcelona,16.5,15.5,1,16.5,15.5,+1,23 feb.,▲,#cb181d
2024-02-23,0201D,Barcelona (Barcelona),Barcelona,15.4,15.4,0,15.4,15.4,0,23 feb.,▼,#2171b5
2024-02-24,0252D,Arenys de Mar (Barcelona),Barcelona,15.5,14.8,0.7,15.5,14.8,"+0,7",24 feb.,▲,#cb181d
2024-02-24,0149X,Manresa (Barcelona),Barcelona,14.1,14.9,-0.8,14.9,14.1,"-0,8",24 feb.,▼,#2171b5
2024-02-24,0076,Barcelona Aeropuerto (Barcelona),Barcelona,15.5,15.8,-0.3,15.8,15.5,"-0,3",24 feb.,▼,#2171b5
2024-02-24,0201D,Barcelona (Barcelona),Barcelona,14.9,15.5,-0.6,15.5,14.9,"-0,6",24 feb.,▼,#2171b5
2024-02-25,0076,Barcelona Aeropuerto (Barcelona),Barcelona,14.4,15.3,-0.9,15.3,14.4,"-0,9",25 feb.,▼,#2171b5
2024-02-25,0149X,Manresa (Barcelona),Barcelona,12,16.2,-4.2,16.2,12,"-4,2",25 feb.,▼,#2171b5
2024-02-25,0201D,Barcelona (Barcelona),Barcelona,14.6,15.5,-0.9,15.5,14.6,"-0,9",25 feb.,▼,#2171b5
2024-02-25,0252D,Arenys de Mar (Barcelona),Barcelona,15.2,15.2,0,15.2,15.2,0,25 feb.,▼,#2171b5
2024-02-26,0076,Barcelona Aeropuerto (Barcelona),Barcelona,17.6,15.2,2.4,17.6,15.2,"+2,4",26 feb.,▲,#cb181d
2024-02-26,0149X,Manresa (Barcelona),Barcelona,16.5,15.4,1.1,16.5,15.4,"+1,1",26 feb.,▲,#cb181d
2024-02-26,0201D,Barcelona (Barcelona),Barcelona,17.7,15.4,2.3,17.7,15.4,"+2,3",26 feb.,▲,#cb181d
2024-02-26,0252D,Arenys de Mar (Barcelona),Barcelona,17.3,14.9,2.4,17.3,14.9,"+2,4",26 feb.,▲,#cb181d
2024-03-01,0252D,Arenys de Mar (Barcelona),Barcelona,17.3,15.1,2.2,17.3,15.1,"+2,2", 1 mar.,▲,#cb181d
2024-03-01,0149X,Manresa (Barcelona),Barcelona,16.1,14.4,1.7,16.1,14.4,"+1,7", 1 mar.,▲,#cb181d
2024-03-01,0076,Barcelona Aeropuerto (Barcelona),Barcelona,19.3,15.5,3.8,19.3,15.5,"+3,8", 1 mar.,▲,#cb181d
2024-03-01,0201D,Barcelona (Barcelona),Barcelona,18.4,14.9,3.5,18.4,14.9,"+3,5", 1 mar.,▲,#cb181d
2024-03-02,0252D,Arenys de Mar (Barcelona),Barcelona,17.5,15.2,2.3,17.5,15.2,"+2,3", 2 mar.,▲,#cb181d
2024-03-02,0149X,Manresa (Barcelona),Barcelona,14.9,16.4,-1.5,16.4,14.9,"-1,5", 2 mar.,▼,#2171b5
2024-03-02,0076,Barcelona Aeropuerto (Barcelona),Barcelona,15.8,15.3,0.5,15.8,15.3,"+0,5", 2 mar.,▲,#cb181d
2024-03-02,0201D,Barcelona (Barcelona),Barcelona,16.2,15.3,0.9,16.2,15.3,"+0,9", 2 mar.,▲,#cb181d
2024-03-03,0252D,Arenys de Mar (Barcelona),Barcelona,16.8,15.7,1.1,16.8,15.7,"+1,1", 3 mar.,▲,#cb181d
2024-03-03,0149X,Manresa (Barcelona),Barcelona,14.1,16.2,-2.1,16.2,14.1,"-2,1", 3 mar.,▼,#2171b5
2024-03-03,0076,Barcelona Aeropuerto (Barcelona),Barcelona,14.9,16.2,-1.3,16.2,14.9,"-1,3", 3 mar.,▼,#2171b5
2024-03-03,0201D,Barcelona (Barcelona),Barcelona,15,15.2,-0.2,15.2,15,"-0,2", 3 mar.,▼,#2171b5
2024-03-04,0252D,Arenys de Mar (Barcelona),Barcelona,17.1,15.4,1.7,17.1,15.4,"+1,7", 4 mar.,▲,#cb181d
2024-03-04,0149X,Manresa (Barcelona),Barcelona,14.9,13.8,1.1,14.9,13.8,"+1,1", 4 mar.,▲,#cb181d
2024-03-04,0076,Barcelona Aeropuerto (Barcelona),Barcelona,16,15.4,0.6,16,15.4,"+0,6", 4 mar.,▲,#cb181d
2024-03-04,0201D,Barcelona (Barcelona),Barcelona,16.1,15.9,0.2,16.1,15.9,"+0,2", 4 mar.,▲,#cb181d
2024-03-05,0252D,Arenys de Mar (Barcelona),Barcelona,18.2,15.6,2.6,18.2,15.6,"+2,6", 5 mar.,▲,#cb181d
2024-03-05,0149X,Manresa (Barcelona),Barcelona,16.8,14.9,1.9,16.8,14.9,"+1,9", 5 mar.,▲,#cb181d
2024-03-05,0076,Barcelona Aeropuerto (Barcelona),Barcelona,19.6,15,4.6,19.6,15,"+4,6", 5 mar.,▲,#cb181d
2024-03-05,0201D,Barcelona (Barcelona),Barcelona,17.1,14.8,2.3,17.1,14.8,"+2,3", 5 mar.,▲,#cb181d
2024-03-06,0252D,Arenys de Mar (Barcelona),Barcelona,17,15.7,1.3,17,15.7,"+1,3", 6 mar.,▲,#cb181d
2024-03-06,0149X,Manresa (Barcelona),Barcelona,18.1,15.1,3,18.1,15.1,+3, 6 mar.,▲,#cb181d
2024-03-06,0076,Barcelona Aeropuerto (Barcelona),Barcelona,16,15.4,0.6,16,15.4,"+0,6", 6 mar.,▲,#cb181d
2024-03-06,0201D,Barcelona (Barcelona),Barcelona,15.7,15.7,0,15.7,15.7,0, 6 mar.,▼,#2171b5
2024-03-07,0252D,Arenys de Mar (Barcelona),Barcelona,17.2,15.2,2,17.2,15.2,+2, 7 mar.,▲,#cb181d
2024-03-07,0149X,Manresa (Barcelona),Barcelona,16.5,16.8,-0.3,16.8,16.5,"-0,3", 7 mar.,▼,#2171b5
2024-03-07,0076,Barcelona Aeropuerto (Barcelona),Barcelona,15.5,15.8,-0.3,15.8,15.5,"-0,3", 7 mar.,▼,#2171b5
2024-03-07,0201D,Barcelona (Barcelona),Barcelona,15.7,15.3,0.4,15.7,15.3,"+0,4", 7 mar.,▲,#cb181d
2024-03-08,0252D,Arenys de Mar (Barcelona),Barcelona,17.5,16.4,1.1,17.5,16.4,"+1,1", 8 mar.,▲,#cb181d
2024-03-08,0149X,Manresa (Barcelona),Barcelona,NA,18.2,NA,NA,NA,NA, 8 mar.,NA,NA
2024-03-08,0076,Barcelona Aeropuerto (Barcelona),Barcelona,16.1,16.1,0,16.1,16.1,0, 8 mar.,▼,#2171b5
2024-03-08,0201D,Barcelona (Barcelona),Barcelona,15.5,15.9,-0.4,15.9,15.5,"-0,4", 8 mar.,▼,#2171b5
2024-03-09,0252D,Arenys de Mar (Barcelona),Barcelona,13.5,16,-2.5,16,13.5,"-2,5", 9 mar.,▼,#2171b5
2024-03-09,0149X,Manresa (Barcelona),Barcelona,8.6,17.9,-9.3,17.9,8.6,"-9,3", 9 mar.,▼,#2171b5
2024-03-09,0076,Barcelona Aeropuerto (Barcelona),Barcelona,14.2,16.7,-2.5,16.7,14.2,"-2,5", 9 mar.,▼,#2171b5
2024-03-09,0201D,Barcelona (Barcelona),Barcelona,13.5,15.6,-2.1,15.6,13.5,"-2,1", 9 mar.,▼,#2171b5
2024-03-10,0252D,Arenys de Mar (Barcelona),Barcelona,16.3,16.5,-0.2,16.5,16.3,"-0,2",10 mar.,▼,#2171b5
2024-03-10,0149X,Manresa (Barcelona),Barcelona,13.2,17.6,-4.4,17.6,13.2,"-4,4",10 mar.,▼,#2171b5
2024-03-10,0076,Barcelona Aeropuerto (Barcelona),Barcelona,15.3,16,-0.7,16,15.3,"-0,7",10 mar.,▼,#2171b5
2024-03-10,0201D,Barcelona (Barcelona),Barcelona,16.1,16,0.1,16.1,16,"+0,1",10 mar.,▲,#cb181d
2024-03-11,0252D,Arenys de Mar (Barcelona),Barcelona,18,17.8,0.2,18,17.8,"+0,2",11 mar.,▲,#cb181d
2024-03-11,0149X,Manresa (Barcelona),Barcelona,16.6,17.1,-0.5,17.1,16.6,"-0,5",11 mar.,▼,#2171b5
2024-03-11,0076,Barcelona Aeropuerto (Barcelona),Barcelona,19.1,16.3,2.8,19.1,16.3,"+2,8",11 mar.,▲,#cb181d
2024-03-11,0201D,Barcelona (Barcelona),Barcelona,18.5,15.9,2.6,18.5,15.9,"+2,6",11 mar.,▲,#cb181d
2024-03-12,0252D,Arenys de Mar (Barcelona),Barcelona,17.8,15.7,2.1,17.8,15.7,"+2,1",12 mar.,▲,#cb181d
2024-03-12,0149X,Manresa (Barcelona),Barcelona,18,16.8,1.2,18,16.8,"+1,2",12 mar.,▲,#cb181d
2024-03-12,0076,Barcelona Aeropuerto (Barcelona),Barcelona,15.7,16.2,-0.5,16.2,15.7,"-0,5",12 mar.,▼,#2171b5
2024-03-12,0201D,Barcelona (Barcelona),Barcelona,16.3,16.1,0.2,16.3,16.1,"+0,2",12 mar.,▲,#cb181d
2024-03-13,0252D,Arenys de Mar (Barcelona),Barcelona,18.1,15.5,2.6,18.1,15.5,"+2,6",13 mar.,▲,#cb181d
2024-03-13,0149X,Manresa (Barcelona),Barcelona,20.7,16.8,3.9,20.7,16.8,"+3,9",13 mar.,▲,#cb181d
2024-03-13,0076,Barcelona Aeropuerto (Barcelona),Barcelona,15.7,15.6,0.1,15.7,15.6,"+0,1",13 mar.,▲,#cb181d
2024-03-13,0201D,Barcelona (Barcelona),Barcelona,16.4,15.6,0.8,16.4,15.6,"+0,8",13 mar.,▲,#cb181d
2024-03-14,0252D,Arenys de Mar (Barcelona),Barcelona,16.7,15.8,0.9,16.7,15.8,"+0,9",14 mar.,▲,#cb181d
2024-03-14,0149X,Manresa (Barcelona),Barcelona,21,17.3,3.7,21,17.3,"+3,7",14 mar.,▲,#cb181d
2024-03-14,0076,Barcelona Aeropuerto (Barcelona),Barcelona,16.2,16,0.2,16.2,16,"+0,2",14 mar.,▲,#cb181d
2024-03-14,0201D,Barcelona (Barcelona),Barcelona,16.4,16.1,0.3,16.4,16.1,"+0,3",14 mar.,▲,#cb181d
2024-03-15,0252D,Arenys de Mar (Barcelona),Barcelona,18.2,16.1,2.1,18.2,16.1,"+2,1",15 mar.,▲,#cb181d
2024-03-15,0149X,Manresa (Barcelona),Barcelona,22.4,17,5.4,22.4,17,"+5,4",15 mar.,▲,#cb181d
2024-03-15,0076,Barcelona Aeropuerto (Barcelona),Barcelona,16.9,17.1,-0.2,17.1,16.9,"-0,2",15 mar.,▼,#2171b5
2024-03-15,0201D,Barcelona (Barcelona),Barcelona,17.6,15.4,2.2,17.6,15.4,"+2,2",15 mar.,▲,#cb181d
2024-03-16,0076,Barcelona Aeropuerto (Barcelona),Barcelona,17.8,16,1.8,17.8,16,"+1,8",16 mar.,▲,#cb181d
2024-03-16,0149X,Manresa (Barcelona),Barcelona,21.7,16.8,4.9,21.7,16.8,"+4,9",16 mar.,▲,#cb181d
2024-03-16,0201D,Barcelona (Barcelona),Barcelona,17.9,14.9,3,17.9,14.9,+3,16 mar.,▲,#cb181d
2024-03-16,0252D,Arenys de Mar (Barcelona),Barcelona,20.7,15.8,4.9,20.7,15.8,"+4,9",16 mar.,▲,#cb181d
2024-03-17,0076,Barcelona Aeropuerto (Barcelona),Barcelona,15.5,16.8,-1.3,16.8,15.5,"-1,3",17 mar.,▼,#2171b5
2024-03-17,0149X,Manresa (Barcelona),Barcelona,24.9,18.2,6.7,24.9,18.2,"+6,7",17 mar.,▲,#cb181d
2024-03-17,0201D,Barcelona (Barcelona),Barcelona,17.3,15.7,1.6,17.3,15.7,"+1,6",17 mar.,▲,#cb181d
2024-03-17,0252D,Arenys de Mar (Barcelona),Barcelona,18.9,17.1,1.8,18.9,17.1,"+1,8",17 mar.,▲,#cb181d
2024-03-18,0076,Barcelona Aeropuerto (Barcelona),Barcelona,18.5,16.6,1.9,18.5,16.6,"+1,9",18 mar.,▲,#cb181d
2024-03-18,0149X,Manresa (Barcelona),Barcelona,23.3,18,5.3,23.3,18,"+5,3",18 mar.,▲,#cb181d
2024-03-18,0201D,Barcelona (Barcelona),Barcelona,18,16.6,1.4,18,16.6,"+1,4",18 mar.,▲,#cb181d
2024-03-18,0252D,Arenys de Mar (Barcelona),Barcelona,19.4,17.2,2.2,19.4,17.2,"+2,2",18 mar.,▲,#cb181d
2024-03-19,0076,Barcelona Aeropuerto (Barcelona),Barcelona,16.3,16.7,-0.4,16.7,16.3,"-0,4",19 mar.,▼,#2171b5
2024-03-19,0149X,Manresa (Barcelona),Barcelona,14.1,17.9,-3.8,17.9,14.1,"-3,8",19 mar.,▼,#2171b5
2024-03-19,0201D,Barcelona (Barcelona),Barcelona,17,15.9,1.1,17,15.9,"+1,1",19 mar.,▲,#cb181d
2024-03-19,0252D,Arenys de Mar (Barcelona),Barcelona,20.8,16.4,4.4,20.8,16.4,"+4,4",19 mar.,▲,#cb181d
2024-02-19,1082,Bilbao Aeropuerto (Bizkaia),Bizkaia,14.3,13.9,0.4,14.3,13.9,"+0,4",19 feb.,▲,#cb181d
2024-02-19,1059X,Punta Galea (Bizkaia),Bizkaia,14.1,12.6,1.5,14.1,12.6,"+1,5",19 feb.,▲,#cb181d
2024-02-19,1078I,Güeñes (Bizkaia),Bizkaia,13.9,12.1,1.8,13.9,12.1,"+1,8",19 feb.,▲,#cb181d
2024-02-20,1082,Bilbao Aeropuerto (Bizkaia),Bizkaia,17.4,14.4,3,17.4,14.4,+3,20 feb.,▲,#cb181d
2024-02-20,1059X,Punta Galea (Bizkaia),Bizkaia,15.8,12.9,2.9,15.8,12.9,"+2,9",20 feb.,▲,#cb181d
2024-02-20,1078I,Güeñes (Bizkaia),Bizkaia,17,11.9,5.1,17,11.9,"+5,1",20 feb.,▲,#cb181d
2024-02-21,1082,Bilbao Aeropuerto (Bizkaia),Bizkaia,19.4,14.5,4.9,19.4,14.5,"+4,9",21 feb.,▲,#cb181d
2024-02-21,1059X,Punta Galea (Bizkaia),Bizkaia,19,13.1,5.9,19,13.1,"+5,9",21 feb.,▲,#cb181d
2024-02-21,1078I,Güeñes (Bizkaia),Bizkaia,17.9,12.6,5.3,17.9,12.6,"+5,3",21 feb.,▲,#cb181d
2024-02-22,1082,Bilbao Aeropuerto (Bizkaia),Bizkaia,20.7,14.4,6.3,20.7,14.4,"+6,3",22 feb.,▲,#cb181d
2024-02-22,1059X,Punta Galea (Bizkaia),Bizkaia,20.9,12.8,8.1,20.9,12.8,"+8,1",22 feb.,▲,#cb181d
2024-02-22,1078I,Güeñes (Bizkaia),Bizkaia,19.3,11.6,7.7,19.3,11.6,"+7,7",22 feb.,▲,#cb181d
2024-02-23,1082,Bilbao Aeropuerto (Bizkaia),Bizkaia,12.2,14.2,-2,14.2,12.2,-2,23 feb.,▼,#2171b5
2024-02-23,1059X,Punta Galea (Bizkaia),Bizkaia,11.5,12.6,-1.1,12.6,11.5,"-1,1",23 feb.,▼,#2171b5
2024-02-23,1078I,Güeñes (Bizkaia),Bizkaia,13,12.3,0.7,13,12.3,"+0,7",23 feb.,▲,#cb181d
2024-02-24,1082,Bilbao Aeropuerto (Bizkaia),Bizkaia,12.1,15.4,-3.3,15.4,12.1,"-3,3",24 feb.,▼,#2171b5
2024-02-24,1059X,Punta Galea (Bizkaia),Bizkaia,12.3,11.8,0.5,12.3,11.8,"+0,5",24 feb.,▲,#cb181d
2024-02-24,1078I,Güeñes (Bizkaia),Bizkaia,11.9,11.1,0.8,11.9,11.1,"+0,8",24 feb.,▲,#cb181d
2024-02-25,1059X,Punta Galea (Bizkaia),Bizkaia,18.8,12,6.8,18.8,12,"+6,8",25 feb.,▲,#cb181d
2024-02-25,1078I,Güeñes (Bizkaia),Bizkaia,17.6,12.2,5.4,17.6,12.2,"+5,4",25 feb.,▲,#cb181d
2024-02-25,1082,Bilbao Aeropuerto (Bizkaia),Bizkaia,18.4,16.2,2.2,18.4,16.2,"+2,2",25 feb.,▲,#cb181d
2024-02-26,1059X,Punta Galea (Bizkaia),Bizkaia,14.1,11.9,2.2,14.1,11.9,"+2,2",26 feb.,▲,#cb181d
2024-02-26,1078I,Güeñes (Bizkaia),Bizkaia,9.5,12.9,-3.4,12.9,9.5,"-3,4",26 feb.,▼,#2171b5
2024-02-26,1082,Bilbao Aeropuerto (Bizkaia),Bizkaia,13.2,14.3,-1.1,14.3,13.2,"-1,1",26 feb.,▼,#2171b5
2024-03-01,1082,Bilbao Aeropuerto (Bizkaia),Bizkaia,15.8,14,1.8,15.8,14,"+1,8", 1 mar.,▲,#cb181d
2024-03-01,1059X,Punta Galea (Bizkaia),Bizkaia,15.8,13.9,1.9,15.8,13.9,"+1,9", 1 mar.,▲,#cb181d
2024-03-01,1078I,Güeñes (Bizkaia),Bizkaia,15.2,12.3,2.9,15.2,12.3,"+2,9", 1 mar.,▲,#cb181d
2024-03-02,1082,Bilbao Aeropuerto (Bizkaia),Bizkaia,14.6,15,-0.4,15,14.6,"-0,4", 2 mar.,▼,#2171b5
