cod_mun,municipio,provincia,renta,renta_previa,var_anual
47022,Bocos de Duero,Valladolid,69,64,7.8125
47023,Boecillo,Valladolid,4225,3899,8.361118235444987
47024,Bolaños de Campos,Valladolid,277,339,-18.289085545722713
47025,Brahojos de Medina,Valladolid,109,136,-19.852941176470587
47026,Bustillo de Chaves,Valladolid,64,69,-7.246376811594203
47027,Cabezón de Pisuerga,Valladolid,3748,3558,5.340078695896571
47028,Cabezón de Valderaduey,Valladolid,41,34,20.588235294117645
47029,Cabreros del Monte,Valladolid,66,67,-1.4925373134328357
47030,Campaspero,Valladolid,1064,1258,-15.421303656597773
47031,El Campillo,Valladolid,219,229,-4.366812227074235
47032,Camporredondo,Valladolid,153,171,-10.526315789473683
47033,Canalejas de Peñafiel,Valladolid,238,296,-19.594594594594593
47034,Canillas de Esgueva,Valladolid,76,91,-16.483516483516482
47035,Carpio,Valladolid,967,1098,-11.930783242258652
47036,Casasola de Arión,Valladolid,236,299,-21.070234113712374
47037,Castrejón de Trabancos,Valladolid,171,219,-21.91780821917808
47038,Castrillo de Duero,Valladolid,104,147,-29.25170068027211
47039,Castrillo-Tejeriego,Valladolid,165,196,-15.816326530612246
47040,Castrobol,Valladolid,54,67,-19.402985074626866
47041,Castrodeza,Valladolid,152,172,-11.627906976744185
47042,Castromembibre,Valladolid,53,73,-27.397260273972602
47043,Castromonte,Valladolid,325,364,-10.714285714285714
47044,Castronuevo de Esgueva,Valladolid,381,379,0.5277044854881267
47045,Castronuño,Valladolid,832,961,-13.423517169614986
47046,Castroponce,Valladolid,148,160,-7.5
47047,Castroverde de Cerrato,Valladolid,196,248,-20.967741935483872
47048,Ceinos de Campos,Valladolid,208,261,-20.306513409961685
47049,Cervillego de la Cruz,Valladolid,84,101,-16.831683168316832
47050,Cigales,Valladolid,5303,4803,10.410160316468874
47051,Ciguñuela,Valladolid,376,402,-6.467661691542288
47052,Cistérniga,Valladolid,9100,8405,8.26888756692445
47053,Cogeces de Íscar,Valladolid,143,158,-9.49367088607595
47054,Cogeces del Monte,Valladolid,636,794,-19.899244332493705
47055,Corcos,Valladolid,207,226,-8.4070796460177
47056,Corrales de Duero,Valladolid,113,99,14.14141414141414
47057,Cubillas de Santa Marta,Valladolid,351,276,27.173913043478258
47058,Cuenca de Campos,Valladolid,207,223,-7.174887892376682
47059,Curiel de Duero,Valladolid,124,130,-4.615384615384616
47060,Encinas de Esgueva,Valladolid,223,284,-21.47887323943662
47061,Esguevillas de Esgueva,Valladolid,268,282,-4.964539007092199
47062,Fombellida,Valladolid,166,200,-17
47063,Fompedraza,Valladolid,104,122,-14.754098360655737
47064,Fontihoyuelo,Valladolid,36,34,5.88235294117647
47065,Fresno el Viejo,Valladolid,852,996,-14.457831325301203
47066,Fuensaldaña,Valladolid,2003,1440,39.09722222222222
47067,Fuente el Sol,Valladolid,151,207,-27.053140096618357
47068,Fuente-Olmedo,Valladolid,35,45,-22.22222222222222
47069,Gallegos de Hornija,Valladolid,110,146,-24.65753424657534
47070,Gatón de Campos,Valladolid,26,39,-33.33333333333333
47071,Geria,Valladolid,516,500,3.2
47073,Herrín de Campos,Valladolid,121,151,-19.867549668874172
47074,Hornillos de Eresma,Valladolid,174,182,-4.395604395604396
47075,Íscar,Valladolid,6307,6754,-6.618300266508735
47076,Laguna de Duero,Valladolid,22628,22469,0.7076416395923272
47077,Langayo,Valladolid,243,312,-22.115384615384613
47079,Llano de Olmedo,Valladolid,59,72,-18.055555555555554
47078,Lomoviejo,Valladolid,178,200,-11
47080,Manzanillo,Valladolid,49,64,-23.4375
47081,Marzales,Valladolid,43,56,-23.214285714285715
47082,Matapozuelos,Valladolid,1038,1035,0.2898550724637681
47083,Matilla de los Caños,Valladolid,96,96,0
47084,Mayorga,Valladolid,1475,1718,-14.144353899883585
47086,Medina de Rioseco,Valladolid,4554,4899,-7.042253521126761
47085,Medina del Campo,Valladolid,20314,21515,-5.582151986985824
47087,Megeces,Valladolid,439,453,-3.090507726269316
47088,Melgar de Abajo,Valladolid,121,132,-8.333333333333332
47089,Melgar de Arriba,Valladolid,154,196,-21.428571428571427
47090,Mojados,Valladolid,3319,3284,1.0657734470158342
47091,Monasterio de Vega,Valladolid,79,103,-23.300970873786408
47092,Montealegre de Campos,Valladolid,104,129,-19.379844961240313
47093,Montemayor de Pililla,Valladolid,853,970,-12.061855670103093
47094,Moral de la Reina,Valladolid,150,199,-24.623115577889447
47095,Moraleja de las Panaderas,Valladolid,47,42,11.904761904761903
47096,Morales de Campos,Valladolid,142,162,-12.345679012345679
47097,Mota del Marqués,Valladolid,348,395,-11.89873417721519
47098,Mucientes,Valladolid,644,743,-13.324360699865412
47099,La Mudarra,Valladolid,157,180,-12.777777777777777
47100,Muriel,Valladolid,117,174,-32.758620689655174
47101,Nava del Rey,Valladolid,1971,2094,-5.873925501432665
47102,Nueva Villa de las Torres,Valladolid,277,321,-13.707165109034266
47103,Olivares de Duero,Valladolid,312,328,-4.878048780487805
47104,Olmedo,Valladolid,3572,3836,-6.882168925964546
47105,Olmos de Esgueva,Valladolid,186,237,-21.518987341772153
47106,Olmos de Peñafiel,Valladolid,51,68,-25
47109,Palazuelo de Vedija,Valladolid,174,210,-17.142857142857142
47110,La Parrilla,Valladolid,487,527,-7.590132827324478
47111,La Pedraja de Portillo,Valladolid,1124,1163,-3.353396388650043
47112,Pedrajas de San Esteban,Valladolid,3334,3585,-7.001394700139469
47113,Pedrosa del Rey,Valladolid,157,190,-17.36842105263158
47114,Peñafiel,Valladolid,5085,5470,-7.038391224862889
47115,Peñaflor de Hornija,Valladolid,329,341,-3.519061583577713
47116,Pesquera de Duero,Valladolid,438,509,-13.948919449901767
47117,Piña de Esgueva,Valladolid,324,356,-8.98876404494382
47118,Piñel de Abajo,Valladolid,171,186,-8.064516129032258
47119,Piñel de Arriba,Valladolid,94,115,-18.26086956521739
47121,Pollos,Valladolid,609,651,-6.451612903225806
47122,Portillo,Valladolid,2398,2505,-4.271457085828343
47123,Pozal de Gallinas,Valladolid,537,546,-1.6483516483516485
47124,Pozaldez,Valladolid,486,558,-12.903225806451612
47125,Pozuelo de la Orden,Valladolid,46,62,-25.806451612903224
47126,Puras,Valladolid,42,53,-20.754716981132077
47127,Quintanilla de Arriba,Valladolid,164,166,-1.2048192771084338
47129,Quintanilla de Onésimo,Valladolid,1028,1129,-8.945969884853854
47130,Quintanilla de Trigueros,Valladolid,105,113,-7.079646017699115
47128,Quintanilla del Molar,Valladolid,57,70,-18.571428571428573
47131,Rábano,Valladolid,169,205,-17.560975609756095
47132,Ramiro,Valladolid,48,45,6.666666666666667
47133,Renedo de Esgueva,Valladolid,3878,3223,20.322680732237046
47134,Roales de Campos,Valladolid,160,199,-19.597989949748744
47135,Robladillo,Valladolid,89,100,-11
47137,Roturas,Valladolid,29,31,-6.451612903225806
47138,Rubí de Bracamonte,Valladolid,214,281,-23.843416370106763
47139,Rueda,Valladolid,1206,1398,-13.733905579399142
47140,Saelices de Mayorga,Valladolid,112,133,-15.789473684210526
47141,Salvador de Zapardiel,Valladolid,110,151,-27.1523178807947
47142,San Cebrián de Mazote,Valladolid,123,183,-32.78688524590164
47143,San Llorente,Valladolid,109,153,-28.75816993464052
47144,San Martín de Valvení,Valladolid,80,98,-18.367346938775512
47145,San Miguel del Arroyo,Valladolid,653,742,-11.994609164420485
47146,San Miguel del Pino,Valladolid,347,290,19.655172413793103
47147,San Pablo de la Moraleja,Valladolid,108,135,-20
47148,San Pedro de Latarce,Valladolid,466,561,-16.93404634581105
47149,San Pelayo,Valladolid,48,49,-2.0408163265306123
47150,San Román de Hornija,Valladolid,308,393,-21.62849872773537
47151,San Salvador,Valladolid,24,36,-33.33333333333333
47156,San Vicente del Palacio,Valladolid,162,189,-14.285714285714285
47152,Santa Eufemia del Arroyo,Valladolid,74,100,-26
47153,Santervás de Campos,Valladolid,111,141,-21.27659574468085
47154,Santibáñez de Valcorba,Valladolid,184,179,2.793296089385475
47155,Santovenia de Pisuerga,Valladolid,4587,3985,15.106649937264743
47157,Sardón de Duero,Valladolid,604,672,-10.119047619047619
47158,La Seca,Valladolid,1064,1090,-2.385321100917431
47159,Serrada,Valladolid,1116,1213,-7.996702390766694
47160,Siete Iglesias de Trabancos,Valladolid,428,534,-19.850187265917604
47161,Simancas,Valladolid,5324,5335,-0.2061855670103093
47162,Tamariz de Campos,Valladolid,71,76,-6.578947368421052
47163,Tiedra,Valladolid,285,327,-12.844036697247708
47164,Tordehumos,Valladolid,409,462,-11.471861471861471
47165,Tordesillas,Valladolid,8742,9064,-3.5525154457193295
47169,Torre de Esgueva,Valladolid,66,79,-16.455696202531644
47170,Torre de Peñafiel,Valladolid,46,47,-2.127659574468085
47166,Torrecilla de la Abadesa,Valladolid,268,314,-14.64968152866242
47167,Torrecilla de la Orden,Valladolid,243,286,-15.034965034965033
47168,Torrecilla de la Torre,Valladolid,35,35,0
47171,Torrelobatón,Valladolid,391,493,-20.689655172413794
47172,Torrescárcela,Valladolid,168,176,-4.545454545454546
47173,Traspinedo,Valladolid,1160,1071,8.309990662931838
47174,Trigueros del Valle,Valladolid,308,332,-7.228915662650602
47175,Tudela de Duero,Valladolid,8686,8793,-1.2168770612987605
47176,La Unión de Campos,Valladolid,222,251,-11.553784860557768
47177,Urones de Castroponce,Valladolid,110,114,-3.508771929824561
47178,Urueña,Valladolid,191,207,-7.729468599033816
47179,Valbuena de Duero,Valladolid,440,489,-10.020449897750511
47180,Valdearcos de la Vega,Valladolid,58,118,-50.847457627118644
47181,Valdenebro de los Valles,Valladolid,194,210,-7.6190476190476195
47182,Valdestillas,Valladolid,1613,1765,-8.611898016997168
47183,Valdunquillo,Valladolid,141,168,-16.071428571428573
47186,Valladolid,Valladolid,297370,311682,-4.591859651824616
47184,Valoria la Buena,Valladolid,678,702,-3.418803418803419
47185,Valverde de Campos,Valladolid,91,114,-20.175438596491226
47187,Vega de Ruiponce,Valladolid,82,116,-29.310344827586203
47188,Vega de Valdetronco,Valladolid,97,130,-25.384615384615383
47189,Velascálvaro,Valladolid,171,182,-6.043956043956044
47190,Velilla,Valladolid,115,119,-3.361344537815126
47191,Velliza,Valladolid,120,112,7.142857142857142
47192,Ventosa de la Cuesta,Valladolid,98,128,-23.4375
47193,Viana de Cega,Valladolid,2158,1989,8.49673202614379
47195,Villabáñez,Valladolid,491,527,-6.83111954459203
47196,Villabaruz de Campos,Valladolid,26,42,-38.095238095238095
47197,Villabrágima,Valladolid,1046,1085,-3.5944700460829497
47198,Villacarralón,Valladolid,73,83,-12.048192771084338
47199,Villacid de Campos,Valladolid,80,90,-11.11111111111111
47200,Villaco,Valladolid,75,104,-27.884615384615387
47203,Villafrades de Campos,Valladolid,63,92,-31.521739130434785
47204,Villafranca de Duero,Valladolid,268,313,-14.376996805111823
47205,Villafrechós,Valladolid,462,519,-10.982658959537572
47206,Villafuerte,Valladolid,87,117,-25.64102564102564
47207,Villagarcía de Campos,Valladolid,286,373,-23.324396782841823
47208,Villagómez la Nueva,Valladolid,63,68,-7.352941176470589
47209,Villalán de Campos,Valladolid,35,44,-20.454545454545457
47210,Villalar de los Comuneros,Valladolid,472,464,1.7241379310344827
47211,Villalba de la Loma,Valladolid,45,58,-22.413793103448278
47212,Villalba de los Alcores,Valladolid,389,456,-14.692982456140353
47213,Villalbarba,Valladolid,107,134,-20.149253731343283
47214,Villalón de Campos,Valladolid,1535,1835,-16.348773841961854
47215,Villamuriel de Campos,Valladolid,49,64,-23.4375
47216,Villán de Tordesillas,Valladolid,123,139,-11.510791366906476
47217,Villanubla,Valladolid,2826,2364,19.543147208121827
47218,Villanueva de Duero,Valladolid,1222,1207,1.2427506213753108
47219,Villanueva de la Condesa,Valladolid,58,65,-10.76923076923077
47220,Villanueva de los Caballeros,Valladolid,175,214,-18.22429906542056
47221,Villanueva de los Infantes,Valladolid,108,118,-8.47457627118644
47222,Villanueva de San Mancio,Valladolid,89,110,-19.090909090909093
47223,Villardefrades,Valladolid,156,190,-17.894736842105264
47224,Villarmentero de Esgueva,Valladolid,105,108,-2.7777777777777777
47225,Villasexmir,Valladolid,72,91,-20.87912087912088
47226,Villavaquerín,Valladolid,163,201,-18.90547263681592
47227,Villavellid,Valladolid,51,63,-19.047619047619047
47228,Villaverde de Medina,Valladolid,519,540,-3.888888888888889
47229,Villavicencio de los Caballeros,Valladolid,233,250,-6.800000000000001
47194,Viloria,Valladolid,350,366,-4.371584699453552
47230,Wamba,Valladolid,308,355,-13.239436619718308
47231,Zaratán,Valladolid,6245,5810,7.487091222030981
47232,La Zarza,Valladolid,120,121,-0.8264462809917356
48001,Abadiño,Bizkaia,7607,7350,3.496598639455782
48002,Abanto y Ciérvana-Abanto Zierbena,Bizkaia,9445,9742,-3.0486553069184974
48911,Ajangiz,Bizkaia,483,456,5.921052631578947
48912,Alonsotegi,Bizkaia,2941,2838,3.629316420014094
48003,Amorebieta-Etxano,Bizkaia,19536,18400,6.173913043478261
48004,Amoroto,Bizkaia,412,413,-0.24213075060532688
48005,Arakaldo,Bizkaia,158,129,22.48062015503876
48006,Arantzazu,Bizkaia,402,361,11.357340720221606
48093,Areatza,Bizkaia,1264,1224,3.2679738562091507
48009,Arrankudiaga,Bizkaia,992,954,3.9832285115303985
48914,Arratzu,Bizkaia,423,385,9.87012987012987
48010,Arrieta,Bizkaia,575,549,4.735883424408015
48011,Arrigorriaga,Bizkaia,12134,12525,-3.1217564870259484
48023,Artea,Bizkaia,742,772,-3.8860103626943006
48008,Artzentales,Bizkaia,729,753,-3.187250996015936
48091,Atxondo,Bizkaia,1363,1428,-4.551820728291316
48070,Aulesti,Bizkaia,645,672,-4.017857142857143
48012,Bakio,Bizkaia,2774,2588,7.187017001545596
48090,Balmaseda,Bizkaia,7680,7681,-0.01301913813305559
48013,Barakaldo,Bizkaia,100847,100064,0.7824992005116725
48014,Barrika,Bizkaia,1556,1523,2.1667760998030205
48015,Basauri,Bizkaia,40574,41777,-2.8795748857026595
48092,Bedia,Bizkaia,1074,976,10.040983606557377
48016,Berango,Bizkaia,7279,6883,5.753305244806044
48017,Bermeo,Bizkaia,16854,17092,-1.3924643107886732
48018,Berriatua,Bizkaia,1236,1242,-0.4830917874396135
48019,Berriz,Bizkaia,4542,4875,-6.8307692307692305
48020,Bilbao,Bizkaia,345749,351356,-1.5958173476474005
48021,Busturia,Bizkaia,1652,1748,-5.491990846681922
48901,Derio,Bizkaia,6776,5578,21.47723198278953
48026,Dima,Bizkaia,1471,1364,7.844574780058651
48027,Durango,Bizkaia,29934,28367,5.524024394542955
48028,Ea,Bizkaia,822,883,-6.908267270668176
48031,Elantxobe,Bizkaia,343,409,-16.13691931540342
48032,Elorrio,Bizkaia,7408,7294,1.5629284343295862
48902,Erandio,Bizkaia,24503,24369,0.5498789445607124
48033,Ereño,Bizkaia,264,262,0.7633587786259541
48034,Ermua,Bizkaia,15790,16235,-2.740991684631968
48079,Errigoiti,Bizkaia,486,543,-10.497237569060774
48029,Etxebarri,Bizkaia,11660,10230,13.978494623655912
48030,Etxebarria,Bizkaia,789,806,-2.109181141439206
48906,Forua,Bizkaia,912,979,-6.8437180796731365
48035,Fruiz,Bizkaia,548,513,6.82261208576998
48036,Galdakao,Bizkaia,29369,29153,0.7409186018591568
48037,Galdames,Bizkaia,843,843,0
48038,Gamiz-Fika,Bizkaia,1382,1342,2.9806259314456036
48039,Garai,Bizkaia,329,345,-4.63768115942029
48040,Gatika,Bizkaia,1673,1623,3.080714725816389
48041,Gautegiz Arteaga,Bizkaia,844,903,-6.533776301218161
48046,Gernika-Lumo,Bizkaia,17031,16727,1.8174209362109166
48044,Getxo,Bizkaia,77101,80252,-3.926381897024373
48047,Gizaburuaga,Bizkaia,199,204,-2.450980392156863
48042,Gordexola,Bizkaia,1725,1728,-0.1736111111111111
48043,Gorliz,Bizkaia,6028,5501,9.58007634975459
48045,Güeñes,Bizkaia,6700,6403,4.638450726222083
48048,Ibarrangelu,Bizkaia,674,636,5.9748427672955975
48094,Igorre,Bizkaia,4307,4240,1.580188679245283
48049,Ispaster,Bizkaia,756,695,8.776978417266188
48910,Iurreta,Bizkaia,3691,3852,-4.179646936656282
48050,Izurtza,Bizkaia,241,275,-12.363636363636363
48022,Karrantza Harana/Valle de Carranza,Bizkaia,2767,2795,-1.001788908765653
48907,Kortezubi,Bizkaia,438,429,2.097902097902098
48051,Lanestosa,Bizkaia,259,265,-2.2641509433962264
48052,Larrabetzu,Bizkaia,2082,1979,5.204648812531581
48053,Laukiz,Bizkaia,1239,1132,9.452296819787986
48054,Leioa,Bizkaia,32182,30483,5.573598399107699
48057,Lekeitio,Bizkaia,7256,7377,-1.6402331571099362
48055,Lemoa,Bizkaia,3487,3408,2.318075117370892
48056,Lemoiz,Bizkaia,1301,1061,22.620169651272384
48081,Lezama,Bizkaia,2453,2467,-0.5674908796108634
48903,Loiu,Bizkaia,2348,2494,-5.854049719326383
48058,Mallabia,Bizkaia,1172,1192,-1.6778523489932886
48059,Mañaria,Bizkaia,523,498,5.020080321285141
48060,Markina-Xemein,Bizkaia,5060,4941,2.408419348310059
48061,Maruri-Jatabe,Bizkaia,993,961,3.329864724245578
48062,Mendata,Bizkaia,375,381,-1.574803149606299
48063,Mendexa,Bizkaia,423,437,-3.203661327231121
48064,Meñaka,Bizkaia,751,746,0.6702412868632708
48066,Morga,Bizkaia,409,401,1.99501246882793
48068,Mundaka,Bizkaia,1859,1943,-4.323211528564077
48069,Mungia,Bizkaia,17709,16857,5.054280121017975
48007,Munitibar-Arbatzegi Gerrikaitz,Bizkaia,485,434,11.751152073732719
48908,Murueta,Bizkaia,323,303,6.6006600660066
48071,Muskiz,Bizkaia,7422,7518,-1.2769353551476457
48067,Muxika,Bizkaia,1481,1467,0.9543285616905249
48909,Nabarniz,Bizkaia,266,227,17.180616740088105
48073,Ondarroa,Bizkaia,8366,8799,-4.921013751562678
48075,Orozko,Bizkaia,2651,2512,5.53343949044586
48083,Ortuella,Bizkaia,8383,8440,-0.6753554502369669
48072,Otxandio,Bizkaia,1355,1300,4.230769230769231
48077,Plentzia,Bizkaia,4409,4329,1.848001848001848
48078,Portugalete,Bizkaia,45294,47698,-5.040043607698436
48082,Santurtzi,Bizkaia,46112,47101,-2.099743105241927
48084,Sestao,Bizkaia,27321,28805,-5.151883353584448
48904,Sondika,Bizkaia,4553,4543,0.22011886418666077
48085,Sopela/Sopelana,Bizkaia,14287,12824,11.408296943231441
48086,Sopuerta,Bizkaia,2635,2570,2.529182879377432
48076,Sukarrieta,Bizkaia,349,350,-0.2857142857142857
48087,Trucios-Turtzioz,Bizkaia,503,532,-5.451127819548872
48088,Ubide,Bizkaia,167,185,-9.72972972972973
48065,Ugao-Miraballes,Bizkaia,4107,4052,1.3573543928923988
48089,Urduliz,Bizkaia,5050,3601,40.23882254929186
48074,Urduña/Orduña,Bizkaia,4192,4241,-1.15538788021693
48080,Valle de Trápaga-Trapagaran,Bizkaia,11914,12166,-2.0713463751438432
48095,Zaldibar,Bizkaia,3039,3053,-0.4585653455617425
48096,Zalla,Bizkaia,8430,8411,0.22589466175246703
48905,Zamudio,Bizkaia,3278,3277,0.030515715593530668
48097,Zaratamo,Bizkaia,1647,1651,-0.24227740763173833
48024,Zeanuri,Bizkaia,1247,1299,-4.003079291762894
48025,Zeberio,Bizkaia,1088,1080,0.7407407407407408
48913,Zierbena,Bizkaia,1517,1458,4.046639231824417
48915,Ziortza-Bolibar,Bizkaia,411,411,0
49002,Abezames,Zamora,58,78,-25.64102564102564
49003,Alcañices,Zamora,1071,1170,-8.461538461538462
49004,Alcubilla de Nogales,Zamora,117,146,-19.863013698630137
49005,Alfaraz de Sayago,Zamora,135,166,-18.67469879518072
49006,Algodre,Zamora,135,177,-23.728813559322035
49007,Almaraz de Duero,Zamora,407,409,-0.4889975550122249
49008,Almeida de Sayago,Zamora,421,562,-25.088967971530252
49009,Andavías,Zamora,447,483,-7.453416149068323
49010,Arcenillas,Zamora,432,409,5.623471882640587
49011,Arcos de la Polvorosa,Zamora,217,262,-17.17557251908397
49012,Argañín,Zamora,72,80,-10
49013,Argujillo,Zamora,224,324,-30.864197530864196
49014,Arquillinos,Zamora,120,133,-9.774436090225564
49015,Arrabalde,Zamora,218,279,-21.863799283154123
49016,Aspariegos,Zamora,234,298,-21.476510067114095
49017,Asturianos,Zamora,263,278,-5.39568345323741
49018,Ayoó de Vidriales,Zamora,288,366,-21.311475409836063
49019,Barcial del Barco,Zamora,246,279,-11.827956989247312
49020,Belver de los Montes,Zamora,262,340,-22.941176470588236
49021,Benavente,Zamora,17520,19186,-8.683414990096946
49022,Benegiles,Zamora,304,360,-15.555555555555555
49023,Bermillo de Sayago,Zamora,1017,1173,-13.299232736572892
49024,La Bóveda de Toro,Zamora,693,863,-19.69872537659328
49025,Bretó,Zamora,160,199,-19.597989949748744
49026,Bretocino,Zamora,207,250,-17.2
49027,Brime de Sog,Zamora,128,181,-29.2817679558011
49028,Brime de Urz,Zamora,98,128,-23.4375
49029,Burganes de Valverde,Zamora,639,753,-15.139442231075698
49030,Bustillo del Oro,Zamora,77,97,-20.618556701030926
49031,Cabañas de Sayago,Zamora,155,164,-5.487804878048781
49032,Calzadilla de Tera,Zamora,295,384,-23.177083333333336
49033,Camarzana de Tera,Zamora,766,935,-18.074866310160427
49034,Cañizal,Zamora,429,504,-14.880952380952381
49035,Cañizo,Zamora,219,276,-20.652173913043477
49036,Carbajales de Alba,Zamora,496,644,-22.981366459627328
49037,Carbellino,Zamora,179,228,-21.49122807017544
49038,Casaseca de Campeán,Zamora,103,121,-14.87603305785124
49039,Casaseca de las Chanas,Zamora,376,405,-7.160493827160494
49040,Castrillo de la Guareña,Zamora,113,132,-14.393939393939394
49041,Castrogonzalo,Zamora,458,492,-6.910569105691057
49042,Castronuevo,Zamora,222,278,-20.14388489208633
49043,Castroverde de Campos,Zamora,270,365,-26.027397260273972
49044,Cazurra,Zamora,76,80,-5
49046,Cerecinos de Campos,Zamora,247,329,-24.924012158054712
49047,Cerecinos del Carrizal,Zamora,119,129,-7.751937984496124
49048,Cernadilla,Zamora,113,162,-30.246913580246915
49050,Cobreros,Zamora,558,617,-9.562398703403566
49052,Coomonte,Zamora,197,222,-11.26126126126126
49053,Coreses,Zamora,1059,1133,-6.531332744924978
49054,Corrales del Vino,Zamora,934,1084,-13.837638376383765
49055,Cotanes del Monte,Zamora,96,125,-23.200000000000003
49056,Cubillos,Zamora,305,349,-12.607449856733524
49057,Cubo de Benavente,Zamora,123,129,-4.651162790697675
49058,El Cubo de Tierra del Vino,Zamora,316,396,-20.2020202020202
49059,Cuelgamures,Zamora,84,111,-24.324324324324326
49061,Entrala,Zamora,148,162,-8.641975308641975
49062,Espadañedo,Zamora,110,151,-27.1523178807947
49063,Faramontanos de Tábara,Zamora,331,399,-17.042606516290725
49064,Fariza,Zamora,495,602,-17.774086378737543
49065,Fermoselle,Zamora,1131,1431,-20.964360587002094
49066,Ferreras de Abajo,Zamora,502,595,-15.630252100840336
49067,Ferreras de Arriba,Zamora,354,451,-21.507760532150776
49068,Ferreruela,Zamora,442,546,-19.047619047619047
49069,Figueruela de Arriba,Zamora,318,421,-24.46555819477435
49071,Fonfría,Zamora,756,939,-19.488817891373802
49075,Fresno de la Polvorosa,Zamora,125,163,-23.31288343558282
49076,Fresno de la Ribera,Zamora,361,396,-8.83838383838384
49077,Fresno de Sayago,Zamora,159,227,-29.955947136563875
49078,Friera de Valverde,Zamora,143,221,-35.294117647058826
49079,Fuente Encalada,Zamora,103,119,-13.445378151260504
49080,Fuentelapeña,Zamora,669,821,-18.514007308160778
49082,Fuentes de Ropel,Zamora,376,491,-23.421588594704684
49081,Fuentesaúco,Zamora,1608,1926,-16.510903426791277
49083,Fuentesecas,Zamora,44,73,-39.726027397260275
49084,Fuentespreadas,Zamora,279,342,-18.421052631578945
49085,Galende,Zamora,978,1373,-28.769118718135474
49086,Gallegos del Pan,Zamora,109,135,-19.25925925925926
49087,Gallegos del Río,Zamora,466,600,-22.333333333333332
49088,Gamones,Zamora,94,98,-4.081632653061225
49090,Gema,Zamora,205,243,-15.637860082304528
49091,Granja de Moreruela,Zamora,268,298,-10.06711409395973
49092,Granucillo,Zamora,115,167,-31.137724550898206
49093,Guarrate,Zamora,321,372,-13.709677419354838
49094,Hermisende,Zamora,215,298,-27.85234899328859
49095,La Hiniesta,Zamora,307,340,-9.705882352941178
49096,Jambrina,Zamora,149,197,-24.36548223350254
49097,Justel,Zamora,70,95,-26.31578947368421
49098,Losacino,Zamora,208,250,-16.8
49099,Losacio,Zamora,91,128,-28.90625
49100,Lubián,Zamora,309,355,-12.957746478873238
49101,Luelmo,Zamora,146,205,-28.780487804878046
49102,El Maderal,Zamora,181,236,-23.30508474576271
49103,Madridanos,Zamora,461,506,-8.893280632411066
49104,Mahide,Zamora,300,388,-22.68041237113402
49105,Maire de Castroponce,Zamora,140,164,-14.634146341463413
49107,Malva,Zamora,117,169,-30.76923076923077
49108,Manganeses de la Lampreana,Zamora,451,556,-18.884892086330936
49109,Manganeses de la Polvorosa,Zamora,632,756,-16.402116402116402
49110,Manzanal de Arriba,Zamora,343,397,-13.602015113350127
49112,Manzanal de los Infantes,Zamora,124,143,-13.286713286713287
49111,Manzanal del Barco,Zamora,131,159,-17.61006289308176
49113,Matilla de Arzón,Zamora,164,195,-15.897435897435896
49114,Matilla la Seca,Zamora,39,57,-31.57894736842105
49115,Mayalde,Zamora,177,211,-16.113744075829384
49116,Melgar de Tera,Zamora,360,420,-14.285714285714285
49117,Micereces de Tera,Zamora,446,536,-16.791044776119403
49118,Milles de la Polvorosa,Zamora,208,240,-13.333333333333334
49119,Molacillos,Zamora,238,278,-14.388489208633093
49120,Molezuelas de la Carballeda,Zamora,47,82,-42.68292682926829
49121,Mombuey,Zamora,414,443,-6.5462753950338595
49122,Monfarracinos,Zamora,968,921,5.103148751357221
49123,Montamarta,Zamora,561,609,-7.8817733990147785
49124,Moral de Sayago,Zamora,260,306,-15.032679738562091
49126,Moraleja de Sayago,Zamora,285,255,11.76470588235294
49125,Moraleja del Vino,Zamora,1747,1642,6.394640682095005
49128,Morales de Rey,Zamora,571,675,-15.407407407407408
49129,Morales de Toro,Zamora,972,1074,-9.497206703910614
49130,Morales de Valverde,Zamora,156,221,-29.411764705882355
49127,Morales del Vino,Zamora,3038,2854,6.447091800981079
49131,Moralina,Zamora,231,344,-32.848837209302324
49132,Moreruela de los Infanzones,Zamora,325,383,-15.143603133159269
49133,Moreruela de Tábara,Zamora,311,366,-15.027322404371585
49134,Muelas de los Caballeros,Zamora,172,208,-17.307692307692307
49135,Muelas del Pan,Zamora,605,748,-19.11764705882353
49136,Muga de Sayago,Zamora,350,401,-12.718204488778055
49137,Navianos de Valverde,Zamora,176,204,-13.725490196078432
49138,Olmillos de Castro,Zamora,210,287,-26.82926829268293
49139,Otero de Bodas,Zamora,151,205,-26.34146341463415
49141,Pajares de la Lampreana,Zamora,298,423,-29.550827423167846
49143,Palacios de Sanabria,Zamora,227,274,-17.153284671532848
49142,Palacios del Pan,Zamora,246,277,-11.191335740072201
49145,Pedralba de la Pradería,Zamora,206,302,-31.788079470198678
49146,El Pego,Zamora,277,345,-19.710144927536234
49147,Peleagonzalo,Zamora,275,317,-13.249211356466878
49148,Peleas de Abajo,Zamora,269,213,26.291079812206576
49149,Peñausende,Zamora,387,471,-17.8343949044586
49150,Peque,Zamora,126,176,-28.40909090909091
49151,El Perdigón,Zamora,647,792,-18.30808080808081
49152,Pereruela,Zamora,516,664,-22.289156626506024
49153,Perilla de Castro,Zamora,164,191,-14.136125654450263
49154,Pías,Zamora,109,150,-27.333333333333332
49155,Piedrahita de Castro,Zamora,97,118,-17.796610169491526
