cod_mun,municipio,provincia,Alemania,EE.UU.,Francia,Italia,Otros,Países Bajos,Reino Unido,turistas
25042,"Baronia de Rialb, La",Lleida,0.0,0.0,319.0,0.0,3152.0,67.0,81.0,3619.0
25043,"Vall de Boí, La",Lleida,236.0,0.0,1773.0,71.0,122.0,462.0,698.0,3362.0
25044,Bassella,Lleida,0.0,0.0,491.0,0.0,3852.0,66.0,0.0,4409.0
25045,Bausen,Lleida,0.0,0.0,9671.0,0.0,0.0,0.0,0.0,9671.0
25048,Bell-lloc d'Urgell,Lleida,215.0,0.0,203.0,237.0,641.0,0.0,0.0,1296.0
25050,Bellpuig,Lleida,0.0,0.0,357.0,0.0,36.0,107.0,0.0,500.0
25051,Bellver de Cerdanya,Lleida,509.0,39.0,3175.0,0.0,1961.0,826.0,228.0,6738.0
25052,Bellvís,Lleida,31.0,0.0,101.0,0.0,0.0,32.0,0.0,164.0
25055,Biosca,Lleida,0.0,0.0,32.0,0.0,0.0,33.0,0.0,65.0
25057,"Bòrdes, Es",Lleida,0.0,0.0,2613.0,0.0,0.0,52.0,0.0,2665.0
25058,"Borges Blanques, Les",Lleida,1029.0,0.0,620.0,104.0,159.0,64.0,0.0,1976.0
25059,Bossòst,Lleida,1462.0,0.0,77331.0,1072.0,5695.0,1194.0,797.0,87551.0
25060,Cabanabona,Lleida,0.0,0.0,0.0,0.0,64.0,0.0,0.0,64.0
25062,Camarasa,Lleida,137.0,0.0,1248.0,0.0,180.0,964.0,96.0,2625.0
25063,Canejan,Lleida,0.0,0.0,10083.0,34.0,412.0,0.0,0.0,10529.0
25072,Cervera,Lleida,964.0,0.0,1441.0,443.0,1919.0,684.0,234.0,5685.0
25075,Clariana de Cardener,Lleida,32.0,0.0,0.0,0.0,0.0,0.0,30.0,62.0
25077,Coll de Nargó,Lleida,258.0,0.0,1351.0,0.0,8584.0,376.0,180.0,10749.0
25078,Corbins,Lleida,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0
25082,Espot,Lleida,360.0,0.0,761.0,41.0,526.0,832.0,209.0,2729.0
25085,Estaràs,Lleida,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0
25086,Esterri d'Àneu,Lleida,81.0,0.0,538.0,0.0,0.0,183.0,40.0,842.0
25088,Estamariu,Lleida,0.0,0.0,31.0,0.0,79.0,0.0,0.0,110.0
25089,Farrera,Lleida,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0
25093,Fondarella,Lleida,0.0,0.0,182.0,0.0,0.0,0.0,0.0,182.0
25098,Gavet de la Conca,Lleida,0.0,0.0,438.0,0.0,0.0,35.0,0.0,473.0
25099,Golmés,Lleida,397.0,0.0,249.0,382.0,445.0,160.0,0.0,1633.0
25101,"Granadella, La",Lleida,0.0,0.0,84.0,0.0,0.0,33.0,0.0,117.0
25103,Granyanella,Lleida,811.0,0.0,669.0,542.0,1718.0,0.0,0.0,3740.0
25109,Guimerà,Lleida,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0
25110,Guissona,Lleida,0.0,0.0,43.0,0.0,882.0,43.0,0.0,968.0
25111,Guixers,Lleida,0.0,0.0,76.0,0.0,0.0,0.0,0.0,76.0
25113,Ivars d'Urgell,Lleida,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0
25115,Isona i Conca Dellà,Lleida,62.0,0.0,299.0,0.0,108.0,225.0,0.0,694.0
25118,Juncosa,Lleida,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
25119,Juneda,Lleida,253.0,0.0,286.0,0.0,319.0,0.0,0.0,858.0
25120,Lleida,Lleida,10645.0,2125.0,19864.0,6561.0,67168.0,9986.0,4290.0,120639.0
25121,Les,Lleida,59.0,0.0,46169.0,0.0,60.0,205.0,0.0,46493.0
25122,Linyola,Lleida,31.0,0.0,31.0,0.0,0.0,38.0,0.0,100.0
25123,Lladorre,Lleida,0.0,0.0,99.0,0.0,0.0,38.0,0.0,137.0
25124,Lladurs,Lleida,0.0,0.0,1074.0,33.0,1006.0,820.0,0.0,2933.0
25126,Llavorsí,Lleida,53.0,0.0,630.0,0.0,35.0,146.0,0.0,864.0
25127,Lles de Cerdanya,Lleida,0.0,0.0,816.0,0.0,810.0,279.0,0.0,1905.0
25137,Mollerussa,Lleida,449.0,0.0,800.0,35.0,1274.0,457.0,0.0,3015.0
25139,Montellà i Martinet,Lleida,88.0,0.0,1166.0,0.0,1413.0,363.0,0.0,3030.0
25140,Montferrer i Castellbò,Lleida,123.0,0.0,1793.0,76.0,3343.0,685.0,205.0,6225.0
25146,Navès,Lleida,0.0,0.0,473.0,0.0,0.0,340.0,0.0,813.0
25148,Odèn,Lleida,0.0,0.0,145.0,0.0,188.0,0.0,292.0,625.0
25149,Oliana,Lleida,0.0,0.0,182.0,0.0,1637.0,40.0,0.0,1859.0
25150,Oliola,Lleida,0.0,0.0,45.0,0.0,1086.0,0.0,0.0,1131.0
25151,Olius,Lleida,0.0,0.0,141.0,0.0,30.0,216.0,0.0,387.0
25155,Organyà,Lleida,0.0,0.0,211.0,0.0,1519.0,43.0,0.0,1773.0
25156,Os de Balaguer,Lleida,0.0,0.0,143.0,0.0,0.0,66.0,0.0,209.0
25158,"Palau d'Anglesola, El",Lleida,38.0,0.0,0.0,0.0,33.0,75.0,0.0,146.0
25161,Conca de Dalt,Lleida,345.0,0.0,2003.0,0.0,1536.0,3813.0,212.0,7909.0
25163,"Coma i la Pedra, La",Lleida,0.0,0.0,52.0,0.0,0.0,31.0,0.0,83.0
25165,Peramola,Lleida,46.0,0.0,71.0,0.0,519.0,0.0,0.0,636.0
25166,Pinell de Solsonès,Lleida,0.0,0.0,53.0,0.0,0.0,0.0,0.0,53.0
25167,Pinós,Lleida,0.0,0.0,800.0,0.0,150.0,37.0,0.0,987.0
25169,"Pobla de Cérvoles, La",Lleida,0.0,0.0,46.0,0.0,0.0,0.0,0.0,46.0
25171,"Pobla de Segur, La",Lleida,0.0,0.0,486.0,0.0,34.0,132.0,0.0,652.0
25172,Ponts,Lleida,0.0,0.0,110.0,0.0,31.0,0.0,0.0,141.0
25173,"Pont de Suert, El",Lleida,123.0,0.0,2750.0,50.0,197.0,874.0,209.0,4203.0
25175,Prats i Sansor,Lleida,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0
25176,Preixana,Lleida,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0
25179,Prullans,Lleida,0.0,0.0,270.0,0.0,0.0,0.0,0.0,270.0
25183,Rialp,Lleida,0.0,0.0,1093.0,0.0,275.0,287.0,205.0,1860.0
25185,Ribera d'Urgellet,Lleida,291.0,0.0,875.0,0.0,7396.0,30.0,134.0,8726.0
25186,Riner,Lleida,0.0,0.0,56.0,0.0,0.0,0.0,30.0,86.0
25189,Rosselló,Lleida,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
25190,Salàs de Pallars,Lleida,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0
25191,Sanaüja,Lleida,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0
25193,Sant Llorenç de Morunys,Lleida,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
25200,Sarroca de Lleida,Lleida,0.0,0.0,0.0,0.0,66.0,0.0,0.0,66.0
25201,Sarroca de Bellera,Lleida,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0
25202,Senterada,Lleida,0.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0
25203,"Seu d'Urgell, La",Lleida,1353.0,53.0,3001.0,124.0,29570.0,1141.0,326.0,35568.0
25204,Seròs,Lleida,286.0,0.0,239.0,0.0,1365.0,0.0,0.0,1890.0
25207,Solsona,Lleida,80.0,0.0,1035.0,0.0,428.0,155.0,73.0,1771.0
25208,Soriguera,Lleida,0.0,0.0,514.0,0.0,272.0,223.0,33.0,1042.0
25209,Sort,Lleida,139.0,0.0,1342.0,0.0,660.0,398.0,362.0,2901.0
25210,Soses,Lleida,460.0,0.0,543.0,1297.0,3213.0,99.0,0.0,5612.0
25215,Talarn,Lleida,147.0,0.0,1159.0,0.0,136.0,334.0,192.0,1968.0
25216,Talavera,Lleida,0.0,0.0,0.0,0.0,267.0,0.0,0.0,267.0
25217,Tàrrega,Lleida,1954.0,178.0,2859.0,1506.0,6705.0,1297.0,1089.0,15588.0
25220,Térmens,Lleida,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0
25221,Tírvia,Lleida,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0
25222,Tiurana,Lleida,0.0,0.0,35.0,0.0,735.0,282.0,0.0,1052.0
25223,Torà,Lleida,0.0,0.0,499.0,0.0,923.0,552.0,32.0,2006.0
25227,"Torre de Cabdella, La",Lleida,0.0,0.0,280.0,0.0,31.0,129.0,42.0,482.0
25228,Torrefarrera,Lleida,0.0,0.0,485.0,0.0,107.0,217.0,0.0,809.0
25230,Torregrossa,Lleida,139.0,0.0,95.0,0.0,0.0,0.0,0.0,234.0
25232,Torres de Segre,Lleida,344.0,0.0,593.0,109.0,1262.0,286.0,0.0,2594.0
25234,Tremp,Lleida,167.0,0.0,4116.0,102.0,806.0,698.0,146.0,6035.0
25238,Vallbona de les Monges,Lleida,0.0,0.0,0.0,0.0,164.0,0.0,0.0,164.0
25239,"Valls de Valira, Les",Lleida,2854.0,736.0,15040.0,1017.0,92857.0,2291.0,2250.0,117045.0
25242,Verdú,Lleida,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0
25243,Vielha e Mijaran,Lleida,1137.0,283.0,17726.0,498.0,4267.0,1736.0,1712.0,27359.0
25245,Vilaller,Lleida,0.0,0.0,535.0,67.0,939.0,40.0,0.0,1581.0
25247,Vilamòs,Lleida,0.0,0.0,2463.0,0.0,0.0,0.0,0.0,2463.0
25249,Vilanova de l'Aguda,Lleida,0.0,0.0,651.0,0.0,5131.0,527.0,30.0,6339.0
25252,Vila-sana,Lleida,240.0,0.0,263.0,0.0,37.0,44.0,0.0,584.0
25254,Vilanova de la Barca,Lleida,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0
25255,Vinaixa,Lleida,0.0,0.0,385.0,94.0,111.0,0.0,0.0,590.0
25903,"Guingueta d'Àneu, La",Lleida,473.0,0.0,954.0,43.0,175.0,691.0,255.0,2591.0
25907,Torrefeta i Florejacs,Lleida,0.0,0.0,55.0,0.0,562.0,0.0,0.0,617.0
25908,Fígols i Alinyà,Lleida,0.0,0.0,68.0,0.0,1093.0,0.0,0.0,1161.0
25909,"Vansa i Fórnols, La",Lleida,0.0,0.0,70.0,0.0,169.0,0.0,0.0,239.0
25910,Josa i Tuixén,Lleida,44.0,0.0,72.0,0.0,0.0,0.0,46.0,162.0
25911,"Plans de Sió, Els",Lleida,0.0,0.0,46.0,0.0,33.0,0.0,0.0,79.0
25913,Riu de Cerdanya,Lleida,0.0,0.0,195.0,0.0,0.0,0.0,0.0,195.0
26002,Agoncillo,"Rioja, La",337.0,0.0,297.0,0.0,638.0,0.0,0.0,1272.0
26005,Albelda de Iregua,"Rioja, La",0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0
26011,Alfaro,"Rioja, La",1590.0,113.0,2848.0,1220.0,4844.0,626.0,92.0,11333.0
26012,Almarza de Cameros,"Rioja, La",0.0,0.0,0.0,0.0,0.0,148.0,0.0,148.0
26014,Anguiano,"Rioja, La",0.0,0.0,75.0,0.0,0.0,309.0,0.0,384.0
26017,Arnedillo,"Rioja, La",0.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0
26018,Arnedo,"Rioja, La",321.0,0.0,902.0,0.0,232.0,254.0,0.0,1709.0
26019,Arrúbal,"Rioja, La",0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
26021,Autol,"Rioja, La",0.0,0.0,105.0,0.0,112.0,0.0,0.0,217.0
26034,Briones,"Rioja, La",0.0,0.0,51.0,0.0,0.0,0.0,0.0,51.0
26036,Calahorra,"Rioja, La",1124.0,32.0,2141.0,556.0,4542.0,1080.0,344.0,9819.0
26043,Castañares de Rioja,"Rioja, La",0.0,0.0,41.0,0.0,0.0,0.0,0.0,41.0
26046,Cenicero,"Rioja, La",0.0,35.0,89.0,0.0,35.0,0.0,0.0,159.0
26047,Cervera del Río Alhama,"Rioja, La",0.0,0.0,587.0,0.0,223.0,241.0,0.0,1051.0
26056,Cuzcurrita de Río Tirón,"Rioja, La",0.0,0.0,70.0,0.0,0.0,0.0,0.0,70.0
26058,Enciso,"Rioja, La",0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
26059,Entrena,"Rioja, La",0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
26061,Ezcaray,"Rioja, La",38.0,0.0,244.0,0.0,0.0,473.0,36.0,791.0
26064,Fuenmayor,"Rioja, La",33.0,0.0,243.0,0.0,39.0,67.0,0.0,382.0
26069,Grañón,"Rioja, La",0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0
26071,Haro,"Rioja, La",1039.0,624.0,1482.0,0.0,1187.0,924.0,1235.0,6491.0
26079,Huércanos,"Rioja, La",0.0,0.0,113.0,0.0,0.0,0.0,0.0,113.0
26084,Lardero,"Rioja, La",41.0,0.0,661.0,0.0,127.0,217.0,0.0,1046.0
26089,Logroño,"Rioja, La",7383.0,3684.0,15637.0,2638.0,29933.0,8006.0,5108.0,72389.0
26091,Lumbreras de Cameros,"Rioja, La",0.0,0.0,829.0,0.0,991.0,1959.0,0.0,3779.0
26102,Nájera,"Rioja, La",33.0,0.0,709.0,0.0,36.0,394.0,0.0,1172.0
26103,Nalda,"Rioja, La",0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
26105,Navarrete,"Rioja, La",0.0,0.0,362.0,0.0,0.0,30.0,0.0,392.0
26106,Nestares,"Rioja, La",0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0
26117,Pradejón,"Rioja, La",0.0,0.0,0.0,0.0,354.0,0.0,0.0,354.0
26120,Quel,"Rioja, La",0.0,0.0,34.0,0.0,106.0,0.0,0.0,140.0
26125,Rincón de Soto,"Rioja, La",0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0
26138,Santo Domingo de la Calzada,"Rioja, La",215.0,122.0,610.0,0.0,151.0,204.0,143.0,1445.0
26142,San Vicente de la Sonsierra,"Rioja, La",0.0,0.0,171.0,0.0,37.0,67.0,0.0,275.0
26164,Ventrosa,"Rioja, La",0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0
26165,Viguera,"Rioja, La",0.0,0.0,129.0,0.0,0.0,73.0,0.0,202.0
26168,Villamediana de Iregua,"Rioja, La",0.0,0.0,131.0,0.0,0.0,0.0,0.0,131.0
27001,Abadín,Lugo,0.0,0.0,74.0,0.0,0.0,0.0,91.0,165.0
27003,Antas de Ulla,Lugo,0.0,0.0,64.0,0.0,30.0,31.0,0.0,125.0
27005,Barreiros,Lugo,1049.0,0.0,660.0,58.0,368.0,432.0,445.0,3012.0
27006,Becerreá,Lugo,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
27007,Begonte,Lugo,0.0,0.0,306.0,0.0,0.0,32.0,0.0,338.0
27010,Castro de Rei,Lugo,94.0,0.0,107.0,0.0,0.0,38.0,0.0,239.0
27011,Castroverde,Lugo,0.0,0.0,135.0,0.0,0.0,162.0,0.0,297.0
27012,Cervantes,Lugo,0.0,0.0,251.0,0.0,0.0,42.0,0.0,293.0
27013,Cervo,Lugo,279.0,0.0,295.0,0.0,1014.0,439.0,733.0,2760.0
27014,"Corgo, O",Lugo,0.0,0.0,101.0,0.0,0.0,0.0,0.0,101.0
27015,Cospeito,Lugo,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0
27016,Chantada,Lugo,40.0,0.0,293.0,0.0,138.0,254.0,0.0,725.0
27018,"Fonsagrada, A",Lugo,0.0,0.0,42.0,0.0,43.0,0.0,0.0,85.0
27019,Foz,Lugo,962.0,37.0,1203.0,59.0,968.0,906.0,446.0,4581.0
27022,Guitiriz,Lugo,344.0,0.0,548.0,76.0,295.0,32.0,30.0,1325.0
27023,Guntín,Lugo,0.0,0.0,30.0,0.0,0.0,30.0,0.0,60.0
27025,Xove,Lugo,327.0,0.0,118.0,0.0,499.0,186.0,542.0,1672.0
27027,Lourenzá,Lugo,0.0,0.0,41.0,0.0,0.0,0.0,0.0,41.0
27028,Lugo,Lugo,3172.0,1821.0,6287.0,1428.0,19497.0,4293.0,1797.0,38295.0
27030,Mondoñedo,Lugo,0.0,0.0,226.0,32.0,87.0,140.0,44.0,529.0
27031,Monforte de Lemos,Lugo,517.0,182.0,919.0,0.0,1973.0,343.0,394.0,4328.0
27032,Monterroso,Lugo,0.0,814.0,428.0,322.0,393.0,30.0,218.0,2205.0
27037,"Nogais, As",Lugo,0.0,0.0,96.0,0.0,0.0,31.0,0.0,127.0
27038,Ourol,Lugo,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0
27039,Outeiro de Rei,Lugo,33.0,0.0,426.0,0.0,153.0,247.0,0.0,859.0
27040,Palas de Rei,Lugo,231.0,1049.0,775.0,471.0,2286.0,302.0,360.0,5474.0
27041,Pantón,Lugo,0.0,0.0,451.0,0.0,376.0,146.0,31.0,1004.0
27042,Paradela,Lugo,0.0,47.0,173.0,54.0,155.0,0.0,0.0,429.0
27043,"Páramo, O",Lugo,0.0,283.0,34.0,0.0,413.0,0.0,0.0,730.0
27045,Pedrafita do Cebreiro,Lugo,0.0,161.0,247.0,50.0,74.0,0.0,0.0,532.0
27048,"Pontenova, A",Lugo,0.0,0.0,75.0,0.0,0.0,31.0,0.0,106.0
27049,Portomarín,Lugo,0.0,306.0,285.0,245.0,561.0,34.0,35.0,1466.0
27050,Quiroga,Lugo,0.0,0.0,566.0,0.0,187.0,310.0,0.0,1063.0
27051,Ribadeo,Lugo,962.0,132.0,1307.0,241.0,1599.0,544.0,776.0,5561.0
27052,Ribas de Sil,Lugo,0.0,0.0,133.0,0.0,0.0,122.0,0.0,255.0
27055,Samos,Lugo,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0
27057,Sarria,Lugo,624.0,1445.0,1295.0,937.0,4021.0,635.0,780.0,9737.0
27058,"Saviñao, O",Lugo,0.0,0.0,39.0,0.0,53.0,0.0,36.0,128.0
27059,Sober,Lugo,39.0,0.0,334.0,0.0,243.0,423.0,95.0,1134.0
27061,Trabada,Lugo,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0
27062,Triacastela,Lugo,0.0,0.0,68.0,0.0,0.0,0.0,0.0,68.0
27063,"Valadouro, O",Lugo,0.0,0.0,31.0,0.0,137.0,281.0,0.0,449.0
27064,"Vicedo, O",Lugo,131.0,0.0,166.0,0.0,0.0,0.0,458.0,755.0
27065,Vilalba,Lugo,479.0,0.0,1240.0,0.0,1064.0,830.0,589.0,4202.0
27066,Viveiro,Lugo,842.0,186.0,1225.0,48.0,2703.0,418.0,548.0,5970.0
27902,Burela,Lugo,198.0,0.0,579.0,0.0,1606.0,93.0,580.0,3056.0
28002,Ajalvir,Madrid,35.0,0.0,678.0,0.0,0.0,91.0,0.0,804.0
28005,Alcalá de Henares,Madrid,11423.0,5589.0,24450.0,5525.0,77088.0,10252.0,5077.0,139404.0
28006,Alcobendas,Madrid,8407.0,7836.0,16909.0,4264.0,65725.0,9997.0,6126.0,119264.0
28007,Alcorcón,Madrid,7911.0,5260.0,12265.0,1849.0,34184.0,5300.0,3374.0,70143.0
28008,Aldea del Fresno,Madrid,0.0,0.0,240.0,0.0,0.0,31.0,0.0,271.0
28009,Algete,Madrid,1266.0,768.0,5893.0,239.0,4983.0,1156.0,828.0,15133.0
28010,Alpedrete,Madrid,60.0,46.0,930.0,0.0,107.0,321.0,0.0,1464.0
28013,Aranjuez,Madrid,2609.0,1402.0,4487.0,1077.0,14378.0,2237.0,1324.0,27514.0
28014,Arganda del Rey,Madrid,2283.0,2099.0,10422.0,905.0,15626.0,3385.0,1247.0,35967.0
28015,Arroyomolinos,Madrid,636.0,616.0,2607.0,31.0,2812.0,1967.0,233.0,8902.0
28017,Batres,Madrid,0.0,0.0,306.0,0.0,0.0,38.0,0.0,344.0
28018,Becerril de la Sierra,Madrid,0.0,0.0,141.0,0.0,0.0,0.0,0.0,141.0
28021,"Berrueco, El",Madrid,0.0,0.0,75.0,0.0,0.0,31.0,0.0,106.0
28022,Boadilla del Monte,Madrid,2459.0,2307.0,8308.0,1080.0,18058.0,7033.0,1791.0,41036.0
28023,"Boalo, El",Madrid,109.0,0.0,798.0,0.0,43.0,220.0,102.0,1272.0
28026,Brunete,Madrid,686.0,592.0,3163.0,103.0,2588.0,1325.0,528.0,8985.0
28027,Buitrago del Lozoya,Madrid,412.0,0.0,482.0,0.0,113.0,207.0,0.0,1214.0
28028,Bustarviejo,Madrid,96.0,0.0,705.0,0.0,852.0,179.0,0.0,1832.0
28029,Cabanillas de la Sierra,Madrid,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0
28030,"Cabrera, La",Madrid,974.0,0.0,1176.0,0.0,1004.0,538.0,221.0,3913.0
28032,Camarma de Esteruelas,Madrid,34.0,66.0,343.0,0.0,335.0,159.0,0.0,937.0
28033,Campo Real,Madrid,150.0,95.0,578.0,0.0,141.0,183.0,0.0,1147.0
28034,Canencia,Madrid,0.0,0.0,70.0,0.0,304.0,206.0,0.0,580.0
28035,Carabaña,Madrid,0.0,0.0,68.0,0.0,0.0,110.0,0.0,178.0
28037,Cenicientos,Madrid,0.0,0.0,97.0,0.0,0.0,0.0,0.0,97.0
28038,Cercedilla,Madrid,33.0,30.0,318.0,0.0,67.0,76.0,98.0,622.0
28040,Ciempozuelos,Madrid,1042.0,737.0,1472.0,238.0,7954.0,772.0,411.0,12626.0
28041,Cobeña,Madrid,0.0,0.0,155.0,0.0,0.0,0.0,0.0,155.0
28043,Colmenar de Oreja,Madrid,33.0,78.0,717.0,0.0,124.0,504.0,106.0,1562.0
28044,Colmenarejo,Madrid,0.0,0.0,1159.0,0.0,0.0,713.0,0.0,1872.0
28045,Colmenar Viejo,Madrid,1956.0,1243.0,5441.0,616.0,10200.0,3551.0,1137.0,24144.0
28046,Collado Mediano,Madrid,236.0,31.0,554.0,0.0,97.0,213.0,143.0,1274.0
28047,Collado Villalba,Madrid,1601.0,980.0,5481.0,677.0,14371.0,2558.0,1110.0,26778.0
28049,Coslada,Madrid,3635.0,3532.0,5657.0,1708.0,23320.0,4104.0,1944.0,43900.0
28050,Cubas de la Sagra,Madrid,311.0,0.0,793.0,0.0,276.0,412.0,0.0,1792.0
28052,Chinchón,Madrid,64.0,267.0,1205.0,0.0,493.0,800.0,223.0,3052.0
28053,Daganzo de Arriba,Madrid,65.0,31.0,1014.0,0.0,95.0,521.0,0.0,1726.0
28054,"Escorial, El",Madrid,1128.0,570.0,3728.0,60.0,2119.0,1303.0,546.0,9454.0
28055,Estremera,Madrid,0.0,0.0,149.0,0.0,33.0,62.0,0.0,244.0
28058,Fuenlabrada,Madrid,5095.0,3463.0,14104.0,2260.0,49667.0,7160.0,3007.0,84756.0
28059,Fuente el Saz de Jarama,Madrid,0.0,0.0,662.0,0.0,0.0,0.0,0.0,662.0
28060,Fuentidueña de Tajo,Madrid,0.0,0.0,347.0,0.0,31.0,0.0,0.0,378.0
28061,Galapagar,Madrid,1380.0,947.0,4179.0,622.0,6683.0,2238.0,1073.0,17122.0
28062,Garganta de los Montes,Madrid,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0
28065,Getafe,Madrid,10875.0,5486.0,18306.0,3634.0,70054.0,9658.0,4307.0,122320.0
28066,Griñón,Madrid,38.0,0.0,606.0,0.0,69.0,503.0,0.0,1216.0
28067,Guadalix de la Sierra,Madrid,0.0,0.0,95.0,0.0,526.0,0.0,0.0,621.0
28068,Guadarrama,Madrid,825.0,349.0,2244.0,391.0,3605.0,1446.0,348.0,9208.0
28070,Horcajo de la Sierra-Aoslos,Madrid,0.0,0.0,833.0,0.0,382.0,206.0,0.0,1421.0
28071,Horcajuelo de la Sierra,Madrid,0.0,0.0,32.0,0.0,31.0,0.0,0.0,63.0
28072,Hoyo de Manzanares,Madrid,0.0,0.0,135.0,0.0,0.0,0.0,0.0,135.0
28073,Humanes de Madrid,Madrid,696.0,394.0,1532.0,149.0,2965.0,693.0,167.0,6596.0
28074,Leganés,Madrid,6733.0,2741.0,13885.0,2197.0,40861.0,6617.0,2760.0,75794.0
28075,Loeches,Madrid,164.0,292.0,1858.0,35.0,1312.0,636.0,40.0,4337.0
28079,Madrid,Madrid,548885.0,813126.0,672917.0,432693.0,5008437.0,288634.0,390063.0,8154755.0
28080,Majadahonda,Madrid,7087.0,3263.0,8882.0,1388.0,22316.0,6831.0,2510.0,52277.0
28082,Manzanares el Real,Madrid,540.0,108.0,1530.0,0.0,134.0,561.0,146.0,3019.0
28083,Meco,Madrid,754.0,1158.0,1278.0,159.0,1809.0,603.0,104.0,5865.0
28084,Mejorada del Campo,Madrid,1101.0,493.0,1720.0,260.0,2964.0,762.0,276.0,7576.0
28085,Miraflores de la Sierra,Madrid,136.0,32.0,652.0,0.0,106.0,308.0,82.0,1316.0
28086,"Molar, El",Madrid,595.0,142.0,1024.0,0.0,672.0,339.0,63.0,2835.0
28087,"Molinos, Los",Madrid,0.0,0.0,68.0,0.0,34.0,0.0,0.0,102.0
28088,Montejo de la Sierra,Madrid,0.0,0.0,136.0,0.0,32.0,0.0,0.0,168.0
28089,Moraleja de Enmedio,Madrid,63.0,0.0,677.0,0.0,195.0,483.0,0.0,1418.0
28090,Moralzarzal,Madrid,353.0,120.0,922.0,0.0,218.0,421.0,185.0,2219.0
28091,Morata de Tajuña,Madrid,0.0,33.0,58.0,0.0,0.0,141.0,0.0,232.0
28092,Móstoles,Madrid,5418.0,2519.0,13172.0,1560.0,33399.0,5919.0,2975.0,64962.0
28093,Navacerrada,Madrid,0.0,33.0,371.0,0.0,34.0,71.0,0.0,509.0
28095,Navalagamella,Madrid,0.0,0.0,603.0,0.0,264.0,283.0,0.0,1150.0
28096,Navalcarnero,Madrid,1365.0,602.0,4046.0,493.0,7222.0,2215.0,590.0,16533.0
28100,Nuevo Baztán,Madrid,0.0,0.0,360.0,0.0,0.0,48.0,0.0,408.0
28104,Paracuellos de Jarama,Madrid,1328.0,1589.0,4482.0,1175.0,13833.0,4855.0,1035.0,28297.0
28106,Parla,Madrid,2541.0,1306.0,6458.0,1020.0,34689.0,3299.0,1534.0,50847.0
28108,Pedrezuela,Madrid,0.0,0.0,206.0,0.0,0.0,0.0,0.0,206.0
28109,Pelayos de la Presa,Madrid,0.0,0.0,97.0,0.0,0.0,0.0,0.0,97.0
28110,Perales de Tajuña,Madrid,458.0,143.0,572.0,0.0,266.0,452.0,31.0,1922.0
28111,Pezuela de las Torres,Madrid,30.0,0.0,517.0,0.0,0.0,452.0,32.0,1031.0
28112,Pinilla del Valle,Madrid,0.0,0.0,0.0,0.0,0.0,81.0,0.0,81.0
28113,Pinto,Madrid,4154.0,2383.0,8742.0,2055.0,25172.0,4275.0,1581.0,48362.0
28114,Piñuécar-Gandullas,Madrid,0.0,0.0,111.0,0.0,0.0,0.0,0.0,111.0
28115,Pozuelo de Alarcón,Madrid,5484.0,6883.0,12263.0,2545.0,32397.0,9112.0,4487.0,73171.0
28119,Quijorna,Madrid,0.0,0.0,345.0,0.0,0.0,33.0,0.0,378.0
28120,Rascafría,Madrid,0.0,0.0,482.0,0.0,0.0,842.0,51.0,1375.0
28122,Ribatejada,Madrid,0.0,0.0,225.0,0.0,0.0,109.0,0.0,334.0
28123,Rivas-Vaciamadrid,Madrid,2465.0,2096.0,7983.0,1258.0,19137.0,4467.0,1740.0,39146.0
