cod_ine,Alemania,EE.UU.,Francia,Italia,Países Bajos,Reino Unido,Total,Otros,municipio,provincia,censo
03122,948.0,491.0,1810.0,456.0,647.0,1247.0,9618.0,4019.0,San Vicente del Raspeig/Sant Vicent del Raspeig,Alicante,60415.0
03123,127.0,0.0,322.0,0.0,321.0,1121.0,2586.0,695.0,Sax,Alicante,10185.0
03124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sella,Alicante,607.0
03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senija,Alicante,695.0
03127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tàrbena,Alicante,637.0
03128,6090.0,678.0,5476.0,443.0,12249.0,27343.0,67641.0,15362.0,Teulada,Alicante,12857.0
03129,71.0,0.0,412.0,0.0,279.0,274.0,1786.0,750.0,Tibi,Alicante,1822.0
03130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tollos,Alicante,38.0
03131,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,Tormos,Alicante,334.0
03132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torremanzanas/la Torre de les Maçanes,Alicante,746.0
03133,20226.0,2052.0,17897.0,2497.0,10860.0,56422.0,279747.0,169793.0,Torrevieja,Alicante,95760.0
03134,0.0,0.0,35.0,0.0,0.0,0.0,392.0,357.0,La Vall d'Alcalà,Alicante,175.0
03135,0.0,0.0,33.0,0.0,0.0,0.0,104.0,71.0,La Vall d'Ebo,Alicante,233.0
03136,0.0,0.0,245.0,0.0,122.0,264.0,1019.0,388.0,Vall de Gallinera,Alicante,588.0
03137,62.0,0.0,39.0,122.0,0.0,90.0,865.0,552.0,La Vall de Laguar,Alicante,910.0
03138,1355.0,0.0,1004.0,0.0,389.0,760.0,4756.0,1248.0,El Verger,Alicante,5338.0
03139,2637.0,610.0,6136.0,1257.0,2924.0,14552.0,48278.0,20162.0,Villajoyosa/La Vila Joiosa,Alicante,36962.0
03140,684.0,271.0,1981.0,778.0,1027.0,1594.0,10852.0,4517.0,Villena,Alicante,34373.0
03901,1645.0,0.0,1187.0,32.0,369.0,880.0,5846.0,1733.0,Els Poblets,Alicante,2720.0
03902,2855.0,358.0,2088.0,295.0,2050.0,15152.0,48860.0,26062.0,Pilar de la Horadada,Alicante,23895.0
03903,565.0,0.0,547.0,0.0,704.0,5791.0,11581.0,3974.0,Los Montesinos,Alicante,5666.0
03904,67.0,106.0,258.0,0.0,213.0,329.0,1993.0,1020.0,San Isidro,Alicante,2334.0
04001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abla,Almería,1277.0
04002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abrucena,Almería,1234.0
04003,555.0,86.0,1077.0,252.0,483.0,535.0,5372.0,2384.0,Adra,Almería,25432.0
04004,0.0,0.0,0.0,0.0,0.0,108.0,546.0,438.0,Albanchez,Almería,681.0
04005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alboloduy,Almería,583.0
04006,193.0,0.0,671.0,0.0,369.0,2568.0,5435.0,1634.0,Albox,Almería,12510.0
04007,0.0,0.0,0.0,0.0,159.0,0.0,404.0,245.0,Alcolea,Almería,831.0
04008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcóntar,Almería,556.0
04009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcudia de Monteagud,Almería,129.0
04010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alhabia,Almería,732.0
04011,0.0,0.0,55.0,0.0,0.0,0.0,336.0,281.0,Alhama de Almería,Almería,3904.0
04012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alicún,Almería,214.0
04013,8419.0,1595.0,20647.0,2498.0,7984.0,4747.0,78673.0,32783.0,Almería,Almería,201946.0
04014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almócita,Almería,213.0
04015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alsodux,Almería,137.0
04016,140.0,98.0,551.0,78.0,809.0,1403.0,4776.0,1697.0,Antas,Almería,3439.0
04017,0.0,0.0,205.0,0.0,156.0,3827.0,4975.0,787.0,Arboleas,Almería,4296.0
04018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Armuña de Almanzora,Almería,330.0
04019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacares,Almería,239.0
04020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayárcal,Almería,300.0
04021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayarque,Almería,223.0
04022,0.0,0.0,0.0,0.0,0.0,355.0,158.0,0.0,Bédar,Almería,976.0
04023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beires,Almería,148.0
04024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benahadux,Almería,4815.0
04026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benitagla,Almería,59.0
04027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benizalón,Almería,250.0
04028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bentarique,Almería,228.0
04029,131.0,0.0,340.0,0.0,426.0,91.0,1753.0,765.0,Berja,Almería,12884.0
04030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canjáyar,Almería,1130.0
04031,70.0,0.0,288.0,0.0,108.0,1445.0,2754.0,843.0,Cantoria,Almería,3568.0
04032,493.0,341.0,2045.0,798.0,711.0,1402.0,9481.0,3691.0,Carboneras,Almería,8456.0
04033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castro de Filabres,Almería,102.0
04034,0.0,0.0,0.0,0.0,0.0,86.0,361.0,275.0,Cóbdar,Almería,194.0
04035,562.0,234.0,1573.0,318.0,1045.0,2983.0,12057.0,5342.0,Cuevas del Almanzora,Almería,15116.0
04036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chercos,Almería,310.0
04037,128.0,0.0,798.0,184.0,120.0,364.0,2560.0,966.0,Chirivel,Almería,1579.0
04038,170.0,0.0,271.0,0.0,198.0,160.0,1889.0,1090.0,Dalías,Almería,4158.0
04041,33.0,0.0,280.0,0.0,153.0,205.0,1414.0,743.0,Enix,Almería,603.0
04043,0.0,0.0,35.0,0.0,32.0,75.0,895.0,753.0,Felix,Almería,770.0
04044,0.0,0.0,0.0,31.0,0.0,0.0,587.0,556.0,Fines,Almería,2275.0
04045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fiñana,Almería,2018.0
04046,0.0,0.0,0.0,0.0,0.0,35.0,392.0,357.0,Fondón,Almería,1133.0
04047,0.0,0.0,189.0,0.0,0.0,142.0,1071.0,740.0,Gádor,Almería,3074.0
04048,40.0,0.0,362.0,0.0,51.0,5037.0,6287.0,797.0,Los Gallardos,Almería,3078.0
04049,213.0,0.0,548.0,74.0,260.0,1297.0,3945.0,1553.0,Garrucha,Almería,10525.0
04050,0.0,0.0,82.0,0.0,93.0,49.0,797.0,573.0,Gérgal,Almería,1196.0
04051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huécija,Almería,536.0
04052,335.0,31.0,554.0,214.0,245.0,0.0,3150.0,1771.0,Huércal de Almería,Almería,18698.0
04053,637.0,0.0,1230.0,332.0,609.0,2792.0,8941.0,3341.0,Huércal-Overa,Almería,20575.0
04054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Íllar,Almería,467.0
04055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instinción,Almería,502.0
04056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laroya,Almería,211.0
04057,0.0,0.0,0.0,0.0,174.0,0.0,399.0,225.0,Láujar de Andarax,Almería,1655.0
04058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Líjar,Almería,395.0
04059,50.0,0.0,60.0,0.0,39.0,1077.0,1667.0,441.0,Lubrín,Almería,1453.0
04060,0.0,0.0,127.0,0.0,0.0,103.0,676.0,446.0,Lucainena de las Torres,Almería,728.0
04061,0.0,0.0,0.0,0.0,0.0,31.0,266.0,235.0,Lúcar,Almería,828.0
04062,0.0,0.0,0.0,0.0,33.0,30.0,520.0,457.0,Macael,Almería,5478.0
04063,0.0,0.0,30.0,0.0,30.0,0.0,244.0,184.0,María,Almería,1198.0
04064,1187.0,419.0,2883.0,528.0,1271.0,20142.0,35130.0,8700.0,Mojácar,Almería,7455.0
04065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nacimiento,Almería,504.0
04066,2211.0,2019.0,6070.0,2607.0,2033.0,4259.0,38918.0,19719.0,Níjar,Almería,33348.0
04067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohanes,Almería,549.0
04068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olula de Castro,Almería,182.0
04069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olula del Río,Almería,6429.0
04070,0.0,0.0,0.0,0.0,0.0,635.0,1098.0,463.0,Oria,Almería,2233.0
04071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Padules,Almería,439.0
04072,0.0,0.0,0.0,0.0,0.0,357.0,675.0,318.0,Partaloa,Almería,889.0
04073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paterna del Río,Almería,396.0
04074,89.0,33.0,202.0,64.0,0.0,0.0,1445.0,1057.0,Pechina,Almería,4510.0
04075,635.0,128.0,1934.0,95.0,1177.0,2924.0,14160.0,7267.0,Pulpí,Almería,12123.0
04076,0.0,0.0,0.0,0.0,0.0,114.0,492.0,378.0,Purchena,Almería,1535.0
04077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rágol,Almería,299.0
04078,0.0,0.0,43.0,0.0,0.0,0.0,478.0,435.0,Rioja,Almería,1612.0
04079,5198.0,957.0,9352.0,1372.0,6293.0,15784.0,71895.0,32939.0,Roquetas de Mar,Almería,108348.0
04080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Cruz de Marchena,Almería,244.0
04081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Fe de Mondújar,Almería,505.0
04082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senés,Almería,281.0
04083,0.0,0.0,49.0,0.0,0.0,30.0,331.0,252.0,Serón,Almería,2150.0
04084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sierro,Almería,378.0
04085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Somontín,Almería,526.0
04086,222.0,0.0,1305.0,190.0,471.0,902.0,4782.0,1692.0,Sorbas,Almería,2504.0
04087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suflí,Almería,229.0
04088,58.0,0.0,437.0,31.0,176.0,314.0,1716.0,700.0,Tabernas,Almería,4077.0
04089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taberno,Almería,962.0
04090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tahal,Almería,374.0
04091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terque,Almería,390.0
04092,0.0,0.0,0.0,0.0,0.0,36.0,435.0,399.0,Tíjola,Almería,3543.0
04093,42.0,0.0,557.0,0.0,196.0,2516.0,4366.0,1055.0,Turre,Almería,4341.0
04094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turrillas,Almería,263.0
04095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uleila del Campo,Almería,821.0
04096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urrácal,Almería,357.0
04097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Velefique,Almería,246.0
04098,0.0,0.0,151.0,0.0,90.0,143.0,876.0,492.0,Vélez-Blanco,Almería,1952.0
04099,196.0,0.0,797.0,192.0,252.0,687.0,3050.0,926.0,Vélez-Rubio,Almería,6577.0
04100,1126.0,426.0,2118.0,370.0,1297.0,7859.0,20922.0,7726.0,Vera,Almería,19416.0
04101,0.0,0.0,267.0,0.0,0.0,0.0,824.0,557.0,Viator,Almería,6334.0
04102,569.0,210.0,1104.0,373.0,611.0,481.0,7155.0,3807.0,Vícar,Almería,28505.0
04103,0.0,0.0,139.0,0.0,97.0,2103.0,3026.0,687.0,Zurgena,Almería,2953.0
04901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Las Tres Villas,Almería,575.0
04902,2604.0,863.0,4236.0,1250.0,2321.0,3265.0,34738.0,20199.0,El Ejido,Almería,89462.0
04903,42.0,35.0,345.0,39.0,47.0,44.0,1840.0,1288.0,La Mojonera,Almería,8546.0
04904,106.0,0.0,191.0,0.0,124.0,0.0,1326.0,905.0,Balanegra,Almería,3027.0
05001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adanero,Ávila,215.0
05002,0.0,0.0,50.0,0.0,0.0,0.0,556.0,506.0,La Adrada,Ávila,2835.0
05005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albornos,Ávila,175.0
05007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldeanueva de Santa Cruz,Ávila,101.0
05008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldeaseca,Ávila,204.0
05010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Aldehuela,Ávila,145.0
05012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amavida,Ávila,133.0
05013,0.0,0.0,323.0,0.0,0.0,0.0,442.0,119.0,El Arenal,Ávila,988.0
05014,250.0,30.0,739.0,0.0,356.0,48.0,2292.0,869.0,Arenas de San Pedro,Ávila,6470.0
05015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arevalillo,Ávila,59.0
05016,138.0,0.0,224.0,0.0,70.0,0.0,984.0,552.0,Arévalo,Ávila,7858.0
05017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aveinte,Ávila,73.0
05018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avellaneda,Ávila,23.0
05019,1037.0,1111.0,1777.0,509.0,1372.0,650.0,13170.0,6714.0,Ávila,Ávila,59119.0
05021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Barco de Ávila,Ávila,2307.0
05022,86.0,0.0,340.0,0.0,184.0,31.0,1196.0,555.0,El Barraco,Ávila,2022.0
05023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barromán,Ávila,175.0
05024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Becedas,Ávila,155.0
05025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Becedillas,Ávila,69.0
05026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bercial de Zapardiel,Ávila,173.0
05027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Las Berlanas,Ávila,323.0
05029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bernuy-Zapardiel,Ávila,87.0
05030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Berrocalejo de Aragona,Ávila,56.0
05033,0.0,0.0,37.0,0.0,0.0,0.0,399.0,362.0,Blascomillán,Ávila,168.0
05034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blasconuño de Matacabras,Ávila,14.0
05035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blascosancho,Ávila,98.0
05036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Bohodón,Ávila,112.0
05037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bohoyo,Ávila,215.0
05038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bonilla de la Sierra,Ávila,163.0
05039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brabos,Ávila,37.0
05040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bularros,Ávila,55.0
05041,0.0,0.0,146.0,0.0,0.0,0.0,250.0,104.0,Burgohondo,Ávila,1256.0
05042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabezas de Alambre,Ávila,154.0
05043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabezas del Pozo,Ávila,83.0
05044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabezas del Villar,Ávila,239.0
05045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabizuela,Ávila,89.0
05046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canales,Ávila,35.0
05047,33.0,0.0,474.0,0.0,246.0,40.0,1510.0,717.0,Candeleda,Ávila,5027.0
05048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cantiveros,Ávila,99.0
05049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardeñosa,Ávila,422.0
05051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Carrera,Ávila,160.0
05052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casas del Puerto,Ávila,82.0
05053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casasola,Ávila,65.0
05054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casavieja,Ávila,1404.0
05055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casillas,Ávila,669.0
05056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castellanos de Zapardiel,Ávila,112.0
05057,0.0,0.0,193.0,0.0,143.0,0.0,958.0,622.0,Cebreros,Ávila,3251.0
05058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cepeda la Mora,Ávila,67.0
05059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cillán,Ávila,78.0
05060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cisla,Ávila,104.0
05061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Colilla,Ávila,371.0
05062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Collado de Contreras,Ávila,147.0
05063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Collado del Mirón,Ávila,21.0
05064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Constanzana,Ávila,99.0
05065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crespos,Ávila,485.0
05066,0.0,0.0,94.0,0.0,0.0,0.0,308.0,214.0,Cuevas del Valle,Ávila,518.0
05067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chamartín,Ávila,63.0
05069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Donjimeno,Ávila,72.0
05070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Donvidas,Ávila,35.0
05072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espinosa de los Caballeros,Ávila,99.0
05073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flores de Ávila,Ávila,273.0
05074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fontiveros,Ávila,727.0
05075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresnedilla,Ávila,98.0
05076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Fresno,Ávila,603.0
05077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuente el Saúz,Ávila,152.0
05078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuentes de Año,Ávila,88.0
05079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gallegos de Altamiros,Ávila,59.0
05080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gallegos de Sobrinos,Ávila,44.0
05081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garganta del Villar,Ávila,39.0
05082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gavilanes,Ávila,529.0
05083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gemuño,Ávila,145.0
05084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilbuena,Ávila,47.0
05085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil García,Ávila,48.0
05086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimialcón,Ávila,76.0
05087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gotarrendura,Ávila,166.0
05088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grandes y San Martín,Ávila,35.0
05089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guisando,Ávila,478.0
05090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gutierre-Muñoz,Ávila,65.0
05092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hernansancho,Ávila,142.0
05093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herradón de Pinares,Ávila,523.0
05094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herreros de Suso,Ávila,148.0
05095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Higuera de las Dueñas,Ávila,269.0
05096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Hija de Dios,Ávila,77.0
05097,0.0,0.0,32.0,0.0,0.0,0.0,268.0,236.0,La Horcajada,Ávila,454.0
05099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Horcajo de las Torres,Ávila,438.0
05100,0.0,0.0,97.0,0.0,0.0,0.0,97.0,0.0,El Hornillo,Ávila,280.0
05101,0.0,0.0,32.0,0.0,32.0,0.0,330.0,266.0,Hoyocasero,Ávila,310.0
05102,0.0,0.0,0.0,0.0,34.0,0.0,459.0,425.0,El Hoyo de Pinares,Ávila,2184.0
05103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hoyorredondo,Ávila,61.0
05104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hoyos del Collado,Ávila,29.0
05105,0.0,0.0,32.0,0.0,0.0,0.0,436.0,404.0,Hoyos del Espino,Ávila,358.0
05106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hoyos de Miguel Muñoz,Ávila,26.0
05107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hurtumpascual,Ávila,44.0
05108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Junciana,Ávila,40.0
05109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Langa,Ávila,459.0
05110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanzahíta,Ávila,824.0
05112,0.0,0.0,120.0,0.0,37.0,0.0,469.0,312.0,El Losar del Barco,Ávila,104.0
05113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Llanos de Tormes,Ávila,63.0
05114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madrigal de las Altas Torres,Ávila,1301.0
05115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maello,Ávila,704.0
05116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malpartida de Corneja,Ávila,90.0
05117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mamblas,Ávila,196.0
05118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mancera de Arriba,Ávila,71.0
05119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manjabálago y Ortigosa de Rioalmar,Ávila,23.0
05120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marlín,Ávila,30.0
05121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martiherrero,Ávila,360.0
05122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martínez,Ávila,109.0
05123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mediana de Voltoya,Ávila,117.0
05124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medinilla,Ávila,78.0
05125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mengamuñoz,Ávila,54.0
05126,0.0,0.0,0.0,0.0,39.0,0.0,234.0,195.0,Mesegar de Corneja,Ávila,67.0
05127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mijares,Ávila,730.0
05128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mingorría,Ávila,407.0
05129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Mirón,Ávila,98.0
05130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mironcillo,Ávila,113.0
05131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirueña de los Infanzones,Ávila,95.0
05132,0.0,0.0,73.0,0.0,0.0,0.0,223.0,150.0,Mombeltrán,Ávila,916.0
05133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monsalupe,Ávila,59.0
05134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moraleja de Matacabras,Ávila,53.0
05135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñana,Ávila,498.0
05136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñico,Ávila,80.0
05138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñogalindo,Ávila,300.0
05139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñogrande,Ávila,79.0
05140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñomer del Peco,Ávila,111.0
05141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñopepe,Ávila,104.0
05142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñosancho,Ávila,88.0
05143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñotello,Ávila,49.0
05144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Narrillos del Álamo,Ávila,57.0
05145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Narrillos del Rebollar,Ávila,34.0
05147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Narros del Castillo,Ávila,153.0
05148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Narros del Puerto,Ávila,29.0
05149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Narros de Saldueña,Ávila,106.0
05151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navacepedilla de Corneja,Ávila,99.0
05152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nava de Arévalo,Ávila,662.0
05153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nava del Barco,Ávila,83.0
05154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navadijos,Ávila,28.0
05155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navaescurial,Ávila,57.0
05156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navahondilla,Ávila,355.0
05157,0.0,0.0,32.0,0.0,0.0,0.0,44.0,12.0,Navalacruz,Ávila,210.0
05158,0.0,0.0,197.0,0.0,32.0,0.0,577.0,348.0,Navalmoral,Ávila,400.0
05159,0.0,0.0,40.0,0.0,38.0,0.0,240.0,162.0,Navalonguilla,Ávila,184.0
05160,0.0,0.0,79.0,0.0,0.0,0.0,188.0,109.0,Navalosa,Ávila,322.0
05161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navalperal de Pinares,Ávila,824.0
