cod_mun,Alemania,EE.UU.,Francia,Italia,Países Bajos,Reino Unido,Total,Otros,municipio,provincia
10110,64.0,0.0,867.0,0.0,62.0,31.0,1447.0,423.0,Losar de la Vera,Cáceres
10111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madrigal de la Vera,Cáceres
10112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madrigalejo,Cáceres
10113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madroñera,Cáceres
10114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Majadas,Cáceres
10115,0.0,0.0,33.0,0.0,0.0,0.0,353.0,320.0,Malpartida de Cáceres,Cáceres
10116,209.0,0.0,1504.0,69.0,504.0,0.0,4296.0,2010.0,Malpartida de Plasencia,Cáceres
10117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marchagaz,Cáceres
10118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mata de Alcántara,Cáceres
10119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Membrío,Cáceres
10120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesas de Ibor,Cáceres
10121,107.0,0.0,220.0,38.0,0.0,0.0,1346.0,981.0,Miajadas,Cáceres
10122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Millanes,Cáceres
10123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirabel,Cáceres
10124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mohedas de Granadilla,Cáceres
10125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monroy,Cáceres
10126,0.0,0.0,33.0,0.0,0.0,0.0,278.0,245.0,Montánchez,Cáceres
10127,0.0,0.0,0.0,0.0,31.0,0.0,464.0,433.0,Montehermoso,Cáceres
10128,32.0,0.0,292.0,183.0,35.0,0.0,2689.0,2147.0,Moraleja,Cáceres
10129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morcillo,Cáceres
10130,0.0,0.0,0.0,0.0,100.0,0.0,547.0,447.0,Navaconcejo,Cáceres
10131,322.0,30.0,600.0,154.0,238.0,31.0,2896.0,1521.0,Navalmoral de la Mata,Cáceres
10132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navalvillar de Ibor,Cáceres
10133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navas del Madroño,Cáceres
10134,0.0,0.0,33.0,0.0,0.0,0.0,119.0,86.0,Navezuelas,Cáceres
10135,0.0,0.0,52.0,0.0,0.0,0.0,399.0,347.0,Nuñomoral,Cáceres
10136,0.0,0.0,201.0,0.0,75.0,0.0,833.0,557.0,Oliva de Plasencia,Cáceres
10137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palomero,Cáceres
10138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pasarón de la Vera,Cáceres
10139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedroso de Acim,Cáceres
10140,0.0,0.0,189.0,0.0,0.0,0.0,971.0,782.0,Peraleda de la Mata,Cáceres
10141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peraleda de San Román,Cáceres
10142,0.0,0.0,117.0,0.0,0.0,0.0,415.0,298.0,Perales del Puerto,Cáceres
10143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pescueza,Cáceres
10144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Pesga,Cáceres
10145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piedras Albas,Cáceres
10146,0.0,0.0,30.0,0.0,32.0,0.0,599.0,537.0,Pinofranqueado,Cáceres
10147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piornal,Cáceres
10148,710.0,73.0,1444.0,143.0,582.0,343.0,5916.0,2621.0,Plasencia,Cáceres
10149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Plasenzuela,Cáceres
10150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portaje,Cáceres
10151,0.0,0.0,0.0,0.0,103.0,0.0,445.0,342.0,Portezuelo,Cáceres
10152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pozuelo de Zarzón,Cáceres
10153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puerto de Santa Cruz,Cáceres
10154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rebollar,Cáceres
10155,205.0,0.0,726.0,0.0,161.0,31.0,2150.0,1027.0,Riolobos,Cáceres
10156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robledillo de Gata,Cáceres
10157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robledillo de la Vera,Cáceres
10158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robledillo de Trujillo,Cáceres
10159,0.0,0.0,71.0,0.0,0.0,0.0,123.0,52.0,Robledollano,Cáceres
10160,0.0,0.0,158.0,0.0,158.0,0.0,1338.0,1022.0,Romangordo,Cáceres
10161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruanes,Cáceres
10162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salorino,Cáceres
10163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salvatierra de Santiago,Cáceres
10164,0.0,0.0,68.0,0.0,0.0,0.0,316.0,248.0,San Martín de Trevejo,Cáceres
10165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Ana,Cáceres
10166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Cruz de la Sierra,Cáceres
10167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Cruz de Paniagua,Cáceres
10168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Marta de Magasca,Cáceres
10169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santiago de Alcántara,Cáceres
10170,0.0,0.0,153.0,0.0,0.0,0.0,440.0,287.0,Santiago del Campo,Cáceres
10171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santibáñez el Alto,Cáceres
10172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santibáñez el Bajo,Cáceres
10173,0.0,0.0,41.0,0.0,0.0,0.0,459.0,418.0,Saucedilla,Cáceres
10174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Segura de Toro,Cáceres
10175,0.0,0.0,52.0,0.0,193.0,0.0,729.0,484.0,Serradilla,Cáceres
10176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serrejón,Cáceres
10177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sierra de Fuentes,Cáceres
10178,0.0,0.0,44.0,0.0,0.0,0.0,94.0,50.0,Talaván,Cáceres
10179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talaveruela de la Vera,Cáceres
10180,0.0,0.0,241.0,0.0,177.0,0.0,983.0,565.0,Talayuela,Cáceres
10181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tejeda de Tiétar,Cáceres
10182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toril,Cáceres
10183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tornavacas,Cáceres
10184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Torno,Cáceres
10185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrecilla de los Ángeles,Cáceres
10186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrecillas de la Tiesa,Cáceres
10187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torre de Don Miguel,Cáceres
10188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torre de Santa María,Cáceres
10189,0.0,0.0,68.0,0.0,64.0,0.0,457.0,325.0,Torrejoncillo,Cáceres
10190,0.0,0.0,36.0,0.0,96.0,0.0,556.0,424.0,Torrejón el Rubio,Cáceres
10191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torremenga,Cáceres
10192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torremocha,Cáceres
10193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torreorgaz,Cáceres
10194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrequemada,Cáceres
10195,262.0,126.0,587.0,46.0,296.0,174.0,3632.0,2141.0,Trujillo,Cáceres
10196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdastillas,Cáceres
10197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdecañas de Tajo,Cáceres
10198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdefuentes,Cáceres
10199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdehúncar,Cáceres
10200,0.0,0.0,81.0,0.0,0.0,0.0,106.0,25.0,Valdelacasa de Tajo,Cáceres
10201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdemorales,Cáceres
10202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdeobispo,Cáceres
10203,444.0,0.0,862.0,70.0,516.0,236.0,21886.0,19758.0,Valencia de Alcántara,Cáceres
10204,0.0,0.0,123.0,0.0,0.0,0.0,273.0,150.0,Valverde de la Vera,Cáceres
10205,31.0,0.0,46.0,0.0,0.0,0.0,702.0,625.0,Valverde del Fresno,Cáceres
10206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viandar de la Vera,Cáceres
10207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villa del Campo,Cáceres
10208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villa del Rey,Cáceres
10209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villamesías,Cáceres
10210,0.0,0.0,167.0,0.0,0.0,0.0,1272.0,1105.0,Villamiel,Cáceres
10211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva de la Sierra,Cáceres
10212,0.0,0.0,151.0,0.0,33.0,0.0,690.0,506.0,Villanueva de la Vera,Cáceres
10213,0.0,0.0,123.0,0.0,36.0,0.0,512.0,353.0,Villar del Pedroso,Cáceres
10214,0.0,0.0,125.0,0.0,0.0,0.0,335.0,210.0,Villar de Plasencia,Cáceres
10215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villasbuenas de Gata,Cáceres
10216,0.0,0.0,85.0,0.0,0.0,0.0,464.0,379.0,Zarza de Granadilla,Cáceres
10217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zarza de Montánchez,Cáceres
10218,84.0,0.0,404.0,83.0,115.0,0.0,3171.0,2485.0,Zarza la Mayor,Cáceres
10219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zorita,Cáceres
10901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosalejo,Cáceres
10902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegaviana,Cáceres
10903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alagón del Río,Cáceres
10904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tiétar,Cáceres
10905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pueblonuevo de Miramontes,Cáceres
11001,200.0,66.0,1828.0,38.0,435.0,304.0,5738.0,2867.0,Alcalá de los Gazules,Cádiz
11002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcalá del Valle,Cádiz
11003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Algar,Cádiz
11004,7226.0,21147.0,24864.0,7138.0,7404.0,19243.0,192613.0,105591.0,Algeciras,Cádiz
11005,232.0,47.0,414.0,0.0,307.0,393.0,2794.0,1401.0,Algodonales,Cádiz
11006,624.0,303.0,1548.0,188.0,898.0,1300.0,7291.0,2430.0,Arcos de la Frontera,Cádiz
11007,1736.0,1033.0,1412.0,622.0,943.0,1935.0,14021.0,6340.0,Barbate,Cádiz
11008,629.0,727.0,3156.0,417.0,1389.0,936.0,15555.0,8301.0,Los Barrios,Cádiz
11009,0.0,0.0,86.0,0.0,422.0,0.0,955.0,447.0,Benaocaz,Cádiz
11010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bornos,Cádiz
11011,0.0,0.0,0.0,0.0,90.0,0.0,492.0,402.0,El Bosque,Cádiz
